carat,cut,color,clarity,depth,table,price,x,y,z
1.0,Ideal,G,SI2,62.2,55.0,4232.528,6.36,6.37,3.97
0.6558427,Premium,F,VVS2,60.2,60.0,3176.78,5.69,5.66,3.32
1.51,Very Good,G,VS2,62.0,60.0,9440.55,7.12704,7.2191005,4.53
1.01,Good,I,VVS1,62.4,57.0,5297.274,6.37,6.43,3.99
0.32,Very Good,G,VVS1,60.0,57.0,552.0,4.39,4.47,2.67
0.32,Good,F,SI1,63.8,56.0,698.0,4.36,4.35,2.79
0.95698327,Premium,I,VS2,62.0,58.0,2972.217,6.15,5.994278,3.8631673
0.6,Premium,G,SI1,62.0,59.0,1748.3522,5.4127216,5.3236055,3.339001
0.5,Ideal,G,SI1,61.4,56.0,932.7782,5.09,5.065233,3.14
0.42,Premium,I,SI1,60.7,60.0,789.28644,4.9440794,4.87,2.96
1.03,Very Good,H,SI1,62.9,57.0,4705.29,6.4336305,6.47,4.066891
0.34,Very Good,G,VS1,60.2,59.0,718.2626,4.5819235,4.6364017,2.76
0.4,Ideal,F,IF,61.5,56.0,1600.3313,4.74,4.76,2.89
0.53,Ideal,H,VVS1,60.9,57.0,1208.2523,5.240084,5.19,3.2
0.3,Premium,E,VVS2,62.2,62.0,851.84985,4.28,4.1875043,2.6552486
1.08,Ideal,I,SI1,61.9,57.0,4432.056,6.56,6.54,4.06
1.3711576,Ideal,H,VS1,61.1,55.0,11774.639,7.27,7.23,4.450789
1.05,Very Good,G,SI1,58.407963,61.0,6320.0444,6.7438927,6.77,3.97
0.31,Ideal,D,VS2,61.9,55.0,811.3503,4.37,4.37,2.7
0.39,Ideal,F,VVS1,61.1,56.0,1357.7305,4.73,4.745673,2.9
0.7041062,Very Good,H,VS1,63.23563,59.0,2015.2432,5.64,5.610278,3.5681264
0.4,Premium,E,VVS2,59.4,60.293297,1619.4617,4.8547497,4.81,2.85
0.4,Ideal,D,SI1,60.5,56.0,2044.8162,5.05,4.9827375,2.98
0.5,Ideal,E,VS2,61.0,56.0,1986.6669,5.1877193,5.12,3.13
0.42,Premium,G,VVS1,62.1,58.0,1698.4686,4.8,4.81,3.02
0.78,Ideal,I,SI2,62.5,54.0,3204.3738,5.88971,6.03,3.8186443
0.39,Ideal,E,VVS2,61.4,56.0,1291.7062,4.73,4.68,2.8562481
0.9,Good,D,SI2,60.7,63.0,3753.7036,6.14,6.12,3.765259
0.32,Ideal,G,VS2,62.0,57.0,675.9157,4.388826,4.36,2.71
1.26,Good,D,VS2,63.5,57.0,12923.46,6.845876,6.85,4.3760304
0.3,Ideal,H,VVS2,62.2,56.0,608.0,4.29,4.29,2.67
0.3,Very Good,F,SI1,62.5,57.0,557.49963,4.29,4.28,2.68
1.23,Premium,G,VVS1,60.0,60.0,12595.475,7.0066566,6.9546747,4.182512
0.32,Very Good,F,VS1,61.1,56.0,813.9005,4.39,4.38,2.7
0.25,Very Good,D,VS2,62.3,59.0,511.30563,3.9832444,3.996624,2.5135431
1.02,Very Good,E,SI2,61.9,59.0,4607.353,6.47,6.52,4.01
0.51,Ideal,H,VS2,61.6,55.0,1329.0914,5.18,5.1618495,3.19
0.35,Premium,I,VS1,63.1,54.0,580.1083,4.6,4.49,2.88
0.7,Premium,I,SI2,61.4,58.0,1380.5237,5.526978,5.59,3.33
0.3,Premium,H,VVS2,61.8,59.0,877.44617,4.29,4.0962505,2.62
0.52,Very Good,E,SI2,60.7,58.0,1151.1244,5.25,5.322656,3.21
0.44,Ideal,E,VS1,62.4,56.0,1579.9515,4.9770026,5.033696,3.18
0.32,Ideal,D,VS2,61.9,54.0,805.13824,4.411752,4.39,2.73
0.32,Premium,H,IF,60.8,58.0,1081.902,4.43,4.4268827,2.7
1.0,Good,E,SI1,50.2671,60.0,4125.5215,6.66,6.56,3.77
0.32,Very Good,E,VS2,63.1,55.0,802.0,4.41,4.39,2.81
0.34,Ideal,F,VVS2,62.1,56.0,953.0031,4.566268,4.48,2.7993536
1.797208,Ideal,J,VS2,61.5,57.0,13114.418,7.7293324,7.9357743,4.7536206
0.93,Good,E,VS2,61.8,59.0,5387.8745,6.144671,6.095169,3.81
0.51,Fair,D,VS1,63.4,58.0,1754.1703,5.15,5.16,3.25
0.53115904,Very Good,E,VS1,59.7,60.0,1704.3469,5.25,5.39,3.17
0.7,Very Good,F,VS1,61.2,57.0,2328.1287,5.63,5.6072516,3.4294727
0.72,Very Good,H,SI1,60.41976,59.0,2536.9097,5.82502,5.94,3.58
1.2880781,Good,I,SI1,64.0,57.0,6385.4424,6.92,6.94,4.53
1.54,Premium,H,SI2,61.4,60.0,10109.02,7.545997,7.4888363,4.61
1.03,Premium,J,SI2,59.31839,63.0,3416.7837,6.64,6.55,3.93
2.01,Premium,I,SI1,59.6,59.0,16936.203,8.200957,8.131485,4.753059
0.56,Ideal,E,VS2,61.5,58.0,1685.9104,5.381168,5.34,3.272313
1.05,Very Good,I,SI2,62.9,57.0,4673.377,6.57,6.53,4.1208963
1.01,Very Good,H,SI2,62.7,56.0,4193.7183,6.35,6.3647428,4.0
0.4,Ideal,F,SI2,61.6,55.0,884.4195,4.75,4.76,2.9440618
0.33,Very Good,F,IF,59.7,57.0,921.8585,4.54,4.54,2.71
0.28,Ideal,E,VS1,62.8,55.0,815.9309,4.251749,4.0676227,2.64
0.25722227,Premium,E,VVS1,59.4,57.0,872.49084,4.29,4.166389,2.46
1.08,Ideal,E,VS1,61.3,57.0,8937.027,6.6497784,6.6444936,4.07
0.50881076,Very Good,D,VS2,63.4,56.0,1715.449,5.0816536,5.11,3.23
0.32,Ideal,E,VS2,61.8,56.0,773.4504,4.4,4.42,2.71
1.0,Very Good,G,SI1,59.690475,60.0,5134.379,6.41,6.49,3.87
0.44,Premium,F,VVS1,60.2,58.0,1880.2539,5.0569844,4.83,2.95
0.3,Ideal,G,VVS1,62.2,55.0,781.862,4.31,4.31,2.7
1.21,Good,E,VVS2,63.756577,62.0,10144.977,6.6139092,6.75,4.28
1.24,Premium,E,VS2,60.7,59.0,8197.012,6.923121,6.93,4.17
1.0882678,Very Good,J,SI1,63.5,57.0,4473.305,6.56,6.56,4.19
1.02,Good,G,SI2,64.3,60.0,4126.0776,6.34,6.36,4.0449266
1.0,Very Good,E,SI1,59.7,61.96534,4041.8484,6.4,6.4,3.81
0.32,Ideal,F,VS2,62.0,54.0,693.5562,4.47,4.39,2.75
0.55,Premium,G,VVS2,59.3,61.0,2307.1885,5.4994206,5.38,3.21
0.71,Ideal,G,SI2,62.2,55.0,2311.5554,5.77,5.82,3.58
2.01,Good,F,VS1,64.0,56.0,16594.488,7.7170715,7.789576,5.078371
0.9,Very Good,D,VS1,60.6,54.0,4193.3945,6.2,6.2525916,3.8184607
0.4696834,Ideal,D,SI1,62.5,56.0,1019.5064,4.937784,5.0272646,3.16
0.3,Ideal,F,VVS2,62.0,57.0,844.0,4.27,4.220999,2.6351957
0.28,Ideal,G,VVS1,61.8,57.0,756.64014,4.2599645,4.25,2.59
1.52,Premium,J,VS2,61.3,60.0,10007.328,7.450705,7.363425,4.57
1.502015,Ideal,D,SI2,61.5,57.0,8203.737,7.34,7.32,4.517999
1.02,Very Good,I,SI1,60.2,57.0,4067.3645,6.53,6.58,3.95
0.38765204,Ideal,E,SI2,62.0,55.0,540.0,4.68,4.73,2.92
0.56,Premium,F,VS2,61.7,58.0,1614.7144,5.2,5.19,3.22
0.2652131,Ideal,E,VVS1,60.8,56.0,706.2625,4.26,4.31,2.55
1.01,Fair,J,SI2,65.68383,56.0,3630.3765,6.34,6.34,4.11
0.73,Premium,F,VVS1,62.5,54.0,3143.4678,5.8437576,5.78,3.66
1.01,Fair,E,SI2,61.7,62.0,4511.188,6.38,6.37,3.95
0.3,Good,D,VS2,64.0,57.0,710.0,4.214553,4.105738,2.68
0.34,Premium,D,VS1,61.0,58.0,1190.2185,4.68,4.536798,2.75
1.11,Very Good,H,VS2,60.6,59.0,6472.5234,6.7368646,6.71,4.1
0.5,Ideal,I,VVS1,61.3,56.0,1671.3134,5.13,5.12,3.1609309
1.05,Premium,F,VS2,62.7,58.912323,5901.6616,6.54,6.500503,4.09
0.51,Very Good,I,VS2,58.269653,62.0,1073.2782,5.2878976,5.2458444,3.167292
0.31,Premium,H,IF,62.3,55.0,1069.8617,4.37,4.29,2.7
0.4,Ideal,G,SI2,62.3,55.0,904.417,4.76,4.71,2.96
0.41,Ideal,I,VS2,63.329857,56.0,840.74023,4.73,4.73,2.99
0.37,Ideal,E,SI1,61.1,56.0,639.23224,4.6129494,4.72,2.8
0.7,Ideal,G,VS2,62.9,57.0,2106.0647,5.573548,5.62184,3.54
0.8,Very Good,F,VS1,62.779728,56.0,4452.1533,5.84,5.94,3.832975
0.8469418,Very Good,F,VS2,63.72045,58.0,4289.674,5.8526797,5.8961143,3.88
1.3636595,Ideal,J,SI1,61.8,57.0,5820.157,6.9851336,7.229689,4.3255653
1.24,Very Good,G,VS2,60.3,58.0,8580.507,6.92,6.9881682,4.23
0.31,Ideal,E,VS2,60.3,57.0,827.6324,4.41435,4.43,2.69
0.41,Very Good,J,SI1,60.699093,59.0,611.2147,4.79,4.79,2.94
0.8306891,Premium,G,VVS2,62.2,58.0,4691.908,6.01,5.804863,3.7758229
0.51,Very Good,E,VS1,62.6,56.0,1897.2164,5.124358,5.1582465,3.25
0.9,Good,G,VVS1,59.4,66.0,4837.099,6.2,6.15,3.66
0.56,Very Good,E,SI1,58.7,61.0,1843.1548,5.43,5.490936,3.2
0.32,Ideal,F,SI1,61.0,56.0,692.0539,4.51,4.5191402,2.73
0.51,Ideal,D,IF,61.7,57.0,2487.4644,5.1,5.16,3.18
0.54,Good,F,SI1,56.408794,66.0,1676.9341,5.68,5.525905,3.066078
0.3,Ideal,H,VS2,62.6,56.0,490.6719,4.28,4.28,2.68
0.4,Ideal,I,VS2,62.9,54.0,731.5532,4.77,4.71,2.96
0.34,Ideal,I,VS2,61.9,55.0,508.03915,4.5,4.52,2.77
0.38,Premium,E,SI2,60.7,59.0,648.93945,4.73,4.6872735,2.81
0.42,Ideal,G,VS1,60.2,56.0,1250.8099,5.0183873,4.8803964,2.95
1.02,Very Good,H,I1,60.62921,59.0,4304.156,6.5,6.480473,3.99
1.2361106,Very Good,G,VS1,61.1,59.0,10276.406,6.89,6.99,4.245043
0.31,Good,D,VS2,63.5,54.0,717.3364,4.34,4.36,2.77
1.03,Premium,D,SI2,61.4,60.0,5561.197,6.571298,6.5466595,4.02
0.56,Premium,F,VS2,60.7,58.0,1711.0728,5.24,5.24,3.21
0.31,Very Good,F,VVS1,62.0,58.0,946.14856,4.34,4.35,2.7
0.32,Ideal,G,VS2,61.1,56.0,709.4803,4.43,4.48,2.73
0.31,Ideal,E,SI1,61.5,56.0,828.0,4.41,4.424397,2.7
0.76714396,Ideal,G,SI1,62.0,55.0,3298.7053,5.95,5.9589386,3.71
0.41,Ideal,F,VS2,61.443275,55.0,1024.7292,4.8506618,4.8801417,3.0
1.7284278,Ideal,G,VS1,61.5,54.0,16519.436,7.6205378,7.7446933,4.7394586
0.3,Premium,F,IF,61.4,59.0,1043.923,4.31,4.31,2.65
0.5,Premium,E,VS2,60.9,58.0,1580.5314,5.13,5.11,3.050186
0.56,Very Good,E,VS2,61.3,59.0,1808.2118,5.3788733,5.46243,3.2852972
0.52,Ideal,I,VS1,62.2,57.0,984.0,5.11,5.1320367,3.16
0.9,Premium,H,SI1,62.6,59.0,4560.177,6.24,6.1291947,3.91
1.6481378,Ideal,J,VVS1,62.6,60.0,17697.264,7.4601626,7.548937,4.62
0.73,Very Good,F,VS1,62.8,58.0,3997.06,5.8,5.84,3.72
0.7,Very Good,G,SI1,57.501198,60.649918,2324.772,5.76,5.7690177,3.34
0.25,Premium,E,VS1,61.7,59.0,665.1433,4.027993,3.9444773,2.4540157
0.32,Very Good,G,VVS2,58.45445,59.0,803.1747,4.44,4.47,2.65
1.01,Premium,E,SI1,60.5,53.0,5677.483,6.56,6.49,3.95
0.31,Very Good,H,VVS1,61.1,62.0,683.54767,4.32,4.34,2.66
0.51,Ideal,F,VS2,62.0,57.0,1176.7501,5.12,5.106778,3.18
0.51,Ideal,F,VVS2,62.2,55.0,1820.4214,5.1,5.097355,3.18
0.41,Very Good,G,VVS1,62.6,56.0,1060.9741,4.625031,4.74,2.97
0.32,Ideal,E,VVS2,61.0,56.0,827.31995,4.4,4.39,2.69
0.3,Good,F,VS1,57.56134,60.0,569.1874,4.36,4.37,2.5089579
1.57,Ideal,F,I1,61.2,56.0,6030.8564,7.46,7.620525,4.6394305
0.52,Ideal,E,VVS1,62.5,56.0,1846.4521,5.157913,5.15,3.21
1.2,Premium,G,SI1,60.3,59.0,5893.2827,6.8863707,6.91,4.14
2.580775,Premium,I,SI1,61.9,58.0,14754.546,8.840169,8.735308,5.390067
0.38,Very Good,E,SI1,63.2,56.0,667.4038,4.53,4.58788,2.94
0.33,Ideal,E,IF,62.0,57.0,956.0362,4.42,4.44,2.74
1.01,Premium,G,SI1,59.8845,58.0,3887.4517,6.47,6.41,3.8872814
1.5,Ideal,E,SI1,61.3,55.0,12806.402,7.3,7.303612,4.4517884
0.9,Premium,G,SI2,61.6,58.0,2818.825,6.056524,5.91,3.6782885
0.3,Ideal,F,VS1,61.9,56.0,802.0,4.32,4.34,2.68
0.74,Ideal,E,SI1,61.3,60.0,3999.3167,5.83,5.956291,3.57
0.35,Good,I,SI1,63.8,54.0,710.0,4.49,4.54,2.93
0.9,Premium,F,SI2,63.6,60.0,2382.2734,5.81,5.79,3.7
0.31,Premium,F,VVS2,61.5,55.0,982.06006,4.39,4.361271,2.69
1.3157187,Ideal,I,VS2,62.4,59.0,6294.9644,6.92,6.97,4.34
0.31,Ideal,F,VS2,62.3,57.0,645.066,4.39,4.38,2.71
1.52,Very Good,F,VVS2,63.1,56.0,17377.326,7.246285,7.31,4.62
0.91,Ideal,I,SI2,62.1,56.0,3959.8535,6.38,6.2704325,3.92
1.12,Premium,D,SI2,60.764362,58.0,5280.497,6.75,6.72,4.08
0.28564,Very Good,F,VS1,61.1,58.0,591.60925,4.2065015,4.24,2.5662713
0.56,Very Good,F,SI1,61.8,55.0,1670.8866,5.26,5.35,3.284885
1.16,Ideal,G,VVS2,61.1,57.0,8694.296,6.712102,6.77,4.05
0.4,Ideal,G,IF,61.8,55.0,1240.1051,4.7686625,4.81,2.99
0.34,Ideal,I,VS1,61.2,55.0,605.4159,4.54,4.586016,2.77
0.33,Ideal,G,VS2,60.8,56.0,722.77826,4.561418,4.53,2.73
0.36,Premium,F,SI1,60.1,58.0,758.83215,4.6,4.62,2.75
1.01,Very Good,G,SI1,63.0,60.0,4746.022,6.4,6.41,4.04
0.3,Premium,F,SI2,62.5,59.0,437.40268,4.32,4.29,2.6849003
0.56,Premium,D,VS1,61.1,59.0,2512.5269,5.484034,5.3188114,3.2368007
1.7491399,Very Good,H,SI2,61.9,62.0,10218.78,7.6051335,7.727919,4.784678
0.53,Very Good,D,SI2,63.0,59.0,1079.3098,5.14,5.13,3.28
0.81,Ideal,D,VS2,61.8,57.0,4116.459,5.985062,5.996175,3.63
0.3,Ideal,G,IF,61.5,54.0,782.833,4.3061786,4.3319464,2.64
1.07,Premium,I,SI2,59.7,58.0,4357.5444,6.69,6.59,4.02
0.58,Ideal,E,VS1,59.400707,56.0,2090.6895,5.386863,5.4386754,3.23
0.37,Ideal,F,VVS1,62.2,55.0,1131.4799,4.66,4.5535474,2.82
1.51,Premium,E,SI1,61.3,59.0,12046.458,7.41,7.33,4.54
0.72,Ideal,F,VS2,62.1,57.0,3911.7483,5.779956,5.8340435,3.58
1.0685681,Very Good,E,VS1,62.6,57.0,7893.5645,6.53,6.59,4.08
0.72,Ideal,G,VS1,61.7,55.0,3371.4458,5.75,5.79,3.57
0.3,Premium,D,VVS2,62.3,58.0,744.83417,4.28,4.29,2.66
1.01,Very Good,F,VS2,62.2,61.0,8048.4043,6.48,6.46,4.01
1.2,Premium,F,VS2,62.8,56.0,10840.133,6.8,6.6,4.23
0.31,Ideal,F,VS1,62.3,55.0,803.64514,4.35,4.37,2.71
1.6927638,Fair,G,I1,66.55267,56.0,4318.729,7.34,7.3486767,4.9553413
1.18,Ideal,I,SI1,61.3,56.0,5923.7817,6.72,6.782019,4.1205897
0.34,Good,F,VS2,58.9,62.0,824.0127,4.56,4.61,2.7
0.78,Ideal,F,SI2,62.3,56.0,2877.9236,5.875544,5.89,3.69
0.53,Premium,G,VS1,62.6,58.0,2101.906,5.19,5.18,3.25
0.41,Good,G,VS2,59.8,57.0,738.83856,4.79,4.79,2.89
1.24,Good,J,VS2,63.8,58.0,4189.8794,6.801169,6.728698,4.38
0.71,Very Good,G,VS2,63.4,56.0,3813.6917,5.76,5.81,3.72
1.1982298,Ideal,D,VS1,61.4,57.0,10282.958,6.67,6.8,4.14
1.52,Ideal,J,SI1,61.6,56.0,8939.899,7.386786,7.4265094,4.56
1.54,Ideal,H,VVS2,60.3,56.0,11100.781,7.423537,7.5588717,4.5482426
0.3,Good,D,SI1,63.7,57.0,708.65576,4.247944,4.22,2.69
0.27,Premium,F,VVS1,61.5,61.0,603.1055,4.194827,4.1227775,2.5224454
0.39,Very Good,F,SI2,62.4,55.0,528.8262,4.65,4.68,2.93
1.5,Very Good,H,SI2,63.1,56.0,7025.8403,7.222841,7.216115,4.59
1.7,Ideal,J,I1,61.6,57.0,7038.363,7.605354,7.675606,4.686007
1.1,Very Good,H,VVS2,63.8,54.0,7663.2256,6.71,6.63,4.278406
0.3,Good,D,SI1,61.5,58.0,579.0,4.28,4.284384,2.65
0.36,Ideal,E,SI1,62.4,56.0,666.5549,4.53,4.68,2.89
0.52,Ideal,H,VS2,61.5,56.0,1171.4999,5.22,5.21,3.22
0.32,Ideal,D,SI1,62.3,53.0,684.0,4.42,4.41,2.77
0.57,Ideal,D,SI2,60.2,56.0,2113.3003,5.530087,5.63,3.24
0.7273988,Very Good,E,VS2,61.9,59.0,2826.851,5.8161073,5.83,3.628528
0.53,Very Good,H,VVS2,62.7,57.0,1914.0525,5.17,5.21786,3.3029866
1.51,Very Good,D,SI1,62.8,59.0,9368.996,7.197405,7.32016,4.56
0.32,Ideal,E,VS2,62.5,55.0,1022.5739,4.4083104,4.38,2.74
0.32,Ideal,F,SI1,60.0,57.0,574.5918,4.52,4.53,2.69
0.41,Ideal,F,IF,60.7,57.0,1597.3329,4.78,4.82,2.93
0.38,Premium,J,SI2,62.3,55.0,540.0,4.6,4.5,2.87
0.92,Good,H,SI1,63.6,55.0,3028.0994,6.11,6.1606393,3.95
0.73,Ideal,E,SI1,61.3,56.0,3019.2114,5.82,5.94,3.5778043
0.3,Ideal,F,IF,61.8,56.0,1084.888,4.3226104,4.34,2.68
0.3,Very Good,I,VVS1,61.1,56.0,645.0,4.35,4.35,2.68
1.51,Good,J,SI2,60.8,57.0,5468.6943,7.380341,7.36,4.4967866
0.4,Very Good,D,SI2,62.2,58.0,742.871,4.7509656,4.74,2.96
1.13,Very Good,F,SI2,60.2,59.0,4474.687,6.66,6.76,4.05
0.38,Ideal,G,IF,62.3,57.0,844.0,4.63,4.66,2.86
0.55,Good,I,SI2,60.7,61.0,1130.9249,5.2,5.15,3.18
0.7,Ideal,G,VS2,62.3,57.0,2556.3123,5.63,5.71,3.54
0.7,Premium,E,SI1,62.3,59.0,2683.9072,5.71,5.65,3.53
0.32,Ideal,D,VS1,62.1,56.0,876.7208,4.41,4.44,2.74
0.4,Ideal,G,SI2,62.0,54.0,758.09656,4.69,4.712979,2.956999
0.8528448,Very Good,J,VVS2,62.3,54.0,3904.4893,5.9805984,6.0935783,3.83
0.52,Ideal,E,SI1,61.1,56.0,1703.5336,5.14,5.17,3.19
1.0,Very Good,D,VVS2,60.19705,60.0,10270.6,6.4,6.38,3.88
1.1839892,Ideal,I,I1,60.7,56.0,6371.6543,6.936841,6.91,4.1736712
0.55,Ideal,D,VS1,60.9,57.0,2488.6833,5.274055,5.34,3.24
1.02,Very Good,H,VVS2,62.1,58.0,5583.228,6.493538,6.47,4.02
0.5772778,Ideal,H,SI1,62.5,56.0,1626.3416,5.35,5.3714747,3.4035923
0.34,Ideal,G,VVS1,61.9,56.0,734.72217,4.43,4.5193157,2.78
0.31,Ideal,E,VVS2,61.6,54.0,944.7673,4.37,4.37,2.68
0.51,Ideal,F,VVS1,60.7,56.0,2136.706,5.21,5.23,3.1710672
0.55,Ideal,G,VS1,62.3,55.0,2287.1858,5.404191,5.4640484,3.38
0.66919094,Premium,F,VS2,62.3,58.0,2362.0037,5.560752,5.44,3.4118924
0.23,Ideal,I,VS1,61.7,56.0,350.7427,3.9921181,4.0361333,2.470971
0.3,Ideal,E,VVS2,62.8,55.0,1325.249,4.33,4.2881765,2.7
0.56,Ideal,F,SI1,61.0,60.0,1774.73,5.32,5.28,3.21
0.4,Ideal,D,VS2,61.0,56.0,1060.9862,4.7200336,4.75,2.92
0.31,Premium,E,SI1,62.4,59.0,984.0,4.3768544,4.32,2.72
0.33,Ideal,F,VS2,61.6,55.0,869.1737,4.52,4.4660263,2.74
0.3,Premium,H,SI1,59.7,58.0,525.8519,4.38,4.35,2.6
0.5,Very Good,E,VS2,60.2,60.161156,1050.4608,5.0694103,5.0972123,3.0
1.01,Ideal,D,VVS2,60.5,56.0,10909.48,6.54,6.59,3.98
1.01,Very Good,H,SI1,59.8,58.0,4494.629,6.51,6.550073,3.93
1.5,Ideal,F,VS1,60.13683,57.0,14265.96,7.3,7.4,4.34
0.9,Ideal,E,VVS2,61.8,54.0,6432.883,6.1474586,6.2,3.83
0.31,Ideal,E,SI1,62.2,55.0,627.6196,4.37,4.34,2.72
1.0,Ideal,H,SI1,62.2,61.0,4823.6963,6.31,6.32,3.9321775
0.75,Good,E,VS1,58.58131,64.0,3283.056,6.0027943,5.98,3.53
0.39,Premium,F,VVS1,60.6,59.0,1036.2867,4.750509,4.68,2.8
0.41,Good,E,VS1,61.8,60.0,941.6205,4.71,4.75,2.92
0.32,Ideal,E,VVS1,62.4,55.0,913.24304,4.46,4.4732847,2.77
0.20607868,Very Good,F,VVS2,62.3,59.0,397.36548,0.60265595,0.38092723,1.3293656
0.76,Premium,F,SI1,61.7,60.0,3622.148,5.8607717,5.853539,3.61
0.72,Very Good,D,VS1,62.3,61.0,3677.1104,5.724757,5.75,3.58
0.32,Ideal,F,SI1,62.2,56.0,675.96796,4.44,4.43,2.75
0.5,Ideal,H,SI2,61.6,56.0,869.4058,5.11,5.14,3.1518645
0.3,Ideal,F,VVS2,62.2,57.0,794.8464,4.2837377,4.2378135,2.65
1.01,Ideal,F,VS2,61.6,56.0,6223.709,6.43,6.4565115,3.98
0.23,Ideal,D,SI1,62.1,57.0,447.345,3.941749,3.9187942,2.4420445
0.23,Ideal,D,VVS2,61.9,56.0,625.0,3.950264,3.9521008,2.4345484
0.36,Ideal,I,VVS1,61.7,56.0,658.23444,4.4944777,4.66,2.8
0.56,Ideal,F,VS2,61.9,57.0,1624.4393,5.208184,5.26,3.25
0.34,Ideal,E,VS2,61.0,56.0,773.4672,4.5970507,4.63,2.75
0.32,Very Good,E,SI1,63.2,54.0,656.2292,4.33,4.33,2.7575119
