carat,cut,color,clarity,depth,table,price,x,y,z
0.43,Very Good,F,SI1,62.8,56.0,893.3022,4.79,4.87,3.11
0.36,Premium,G,SI2,62.1,61.0,586.2352,4.63,4.55,2.917674
0.31,Very Good,G,VS2,62.2,59.0,605.0,4.303932,4.35,2.7
0.25,Premium,E,VVS2,61.5,59.0,680.4395,4.1339374,4.0441613,2.55
0.52,Ideal,F,SI1,61.2,57.0,1306.963,5.19,5.2314153,3.2
0.3,Premium,E,VS2,60.2,59.0,552.0,4.34,4.38,2.66
0.52,Good,E,VS2,63.0,58.0,1555.2513,5.127975,5.16,3.2461383
0.74,Premium,E,SI2,62.3,62.0,3104.072,5.8,5.8,3.6123567
1.02,Very Good,D,VVS1,62.9,59.0,7549.984,6.42,6.44,4.03
0.27,Very Good,E,VS2,62.9,59.0,485.51004,3.9887629,4.060136,2.6
0.91,Premium,H,SI2,62.8,58.0,2762.7026,6.16,6.145334,3.89
1.1605904,Premium,E,SI2,60.3,58.0,6336.219,6.8905053,6.82,4.1438036
0.3,Ideal,E,I1,62.4,56.0,514.8145,4.35,4.35,2.6968913
0.57,Premium,F,SI2,60.9,56.0,1420.403,5.38,5.28,3.25
1.01,Premium,H,SI2,62.3,58.0,4298.087,6.45,6.42,4.02
1.1133605,Premium,G,SI1,58.8,60.0,5549.159,6.82,6.8,4.05
1.51,Premium,J,SI1,62.4,54.0,6052.385,7.32,7.2721133,4.56
0.25,Premium,E,VVS2,61.14503,60.0,464.14023,3.9961903,4.084495,2.48
0.4,Ideal,E,VS2,62.1,56.0,923.9268,4.64,4.6528296,2.9
0.4,Ideal,D,IF,62.0,57.0,2312.238,4.74,4.757443,2.97
0.72,Good,H,SI1,60.8,59.0,1814.1578,5.85,6.0124345,3.61
1.09,Good,G,IF,63.3,56.0,9653.034,6.68,6.610089,4.22
0.7,Ideal,D,SI2,62.4,56.0,2294.9326,5.65267,5.610014,3.53
0.71,Good,I,SI2,58.4,63.0,1545.5988,5.74,5.8037868,3.46
0.43,Premium,E,VS1,62.3,56.0,1362.7946,4.86,4.81,3.09
0.36,Very Good,G,VS2,58.3,59.0,707.0081,4.796047,4.82,2.76
0.31,Ideal,F,VS2,61.6,56.0,544.0,4.39,4.46,2.72
0.25,Ideal,E,VVS2,62.3,57.0,792.1248,4.098938,4.075616,2.6
1.12,Premium,G,VS2,61.8,59.0,7391.254,6.7515154,6.738659,4.1985836
0.9,Ideal,G,VS2,61.5,54.0,3952.378,6.1459,6.197155,3.7699368
0.5,Premium,D,SI2,62.0,58.0,1100.4583,5.16,5.12,3.17
0.42,Ideal,D,VS2,61.5,54.51649,1227.6062,4.86,4.931843,3.02
0.71,Ideal,F,SI2,60.7,57.0,2110.4912,5.74,5.79,3.5305514
0.32,Premium,G,VVS2,60.3,62.0,903.6992,4.45,4.44,2.71
0.33,Premium,G,VVS2,60.9,59.0,878.36053,4.48,4.47,2.74
1.3350232,Fair,H,SI1,65.678734,59.0,7131.6,6.6949363,6.754224,4.52
0.33,Ideal,H,VS2,61.8,55.0,642.46204,4.47,4.46,2.760303
1.02,Very Good,G,VS1,63.4,57.0,7446.108,6.45,6.4428854,4.07
1.02,Very Good,F,SI1,60.5,57.0,4916.7065,6.51,6.66,4.01
0.5,Very Good,E,SI2,63.3,58.0,1122.37,5.06,5.07,3.21
1.03,Ideal,G,SI1,62.1,55.0,4821.95,6.48,6.53,4.04
0.35,Good,E,VVS2,63.2,58.0,1253.35,4.5105357,4.49,2.88
0.8597884,Ideal,G,VS2,60.24992,59.0,4222.4897,6.22,6.23,3.721949
0.71,Ideal,I,VS2,61.1,57.0,2400.2717,5.7,5.75,3.53
0.62791497,Ideal,F,SI1,61.6,56.0,2134.41,5.5693665,5.6450315,3.4
0.33,Ideal,D,VVS2,61.2,57.0,828.0,4.519838,4.51,2.79
0.43,Premium,E,VS2,59.9,59.0,1091.323,4.9470425,5.035223,2.99
0.73,Fair,F,SI1,61.4,63.0,2307.0603,5.770896,5.7901397,3.66
0.33149222,Premium,G,VVS2,58.182743,62.0,907.0763,4.67,4.56,2.7
0.3,Premium,G,VS1,62.4,61.0,608.0,4.27,4.304901,2.67
0.4,Very Good,E,SI1,63.1,58.0,945.0511,4.67,4.71,2.95
0.31,Ideal,E,VS1,62.6,54.0,765.9768,4.34,4.34,2.72
0.77,Ideal,I,SI1,63.6,58.0,2563.4258,5.75,5.77,3.72
0.31,Very Good,E,VVS2,62.1,59.0,892.2718,4.3327484,4.36,2.7
2.0,Premium,I,VVS2,61.7,58.0,16131.404,8.056402,7.998233,4.9443603
2.1705675,Good,J,SI2,60.182693,66.61558,12761.694,8.346845,8.35357,4.9676194
0.3,Ideal,E,VS1,62.9,57.0,568.8374,4.123869,4.24,2.67
0.71,Premium,E,VS2,62.5,59.0,2694.4714,5.73,5.74,3.56
0.32,Premium,E,VS2,61.1,58.0,1010.3234,4.566616,4.41,2.72
0.51,Premium,F,SI1,61.7,60.0,1296.1592,5.18,5.168741,3.2
0.4,Premium,I,VS2,61.7,59.0,605.0,4.64,4.700453,2.87
0.52,Very Good,I,VVS2,62.3,57.0,1592.8992,5.16,5.217716,3.23
2.0,Very Good,D,SI2,62.3,58.0,17370.486,7.757305,7.9966426,4.9479938
1.51,Premium,I,VS1,61.6,55.0,9035.418,7.35348,7.31,4.54
0.58,Ideal,D,VS2,61.4,56.0,2385.8018,5.3358994,5.3393874,3.3117182
0.55,Ideal,I,VS1,62.4,55.0,1116.327,5.23,5.28,3.28
0.7,Ideal,E,VS1,61.1,55.0,2675.984,5.71,5.72,3.54
1.54,Premium,J,SI2,62.2,59.0,6596.6807,7.46,7.52,4.64
0.4,Premium,H,SI1,61.6,56.0,595.2506,4.7447934,4.73,2.92
0.41,Very Good,H,SI1,63.0,59.0,1044.5913,4.7710204,4.78,3.0218148
1.1809708,Premium,H,SI1,61.3,58.0,6074.0967,6.7818866,6.77,4.1488194
1.01,Premium,G,VVS2,60.7,58.0,6685.978,6.52,6.4911427,3.97
1.18,Ideal,I,VS2,62.0,60.0,7821.9146,6.7226343,6.7565665,4.165905
1.01,Ideal,J,VS2,61.8,56.0,4386.18,6.41,6.41,3.96
0.9112483,Premium,G,VS2,62.0,61.0,4148.526,6.319917,6.2014117,3.89
0.33,Very Good,I,VS1,63.0,56.0,589.953,4.36,4.38,2.74
0.3,Very Good,G,VVS2,61.6,58.0,611.25977,4.29,4.32,2.66
2.2372947,Premium,I,SI2,61.9,60.0,13304.247,8.41239,8.386194,5.121155
1.02,Very Good,H,VS1,63.7,58.0,5139.9883,6.4,6.437039,4.059
0.4,Very Good,D,VS2,63.0,56.0,982.079,4.65,4.6608896,2.96
0.28,Ideal,G,VS1,61.3,57.0,540.0,4.1558566,4.2191944,2.55
0.9,Ideal,H,VS1,60.859642,56.0,4231.94,6.22,6.24,3.79
0.4,Premium,E,VVS2,61.5,59.0,1700.5476,4.7916613,4.774546,2.964188
0.3,Premium,H,SI1,62.3,59.0,409.26602,4.32,4.31,2.7
0.5,Good,F,SI2,56.621826,59.0,770.0181,5.35,5.3,2.99
0.41,Ideal,G,IF,61.9,56.0,1419.1237,4.8097854,4.8,3.0
0.32,Ideal,G,VS1,61.1,56.0,625.30963,4.4,4.45,2.71
1.0072274,Very Good,G,VS2,58.5,57.0,5345.3887,6.52,6.56,3.89
0.9,Premium,I,VS2,61.8,56.0,3381.4766,6.28,6.13,3.83
0.7,Ideal,E,SI2,59.3,60.0,1996.6261,5.7731624,5.79,3.5
1.04,Ideal,G,VS2,62.0,57.0,6348.3086,6.5505285,6.55,4.07
0.6547736,Premium,F,SI1,61.9,59.0,1991.8647,5.66,5.66,3.47
0.31,Ideal,E,SI1,62.4,54.0,706.0428,4.31,4.32,2.7
0.23,Ideal,E,VS1,61.8,57.0,429.1594,3.9158716,3.9640355,2.433206
1.31,Ideal,G,SI2,62.0,57.0,7028.2275,7.0713425,7.088286,4.418257
0.32,Ideal,E,VS1,62.2,54.100204,836.82855,4.39,4.4,2.73
1.01,Very Good,E,SI2,62.9,58.0,4586.915,6.404953,6.44,4.03
0.56,Good,E,SI1,61.2,59.0,1867.5768,5.31,5.31,3.2994998
0.4,Good,F,SI1,61.811512,58.0,660.68274,4.7061515,4.85,2.96
1.02,Premium,E,VS2,58.97663,59.0,4455.824,6.55,6.55,3.94
0.4,Very Good,F,VS1,62.4,58.0,1036.0535,4.76,4.77,2.97
0.51,Ideal,E,VVS2,60.4,55.0,1964.2806,5.18,5.230736,3.14
0.37,Ideal,G,VS2,59.9,57.0,739.81726,4.58,4.6954994,2.77
0.28,Premium,I,IF,60.1,58.0,684.1203,4.28,4.28,2.53
1.06,Very Good,H,SI1,62.9,61.0,4109.4,6.49,6.508987,4.06
1.7030389,Ideal,J,SI2,61.9,57.0,8614.833,7.63415,7.767757,4.769149
0.7,Fair,D,VS2,56.77062,63.0,2840.9143,5.94,6.03,3.516092
0.64,Premium,D,IF,61.1,58.0,5077.5776,5.6920385,5.73,3.51
0.32,Ideal,F,VVS1,60.7,56.0,941.66516,4.41,4.41,2.69
0.51,Very Good,E,VVS2,57.982594,61.0,1814.2463,5.3,5.4458203,3.1364183
2.4431934,Premium,G,SI1,58.5,59.0,18742.863,8.610893,8.754807,5.2580595
0.76,Very Good,F,VS2,62.9,58.0,3957.2585,5.8735347,5.97,3.82
0.72,Premium,D,SI2,62.6,59.0,2511.082,5.7717485,5.77,3.63
0.37,Ideal,I,VS1,62.3,54.999767,645.0,4.64,4.7,2.93
1.02,Ideal,E,SI2,62.6,58.0,5197.4253,6.41,6.42,4.02
1.4078546,Premium,F,VS1,62.3,58.0,11310.828,7.226244,7.104667,4.484591
1.01,Fair,G,SI1,66.195,58.0,4661.5786,6.2644415,6.21,4.19
0.51,Premium,D,VS2,60.8,55.0,1581.0703,5.23,5.16,3.18
0.56,Premium,H,VS1,61.8,58.0,2367.6443,5.5757327,5.425496,3.43
1.21,Premium,J,SI1,60.2,58.0,4692.1514,6.941228,6.905866,4.15
0.34,Premium,E,SI2,61.1,58.0,666.65045,4.54,4.57,2.79
1.07,Ideal,H,VVS2,62.4,57.0,7613.7817,6.6,6.59,4.0937295
1.5,Ideal,G,VVS2,60.752804,58.0,15593.798,7.35,7.4,4.49
0.33,Good,D,SI1,64.1,61.0,670.72266,4.4,4.41,2.8804936
0.53,Ideal,G,VS1,62.3,55.0,1756.6713,5.23,5.22,3.24
0.9700707,Ideal,H,I1,62.4,54.0,1948.4172,6.25,6.21,3.89
0.52,Ideal,G,VS1,62.6,57.0,1712.3942,5.2136707,5.21,3.25
0.45,Ideal,E,SI1,60.7,57.0,1049.3309,4.955036,5.08,3.03
0.41,Very Good,I,VS1,62.2,58.0,986.77893,4.77,4.8325415,3.0272818
0.59,Very Good,J,VVS2,61.3,58.0,2085.9927,5.6466913,5.76,3.462997
2.1612191,Very Good,I,SI2,62.6,61.0,13787.977,8.216653,8.238674,5.135428
0.32,Premium,G,SI1,62.1,58.0,713.9894,4.4,4.38,2.73
1.2495077,Premium,H,I1,58.8,61.892494,4414.436,7.3429427,7.2388897,4.23
1.0,Very Good,G,SI1,61.2,58.0,2822.7498,6.36,6.34,3.91
1.22,Very Good,I,VS2,63.1,59.0,5541.107,6.73,6.761368,4.28
0.72,Very Good,E,VS1,60.2,61.0,3714.6582,5.9122167,5.862214,3.49
1.2558023,Ideal,H,I1,61.7,57.0,4704.635,6.98,7.016734,4.3
1.03,Fair,I,SI1,66.08416,57.0,3891.573,6.38,6.24,4.1128955
0.42,Premium,G,SI2,61.5,58.0,895.09064,4.85,4.78,2.97
0.46,Premium,F,IF,60.2,60.0,2275.237,5.18,5.19,3.17
0.52,Premium,H,SI1,62.9,58.0,1380.9401,5.17,5.16,3.24
0.76,Very Good,E,VVS2,60.5,61.0,5869.648,6.15,6.231696,3.614266
0.32,Ideal,F,VVS1,61.9,56.0,818.59406,4.37,4.4,2.73
1.01,Ideal,G,VS2,60.8,57.0,6455.741,6.4672523,6.526075,3.99
0.41,Very Good,F,VVS1,61.5,58.0,1248.3647,4.8,4.856088,2.96
0.41,Ideal,F,VVS2,62.9,57.0,1580.1289,4.73,4.74,2.97
0.5,Good,I,VS1,64.1,58.0,1009.3401,4.884664,4.9561453,3.19
0.34,Good,H,SI2,63.7,57.0,500.59888,4.44,4.46,2.92
0.53,Premium,I,IF,63.1,56.0,1735.9933,5.16,5.13,3.2
0.51,Premium,D,SI1,62.9,60.0,1619.5068,5.1295786,5.0944705,3.231538
0.75,Ideal,F,SI1,62.8,57.0,3664.8499,5.76,5.844704,3.72
0.33,Premium,I,VS2,61.8,57.0,449.41904,4.43,4.52,2.77
0.31,Ideal,G,VS2,62.063828,55.0,640.0209,4.37,4.3642483,2.73
1.15,Very Good,G,VVS2,60.9,57.0,9594.027,6.75,6.82,4.16
0.34,Good,J,VS2,60.4,63.57212,622.3355,4.46,4.43,2.7
1.01,Ideal,I,VS2,62.7,54.0,4051.5781,6.39,6.39,3.99
0.44,Good,E,VS2,58.096245,60.0,913.48267,5.15,5.19,2.95
0.91,Ideal,J,VS2,61.5,54.0,3596.173,6.13,6.24,3.8
0.73,Very Good,F,VS2,62.9,56.0,2783.5044,5.82,5.85,3.7
0.51,Good,F,VS2,60.2,65.0,1915.0901,5.17,5.195302,3.2
0.26,Ideal,F,VVS1,61.7,56.0,670.07764,4.24381,4.27,2.6129556
0.9041208,Very Good,J,VS1,61.7,57.0,3536.5474,6.25,6.27,3.8440206
0.41,Ideal,E,VS1,62.0,56.0,1176.2491,4.76,4.79,2.9757943
1.21,Premium,I,VS2,63.4,56.0,6508.957,6.7272806,6.75,4.2589297
1.02,Premium,E,SI2,59.0,61.0,4797.655,6.7386217,6.6765246,4.02
0.92,Premium,D,VS2,62.0,62.0,6222.5273,6.37,6.31,3.95
0.82,Very Good,D,SI2,60.085594,61.0,3607.49,6.2944045,6.34,3.6727035
1.01,Premium,H,VS2,60.7,59.0,4139.7793,6.51,6.5,3.96
0.3,Ideal,D,VS2,61.6,56.0,800.84814,4.34,4.32,2.67
0.51,Ideal,G,VVS2,61.4,56.0,1910.4075,5.17,5.15,3.17
0.51,Ideal,G,VS2,62.511883,57.0,1383.3578,5.066168,5.07,3.18
0.32,Ideal,D,SI1,61.7,55.0,544.17847,4.38,4.41,2.72
0.53,Good,F,SI2,62.0,60.0,1040.3853,5.207646,5.3,3.24
1.01,Ideal,D,VS2,61.4,55.0,6539.86,6.46,6.41,3.967266
1.07,Premium,F,VS1,61.1,59.0,10046.774,6.68,6.66,4.07
0.7,Fair,G,VS1,64.2,64.0,2950.7463,5.69,5.68,3.7012317
0.9,Ideal,F,SI2,60.8,57.0,2319.5723,6.176787,6.204111,3.7345731
0.54,Ideal,G,VVS2,62.4,54.0,1846.1086,5.3134737,5.26,3.26
1.51,Ideal,F,VS2,61.9,56.0,15338.674,7.1915445,7.23324,4.5
0.4,Ideal,F,VVS2,60.45364,56.0,923.763,4.78,4.8095303,2.89
0.9,Premium,E,VS2,59.6,61.0,4468.2197,6.3362217,6.3,3.6923475
0.37,Ideal,G,VS1,62.4,56.0,901.8047,4.56,4.459241,2.8416123
0.4,Ideal,G,I1,61.8,57.0,554.07214,4.74,4.7551794,2.9745626
1.01,Ideal,I,VS2,62.1,57.0,3836.523,6.45,6.44,4.02
1.13,Fair,H,SI1,64.5,60.0,5422.192,6.5315237,6.53,4.219552
1.71,Ideal,H,VS1,62.8,56.0,14586.057,7.62297,7.5363226,4.8536196
1.1340437,Very Good,G,VVS2,62.7,58.0,8926.762,6.657555,6.77,4.24
1.01,Good,F,SI1,64.1,57.0,5376.3853,6.32,6.35,4.06
1.5685885,Good,J,VS2,60.0,60.0,7968.0767,7.560577,7.628761,4.568916
0.43,Ideal,F,VVS1,61.4,56.0,1425.8264,4.829913,4.9428873,2.99
1.24,Very Good,E,VVS1,59.6,62.0,14185.031,7.089866,7.253659,4.21
0.31,Good,E,VS1,63.687965,57.0,516.31415,4.38,4.33,2.77
0.32,Ideal,H,VVS1,62.4,57.0,894.5587,4.36,4.36,2.73
0.24358328,Ideal,F,VVS2,62.2,58.0,642.86487,3.995986,4.000949,2.5201802
0.77,Premium,D,VS1,60.57932,58.0,4932.757,6.04,5.97,3.5921679
0.31,Fair,J,VVS2,64.2,58.0,815.96533,4.37,4.3,2.76
1.01,Very Good,I,SI1,61.8,58.0,4117.315,6.42,6.53,4.0
0.5,Premium,H,VVS2,63.3,57.0,1131.5751,5.05,5.062324,3.23
0.3,Premium,E,VS2,61.6,56.0,577.26904,4.268203,4.3,2.65
0.3,Ideal,G,VVS1,61.2,57.0,802.0,4.3,4.28,2.62
0.33,Ideal,E,VS2,61.4,57.0,780.1761,4.46,4.4464,2.7349875
0.28,Premium,F,SI1,62.8,60.0,447.61734,4.091729,4.0480704,2.63
0.43,Ideal,H,VVS1,61.8,58.0,1075.9891,4.8,4.83,3.0643167
1.3,Ideal,I,VS2,62.2,57.0,7243.877,6.89,6.94,4.296217
0.77,Ideal,H,VS2,62.695606,58.0,3195.6548,5.78,5.909968,3.75
0.34,Ideal,E,SI2,61.8,55.0,871.7194,4.57,4.5463195,2.78
1.03,Ideal,G,SI1,61.5,57.0,4796.6113,6.5,6.5,4.0
0.31,Ideal,F,VVS1,61.2,56.0,1159.7932,4.33,4.32,2.66
0.32,Ideal,D,VVS1,61.276505,56.0,1048.7202,4.42,4.42,2.71
0.61,Very Good,G,VS2,62.8,58.0,1818.5009,5.36,5.5233088,3.52
1.7049776,Ideal,G,VS2,61.3,57.0,16176.989,7.5743237,7.6383476,4.6783276
0.41,Good,G,VVS1,65.18357,57.0,1076.7146,4.7,4.59,3.07
0.31,Good,E,SI1,63.91129,56.0,796.4796,4.37,4.3158097,2.79
0.43,Premium,G,VS1,63.0,58.0,1624.2238,5.07,4.85,3.17
0.31,Very Good,D,VS2,62.8,58.0,587.64404,4.29,4.34,2.7183666
0.54,Ideal,D,I1,62.2,56.0,906.68445,5.26,5.22,3.26
0.41,Ideal,D,VS1,62.5,54.0,988.9692,4.8,4.79,3.0
0.41,Premium,H,SI1,60.4,58.0,725.8289,4.79,4.88,2.9392111
0.71,Premium,F,VS2,61.7,58.0,2889.6694,5.81,5.74,3.57
0.72,Ideal,G,VS1,61.4,56.0,3527.8406,5.8,5.77,3.59
0.91,Premium,D,SI1,63.3,55.0,5002.471,6.23,6.15,3.92
0.6184796,Very Good,I,SI2,60.8,59.0,1447.0922,5.5314384,5.69,3.4063752
0.27,Premium,E,VS1,61.4,58.0,671.225,4.23,4.0965986,2.55
0.7,Very Good,F,VVS2,59.7,64.0,2539.5955,5.75,5.8,3.29
0.41,Ideal,F,VS1,60.4,56.0,905.27496,4.8,4.85,2.93
0.31,Very Good,G,SI1,62.5,56.0,452.01608,4.337045,4.36,2.73
0.32,Ideal,E,VVS1,60.1,57.0,1038.2714,4.4265547,4.43,2.68
1.01,Fair,E,VS2,63.849667,58.0,5180.5728,6.19,6.23,3.98
0.8531259,Ideal,J,SI1,61.6,57.0,2926.2705,6.11,6.14,3.76
0.73,Good,E,VS2,64.0,60.0,3424.609,5.75,5.77,3.73
1.25,Ideal,H,VS2,62.0,55.0,9602.663,6.8708706,6.951594,4.28
0.3,Premium,G,VVS1,59.9,56.0,876.8952,4.39,4.34,2.59
0.35,Ideal,D,IF,62.1,55.0,1565.0535,4.61,4.64,2.88
0.4,Premium,E,VS1,59.9,56.0,1152.5587,4.9,4.78,2.83
0.70654106,Ideal,E,SI1,58.48527,58.0,2581.7173,5.8089647,5.84,3.4482775
1.0,Ideal,F,VS2,61.9,57.0,4955.876,6.32,6.349001,3.94
0.52,Very Good,F,VS2,61.9,58.0,1608.5477,5.11,5.21,3.21
1.01,Very Good,F,VVS2,62.0,59.0,7551.5415,6.39,6.47,4.0
2.0756936,Premium,H,SI1,60.6,58.0,17057.664,8.231589,8.261156,5.032263
0.78,Ideal,G,VVS2,61.7,56.0,4361.1934,6.116398,5.98,3.69
1.7593795,Fair,H,SI2,58.5,63.32129,12065.517,8.222154,8.189757,4.7242265
0.3,Good,D,SI1,63.409325,58.0,604.7458,4.3,4.271189,2.71
0.5,Premium,G,SI1,62.3,59.0,1012.16864,4.8511615,4.864852,3.081416
1.52,Premium,H,VS1,61.2,58.0,11671.017,7.5184436,7.39,4.560807
1.2,Ideal,J,SI1,61.7,55.0,4702.079,6.77,6.85,4.162638
0.52,Premium,H,VS2,61.1,60.0,1481.1384,5.25,5.193441,3.21
0.43,Ideal,E,VVS2,60.8,57.0,1802.8334,5.09,5.05,3.02
0.38,Ideal,H,IF,61.8,57.0,1108.7319,4.68,4.67,2.92
0.37764588,Very Good,F,VS2,59.2,61.0,759.88367,4.7002063,4.77,2.75
0.55,Ideal,G,VVS2,61.2,56.0,2400.612,5.35,5.38,3.25
0.91,Fair,J,SI1,64.3,56.0,2884.1934,5.99,6.07,3.95
0.51,Good,E,VS2,60.4,61.0,1731.9337,5.2048078,5.24,3.16
0.4,Premium,H,SI1,61.9,59.0,1027.4276,4.708541,4.71,2.94
1.7,Premium,I,VS2,62.0,58.0,11429.9795,7.55611,7.622035,4.7120543
0.51326144,Premium,D,SI2,61.7,59.0,1333.0396,5.13,5.17,3.2071795
0.99470526,Premium,D,SI2,62.6,58.0,4125.298,6.27,6.24,3.93
2.0,Ideal,I,SI1,61.6,56.0,12436.372,7.807074,7.9507356,4.890278
1.04,Very Good,F,SI2,61.4,60.0,5200.931,6.64,6.7098427,4.0817604
0.5,Premium,H,VS2,60.6,58.0,1075.9838,5.12,5.11,3.126528
0.43615314,Ideal,H,VS2,61.8,55.0,1087.5114,4.83,4.916976,3.02
0.5,Ideal,F,SI1,62.2,57.0,991.3574,4.84,5.09,3.155059
0.4,Very Good,E,VS2,62.1,59.0,846.9515,4.66,4.75,2.93
0.34,Ideal,D,VS2,62.8,56.0,838.7382,4.43,4.42,2.83
0.34,Ideal,F,IF,61.3,56.0,1172.9049,4.58,4.5836697,2.7963133
1.2,Fair,H,SI2,64.87738,62.584694,4479.222,6.82048,6.65536,4.3467317
1.997607,Good,J,SI1,59.7,60.0,11085.705,8.11888,8.162694,4.816551
0.31,Ideal,G,VS1,60.1,56.0,816.07477,4.45,4.455748,2.69
0.32,Good,E,IF,63.7,56.0,977.2216,4.3574686,4.37,2.8
0.3,Ideal,D,VS1,62.2,57.0,506.549,4.188106,4.248005,2.6382935
0.4272288,Very Good,G,VS2,60.4,61.0,1055.6256,4.8304734,5.0143476,2.98
