carat,cut,color,clarity,depth,table,price,x,y,z
0.35,Good,F,SI2,63.2,55.0,751,4.32,4.76,2.84
0.9,Ideal,F,SI2,62.4,56.0,4600,6.5,5.92,3.82
0.69,Very Good,J,VS2,62.7,58.0,1399,5.53,5.64,3.47
0.49,Ideal,D,VS2,61.5,55.0,1006,4.2,5.11,3.12
0.36,Ideal,G,VVS2,61.5,56.0,985,4.56,4.68,2.83
2.2,Fair,H,I1,61.5,63.9,9335,8.76,8.25,5.05
0.72,Ideal,H,SI2,66.1,56.0,1552,5.61,5.74,3.58
2.55,Premium,G,VS2,60.9,59.0,10569,7.5,7.69,4.55
1.14,Fair,I,SI2,60.6,62.3,9542,6.95,6.76,4.1
1.13,Very Good,E,VS2,63.2,59.0,5634,6.56,5.9,3.98
1.55,Fair,J,SI1,61.5,61.0,9056,7.22,6.39,4.39
0.51,Very Good,G,VVS1,61.5,56.0,1468,5.04,5.16,3.17
1.85,Premium,F,SI2,60.9,56.0,16012,8.51,8.39,4.91
1.04,Fair,E,SI1,61.6,58.0,2798,6.27,6.41,3.55
0.42,Ideal,D,SI1,61.3,55.0,1043,4.83,4.89,2.96
0.9,Fair,G,SI2,67.9,62.4,1991,6.33,6.21,3.72
1.24,Very Good,G,VVS1,59.0,60.0,13504,6.93,6.92,4.35
1.5,Premium,I,VS2,62.1,58.0,5709,7.49,7.39,4.58
0.53,Fair,F,VS2,60.3,63.1,1548,5.34,5.39,3.19
0.67,Good,H,VS1,63.2,57.0,2813,5.63,6.33,3.53
0.77,Premium,E,SI2,62.2,60.0,1628,5.29,5.83,3.6
0.28,Ideal,G,VS1,61.4,56.0,962,4.13,4.46,2.6
0.89,Good,J,VS2,65.8,62.4,3825,6.02,5.93,3.72
1.01,Ideal,G,VS2,62.0,58.0,9103,7.36,6.56,4.02
0.39,Fair,G,VS2,64.9,57.0,868,4.41,4.44,2.98
1.03,Premium,G,I1,60.3,62.4,3436,6.46,6.07,3.8
0.91,Premium,E,SI1,60.9,60.0,3914,6.41,6.48,3.68
0.34,Ideal,E,VS2,64.5,56.0,790,4.27,4.36,2.76
0.9,Premium,H,SI2,62.3,53.6,3299,6.28,6.33,3.51
1.02,Good,I,SI2,70.3,62.4,3755,6.56,6.23,4.03
1.21,Ideal,G,VS2,61.4,57.0,3874,5.15,6.63,4.34
1.17,Good,G,SI1,63.9,53.7,5859,6.78,6.49,4.24
0.32,Fair,E,SI1,59.9,59.0,395,4.47,4.49,2.7
0.55,Ideal,G,VVS2,62.2,56.0,3002,5.72,6.72,3.57
0.73,Ideal,G,VS2,62.1,57.0,4269,5.77,5.71,3.63
1.55,Fair,G,I1,62.3,57.0,8876,8.06,8.24,4.94
0.43,Ideal,F,SI1,61.0,56.0,756,4.77,4.78,3.04
1.02,Premium,G,VVS2,61.5,60.0,6832,6.74,6.78,3.94
0.41,Ideal,H,IF,62.0,53.7,1275,4.76,4.85,3.01
1.03,Good,E,SI1,60.0,62.1,7089,6.44,6.74,4.09
0.69,Ideal,H,SI2,61.7,57.0,3146,5.73,5.74,3.51
0.49,Premium,D,VS2,61.7,57.0,793,5.06,5.22,3.21
1.67,Very Good,J,SI1,62.5,59.0,8302,6.89,6.42,4.25
0.71,Premium,I,SI1,62.8,58.0,938,5.81,5.74,3.63
1.0,Premium,I,SI2,62.5,60.0,4052,6.6,6.29,3.8
2.06,Premium,J,SI2,56.5,59.0,10855,7.78,8.13,4.76
2.13,Premium,F,SI2,61.0,60.0,13214,8.49,8.39,5.17
0.42,Ideal,F,SI1,62.0,53.9,914,4.43,4.76,3.04
2.01,Good,E,SI1,63.3,58.0,5529,7.39,7.86,4.51
2.06,Good,G,VS1,60.4,58.0,8603,8.33,8.31,3.62
0.45,Premium,E,VVS2,61.1,58.0,908,4.85,4.92,3.01
0.23,Ideal,H,IF,61.6,57.0,981,4.08,4.37,2.52
1.5,Good,J,I1,57.6,62.3,9949,7.38,7.34,4.52
0.34,Premium,D,VS2,62.3,58.0,1060,4.34,4.44,3.0
2.1,Very Good,H,SI1,61.4,56.0,16809,7.85,8.38,5.0
2.19,Very Good,J,SI2,64.2,56.0,10858,8.08,7.88,5.3
0.56,Premium,G,VS1,61.2,60.0,860,5.38,5.39,3.09
0.37,Ideal,F,IF,61.0,56.0,667,4.77,4.8,2.88
0.36,Ideal,G,VS1,61.2,57.0,1244,4.26,4.42,2.9
1.03,Very Good,G,SI1,59.9,62.4,5716,6.63,6.65,3.96
0.36,Good,E,VS1,62.9,57.0,1138,4.17,4.49,2.91
0.33,Premium,I,VS1,63.0,56.0,559,4.33,4.37,2.9
0.73,Fair,J,SI2,68.1,61.1,2766,5.67,5.73,3.56
1.01,Premium,G,VS1,63.5,58.0,4571,6.24,6.6,4.09
0.33,Ideal,E,VS2,61.8,53.6,640,4.27,4.47,2.7
2.62,Ideal,J,SI1,61.2,57.0,14357,8.21,7.66,5.09
0.9,Very Good,F,SI2,60.7,60.0,2428,6.38,5.99,3.66
1.01,Ideal,J,SI2,63.5,57.0,3901,6.57,6.55,3.88
0.54,Ideal,D,VS2,61.9,55.0,1901,5.09,5.22,3.25
0.76,Ideal,G,SI1,61.1,57.0,2383,4.46,5.78,3.64
0.34,Very Good,I,IF,60.5,56.0,688,4.34,4.51,2.74
1.59,Ideal,E,SI1,60.5,55.0,16194,4.48,7.62,4.71
0.51,Good,D,SI2,63.0,56.0,2014,5.02,5.16,3.18
1.51,Good,H,SI1,62.7,59.0,6412,7.24,7.32,4.55
0.55,Ideal,G,SI1,61.4,53.8,1301,5.15,5.22,3.32
0.56,Premium,H,VVS2,59.8,58.0,1516,5.27,5.4,3.15
0.51,Very Good,E,VS2,62.4,56.0,1971,5.05,5.08,3.25
0.73,Very Good,E,SI1,63.2,57.0,2680,5.7,5.7,3.59
0.57,Premium,H,VS1,58.7,60.0,2099,5.36,5.32,3.16
0.29,Good,D,VS1,61.4,57.0,805,4.3,4.33,2.75
0.4,Good,F,VS2,63.1,56.0,606,4.48,4.69,2.99
0.49,Ideal,E,VVS1,62.2,56.0,953,3.54,5.07,3.02
0.29,Ideal,G,VVS2,61.2,57.0,568,4.59,4.72,2.78
0.44,Premium,H,SI1,58.8,60.0,504,4.55,4.86,2.93
0.52,Ideal,F,VS2,61.5,56.0,3001,5.08,4.98,3.23
0.43,Good,G,SI1,61.6,56.0,721,4.64,4.97,3.04
1.02,Premium,J,VVS2,62.2,59.0,3785,6.36,6.26,3.73
0.33,Ideal,D,VS1,61.7,55.0,1044,4.24,4.57,2.63
1.57,Premium,E,VVS2,61.0,59.0,13897,7.43,7.37,4.42
1.12,Ideal,G,I1,62.0,57.0,1683,6.82,6.45,3.97
0.33,Ideal,E,VS1,62.1,56.0,723,4.28,4.41,2.69
1.01,Good,I,VS2,63.2,60.7,11510,6.18,6.27,4.19
0.57,Ideal,E,SI1,61.9,57.0,1051,5.23,5.29,3.17
0.53,Ideal,D,SI1,61.3,55.0,1832,5.16,5.36,3.25
0.72,Good,F,SI2,59.1,60.9,3897,5.79,5.68,3.48
0.28,Premium,H,VS2,61.4,58.0,491,4.26,4.35,2.63
0.41,Premium,E,VVS1,60.5,60.0,1092,4.69,4.89,2.92
1.16,Good,I,SI2,59.0,59.0,3356,6.77,6.4,4.48
0.7,Ideal,F,VS1,62.1,56.0,1168,5.65,5.78,3.22
1.53,Fair,G,SI1,65.2,53.9,6503,7.37,7.49,4.54
0.42,Ideal,J,SI1,61.7,58.0,810,4.83,4.71,3.01
0.72,Ideal,F,SI2,60.3,56.0,1819,5.17,5.7,3.16
0.31,Ideal,F,VVS2,61.7,56.0,983,4.51,4.71,2.83
0.78,Good,E,SI1,62.1,56.0,9459,5.78,5.81,2.97
0.75,Premium,E,SI1,61.4,59.0,2885,5.82,5.74,3.57
0.53,Premium,G,VS1,58.2,60.0,1191,5.14,5.28,3.24
0.35,Premium,J,VVS1,61.7,55.0,660,4.41,4.52,2.65
1.9,Good,J,SI1,66.8,60.0,14424,7.17,8.11,5.22
0.3,Ideal,G,IF,61.9,53.5,1672,4.3,4.38,2.68
2.14,Premium,E,I1,61.2,59.0,14394,7.52,7.44,4.77
2.09,Premium,I,SI2,62.1,58.0,16757,7.74,7.87,4.93
0.35,Very Good,G,VVS2,63.6,58.0,1010,3.2,4.11,2.91
1.0,Ideal,F,SI2,61.8,56.0,4326,6.43,6.3,3.91
0.35,Ideal,E,VVS2,59.3,57.0,645,4.52,4.49,2.66
0.31,Premium,E,VS2,61.7,53.8,697,4.26,4.25,2.72
0.55,Fair,H,SI2,61.6,56.0,1979,5.73,5.18,3.26
0.54,Ideal,F,SI2,63.5,55.0,1026,5.25,5.24,3.22
0.41,Premium,H,SI1,61.2,57.0,750,4.7,4.71,3.0
0.53,Premium,F,SI1,61.4,55.0,1276,5.21,5.19,3.28
1.0,Ideal,H,VS2,62.0,57.0,4735,6.8,6.4,4.28
1.59,Premium,F,VS2,61.0,62.5,6505,7.43,6.7,4.59
0.39,Ideal,G,SI1,61.7,55.0,1080,4.64,4.69,2.86
0.33,Ideal,E,VS2,61.1,56.0,582,4.45,4.49,2.81
1.14,Premium,H,VVS2,61.2,57.0,5951,6.31,6.55,4.19
1.56,Premium,G,SI2,62.3,61.0,12127,7.41,7.45,4.38
0.51,Premium,G,VVS1,61.5,55.0,961,5.12,5.24,3.19
0.91,Premium,E,SI1,61.6,56.0,14037,6.16,5.77,3.55
0.71,Good,I,SI2,63.3,58.0,1050,5.6,5.63,3.61
0.93,Good,D,VS2,59.3,62.3,2443,6.65,6.53,3.95
1.03,Premium,J,VS2,61.4,56.0,5237,6.75,6.79,4.04
2.2,Ideal,J,SI1,61.4,56.0,18372,8.42,7.61,4.81
1.55,Ideal,G,VS2,60.7,57.0,14425,7.44,7.52,4.47
0.32,Ideal,G,VVS1,61.4,56.0,2288,4.69,4.81,2.92
0.33,Ideal,H,VS2,62.0,55.0,569,4.23,4.33,2.55
1.04,Premium,F,VS2,59.3,60.0,11987,6.56,6.61,4.0
0.44,Good,H,VS1,63.2,56.0,966,4.74,4.78,3.04
0.5,Ideal,G,VS1,61.7,55.0,1446,5.66,5.06,3.25
0.74,Very Good,F,VVS1,61.5,57.0,1763,5.55,5.72,3.47
0.53,Ideal,J,VS1,61.7,55.0,3543,5.16,5.23,3.29
0.9,Ideal,I,VS2,66.8,55.0,4733,6.04,5.84,3.53
0.31,Ideal,E,VS2,61.8,55.0,629,4.37,4.29,2.64
0.28,Premium,G,VS2,61.6,58.0,883,4.18,4.04,2.56
0.72,Premium,G,VS2,60.9,62.2,1223,4.56,5.89,3.54
0.42,Ideal,F,VS2,61.4,56.0,1173,4.7,4.46,2.82
0.53,Premium,E,VS2,61.2,56.0,4287,5.27,5.06,3.24
1.02,Fair,E,I1,62.6,57.0,1580,6.15,5.94,3.84
1.14,Very Good,D,VVS2,62.6,53.8,7245,7.19,7.41,4.56
0.74,Good,E,SI2,59.1,62.4,2084,5.72,5.56,3.43
0.57,Ideal,G,VS2,61.8,55.0,1222,5.21,5.23,3.29
0.74,Very Good,J,VS2,64.6,58.0,2099,5.73,5.48,3.63
0.43,Ideal,G,VS2,61.8,56.0,1910,4.61,4.86,3.03
0.3,Good,D,VVS1,62.5,57.0,738,4.63,4.42,2.77
1.37,Ideal,G,SI1,61.8,56.0,4860,7.97,8.02,4.89
2.32,Premium,E,SI1,61.9,59.0,10260,8.43,7.53,4.56
1.22,Fair,G,I1,62.8,57.0,3538,6.74,6.86,4.27
0.57,Premium,D,VVS2,60.4,60.0,945,5.18,5.38,3.22
0.66,Fair,F,VVS2,67.9,53.8,2499,5.63,5.82,3.62
0.33,Ideal,G,VS2,61.5,56.0,866,4.28,4.46,2.85
2.58,Premium,G,VVS1,61.0,60.0,12784,8.57,8.81,5.2
1.01,Very Good,J,VS2,62.8,58.0,4223,7.45,6.64,3.84
1.01,Very Good,G,SI2,61.5,61.0,4700,6.5,6.13,3.77
1.18,Good,D,VVS1,59.3,63.6,1922,5.69,5.76,3.41
0.31,Very Good,F,VS2,60.9,54.0,586,4.54,4.36,2.75
0.98,Ideal,D,VS2,61.8,56.0,10180,6.5,6.75,4.6
1.22,Premium,D,SI2,57.6,59.0,4348,6.97,6.73,4.23
0.79,Good,H,SI1,63.8,58.0,1703,5.68,5.8,3.62
0.43,Premium,G,VVS2,59.7,57.0,1208,4.73,4.84,3.01
1.02,Good,H,VS1,63.2,56.0,5370,6.54,6.69,4.19
0.46,Very Good,E,SI1,62.0,56.0,1244,5.12,5.05,3.22
1.09,Fair,J,SI2,63.1,59.0,3980,6.32,6.17,3.86
1.05,Ideal,G,VVS1,62.0,56.0,3699,6.66,6.42,4.29
0.9,Ideal,G,VS1,62.2,57.0,6779,6.94,6.29,4.07
1.04,Ideal,I,VS2,61.5,56.0,3687,6.88,6.54,4.33
0.29,Very Good,I,SI1,63.1,56.0,530,4.21,4.29,2.78
0.34,Ideal,G,IF,61.4,53.6,984,4.36,4.45,2.84
0.35,Ideal,E,VS1,61.6,57.0,1076,4.45,4.4,2.92
1.0,Good,J,SI1,63.6,60.0,4478,6.47,6.22,3.97
0.53,Good,F,VS2,62.0,60.8,1061,5.09,5.01,3.23
0.49,Fair,G,VS2,63.6,55.0,2386,5.19,5.19,3.22
0.76,Ideal,H,VS2,62.3,56.0,2768,5.8,5.85,3.61
1.55,Fair,G,SI1,64.4,55.0,7414,7.23,7.22,4.59
1.28,Premium,H,VS2,61.0,59.0,7816,7.2,7.06,4.29
1.01,Premium,I,IF,60.6,59.0,3778,6.48,6.63,3.9
0.53,Very Good,H,VS1,63.1,58.0,2075,5.29,5.42,3.3
1.17,Very Good,I,VVS2,58.9,59.0,3905,6.5,6.87,3.98
0.72,Premium,J,VS2,64.8,57.0,4379,6.18,6.51,3.61
1.01,Very Good,J,SI2,63.1,56.0,3994,6.41,6.41,3.95
0.31,Ideal,J,VS1,61.3,56.0,494,4.29,4.42,2.8
1.02,Ideal,H,SI2,62.0,56.0,3911,6.76,6.73,4.21
0.77,Very Good,E,SI2,63.0,56.0,1886,5.65,5.55,3.6
0.41,Ideal,G,VVS1,62.0,56.0,1468,4.75,4.87,2.98
0.35,Premium,G,VS1,58.3,58.0,16552,7.42,7.5,4.58
1.03,Premium,G,VVS1,62.2,60.0,7389,6.84,6.72,4.14
0.74,Very Good,E,SI1,63.0,59.0,4885,5.83,5.67,3.59
0.34,Ideal,E,IF,60.6,55.0,996,4.25,4.39,2.77
0.4,Ideal,E,VS1,61.8,55.0,1177,4.64,4.66,2.93
