carat,cut,color,clarity,depth,table,price,x,y,z
1.56,Ideal,F,SI2,61.4,56.0,12583,7.91,8.26,4.91
0.31,Fair,E,VS2,59.8,62.2,1164,5.21,4.39,2.75
2.65,Ideal,F,SI1,62.7,55.0,18134,8.05,8.6,2.69
0.7,Ideal,G,VS2,61.9,56.0,2357,5.7,5.89,3.64
0.27,Ideal,G,VVS1,63.1,58.0,983,4.24,4.3,2.73
2.16,Very Good,I,IF,62.6,56.0,10383,7.21,7.54,4.49
1.53,Premium,H,VS2,62.0,59.0,4856,6.77,6.55,4.07
0.41,Very Good,E,SI1,62.4,56.0,1329,4.63,4.8,3.01
0.37,Very Good,E,SI1,63.1,53.8,625,4.53,4.56,2.63
0.49,Good,E,SI1,63.4,57.0,2173,5.09,5.1,3.14
0.71,Ideal,E,VS2,62.9,58.0,1467,6.21,5.66,3.61
0.54,Very Good,G,SI1,64.0,59.0,803,5.21,5.24,3.14
0.69,Premium,J,IF,60.2,56.0,5176,6.22,6.24,3.61
0.68,Very Good,I,SI1,62.7,57.0,3500,5.77,5.72,3.62
2.06,Ideal,G,VS2,61.3,55.0,18496,8.49,4.45,2.67
1.49,Ideal,G,I1,61.7,55.0,18823,8.13,7.48,5.05
0.33,Ideal,E,VS2,62.0,56.0,1101,4.3,4.34,2.7
0.52,Ideal,G,IF,62.4,53.7,1417,5.08,5.09,3.23
1.08,Premium,J,SI1,61.6,58.0,4909,6.67,6.45,4.08
0.34,Ideal,E,SI1,61.4,56.0,1139,4.52,5.38,3.23
0.54,Very Good,D,VS2,62.6,58.0,1117,5.13,5.02,3.27
1.02,Premium,J,SI1,62.2,59.0,4787,6.23,6.27,3.96
0.89,Fair,G,SI2,70.3,57.0,3158,5.96,6.19,4.02
0.29,Very Good,G,VS2,61.6,53.9,566,4.18,4.31,2.51
0.9,Fair,H,I1,66.8,57.0,3266,6.1,5.69,4.01
1.56,Premium,G,VS2,62.2,59.0,11597,7.2,7.51,4.6
0.29,Very Good,F,IF,62.7,56.0,417,4.55,4.36,2.84
0.28,Ideal,E,VS2,61.4,53.9,359,4.39,4.3,2.59
1.02,Premium,E,SI2,57.1,59.0,5178,6.62,6.61,4.01
0.71,Ideal,F,SI2,61.9,55.0,4318,5.8,5.82,3.6
0.73,Very Good,H,VS1,61.0,59.0,4329,6.41,5.69,4.15
0.42,Premium,F,SI1,60.3,60.0,1842,4.78,6.52,4.13
0.49,Ideal,F,VS1,61.4,53.8,2470,5.73,5.73,3.49
0.39,Very Good,E,SI1,57.3,61.6,1004,4.94,4.74,2.91
1.99,Very Good,H,SI2,62.2,58.0,12413,7.62,7.9,4.9
0.49,Very Good,G,VVS1,59.3,61.6,2188,5.39,5.18,3.17
0.72,Ideal,D,SI1,62.2,56.0,2012,5.63,5.72,3.66
0.29,Ideal,E,VS1,58.4,56.0,1101,4.39,4.32,2.54
1.55,Premium,G,I1,62.0,58.0,10953,7.27,7.59,4.57
0.32,Good,G,VVS1,61.5,60.0,967,4.31,4.4,2.85
2.1,Premium,J,SI1,62.1,60.0,17426,8.51,8.19,5.14
1.08,Ideal,H,SI1,63.2,57.0,5043,6.54,6.83,4.11
2.02,Premium,E,SI2,60.7,60.0,13181,8.42,8.04,5.06
0.32,Ideal,F,VS2,61.1,57.0,979,4.39,4.31,2.62
0.89,Very Good,E,VVS2,61.5,54.0,2963,5.73,5.09,3.16
0.55,Ideal,D,VS2,61.9,57.0,2704,5.82,5.21,3.21
0.55,Premium,E,SI2,60.8,58.0,1052,5.26,5.12,3.26
0.6,Premium,E,SI2,62.4,58.0,644,5.31,5.38,3.23
1.5,Fair,E,I1,63.9,61.0,8514,7.17,7.57,4.64
0.41,Very Good,J,VS1,63.1,59.0,787,5.01,4.7,2.67
1.01,Premium,F,SI2,60.0,61.0,4384,6.67,6.41,4.01
2.22,Ideal,J,VS2,60.8,55.0,6325,7.58,9.62,5.53
1.05,Very Good,F,SI2,61.8,59.0,4348,6.1,6.33,3.95
0.52,Ideal,E,VS2,61.8,53.9,1630,5.04,5.1,3.26
0.42,Ideal,E,VS2,62.3,56.0,748,4.76,4.77,2.95
0.78,Ideal,J,VS1,62.1,56.0,2232,6.04,6.6,4.19
1.51,Very Good,J,SI1,65.4,58.0,7195,7.18,7.41,4.6
1.13,Ideal,F,SI1,61.5,57.0,6480,6.39,6.65,4.01
1.01,Fair,F,SI2,57.8,63.3,2737,6.62,6.89,3.92
0.72,Premium,G,SI1,62.8,60.0,4323,5.82,6.39,3.62
0.31,Good,H,SI1,63.9,55.0,945,4.35,5.76,2.69
0.66,Very Good,E,VVS2,61.7,56.0,2522,5.75,5.83,3.45
1.55,Very Good,G,VS2,62.7,61.0,8612,6.48,6.58,4.53
1.15,Very Good,F,SI2,63.1,58.0,3489,6.77,6.5,4.32
0.35,Ideal,G,VS2,61.8,55.0,913,4.87,4.83,2.95
0.78,Ideal,I,SI1,62.3,57.0,1804,5.78,5.7,3.66
1.14,Very Good,G,I1,58.9,61.0,6058,6.85,6.72,4.19
1.01,Good,G,SI1,64.6,56.0,4524,6.34,6.28,4.09
1.26,Very Good,E,SI2,62.1,56.0,5891,6.71,6.65,4.23
0.34,Ideal,J,VVS2,62.1,56.0,919,4.17,4.35,2.69
1.07,Very Good,G,SI2,62.4,58.0,5835,6.46,6.87,4.26
1.9,Premium,H,SI2,61.2,58.0,18526,8.31,8.16,4.82
0.48,Very Good,H,VS2,61.9,58.0,953,5.11,5.08,3.11
1.53,Premium,G,IF,62.5,58.0,12258,6.35,7.05,4.37
1.01,Ideal,J,VS2,61.9,55.0,3765,6.34,6.55,3.97
0.92,Premium,G,SI2,57.7,60.0,5526,6.13,6.41,3.85
0.91,Very Good,E,SI1,62.3,59.0,4518,6.01,6.37,3.93
0.58,Premium,G,VS2,62.1,58.0,2113,4.6,4.73,3.26
0.33,Premium,H,VVS2,62.1,58.0,1013,4.35,4.35,2.77
1.01,Very Good,J,SI1,61.7,61.0,3761,5.97,6.36,3.91
0.91,Good,E,SI1,63.3,55.0,4382,6.09,5.9,3.94
1.01,Ideal,G,SI1,61.8,55.0,3314,5.9,6.71,4.11
1.11,Very Good,F,SI1,63.1,58.0,3604,6.69,6.23,4.35
0.35,Premium,G,VVS1,60.7,58.0,1016,4.43,4.39,2.75
0.32,Premium,H,VVS1,62.7,60.0,971,4.38,4.37,2.78
0.31,Ideal,D,SI1,61.8,56.0,718,4.21,4.33,2.68
0.37,Ideal,D,VS2,61.9,56.0,1016,4.52,4.57,2.64
0.3,Ideal,E,VS1,62.6,57.0,340,3.91,4.28,2.64
0.71,Ideal,E,SI2,62.1,57.0,2469,5.82,5.55,3.57
1.15,Very Good,G,SI1,62.2,58.0,5191,6.2,6.85,4.11
1.25,Ideal,E,SI2,62.1,57.0,7185,6.78,6.67,4.25
0.55,Very Good,G,VS2,60.6,57.0,2167,5.29,4.88,2.99
1.02,Premium,F,VS2,62.3,59.0,5071,6.35,6.72,4.13
0.29,Ideal,E,VVS1,62.1,56.0,1046,4.78,4.66,2.72
0.4,Good,I,VVS2,62.9,58.0,1210,4.69,4.67,2.96
1.22,Premium,F,SI1,60.1,59.0,1919,4.75,4.77,4.02
1.59,Premium,I,SI1,60.1,60.0,1808,5.23,6.41,4.82
0.28,Very Good,E,VVS1,62.0,57.0,978,4.57,4.36,2.56
1.02,Very Good,J,SI1,62.3,59.0,3643,6.41,6.36,3.94
1.14,Ideal,F,SI2,61.5,56.0,6498,6.67,6.78,4.26
0.28,Good,E,VS2,60.2,56.0,759,4.22,4.43,2.55
0.33,Ideal,E,VS2,61.0,56.0,742,4.45,4.36,2.65
1.08,Premium,I,SI2,62.1,61.0,3885,6.92,6.42,4.34
0.55,Ideal,E,SI1,61.8,55.0,2129,5.34,5.14,3.3
0.9,Good,J,SI1,64.2,55.0,3711,6.14,6.11,4.03
1.31,Ideal,H,VS2,61.6,57.0,8933,7.22,6.43,4.63
0.34,Ideal,G,VVS2,60.8,56.0,645,4.3,4.45,2.74
0.36,Premium,D,SI2,58.9,60.0,552,4.51,3.94,2.5
0.9,Very Good,I,IF,61.6,53.8,2699,6.21,6.39,3.98
0.73,Ideal,G,SI2,62.2,55.0,1811,5.76,5.6,3.55
1.01,Premium,H,SI2,61.8,58.0,3917,6.58,6.24,4.09
1.02,Very Good,H,SI1,60.0,62.0,4445,6.48,6.78,3.86
0.54,Premium,E,VS2,61.1,59.0,1997,5.39,5.13,3.18
0.35,Ideal,G,VVS2,62.0,54.0,1161,4.41,4.42,2.84
1.6,Fair,H,I1,62.4,61.0,9527,7.21,7.29,4.56
0.9,Ideal,H,I1,62.3,56.0,2816,6.72,6.3,4.04
0.43,Good,G,IF,62.9,56.0,1044,4.72,4.86,2.96
0.66,Ideal,I,SI2,61.5,55.0,2332,6.11,6.32,4.1
0.75,Premium,E,VS2,62.9,59.0,2769,5.83,5.69,3.63
0.53,Ideal,J,SI1,61.4,53.7,1360,5.29,5.32,3.18
0.35,Very Good,F,VVS1,63.2,58.0,1017,4.3,4.35,2.72
0.42,Premium,F,SI2,61.6,55.0,610,4.81,4.79,2.93
0.41,Very Good,E,VVS1,62.1,60.0,1132,4.77,4.77,2.93
0.32,Ideal,G,SI1,63.1,56.0,473,3.9,4.63,2.65
1.2,Fair,G,I1,67.9,56.0,4832,7.17,6.1,4.69
2.46,Ideal,I,VVS1,61.7,57.0,10814,4.42,4.5,2.78
2.13,Good,I,SI1,62.9,58.0,4882,6.16,6.42,4.2
2.06,Fair,G,I1,67.5,59.0,4079,6.31,6.51,4.67
0.44,Ideal,H,VS2,61.5,57.0,917,4.78,4.84,2.95
0.58,Very Good,E,SI2,62.1,59.0,2195,5.15,5.12,4.07
0.35,Ideal,D,VVS1,60.2,56.0,883,4.66,4.64,2.71
1.31,Fair,J,SI2,65.4,59.0,4499,8.04,6.5,4.05
1.14,Very Good,G,IF,59.2,59.0,8031,4.76,6.8,4.13
1.02,Fair,F,I1,68.8,55.0,4234,5.96,6.08,4.1
0.42,Fair,F,I1,61.7,58.0,1075,5.39,4.65,3.02
0.3,Very Good,D,SI1,63.4,57.0,429,4.23,4.38,2.75
0.53,Ideal,H,VS2,61.7,57.0,478,5.07,5.3,3.28
0.36,Ideal,H,SI1,62.1,57.0,705,4.5,4.56,2.78
1.87,Fair,I,I1,63.9,56.0,8367,7.97,7.55,5.24
0.4,Very Good,G,VVS2,63.3,63.4,626,4.79,4.81,2.96
0.28,Good,E,VS2,62.0,56.0,427,4.52,4.28,2.59
1.54,Fair,G,I1,65.6,59.0,9393,7.34,7.51,4.7
0.35,Very Good,G,VVS2,62.6,57.0,1020,4.75,4.38,2.74
0.39,Ideal,D,VS2,59.1,56.0,953,4.77,4.76,2.92
0.52,Fair,E,I1,70.3,59.0,1392,5.19,5.01,3.3
1.48,Very Good,H,SI1,62.9,62.2,4641,7.18,6.55,4.64
1.01,Premium,G,SI2,63.0,59.0,2317,6.42,6.59,4.09
0.39,Ideal,D,SI1,61.6,55.0,1433,4.77,4.74,2.94
0.7,Good,F,SI1,64.0,55.0,2463,5.73,5.63,3.56
1.02,Very Good,H,SI1,62.1,61.0,5068,6.7,6.34,4.07
0.59,Premium,F,SI2,61.9,60.0,2610,5.32,5.37,3.16
0.52,Very Good,E,SI1,62.5,58.0,1681,5.65,5.6,3.47
2.03,Very Good,I,VS1,65.6,56.0,8748,7.42,7.65,4.55
0.71,Very Good,I,SI1,63.0,57.0,1901,5.72,5.76,3.69
0.74,Good,G,SI2,60.1,60.0,2011,5.91,5.63,3.51
0.69,Premium,G,SI1,59.0,58.0,3249,6.36,6.38,3.44
1.24,Ideal,J,SI1,62.2,55.0,3403,6.68,6.95,4.35
0.38,Good,G,VS2,63.5,61.0,980,5.13,4.71,3.54
0.55,Ideal,G,VVS1,62.0,58.0,2586,5.22,5.28,4.05
0.52,Very Good,E,VVS2,62.7,59.0,1436,4.97,5.07,3.29
0.37,Ideal,H,IF,60.8,56.0,800,4.42,4.56,2.73
1.62,Premium,J,VS1,64.7,61.1,8511,7.3,7.37,4.59
1.99,Ideal,D,SI2,61.9,56.0,10962,6.8,8.52,5.6
1.49,Very Good,H,VS2,65.4,62.2,7518,7.18,6.69,4.52
1.0,Very Good,J,VS1,68.1,59.0,4212,6.29,6.19,4.02
1.22,Premium,G,SI1,59.4,59.0,2678,6.23,6.68,4.05
0.39,Ideal,F,VS2,61.8,56.0,1157,4.69,4.73,3.14
1.2,Very Good,G,SI1,62.3,58.0,6193,6.78,6.88,4.32
1.97,Very Good,I,SI1,62.4,58.0,8380,7.41,7.29,4.28
0.52,Good,E,SI1,64.0,60.8,2012,5.27,5.37,3.28
0.91,Premium,I,SI1,61.8,60.0,2350,6.1,6.12,3.89
1.02,Fair,H,SI1,66.4,61.0,3565,6.14,6.7,4.08
0.34,Very Good,E,VS1,62.7,56.0,611,4.27,4.35,2.73
0.52,Very Good,J,VS2,61.6,56.0,4389,6.34,5.06,3.88
0.43,Ideal,G,VVS1,61.5,56.0,644,4.76,4.7,2.79
1.17,Very Good,F,SI1,61.2,57.0,4540,6.68,6.89,4.26
0.31,Premium,H,SI2,64.0,57.0,587,4.39,4.42,2.68
0.72,Ideal,H,VS1,61.9,55.0,2469,5.68,5.76,3.7
0.51,Ideal,G,SI1,62.3,53.8,680,5.23,5.35,3.38
0.32,Very Good,I,IF,58.8,60.0,633,4.77,4.37,2.72
1.31,Very Good,H,SI1,60.6,60.0,17114,8.07,8.27,5.04
1.52,Premium,D,VS2,62.8,58.0,6451,7.11,6.77,4.54
1.04,Premium,H,SI1,61.6,59.0,5823,6.53,6.44,4.06
0.98,Premium,H,SI1,62.2,56.0,4055,6.91,6.46,3.98
1.57,Premium,H,SI2,61.6,58.0,11636,7.21,7.65,4.51
1.29,Very Good,J,SI2,61.8,62.3,6629,6.95,6.88,4.28
0.54,Ideal,F,SI1,61.8,56.0,810,5.07,5.21,3.33
2.24,Premium,G,SI2,61.6,59.0,10890,6.76,6.77,4.28
0.71,Ideal,D,SI1,61.7,60.0,4474,5.65,5.62,3.55
0.37,Good,H,IF,63.3,60.0,705,4.58,4.64,2.67
0.34,Ideal,E,VVS1,60.8,56.0,542,4.46,4.43,2.75
0.38,Good,G,IF,60.8,60.0,649,4.68,4.5,2.87
0.32,Premium,G,VS2,62.6,59.0,759,4.39,4.41,2.63
0.33,Ideal,F,VS2,61.0,55.0,708,4.42,4.41,2.62
1.01,Good,G,SI1,66.4,56.0,4482,6.31,6.08,3.91
0.29,Ideal,J,VVS1,62.3,56.0,428,4.37,4.27,2.62
0.42,Very Good,D,VS2,62.9,54.0,844,4.7,4.68,2.99
0.27,Very Good,E,VVS1,59.9,60.0,629,4.29,4.27,2.52
1.25,Fair,E,I1,62.6,61.0,3605,6.84,6.3,4.12
1.04,Very Good,E,VS2,61.7,53.9,4082,5.13,6.55,4.16
0.57,Good,E,SI1,63.7,58.0,1256,5.49,5.37,3.18
1.27,Ideal,G,VS1,61.8,56.0,5866,6.83,6.62,4.27
1.51,Ideal,J,VS2,61.6,55.0,11119,6.72,6.69,4.64
0.35,Good,G,VVS2,59.0,58.0,1133,4.56,4.48,2.63
1.1,Premium,G,SI2,62.2,59.0,7732,6.71,6.85,4.03
0.44,Ideal,H,VVS1,62.2,60.0,1320,4.83,4.78,3.03
0.48,Good,E,SI1,63.2,55.0,619,4.81,4.7,2.95
1.03,Good,G,VS1,58.4,61.8,12850,6.96,7.64,4.1
1.01,Fair,G,SI2,59.5,63.6,4042,6.34,7.04,4.04
0.55,Very Good,J,SI1,62.9,59.0,746,5.29,5.26,3.23
0.74,Ideal,F,SI2,63.2,57.0,3481,5.61,5.61,3.6
0.54,Ideal,J,VVS2,61.8,54.1,2150,5.16,5.3,3.14
0.72,Good,F,SI1,60.7,59.0,2545,5.87,5.8,3.61
0.33,Good,E,VVS1,62.3,58.0,1131,4.36,4.4,2.69
0.34,Premium,G,SI1,58.8,60.0,868,5.38,4.74,2.7
0.7,Ideal,E,VVS1,60.4,58.0,1723,5.17,5.65,3.47
1.02,Ideal,J,SI1,62.2,56.0,4321,6.31,6.96,4.01
0.37,Ideal,D,IF,61.2,56.0,1127,4.42,4.4,2.76
1.01,Good,E,VVS2,62.0,59.0,5865,6.52,6.46,4.29
0.74,Very Good,I,SI1,63.0,56.0,2518,5.78,5.74,3.27
1.04,Very Good,G,VVS2,62.1,55.0,6441,6.44,6.59,4.16
2.05,Very Good,I,SI2,63.1,58.0,17494,8.08,8.25,4.93
0.69,Good,E,SI1,60.9,57.0,1482,5.7,5.77,3.54
2.11,Very Good,E,SI1,62.8,62.5,6702,6.87,6.93,4.35
0.75,Ideal,H,SI1,62.3,55.0,1197,5.7,5.39,3.27
1.09,Ideal,H,SI2,61.9,57.0,5567,6.44,6.79,4.21
0.89,Very Good,H,SI1,62.8,57.0,4150,6.12,6.3,4.01
0.4,Good,F,SI1,62.4,57.0,1467,4.74,4.67,2.76
0.51,Ideal,D,VVS2,61.7,57.0,1090,4.99,5.24,3.2
0.53,Premium,F,SI2,58.9,61.1,2517,5.22,6.54,3.16
1.09,Ideal,H,IF,61.8,56.0,6268,6.51,6.74,4.18
1.01,Very Good,G,VS2,61.1,59.0,5955,6.55,6.7,3.99
1.17,Very Good,H,VS2,62.8,59.0,5830,6.75,6.84,4.0
1.11,Very Good,E,SI2,64.5,60.0,1012,7.04,4.66,2.96
0.41,Ideal,F,VVS1,62.3,53.8,637,4.63,4.72,2.95
0.56,Very Good,D,SI1,60.2,57.0,1104,4.85,4.71,2.94
0.36,Fair,I,VS2,63.4,57.0,1021,4.39,4.43,2.82
0.53,Good,H,SI1,64.3,55.0,990,5.26,5.08,3.3
1.54,Very Good,J,SI1,58.8,59.0,9183,7.3,7.47,4.64
1.01,Ideal,H,SI1,62.2,60.9,4499,6.4,6.36,3.93
0.52,Ideal,H,VVS1,62.6,56.0,1137,5.64,5.58,3.58
0.99,Ideal,G,VVS1,61.6,53.9,10327,6.57,6.38,4.13
1.0,Fair,H,SI2,64.8,58.0,2498,6.28,6.26,4.06
0.28,Ideal,F,VVS1,61.4,55.0,1551,5.62,4.36,3.56
1.01,Good,G,SI1,63.3,55.0,5393,6.31,6.13,4.02
0.72,Ideal,G,VS1,61.2,57.0,1502,6.06,5.82,3.6
1.57,Very Good,H,SI1,63.1,57.0,2981,6.03,6.4,3.93
2.05,Fair,J,SI1,62.5,58.0,18823,7.91,8.2,4.9
0.7,Premium,I,VVS2,61.6,59.0,2797,5.84,5.81,3.51
1.18,Premium,E,SI2,62.5,58.0,5120,6.16,6.06,4.09
1.25,Very Good,G,IF,60.5,59.0,11962,6.81,7.19,4.22
1.02,Ideal,G,IF,61.8,56.0,3366,6.44,6.82,4.14
0.34,Ideal,G,VS2,60.9,56.0,953,4.66,4.8,2.8
0.32,Good,E,VS2,58.7,60.0,869,4.42,4.45,2.71
0.68,Good,E,I1,62.0,55.0,2639,6.2,6.26,3.61
0.31,Very Good,E,SI1,60.9,55.0,1401,5.8,5.74,2.67
0.39,Good,J,SI1,63.1,58.0,1162,4.76,4.7,3.01
1.51,Ideal,G,I1,60.7,57.0,10111,7.91,8.21,5.13
0.92,Very Good,H,SI2,62.8,59.0,5220,6.09,6.04,3.88
0.31,Ideal,F,VS2,61.4,55.0,1174,4.38,4.48,2.82
0.28,Premium,D,VVS1,58.5,60.0,376,4.34,4.32,2.58
1.09,Ideal,F,SI1,61.9,56.0,4327,6.82,6.88,4.29
0.31,Premium,E,SI1,60.9,59.0,1609,4.58,4.62,2.77
1.28,Very Good,G,I1,63.7,58.0,3987,6.94,6.69,4.37
0.39,Ideal,D,VS1,62.6,57.0,899,4.72,4.72,2.89
1.02,Fair,H,SI1,63.9,61.0,3264,6.34,6.83,4.18
1.49,Very Good,G,SI1,59.9,61.0,9276,7.3,7.55,4.42
0.31,Very Good,G,VVS1,58.2,60.0,733,4.45,4.43,2.69
1.84,Fair,J,SI1,63.5,58.0,9981,7.67,7.92,5.02
2.09,Very Good,G,SI1,61.6,60.0,16820,8.23,8.08,4.87
0.29,Good,E,VVS2,63.3,60.0,927,4.41,4.37,2.72
0.55,Very Good,G,SI1,61.7,58.0,833,5.21,5.28,3.28
0.7,Fair,D,SI1,61.1,60.0,2035,5.77,5.64,3.62
1.73,Ideal,J,SI2,61.3,57.0,4542,6.82,6.76,4.08
1.01,Good,G,SI2,64.0,58.0,4366,6.55,6.25,4.08
1.0,Ideal,G,VS2,61.7,56.0,6771,6.28,6.42,3.99
1.52,Good,I,SI1,58.4,61.0,8914,7.3,7.45,4.66
0.56,Very Good,E,VS1,63.3,57.0,1344,5.05,5.37,3.26
0.76,Fair,H,SI1,67.6,57.0,2105,5.84,5.73,3.74
0.63,Ideal,I,SI1,62.6,57.0,1870,5.78,5.57,3.61
1.01,Ideal,G,SI1,61.5,56.0,4003,6.41,6.56,4.08
0.54,Ideal,H,VVS1,62.1,53.8,929,5.1,5.22,3.18
1.18,Very Good,H,SI1,59.8,59.0,8369,6.33,6.43,3.87
0.32,Ideal,G,IF,61.0,56.0,837,4.43,4.4,2.56
0.77,Very Good,G,VS1,63.6,59.0,4429,5.62,5.68,3.6
1.02,Good,G,SI1,62.5,59.0,4318,6.25,6.29,3.97
1.2,Premium,H,VS2,61.2,59.0,7027,6.99,6.6,3.98
1.52,Fair,F,VS2,58.6,62.4,6423,7.51,7.55,4.61
0.41,Ideal,E,VS2,61.4,55.0,1447,4.74,4.78,3.2
2.15,Fair,G,I1,62.2,56.0,18823,8.38,8.42,5.02
0.27,Premium,G,VS2,61.8,58.0,988,4.07,4.31,2.49
0.37,Ideal,G,IF,60.9,56.0,917,4.46,4.43,2.66
0.3,Ideal,G,VS1,60.5,56.0,335,4.2,4.36,2.57
0.37,Good,I,IF,62.5,56.0,1274,4.51,4.38,2.88
0.75,Ideal,E,VS2,62.0,58.0,2383,5.12,5.65,3.59
1.01,Very Good,H,SI2,65.1,58.0,3410,6.18,6.18,3.97
1.77,Premium,J,SI2,61.4,60.0,10028,6.82,6.42,5.12
1.02,Ideal,J,I1,61.6,55.0,5198,7.53,6.49,4.66
1.91,Very Good,G,SI2,63.0,57.0,10843,7.26,7.63,4.57
0.25,Very Good,E,VVS1,61.2,60.0,1155,3.54,4.02,2.45
0.47,Premium,G,VS1,61.6,59.0,1713,5.04,5.61,3.43
0.39,Ideal,E,VVS1,60.5,56.0,1289,4.59,4.49,2.74
0.36,Very Good,E,IF,63.2,56.0,1070,4.46,4.41,2.76
0.7,Ideal,G,VS1,62.2,53.8,1213,5.69,5.68,3.67
0.27,Ideal,E,VS1,61.6,56.0,446,4.3,4.43,2.52
