carat,cut,color,clarity,depth,table,price,x,y,z
0.23,Very Good,G,VVS1,61.3,58.0,352,4.28,4.24,2.53
0.52,Ideal,F,IF,61.4,56.0,1591,4.75,4.72,2.92
0.35,Premium,I,SI1,62.5,58.0,641,4.3,4.39,2.74
0.35,Ideal,F,VS2,60.2,56.0,969,4.58,4.53,2.74
0.36,Ideal,G,SI1,62.3,58.0,16383,4.43,4.44,2.78
2.06,Ideal,I,VS2,62.4,61.0,6313,8.01,6.64,4.27
0.29,Ideal,E,IF,60.8,56.0,1220,4.38,4.39,2.78
0.29,Premium,G,VVS1,61.2,60.0,589,4.95,4.4,2.64
0.9,Good,E,SI1,59.7,58.0,4166,5.73,5.94,3.51
0.51,Ideal,D,VS1,62.1,53.8,1969,5.27,5.28,3.24
1.01,Fair,J,SI1,64.5,55.0,2856,6.19,6.4,3.94
0.91,Fair,H,SI1,64.8,61.0,4312,6.51,6.46,3.85
0.25,Very Good,E,VS2,62.5,60.0,326,3.96,4.3,2.54
1.01,Fair,F,SI1,65.5,60.0,3762,6.3,6.31,3.85
1.01,Premium,G,VS1,62.7,55.0,5053,6.06,6.39,3.96
1.46,Very Good,D,SI1,61.8,60.0,8120,7.18,7.31,4.41
0.31,Premium,E,SI1,61.5,58.0,856,4.4,4.21,2.86
1.03,Ideal,E,SI2,63.6,55.0,5921,6.32,6.56,4.22
1.18,Very Good,F,SI1,62.7,55.0,4684,7.09,6.98,4.24
1.02,Ideal,F,VS1,62.4,55.0,4629,6.02,6.48,4.07
0.71,Premium,F,SI1,62.6,58.0,2339,5.59,5.63,3.57
0.35,Premium,F,SI1,62.7,58.0,1773,4.59,4.36,2.8
0.54,Very Good,F,VS1,62.0,55.0,2058,5.19,5.14,3.28
0.56,Very Good,D,VS2,63.2,57.0,1679,5.23,5.04,3.35
0.28,Ideal,E,VVS1,62.3,57.0,607,4.26,4.36,2.56
0.48,Ideal,D,SI1,61.9,56.0,821,5.1,5.22,3.2
0.7,Ideal,H,VS2,61.9,55.0,2982,6.04,6.3,3.6
0.3,Ideal,G,IF,61.6,56.0,830,4.34,4.45,2.89
0.33,Ideal,G,VS1,61.8,58.0,966,4.48,4.4,2.96
2.05,Ideal,J,VS1,62.4,55.0,15564,8.24,8.2,5.24
1.12,Ideal,F,SI1,62.2,53.7,8204,4.9,7.56,6.52
0.55,Ideal,H,SI2,62.1,55.0,1851,5.41,5.41,3.28
0.71,Good,F,VS1,60.8,62.4,2300,5.64,5.51,3.5
1.2,Ideal,G,VVS2,62.3,57.0,12025,6.47,6.86,4.03
0.56,Ideal,D,SI1,61.8,56.0,2417,5.36,5.31,3.28
1.54,Premium,D,SI2,58.5,60.0,8178,7.37,7.29,4.48
1.23,Premium,H,VS1,62.2,59.0,4789,6.58,6.69,4.12
1.22,Premium,H,I1,63.4,55.0,4334,6.82,7.0,4.1
0.4,Premium,J,VS1,61.9,60.0,445,4.79,4.37,2.77
0.7,Ideal,D,SI2,61.3,57.0,2140,5.82,5.85,3.51
0.74,Ideal,J,VS2,62.4,55.0,5594,5.75,5.85,3.61
1.13,Premium,F,VVS1,59.1,60.0,7519,4.78,6.69,3.95
1.09,Very Good,E,SI1,62.1,58.0,4805,6.82,6.51,4.18
1.53,Ideal,H,SI1,62.3,53.8,7160,7.36,7.52,4.55
1.14,Premium,I,VS1,59.4,61.0,4663,6.82,6.78,4.19
0.3,Premium,J,VS2,61.2,53.9,699,4.47,4.46,2.75
0.92,Good,F,VS2,65.5,60.0,4635,6.07,6.12,3.95
0.67,Premium,F,VS1,60.7,58.0,2228,5.6,5.58,3.52
0.37,Fair,G,VS1,62.6,57.0,1109,4.69,4.66,2.88
0.75,Good,E,VS1,63.2,59.0,2081,5.51,5.53,3.65
1.02,Premium,H,VVS2,62.6,58.0,4509,6.53,6.7,4.23
1.2,Very Good,D,SI1,62.5,55.0,4153,6.67,6.17,3.97
0.51,Ideal,E,SI2,62.1,55.0,2113,5.18,5.26,3.21
1.01,Premium,G,VS2,61.3,59.0,2343,6.32,6.44,3.9
0.59,Ideal,I,VS2,62.0,53.7,907,4.85,5.25,3.25
0.39,Premium,G,VS1,62.6,57.0,951,3.74,4.7,3.0
0.55,Good,F,SI2,62.9,55.0,1870,4.98,5.1,3.28
0.9,Premium,E,SI2,59.9,61.0,5143,6.2,6.31,3.84
0.22,Very Good,D,VVS2,60.9,60.0,489,4.43,4.41,2.48
1.02,Premium,G,VVS1,62.9,59.0,6743,6.49,6.57,3.67
0.69,Premium,H,SI1,63.6,59.0,3363,5.59,5.63,3.57
2.07,Premium,H,SI1,62.9,58.0,13204,8.37,7.65,4.69
0.68,Ideal,F,IF,61.0,57.0,2447,4.66,5.52,3.59
1.54,Premium,J,VS2,59.4,58.0,17177,8.11,7.94,5.07
1.16,Premium,F,SI1,62.1,59.0,7587,6.75,6.89,4.23
1.01,Very Good,E,SI1,59.8,60.0,7906,6.65,6.68,4.12
1.08,Very Good,G,SI1,62.0,59.0,9039,6.98,6.37,3.82
1.01,Premium,H,SI1,63.3,61.0,5245,6.42,6.52,3.99
0.9,Good,J,SI1,55.2,61.0,2657,5.94,6.14,3.96
0.67,Good,F,SI1,63.3,55.0,2787,5.6,5.63,3.6
2.05,Ideal,G,SI2,62.2,60.0,12900,8.36,8.23,5.26
1.55,Premium,J,SI1,62.1,60.0,4267,6.88,6.63,3.93
1.0,Premium,H,VS2,61.1,59.0,7314,6.33,6.49,3.98
0.25,Ideal,D,VVS1,61.3,55.0,840,4.32,4.29,2.62
1.54,Very Good,J,SI1,57.3,59.0,4370,6.84,7.1,4.55
0.29,Premium,D,VS2,58.8,60.0,6217,4.49,7.52,2.59
0.35,Premium,H,VS1,62.2,58.0,1233,4.44,4.47,2.78
0.55,Ideal,H,SI2,61.7,56.0,1212,5.23,5.19,2.89
0.92,Good,I,SI1,63.0,55.0,1971,5.92,6.11,4.06
0.54,Ideal,H,VS2,60.8,56.0,2930,5.28,5.25,3.28
1.15,Premium,G,I1,62.2,61.0,6592,6.64,6.61,4.32
1.64,Premium,H,SI1,62.5,58.0,5079,7.35,6.69,4.18
0.75,Premium,E,SI1,60.2,59.0,2630,6.3,6.21,3.62
0.36,Ideal,I,VVS2,61.8,56.0,810,4.47,4.49,2.64
0.99,Premium,E,SI1,61.7,60.0,4968,6.06,6.31,3.83
0.9,Ideal,I,SI1,62.6,61.0,3627,6.14,6.34,3.95
0.26,Ideal,E,VVS1,61.9,55.0,656,4.28,4.45,2.53
1.01,Very Good,G,SI2,64.0,60.0,4938,6.36,5.97,3.99
0.23,Premium,F,VVS1,61.4,58.0,720,4.16,3.97,2.58
0.26,Premium,E,VVS2,63.1,58.0,684,4.3,4.36,2.63
0.25,Ideal,D,VS2,61.2,56.0,1013,4.37,4.43,2.77
0.91,Premium,I,SI1,62.1,58.0,3461,5.95,5.92,3.89
0.9,Ideal,E,SI2,61.2,56.0,2402,6.13,6.32,3.57
0.26,Good,H,VS1,63.6,57.0,636,4.23,4.35,2.67
0.24,Ideal,F,SI1,61.4,57.0,912,3.61,4.04,2.45
1.52,Ideal,E,VVS2,61.2,55.0,8812,7.13,6.95,4.45
0.89,Ideal,D,SI2,61.8,55.0,4005,6.26,5.79,3.88
0.91,Good,I,VS1,64.4,58.0,5143,5.9,5.99,3.87
0.56,Fair,F,SI2,63.4,60.0,1052,5.56,4.98,3.53
0.9,Premium,E,SI2,62.3,55.0,3780,6.07,6.15,3.92
0.26,Very Good,H,VS2,62.9,57.0,536,4.51,3.99,2.52
0.51,Ideal,F,VS2,60.7,56.0,1271,5.19,5.19,3.24
0.68,Very Good,F,VVS2,63.2,58.0,2643,5.5,5.48,3.59
0.74,Ideal,G,I1,62.6,55.0,1796,5.6,5.63,3.55
0.54,Premium,H,SI1,60.2,60.0,2018,5.26,5.22,3.29
1.11,Ideal,G,SI1,62.3,55.0,7559,6.46,6.65,4.16
0.5,Premium,I,SI1,62.5,53.8,871,4.45,5.28,3.2
0.41,Ideal,E,SI1,62.3,57.0,872,4.77,4.76,2.82
1.02,Ideal,J,SI2,63.2,55.0,3903,6.23,6.67,4.17
0.66,Very Good,G,VVS1,63.0,56.0,2660,5.72,5.66,3.51
0.91,Very Good,F,SI2,60.4,58.0,4101,6.06,6.48,3.77
0.27,Ideal,E,VVS2,61.6,56.0,367,4.37,4.08,2.57
0.91,Premium,H,SI1,60.0,61.0,2787,6.26,6.48,3.46
0.9,Fair,I,SI1,65.6,55.0,3904,6.03,6.15,3.95
0.44,Ideal,G,VVS1,62.0,56.0,1847,5.03,5.19,3.0
0.28,Premium,I,SI1,61.4,58.0,825,4.37,4.39,2.75
1.07,Fair,I,SI2,63.5,60.1,5357,6.79,6.19,4.8
0.32,Premium,H,SI1,62.4,58.0,829,4.33,4.38,2.69
1.19,Premium,F,SI2,62.2,59.0,4337,6.57,6.16,4.09
0.71,Ideal,F,VS1,61.7,56.0,2929,5.71,5.3,3.23
1.5,Premium,J,SI2,62.7,61.9,6032,7.31,7.22,4.64
0.33,Ideal,G,VVS1,61.4,58.0,434,4.37,4.42,2.71
0.91,Fair,H,VS1,67.6,55.0,2134,6.0,6.44,4.05
0.35,Ideal,E,I1,62.2,57.0,833,4.37,4.39,2.71
0.28,Ideal,D,SI1,62.1,57.0,654,4.41,4.44,2.68
0.3,Very Good,F,VS2,62.8,56.0,714,4.23,4.73,2.63
0.41,Premium,H,SI1,63.1,60.0,740,4.8,4.66,2.83
0.3,Ideal,I,VS1,61.6,56.0,490,4.28,4.39,2.65
0.34,Ideal,G,VVS1,62.7,56.0,750,4.37,4.48,2.66
0.25,Good,E,VS2,59.1,58.0,696,4.28,4.33,2.61
1.03,Fair,F,VS1,65.2,59.0,4540,5.73,6.0,3.91
0.22,Ideal,E,VVS2,61.8,56.0,871,4.22,4.36,2.4
1.12,Ideal,E,VS1,62.3,53.8,5406,6.17,6.68,4.19
0.58,Ideal,F,I1,62.3,53.7,2125,5.18,5.1,3.28
1.13,Ideal,F,SI1,62.1,55.0,5463,6.57,6.7,4.3
1.11,Premium,H,SI1,62.3,59.0,5811,6.58,6.39,3.97
0.39,Ideal,D,SI1,62.0,57.0,1070,4.67,4.86,2.99
0.3,Good,E,IF,64.4,58.0,1254,4.52,4.38,2.71
2.13,Ideal,H,SI2,62.3,58.0,16854,8.26,8.31,4.95
1.49,Premium,H,SI1,60.1,59.0,4760,6.13,6.41,3.82
0.41,Very Good,F,VS2,63.0,57.0,585,4.81,4.67,3.04
1.16,Very Good,I,VS2,62.6,60.0,5691,6.69,6.47,4.19
1.19,Premium,I,VVS1,62.4,58.0,1443,4.42,4.37,4.65
1.1,Ideal,G,SI2,62.8,55.0,9112,6.96,6.84,4.11
1.5,Premium,G,SI2,62.3,60.0,6499,7.21,7.38,4.22
0.57,Ideal,G,SI1,62.3,57.0,3648,6.44,5.75,3.22
1.21,Good,I,SI2,59.9,62.4,6307,6.92,6.63,4.25
0.55,Premium,G,VS1,60.3,61.0,1842,5.16,5.13,3.24
0.55,Ideal,J,VVS2,61.0,57.0,1458,5.32,5.16,3.29
0.23,Premium,D,IF,60.7,58.0,760,4.23,4.28,2.6
0.48,Ideal,J,VS1,61.7,55.0,1197,5.32,5.54,3.16
1.0,Ideal,D,SI2,61.9,55.0,6922,6.24,5.99,3.99
1.02,Premium,H,VVS1,60.7,59.0,8607,6.97,6.93,4.07
0.53,Ideal,J,VVS2,62.5,55.0,606,5.08,5.29,3.34
0.28,Premium,D,VS2,61.5,58.0,547,3.56,4.46,2.54
0.32,Ideal,F,SI1,61.1,60.0,727,4.4,4.25,2.69
0.25,Good,G,VVS2,61.5,60.0,373,3.7,3.95,2.54
0.52,Very Good,E,VS2,63.1,58.0,860,5.18,5.15,3.17
0.27,Good,H,VVS1,63.8,56.0,654,4.43,4.34,2.67
1.78,Ideal,I,SI1,62.4,53.8,1639,8.29,8.02,6.65
0.73,Fair,E,VS2,64.8,56.0,3985,6.07,5.77,3.64
1.46,Premium,E,VS1,62.6,58.0,10205,7.21,6.59,4.16
0.26,Very Good,D,VS2,62.7,57.0,725,4.38,4.42,2.75
1.02,Ideal,I,SI1,61.9,55.0,4128,6.17,6.8,4.08
0.53,Ideal,F,SI1,63.2,58.0,1655,5.25,5.18,3.28
1.02,Fair,J,SI2,63.2,61.0,4107,6.52,6.48,4.02
1.11,Ideal,H,VS2,62.0,55.0,5088,6.44,6.83,4.27
0.91,Ideal,E,SI2,61.8,56.0,4866,6.13,6.46,4.01
1.2,Premium,I,VS2,59.9,58.0,10636,6.69,6.42,4.12
1.0,Good,F,SI1,62.2,60.0,5562,6.24,6.17,4.05
1.5,Ideal,D,VS1,60.9,56.0,11310,7.45,7.37,4.57
0.32,Premium,H,SI1,60.3,60.0,813,4.48,4.34,2.92
0.9,Fair,G,SI1,62.4,60.0,3680,5.9,6.24,3.48
1.08,Premium,H,SI1,62.6,59.0,5511,6.61,6.28,4.22
0.56,Very Good,F,SI2,63.3,57.0,1233,5.1,5.19,3.34
0.58,Premium,E,SI1,60.3,60.0,2822,5.1,5.11,3.22
1.11,Premium,D,VS2,61.1,59.0,5826,6.31,6.56,3.96
0.55,Ideal,D,SI1,62.9,56.0,2050,5.13,5.11,3.26
0.89,Good,E,VS1,60.9,62.2,1657,6.3,6.33,3.47
2.04,Premium,H,VVS1,62.2,60.8,11707,7.92,8.08,5.06
0.37,Premium,G,VVS2,59.9,58.0,530,4.64,4.65,2.89
0.39,Premium,F,VS2,60.9,60.0,1471,4.88,4.67,2.95
1.52,Very Good,G,VS2,62.6,58.0,8367,7.55,7.58,4.45
0.93,Good,H,SI2,58.0,62.2,3764,6.05,6.04,3.9
2.13,Premium,J,SI1,62.5,58.0,17640,8.52,7.99,5.16
1.5,Ideal,D,SI1,62.2,55.0,16042,4.5,4.49,3.2
0.7,Good,E,SI1,63.7,55.0,2899,6.11,5.76,3.6
0.51,Premium,F,I1,61.8,58.0,1572,6.07,5.1,3.19
1.01,Good,E,VS2,60.5,61.0,5151,6.25,6.17,3.92
1.01,Good,D,SI2,60.4,58.0,2540,6.34,6.67,3.92
1.13,Ideal,G,VS1,61.9,55.0,5180,6.34,6.54,4.02
1.07,Ideal,H,VS2,61.2,55.0,11011,5.75,5.81,3.9
0.9,Good,H,SI1,59.5,61.0,4777,6.01,6.06,3.84
0.91,Premium,F,SI2,59.9,60.0,3903,6.17,6.3,4.03
1.52,Premium,F,VVS1,60.5,60.0,10026,7.36,7.56,4.43
0.66,Good,F,VS1,61.8,62.1,1969,5.44,5.61,3.63
0.69,Very Good,J,VS1,62.7,60.0,1557,5.74,5.7,3.68
0.92,Fair,H,SI2,63.0,62.6,3611,6.0,6.16,3.99
1.18,Premium,J,VS2,59.1,59.6,4107,6.97,6.69,4.12
0.72,Ideal,F,IF,62.2,55.0,2449,5.81,5.7,3.47
0.23,Very Good,F,VVS2,61.4,60.0,327,4.16,4.21,2.45
0.41,Good,F,VS1,63.6,55.0,616,4.67,4.6,2.92
0.98,Ideal,E,SI1,61.6,55.0,7271,6.33,6.37,3.9
1.0,Premium,G,SI2,60.9,56.0,8357,6.19,6.26,3.95
0.26,Premium,H,VVS1,62.8,60.0,528,4.34,4.48,2.48
0.32,Good,D,SI1,63.2,58.0,627,4.35,4.37,2.81
0.25,Ideal,F,IF,60.9,60.0,716,4.21,4.21,2.68
0.72,Good,E,SI1,62.0,56.0,5316,5.71,5.88,3.66
1.25,Very Good,I,SI1,61.9,57.0,6780,6.82,7.56,4.27
0.39,Premium,G,VVS2,60.2,61.0,1133,4.74,4.73,2.93
1.23,Fair,G,SI2,62.6,55.0,7901,8.3,7.93,3.5
2.01,Ideal,E,VS2,62.2,53.9,9888,8.07,7.94,4.91
0.49,Very Good,E,SI1,59.4,60.0,1179,5.1,5.03,3.18
0.31,Premium,H,IF,62.6,56.0,402,4.7,4.36,2.69
1.99,Good,H,SI2,56.9,60.2,3407,7.82,7.75,4.88
1.22,Premium,H,VS2,60.6,58.0,4676,6.07,6.49,3.99
0.54,Premium,F,SI1,61.4,58.0,2288,5.26,5.17,3.23
0.28,Ideal,E,IF,60.3,56.0,855,4.89,4.45,2.57
0.51,Ideal,F,VS1,61.1,53.8,1886,5.19,5.09,3.22
0.89,Ideal,D,SI1,61.8,56.0,4739,6.01,5.62,3.54
0.69,Ideal,F,VS2,61.6,55.0,3290,5.71,5.56,3.55
0.29,Premium,H,VS1,60.1,56.0,462,4.35,4.35,2.67
1.2,Premium,H,SI2,62.2,59.0,7862,6.95,7.58,4.96
0.27,Ideal,G,VVS1,61.2,60.0,430,4.54,4.1,2.54
0.54,Ideal,F,SI1,62.9,57.0,2101,5.08,5.12,3.34
0.44,Premium,I,SI1,61.8,60.0,15423,8.32,4.89,5.27
1.15,Good,D,VS2,62.3,53.7,4172,6.91,7.05,4.36
1.56,Premium,J,VS2,62.7,60.0,4515,6.26,8.19,5.21
0.27,Good,D,SI1,63.0,59.0,832,7.31,7.27,4.51
0.29,Ideal,E,SI1,62.0,53.9,624,4.34,4.74,2.72
0.32,Ideal,H,VVS1,61.3,56.0,975,4.26,4.35,2.8
1.19,Fair,H,SI1,64.2,57.0,2003,6.05,6.56,4.14
0.68,Fair,F,SI1,63.3,56.0,2945,5.57,5.54,3.69
2.01,Good,D,SI1,63.3,55.0,1406,4.23,4.59,2.79
0.29,Premium,H,VS1,61.5,60.0,587,4.32,4.27,2.52
1.03,Very Good,E,SI1,62.1,60.0,4518,6.34,6.18,4.15
1.48,Fair,J,VS2,59.1,61.0,3294,7.13,7.23,4.4
0.55,Premium,I,SI1,62.4,58.0,1172,5.37,5.21,3.29
0.55,Premium,E,SI1,61.4,60.0,2493,5.32,5.27,3.3
1.01,Ideal,G,VS1,61.5,60.0,6456,6.23,6.6,3.83
1.48,Premium,G,VS1,62.3,58.0,14780,7.49,7.39,4.53
0.41,Ideal,F,VS2,61.3,56.0,1116,4.81,4.72,2.96
0.32,Ideal,E,VS2,63.0,56.0,688,4.49,4.51,2.74
1.5,Fair,F,I1,62.2,53.9,6754,7.29,7.33,4.73
0.24,Very Good,D,VVS2,61.1,56.0,539,4.3,4.25,2.49
0.49,Good,F,VS1,61.0,56.0,923,5.32,5.22,3.22
1.13,Ideal,G,VS1,65.0,55.0,4258,6.53,6.42,4.18
0.73,Very Good,F,SI2,62.7,60.0,3251,5.81,5.72,3.64
1.49,Ideal,H,SI1,62.1,53.9,7892,7.17,7.07,4.48
0.51,Very Good,D,VVS2,61.9,55.0,1989,5.2,5.07,3.16
1.02,Premium,I,SI1,63.3,61.0,5652,6.87,6.69,3.89
1.28,Premium,H,VS1,62.1,59.0,18823,7.75,7.96,4.73
1.02,Good,H,I1,61.8,61.0,3520,6.55,6.91,4.0
2.25,Ideal,D,VS1,62.2,55.0,16618,8.71,7.57,4.92
0.7,Fair,F,SI1,66.1,56.0,2223,6.17,5.11,4.05
0.28,Premium,G,VVS1,62.9,58.0,1148,4.7,4.36,2.74
0.7,Ideal,J,VVS1,63.0,57.0,1865,4.73,4.67,3.59
1.49,Premium,J,SI1,62.3,59.0,6641,7.35,7.5,4.5
0.27,Very Good,F,VS1,63.0,58.0,710,5.09,4.35,2.65
0.47,Good,I,SI1,63.6,55.0,2847,5.63,5.04,3.65
1.24,Very Good,H,SI1,62.4,55.0,3819,5.97,6.27,4.1
0.53,Ideal,D,SI1,61.3,55.0,2459,5.26,5.2,3.2
1.11,Premium,F,SI2,61.8,58.0,5920,6.88,6.72,4.28
0.37,Good,D,SI1,63.9,58.0,1235,4.63,4.66,3.02
1.33,Very Good,G,SI1,59.0,61.0,6741,6.86,7.03,4.33
1.03,Good,D,VS1,62.7,60.9,3867,5.96,6.66,4.02
0.4,Very Good,F,IF,59.4,62.3,842,4.78,4.73,2.92
1.13,Fair,G,VVS2,65.4,55.0,7107,6.63,6.36,4.07
0.76,Ideal,H,SI1,62.4,56.0,3733,5.73,5.78,3.64
0.39,Ideal,F,VS1,62.0,56.0,680,4.1,4.67,2.96
1.08,Ideal,E,VS1,61.5,55.0,4827,6.9,6.72,4.12
0.66,Very Good,F,VS2,59.6,60.0,2563,5.66,5.59,3.55
0.28,Ideal,F,IF,60.7,54.0,1153,4.25,4.34,2.73
0.29,Ideal,F,VS1,61.8,53.9,472,4.26,4.32,2.61
0.69,Good,H,VS1,64.3,55.0,4191,5.93,6.14,4.02
0.74,Ideal,H,VS2,61.9,55.0,4393,6.11,6.28,3.54
2.04,Fair,I,SI1,58.9,62.1,7037,7.91,8.03,4.81
1.64,Very Good,H,VS2,62.4,60.0,10850,7.39,7.63,4.54
2.02,Fair,H,I1,65.4,62.6,8456,8.25,7.89,5.06
0.74,Premium,F,SI1,62.8,58.0,2530,6.29,5.73,3.54
0.5,Ideal,G,IF,61.2,56.0,2095,5.22,5.23,3.3
1.03,Good,J,VS1,59.5,61.0,4296,6.4,6.37,3.95
0.43,Premium,I,SI1,62.7,58.0,1085,4.72,4.89,2.99
2.01,Premium,F,VS2,62.3,58.0,7068,7.45,7.4,4.71
0.68,Ideal,F,SI2,62.0,59.0,2360,5.79,5.64,3.43
0.33,Premium,J,SI1,62.1,58.0,506,4.57,4.43,2.63
0.28,Ideal,D,VVS2,62.1,56.0,948,4.3,4.41,2.56
1.77,Premium,F,SI2,59.0,61.0,5398,6.86,6.49,4.21
0.29,Ideal,E,VVS1,61.8,56.0,782,4.36,4.36,2.69
0.91,Premium,F,SI1,61.2,62.3,4855,6.17,6.59,3.99
2.04,Premium,I,VVS1,62.8,58.0,18461,7.94,7.85,5.22
0.66,Very Good,F,SI1,63.2,60.0,3237,5.63,5.73,3.56
2.03,Ideal,H,VS1,62.1,55.0,15204,7.75,7.16,5.12
0.55,Ideal,F,VVS2,61.7,56.0,1907,5.25,5.16,3.22
1.3,Very Good,H,VS2,60.6,58.0,6667,6.9,6.89,4.33
