carat,cut,color,clarity,depth,table,price,x,y,z
1.54,Good,J,VVS2,60.0,60.0,8663,7.57,7.36,4.69
2.02,Good,G,VS1,63.3,57.0,17893,8.66,5.92,4.34
1.51,Fair,G,I1,64.3,64.8,7539,6.35,6.48,4.7
1.75,Fair,G,I1,74.7,57.0,2966,6.07,5.9,4.3
0.27,Premium,E,SI1,58.3,61.0,394,4.41,4.1,2.51
0.71,Ideal,G,VS2,62.6,57.0,4943,6.16,6.12,3.9
0.56,Good,H,SI1,60.0,58.0,940,5.48,5.41,3.22
1.04,Fair,I,SI2,62.7,58.0,5352,7.25,6.07,3.9
0.42,Ideal,G,VS1,61.1,57.0,1427,4.74,4.75,3.03
0.71,Good,G,SI2,64.0,55.0,2072,5.76,5.78,3.59
0.69,Fair,I,VS1,63.2,57.0,6264,6.36,5.49,3.5
0.71,Very Good,F,VVS2,61.8,57.0,3095,6.04,5.57,3.49
0.73,Ideal,D,VS2,62.4,57.0,3087,5.66,5.73,3.52
1.97,Fair,G,I1,73.1,56.0,15278,8.09,7.96,5.03
0.4,Premium,F,SI1,60.5,59.0,638,4.87,4.68,2.88
0.39,Premium,G,SI2,62.5,58.0,790,5.31,5.57,2.9
0.57,Ideal,G,VS2,62.8,55.0,1523,5.35,5.19,3.14
0.9,Good,F,SI2,60.1,57.0,3913,6.08,5.71,3.75
1.68,Very Good,H,SI1,60.2,57.0,12580,9.01,7.64,5.13
1.3,Premium,I,VS2,63.1,62.0,5897,7.07,7.1,3.64
0.29,Very Good,G,VVS1,62.0,55.0,408,4.24,4.29,2.62
0.97,Good,I,VS1,62.4,57.0,5872,6.91,6.18,4.2
0.64,Very Good,I,VVS2,55.2,57.0,2506,5.62,5.7,3.48
1.52,Ideal,G,SI2,60.5,57.0,5476,8.56,8.22,4.98
2.03,Premium,I,SI2,59.9,62.2,14751,8.28,8.21,4.96
1.62,Ideal,F,SI1,62.2,57.0,7420,6.93,6.72,4.27
0.73,Good,G,VS2,63.2,58.0,3206,6.23,5.64,4.09
0.4,Ideal,G,SI2,61.1,57.0,1037,4.92,4.79,2.82
0.35,Ideal,G,VVS2,62.1,57.0,1143,4.31,4.38,2.79
0.38,Premium,G,IF,61.9,59.0,985,4.57,4.44,2.74
1.53,Fair,J,VS1,63.1,60.0,5137,7.38,6.51,4.25
0.9,Ideal,D,VS1,62.1,57.0,5579,6.54,6.19,3.94
2.1,Very Good,H,SI2,59.6,59.0,16281,7.99,7.88,4.93
1.52,Premium,J,VS2,62.8,59.0,7951,7.44,6.63,4.55
0.69,Premium,F,VS2,61.0,55.0,762,4.31,5.72,3.52
1.01,Premium,F,SI2,62.4,58.0,4265,6.37,6.07,3.83
0.73,Ideal,G,VVS2,62.5,57.0,3190,5.82,5.87,3.62
1.15,Very Good,G,SI1,60.9,57.0,4607,6.92,6.93,4.34
1.09,Good,E,VS2,63.8,55.0,4971,6.63,6.05,4.14
0.28,Ideal,I,VVS1,60.5,56.0,713,4.43,4.71,2.77
2.0,Fair,F,VS2,65.9,60.0,18420,7.91,7.84,5.3
0.5,Ideal,D,VS1,61.5,55.0,1331,5.32,5.15,3.16
1.13,Good,E,VS2,58.6,60.0,7852,6.89,6.76,4.27
1.15,Ideal,G,VS1,59.1,57.0,5751,5.37,6.29,3.19
0.75,Very Good,F,SI2,63.2,61.0,2196,6.32,5.68,3.58
0.88,Premium,E,SI2,61.5,57.0,4450,6.62,5.83,3.89
2.12,Ideal,H,VS2,62.1,57.0,16345,8.71,8.34,4.99
1.51,Ideal,G,SI1,60.6,57.0,13293,7.57,7.35,4.7
0.74,Very Good,I,SI1,62.5,59.0,2186,5.7,5.68,3.62
1.0,Premium,E,SI1,60.0,59.0,6258,6.59,6.05,3.74
1.27,Premium,D,SI1,61.2,58.0,15787,6.84,6.84,4.22
0.31,Ideal,H,IF,62.7,55.0,824,4.32,4.32,2.67
1.2,Very Good,D,SI1,60.0,61.0,2094,4.93,6.89,4.28
1.49,Premium,G,SI2,63.2,59.0,5854,7.3,7.38,4.68
0.29,Very Good,G,VS1,61.3,59.0,522,4.33,4.28,4.56
1.29,Very Good,G,SI1,59.2,57.0,8483,7.53,6.85,4.16
1.12,Premium,E,SI1,62.1,58.0,6847,6.87,7.24,4.26
0.42,Ideal,D,VS2,60.9,57.0,784,4.85,4.85,2.98
0.9,Good,I,SI2,63.3,57.0,4230,6.28,5.9,4.04
0.74,Very Good,G,VVS1,61.1,55.0,3187,5.77,5.44,3.63
1.12,Very Good,G,SI2,61.5,56.0,16122,8.61,8.04,4.88
0.55,Premium,G,SI1,61.3,58.0,1119,5.2,5.44,3.24
0.71,Very Good,F,VS2,62.9,57.0,3873,5.71,5.79,3.5
0.27,Good,D,VS1,63.4,57.0,434,4.32,4.29,2.67
0.72,Ideal,J,VS2,62.2,57.0,2561,5.79,5.84,3.6
0.91,Ideal,D,VS2,61.7,57.0,3145,6.09,6.02,3.97
0.42,Premium,E,SI2,62.3,59.0,1140,4.79,4.71,3.04
1.09,Fair,G,I1,62.5,58.0,2390,6.86,6.45,4.02
0.36,Ideal,E,IF,62.7,55.0,960,4.34,4.33,2.75
1.65,Good,G,SI2,65.5,59.0,6450,7.34,7.32,4.67
1.79,Ideal,G,VS2,60.3,57.0,14254,5.23,7.58,3.26
0.42,Ideal,D,VS2,63.8,56.0,989,4.9,4.74,2.96
0.91,Good,E,VVS1,63.8,61.0,6826,6.15,6.37,4.06
0.27,Premium,G,VS2,62.8,58.0,409,4.26,4.21,2.72
0.25,Very Good,E,VVS1,60.5,61.0,541,4.71,4.18,2.52
0.53,Good,G,SI2,61.0,58.0,1209,5.71,5.35,3.58
0.32,Premium,J,VS1,61.7,59.0,802,4.47,4.48,2.76
1.11,Fair,G,VS2,64.6,57.0,7117,6.94,7.08,4.25
1.77,Very Good,J,SI1,63.2,58.0,6451,8.49,8.12,5.1
0.48,Fair,F,VS2,62.0,53.8,853,4.25,5.14,3.1
0.23,Very Good,D,VVS2,61.3,53.7,476,3.49,4.05,2.39
0.66,Good,E,VVS1,56.7,61.0,2630,5.82,5.7,3.43
0.29,Good,E,VS2,61.9,56.0,400,4.35,4.37,2.73
0.52,Fair,G,VVS2,65.1,55.0,2524,5.52,5.72,3.26
0.56,Ideal,H,VVS1,61.3,57.0,2632,5.15,5.32,3.34
1.52,Premium,I,SI1,60.0,60.0,11374,7.5,7.33,4.47
0.25,Ideal,G,IF,61.9,57.0,413,4.22,4.16,2.47
1.18,Premium,E,SI1,59.8,59.0,6026,6.99,6.84,4.2
2.05,Good,I,SI2,60.2,60.0,7312,7.95,8.24,5.15
0.28,Ideal,E,VVS2,62.6,56.0,393,4.61,3.98,2.87
1.52,Premium,G,SI2,60.8,59.0,12954,7.48,7.35,4.63
0.7,Ideal,E,SI2,62.4,57.0,2017,5.71,5.82,3.53
0.27,Very Good,E,VS2,62.7,58.0,459,4.21,4.34,2.65
0.35,Very Good,H,VS2,61.4,57.0,732,4.56,4.53,2.75
0.41,Premium,G,SI2,62.5,58.0,4541,4.93,4.92,2.99
0.26,Very Good,H,VVS1,65.3,60.0,727,4.21,4.04,2.44
0.38,Ideal,F,VVS2,61.3,57.0,528,4.82,4.74,2.97
0.55,Ideal,G,VS2,62.4,57.0,3354,5.08,5.12,3.62
0.91,Premium,F,SI2,65.3,59.0,1938,6.19,6.2,3.95
0.29,Ideal,E,VVS2,62.4,57.0,538,4.28,4.36,2.65
0.89,Premium,E,VS2,62.2,59.0,4609,6.08,5.92,3.69
0.31,Ideal,H,VS2,61.5,55.0,747,4.36,4.3,2.68
1.09,Very Good,E,SI2,58.3,62.2,4155,7.06,6.62,4.09
0.34,Ideal,G,VVS1,61.6,57.0,1083,4.4,4.42,2.7
0.29,Ideal,D,SI1,61.4,57.0,694,4.64,4.54,2.82
0.3,Ideal,I,VS1,62.3,55.0,1003,4.4,4.37,2.76
1.2,Good,E,SI2,63.4,61.9,6480,6.58,6.47,4.14
1.62,Very Good,J,VS2,62.2,55.0,6337,7.0,7.0,4.25
0.68,Ideal,D,SI1,61.6,57.0,1872,5.02,5.0,3.49
0.89,Ideal,D,SI2,60.2,55.0,4454,6.19,5.96,3.95
0.31,Ideal,H,VVS1,62.0,55.0,946,4.48,4.35,2.72
0.35,Premium,H,VS1,62.5,58.0,680,4.43,4.4,2.79
0.48,Very Good,F,VVS2,61.3,55.0,1122,5.2,5.16,3.11
0.66,Good,F,VS2,63.0,61.0,937,5.63,5.68,3.4
1.97,Ideal,I,VS1,59.4,56.0,14224,7.67,7.55,4.29
0.55,Very Good,G,VS1,60.4,58.0,1880,5.36,5.28,3.2
1.49,Premium,J,SI1,60.7,57.0,5295,7.4,7.29,4.61
1.11,Ideal,I,SI2,59.1,55.0,5195,7.06,6.66,4.32
0.36,Ideal,E,VS2,61.6,56.0,618,4.37,4.44,2.82
0.99,Ideal,G,VS1,62.6,57.0,7715,6.45,6.24,4.14
1.54,Very Good,G,VS1,60.2,58.0,12306,7.42,7.46,4.58
0.4,Ideal,G,SI1,61.8,56.0,817,4.82,4.8,3.02
0.29,Good,D,VS2,63.9,60.1,951,4.52,4.7,2.8
0.53,Fair,D,I1,59.4,61.1,1108,5.11,5.31,3.28
1.96,Very Good,I,SI2,60.6,56.0,7242,7.57,6.65,4.33
0.9,Good,D,VS1,63.4,61.0,4888,6.16,5.81,3.91
0.23,Very Good,G,VVS1,59.6,57.0,476,4.09,3.88,2.47
0.26,Very Good,E,VS2,62.0,53.6,439,4.11,4.3,2.54
0.38,Ideal,G,VS1,62.3,57.0,9093,4.83,4.76,3.0
1.03,Ideal,D,SI1,61.2,57.0,4418,7.03,6.51,3.97
2.05,Very Good,E,SI1,63.0,59.0,17003,4.35,8.11,2.85
1.14,Premium,E,SI2,59.8,57.0,15678,7.02,6.82,3.93
0.56,Premium,D,I1,61.7,55.0,1692,5.3,5.37,3.27
0.29,Ideal,D,VS1,61.2,57.0,817,4.42,4.37,2.78
1.49,Fair,G,VS2,60.4,58.0,11478,7.55,7.32,4.68
1.1,Good,G,SI2,59.1,62.6,4131,7.0,6.66,4.02
0.23,Very Good,F,VVS1,62.1,55.0,518,3.41,3.84,2.49
0.76,Premium,J,VS2,62.9,61.0,2698,5.82,5.91,3.51
0.25,Very Good,F,VS1,62.1,58.0,326,4.16,3.92,2.48
0.52,Good,F,VVS1,63.5,59.0,1339,5.3,5.16,3.24
1.64,Very Good,I,I1,62.0,57.0,3514,6.23,5.83,4.04
0.51,Ideal,D,VS2,61.7,57.0,2234,4.97,5.01,3.19
0.9,Premium,H,SI2,63.2,58.0,4653,6.54,6.01,3.96
0.25,Good,G,VVS2,62.2,59.0,680,4.27,5.7,3.5
1.52,Premium,G,SI2,60.1,60.0,8733,7.51,7.23,4.55
0.39,Good,G,SI2,63.2,61.2,4061,6.12,6.17,4.08
0.76,Very Good,F,VS2,62.3,55.0,3062,5.75,5.69,3.55
0.53,Fair,D,VS1,64.9,60.0,1223,5.37,5.47,3.33
0.26,Ideal,F,VVS1,61.6,60.9,369,4.43,4.48,2.52
0.29,Ideal,G,VS2,62.2,56.0,543,4.32,4.42,2.6
0.44,Ideal,G,VS2,62.0,57.0,903,4.81,4.87,2.83
0.37,Very Good,F,VS2,63.8,58.0,817,4.72,4.75,2.9
0.51,Ideal,H,IF,62.1,55.0,992,4.43,5.23,2.64
0.47,Ideal,E,VS1,60.5,56.0,767,5.28,5.25,3.08
0.66,Good,F,SI1,64.6,56.0,2542,5.74,5.6,3.47
1.0,Ideal,H,VS2,62.1,57.0,7359,6.55,6.25,4.03
0.88,Fair,F,SI1,66.5,57.0,3364,6.17,5.66,3.8
1.49,Very Good,G,VS2,60.1,57.0,5745,7.44,7.4,4.59
0.5,Fair,E,VVS2,63.8,58.0,1800,5.47,5.32,3.3
0.92,Premium,E,SI2,60.6,59.0,3148,6.06,6.16,3.8
0.24,Very Good,D,IF,60.1,61.0,1109,3.65,4.1,3.0
1.0,Very Good,G,VS1,60.3,58.0,4318,6.22,5.9,3.83
0.35,Very Good,I,VVS2,61.2,61.0,1079,3.7,3.96,2.82
0.27,Very Good,E,VS2,59.3,60.3,534,4.18,3.99,2.5
0.56,Premium,E,SI2,61.6,58.0,686,5.03,5.46,3.19
1.17,Very Good,J,VS2,60.2,59.0,7483,6.93,6.71,4.28
0.7,Ideal,G,VVS2,61.8,57.0,1753,5.28,5.1,3.12
1.06,Very Good,E,SI2,63.2,56.0,3758,6.64,6.57,4.21
0.39,Ideal,G,VVS1,61.6,55.0,1551,4.82,4.75,2.89
0.54,Premium,F,VS2,60.2,58.0,2595,5.17,5.41,3.3
0.25,Very Good,G,VVS1,62.4,55.0,959,4.63,4.72,2.72
0.91,Very Good,G,SI2,63.0,57.0,5883,6.05,6.19,4.03
1.1,Ideal,G,VS2,60.1,56.0,4321,6.14,6.25,3.92
0.5,Ideal,F,VS2,59.0,57.0,2735,5.16,4.61,3.16
