fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
26.6284,12.9241,2.6521,0.3779,0.2234,1.6821,12.9383,8.1452,55.7543,224.0541,h
101.0999,25.6243,3.3102,0.2924,0.1535,-105.9052,53.1903,-19.2507,2.488,354.36,g
30.2653,15.0334,2.5486,0.4452,0.2286,11.4836,19.114,4.0942,39.2198,167.2402,h
35.2821,20.1569,2.7333,0.3861,0.1857,25.0166,30.872,-12.2483,6.4235,217.7107,g
39.5408,15.0813,2.4977,0.4852,0.2966,23.4673,42.1755,-7.1243,8.5703,193.9266,h
76.9802,32.0404,3.1332,0.2339,0.1232,-106.607,73.7232,25.4649,8.7837,280.9418,h
55.3757,11.5645,2.7049,0.4137,0.3024,-36.513,39.749,13.0193,11.6419,275.3841,h
61.2384,22.5561,3.1475,0.3114,0.155,26.2521,51.4712,-15.2135,2.8051,261.0045,g
32.9402,16.7246,2.8661,0.356,0.1339,-3.5357,19.3019,11.8936,0.9155,209.3483,g
24.3036,9.7997,2.3283,0.703,0.3946,-7.2712,-7.8674,-7.6355,66.7849,49.5262,g
25.1082,20.0469,3.2908,0.1976,0.1442,21.8784,-15.5337,17.2538,11.4441,97.0599,g
45.5098,22.6576,3.129,0.2656,0.117,13.2227,42.8623,-10.8957,0.0,186.6961,g
29.2163,16.2339,2.6431,0.348,0.2036,11.4489,-31.9682,-12.7338,8.8409,184.6154,g
45.7374,18.2223,2.938,0.3336,0.1142,-3.8688,17.1195,16.8513,6.0284,193.4608,g
26.3968,11.8087,2.6234,0.3447,0.2097,-13.6674,-29.4307,-10.0375,85.2658,55.1342,h
35.1188,16.6283,2.6121,0.3671,0.2028,-18.6614,-24.4086,-3.0779,6.2181,201.3954,g
13.3415,11.0261,2.6011,0.4655,0.3431,-13.3118,-2.2009,6.3228,20.8631,183.7371,g
16.8348,12.3848,2.3934,0.6123,0.4811,13.2845,18.6769,-8.7068,9.5558,220.4805,g
39.2295,15.5466,2.8387,0.31,0.1457,24.8246,37.8168,7.2007,15.5021,174.9249,g
36.8558,17.6579,2.827,0.2642,0.1472,19.8847,18.1431,12.9969,45.618,95.9511,h
23.8779,17.5198,2.5787,0.3605,0.1775,12.116,31.3352,-15.6027,4.6481,191.1782,g
197.5717,116.779,3.6567,0.1217,0.0882,-220.4242,-125.0239,62.86,37.7538,297.3518,h
21.2003,14.741,2.5765,0.4281,0.262,-0.0883,-11.8611,8.4959,9.665,162.8706,g
27.9403,14.4694,2.6834,0.3697,0.2161,16.4556,13.147,8.2014,18.4415,180.0303,h
48.2642,17.3072,2.7111,0.3423,0.1805,7.3225,26.6894,-11.1919,11.8939,196.0968,h
26.1784,11.6499,2.5343,0.456,0.241,14.2506,27.7353,6.9476,19.0199,172.7314,h
25.7742,11.5859,2.6413,0.4946,0.295,11.2752,25.3361,5.5476,16.9979,175.3035,h
53.3573,21.302,2.8484,0.2915,0.1624,26.431,46.5265,-9.798,76.7603,198.8489,h
31.1227,12.0976,2.5487,0.5845,0.3609,7.5771,14.8439,3.6719,22.0715,170.9866,h
53.7704,23.5012,2.9854,0.3465,0.1563,-21.7244,33.0736,-13.0206,4.4467,274.621,g
23.6076,14.9348,2.4527,0.4915,0.2793,7.6091,14.269,6.7001,77.8179,83.9156,h
69.6052,20.4037,2.9657,0.2758,0.1356,49.8547,59.7562,-10.408,19.2836,218.4024,h
22.1638,18.2693,2.6281,0.3813,0.1864,2.4529,-20.9068,-11.6663,41.5587,102.4501,g
125.0721,64.8724,3.9572,0.2505,0.1165,-71.7418,-111.0759,41.8915,7.1,347.0395,h
19.9408,11.816,2.3447,0.5601,0.3034,-11.9724,-15.2676,-9.5104,12.8272,164.0742,g
42.9214,24.5051,3.2687,0.1612,0.081,25.5765,22.3501,-9.4844,4.1888,202.2849,g
18.981,14.5463,2.3827,0.4907,0.2884,3.404,7.7899,4.2539,64.8277,19.5243,g
58.7976,25.6456,3.2546,0.1268,0.0744,-28.8136,-12.1001,-12.4503,60.6795,66.7608,h
35.2073,14.5897,2.809,0.3215,0.1615,17.489,25.6405,-6.3727,9.8074,194.7251,g
35.7324,11.5163,2.5325,0.4767,0.305,3.0335,18.7143,5.1165,2.7696,274.9101,g
31.3678,12.1234,2.1203,0.7129,0.4332,25.9938,10.8695,-8.2489,8.7909,159.5658,g
19.0889,15.8384,2.6056,0.459,0.2562,23.4667,21.1516,-1.0251,86.1177,44.9985,h
92.1129,23.8477,3.1659,0.2407,0.1525,87.0793,51.0005,-16.7733,2.107,327.684,g
37.5609,12.987,2.6655,0.3683,0.2305,-3.3899,23.5421,4.0113,8.6309,202.0363,g
53.534,14.0636,2.6833,0.5801,0.3437,3.1027,-31.242,6.311,78.9957,228.8189,h
91.9881,27.8347,3.1386,0.3614,0.1931,-78.4361,-160.2026,-19.0881,12.1438,308.1914,h
27.1388,12.1406,2.1634,0.4367,0.3381,-0.6236,-16.4772,3.0999,28.0196,115.8162,g
38.2788,21.946,2.9916,0.2358,0.1281,20.2782,24.2432,8.4608,4.7978,200.2415,g
56.7199,18.4893,2.7624,0.3386,0.1726,55.5771,43.6624,12.5804,9.1492,245.2874,g
31.5037,13.2898,2.3655,0.5682,0.4148,8.0422,32.804,-8.8865,2.8678,361.0749,g
118.6914,35.8849,3.2558,0.2095,0.1083,-98.2497,83.2332,32.7954,78.5433,283.3569,h
27.8242,20.5407,2.871,0.2628,0.1488,18.9264,-17.1495,8.2061,17.3298,108.8465,g
27.2478,16.647,2.5727,0.3297,0.1885,-31.3929,19.4997,-4.4384,17.1841,152.396,g
56.7937,29.4104,3.3613,0.1854,0.0728,58.0746,71.8622,19.7341,3.0704,206.6086,g
21.9886,18.5257,2.4684,0.3627,0.1899,5.4045,-11.0816,-11.4165,0.5623,128.449,g
84.3547,34.1458,3.6228,0.2916,0.0929,54.3087,72.8705,19.7677,6.6488,228.0114,g
19.0616,14.718,2.349,0.439,0.2296,8.3591,9.9668,-5.6578,20.3249,127.5731,g
113.1957,32.1921,3.307,0.1724,0.1305,-74.434,55.0984,-29.2635,10.2062,328.1008,h
52.3246,21.0831,3.2194,0.3008,0.1203,21.0538,43.3427,-11.5034,1.0454,188.9905,g
25.1405,12.569,2.4877,0.5941,0.3243,27.5876,12.3466,3.7574,6.9012,152.8694,g
174.5285,61.8449,4.3246,0.0293,0.0979,-108.4974,91.7334,-65.7013,0.0,317.6577,g
29.6056,12.3497,2.352,0.6457,0.4122,9.5196,-8.5975,4.6608,83.0797,32.1158,h
36.709,15.2262,2.8363,0.3489,0.1635,7.0137,-18.8492,9.6003,13.4321,229.2458,g
30.7993,9.8679,2.2171,0.6152,0.3452,-8.7511,-16.0928,4.4153,85.1184,47.2594,g
87.4073,46.3881,3.8615,0.2522,0.1023,101.5884,44.6366,25.1378,3.9568,266.2246,g
71.8625,24.4126,3.2999,0.314,0.1739,-70.5032,46.5117,22.1719,2.8996,333.9702,g
124.4455,38.0599,3.4664,0.1293,0.0915,68.0764,81.6332,-38.2601,17.4162,244.9741,h
61.7794,18.7227,2.7723,0.3659,0.2139,38.7866,53.1956,-13.376,4.473,263.3572,g
35.9995,18.8614,2.7294,0.3676,0.1974,15.9827,26.9762,-11.5577,10.9947,184.7059,g
48.6644,17.8143,3.0297,0.2244,0.1485,41.0921,47.1659,15.3348,6.3761,242.5694,g
80.6169,21.6363,2.8445,0.3676,0.2302,-82.5678,41.4666,-20.5785,1.6438,360.1001,g
60.5698,31.0985,3.1445,0.1747,0.0993,64.7846,47.319,-21.1909,37.9794,257.3673,h
24.6547,12.3785,2.4713,0.3831,0.2277,10.4151,-13.6513,7.1264,9.3671,150.9362,g
92.684,20.0268,2.6374,0.3383,0.1898,-80.2465,-69.0273,15.8859,15.42,272.3147,h
82.1197,37.1,3.4687,0.1398,0.0997,32.7716,28.791,-21.3294,8.8829,259.6922,g
43.2834,11.8323,2.7371,0.4443,0.207,20.7452,28.9493,6.284,3.4595,244.615,g
54.715,15.2306,2.7521,0.3199,0.1924,32.4094,36.1491,-7.597,6.1632,269.2711,g
40.7141,22.2627,2.8012,0.2772,0.1567,14.6794,45.1228,11.6907,10.0257,226.9659,g
89.6492,28.9194,3.256,0.314,0.0963,-64.4894,47.9774,22.3622,7.9703,295.0554,g
23.5944,12.1801,2.4047,0.5354,0.281,25.4605,10.3749,-4.2095,2.6408,175.4931,g
63.6171,24.6655,3.3026,0.1859,0.0839,27.6229,50.342,13.0945,0.0,219.3802,g
57.6694,36.9419,3.7399,0.2876,0.1304,3.5993,34.3347,-13.9691,4.5762,183.1825,g
92.5056,20.2193,3.1534,0.3207,0.1445,-72.1954,-67.8526,15.1215,5.7695,395.7123,g
95.0792,22.9831,2.9736,0.3365,0.1911,-58.3473,67.483,18.088,0.4349,296.6351,g
21.2298,13.7161,2.4442,0.5873,0.2934,-27.2983,-19.25,-4.8565,3.9939,168.8068,g
63.0414,30.1753,3.2205,0.156,0.1152,81.04,74.2482,17.9369,5.3401,218.8757,g
80.6768,25.3035,2.9593,0.2716,0.1451,-53.5491,56.1953,20.3562,6.5543,276.6247,h
33.8675,13.9427,2.7621,0.37,0.1949,22.2215,-32.0106,-10.3731,23.3113,145.4274,h
17.1815,7.2474,2.2848,0.609,0.3778,18.7179,3.957,7.0973,68.2657,198.9024,h
39.4532,24.8979,3.2277,0.2275,0.1007,9.6123,20.1363,13.5735,13.604,99.9009,g
75.7707,35.0507,3.454,0.2384,0.1129,58.8192,67.3738,-17.4511,0.965,306.708,g
22.2521,14.34,2.6046,0.3316,0.2051,0.5455,-4.9426,12.8378,1.0006,224.3383,g
69.525,24.5207,3.1657,0.3009,0.1044,58.8807,57.0772,25.3132,7.1966,231.0755,h
63.7466,23.5223,3.2668,0.1671,0.0824,14.6802,42.4325,-14.0156,20.4261,247.1107,h
74.1653,19.8852,2.851,0.3084,0.1858,-97.6883,42.1982,11.7847,2.4726,250.8564,g
33.8748,20.5695,3.0068,0.2374,0.1288,11.0388,-23.1884,15.4862,5.373,185.0763,g
102.0085,20.9063,2.8168,0.3391,0.2025,-45.9107,-35.5894,-22.9064,6.3806,317.9319,h
26.8534,10.515,2.1072,0.5602,0.3174,-7.9536,-11.588,-6.1174,11.9428,140.6852,g
76.6528,18.7829,2.8495,0.3231,0.1741,93.0414,71.7382,-8.3683,16.264,213.2898,h
33.8281,11.9848,2.5983,0.447,0.2598,-3.9935,17.4864,2.9351,11.8755,194.7051,g
70.9946,21.9411,3.3036,0.149,0.1326,40.2467,62.1418,-21.3101,2.4189,276.1214,g
56.6938,19.225,2.7695,0.3039,0.1706,23.6954,51.079,-8.4681,4.5185,244.3108,g
21.9994,11.0213,2.8671,0.5687,0.2842,18.4772,15.4942,-10.6778,82.4187,149.3702,h
134.8213,67.3222,3.6077,0.2672,0.072,-93.6125,-161.254,61.3282,3.3476,351.4825,h
28.5505,14.7708,2.6379,0.4076,0.21,28.4294,17.7204,-2.6004,2.5435,167.2549,g
45.1916,10.384,2.7067,0.3967,0.247,32.1824,27.1804,-10.5113,75.3233,201.5988,h
27.0127,10.2236,2.6169,0.5512,0.4222,12.9934,24.2115,-6.7272,24.9575,215.1186,h
34.6951,8.1042,2.6033,0.5054,0.317,12.5638,25.982,7.475,5.8812,185.2032,h
83.6709,27.7704,3.4977,0.1127,0.0894,-107.0053,58.566,20.357,5.0592,226.9328,g
20.5387,14.8064,2.4868,0.6156,0.3621,-4.3731,15.5058,5.1605,33.31,85.4916,h
18.7915,11.4468,2.553,0.4336,0.2681,6.7072,10.1639,-5.2357,88.0041,103.0459,h
31.7145,11.2298,2.4971,0.4734,0.2589,-7.8194,11.8539,10.5681,14.1013,158.6288,g
76.2102,16.311,3.0725,0.2614,0.1386,52.513,67.5182,15.3825,8.0117,229.0957,g
39.8737,17.4606,2.8902,0.2694,0.1389,0.9163,20.7422,-10.7072,12.1331,210.789,g
39.8236,23.9214,2.8438,0.2422,0.1096,10.0377,19.1904,-14.5393,83.6987,138.3735,h
39.749,15.4505,2.8217,0.3384,0.2025,23.937,38.9555,-10.6655,25.8394,172.6006,h
20.8757,9.9505,2.551,0.7233,0.3688,-4.9671,5.5901,-8.2001,79.1605,77.3576,h
28.3725,15.5663,2.601,0.374,0.2013,11.8561,-10.3164,-16.3723,8.4364,112.9139,g
12.2658,12.091,2.1985,0.4873,0.3518,-3.9468,-10.6241,6.3797,73.8473,208.5575,h
12.8991,12.5946,2.5612,0.6016,0.3665,6.7752,9.8541,-9.0215,6.2326,201.1981,g
36.934,27.1989,3.0784,0.2816,0.1055,-0.7248,-24.0928,16.7701,14.2093,147.6107,g
31.2621,9.0584,2.5262,0.5005,0.2851,15.5543,18.0641,6.2755,15.2097,200.6077,g
64.1659,28.5528,3.6824,0.2577,0.1373,-31.878,53.1918,-23.6758,2.911,249.3559,g
62.42,20.2237,2.9778,0.1966,0.1771,18.6199,47.7247,-13.7629,7.615,228.7885,g
73.289,20.103,3.2011,0.2274,0.1017,60.602,62.193,17.0354,1.4607,273.8006,g
59.6276,12.7807,2.751,0.4305,0.2277,73.0217,53.7651,-8.0308,2.8381,288.1289,g
77.5348,22.6598,3.4446,0.2905,0.14,-73.625,77.8093,-22.9431,2.2954,283.2583,g
21.6614,11.464,2.1856,0.4787,0.3793,-9.2618,-7.8999,-2.9693,10.4799,179.7159,g
104.0099,54.329,3.1145,0.1792,0.1053,-72.6796,67.59,-28.2961,2.7226,287.9286,g
33.5609,20.997,2.6985,0.3556,0.1746,13.6756,-21.5208,-8.5033,20.4626,162.4385,g
58.9455,17.7231,2.8351,0.2766,0.1618,22.302,33.1809,-12.7802,44.7248,192.0654,h
39.2082,22.3805,3.0072,0.2941,0.1245,11.0141,35.0213,-11.1266,18.0125,153.7097,g
26.5886,15.1104,2.4397,0.5192,0.253,18.5771,-14.6389,5.1707,3.8391,182.1142,g
161.5857,51.7327,3.2376,0.1808,0.0936,-96.242,-208.7137,47.1256,46.5727,347.9729,h
43.7006,16.8695,2.8312,0.2792,0.1747,59.2228,36.9337,11.7202,10.1811,218.9172,g
46.88,15.8954,2.6172,0.3245,0.1966,6.7168,26.9221,10.9991,10.5488,247.9097,g
30.3341,17.609,2.5569,0.4393,0.216,8.6252,18.2413,-7.348,22.2165,138.4726,g
22.5562,12.4103,2.5758,0.4802,0.2404,3.8668,30.1168,-5.7242,6.8959,180.1159,g
44.3666,19.8421,2.9049,0.2782,0.1251,19.99,22.7148,-10.7396,4.8024,205.4926,g
57.8279,23.1364,3.0812,0.213,0.1198,39.7811,45.8474,17.3254,12.8815,238.8527,g
52.8441,26.301,3.0549,0.2016,0.082,41.717,35.4456,16.919,12.8398,239.2895,h
18.2025,9.7118,2.1521,0.4512,0.3151,2.3025,-16.7357,7.8378,29.1048,170.3409,g
21.5485,11.4832,2.4956,0.5779,0.3212,-5.1786,12.7235,-6.7257,68.5032,180.2905,h
63.386,27.5855,3.084,0.1996,0.1314,73.6786,65.5434,-17.8614,3.6678,235.4213,g
69.983,22.5694,3.2899,0.2485,0.1185,3.6752,37.3278,14.4007,3.1747,244.9719,g
40.5312,14.3798,2.8138,0.3322,0.1717,-4.2022,30.0412,-7.2574,61.0246,81.1058,h
36.408,12.0545,2.6985,0.4067,0.1947,29.2603,22.1802,-7.0387,11.3137,223.0515,g
33.9782,18.68,2.7329,0.3014,0.1748,22.4796,13.3454,13.5322,33.5333,140.9095,g
64.9615,19.7822,3.0401,0.3872,0.1401,-69.7644,44.01,14.1961,4.0008,274.9652,g
41.6342,26.7074,3.1998,0.1584,0.1153,27.7087,31.636,-17.4498,4.9598,202.0259,g
69.4315,23.8016,3.333,0.1844,0.103,35.0365,72.9614,16.9345,5.8065,220.1225,g
42.8341,16.8864,2.8715,0.2903,0.1319,14.4636,29.4751,-12.339,10.9589,213.2392,g
27.2343,17.6972,2.6896,0.3145,0.1855,-10.3446,24.4581,10.317,13.3601,113.5443,g
74.2083,28.0502,3.1545,0.308,0.1158,45.4148,79.8602,13.8077,7.4612,278.9425,g
176.2093,64.4692,3.3326,0.1811,0.1047,113.3663,128.6186,26.8102,79.39,52.7953,h
17.7723,12.8731,2.4032,0.5308,0.301,-0.2334,12.4951,8.4834,25.0309,110.7046,g
28.9587,10.284,2.4767,0.5133,0.415,27.1618,23.1238,1.8752,2.21,181.8466,g
60.3508,12.2061,2.5241,0.5632,0.3216,-60.4303,32.7818,-3.244,2.8462,388.215,g
73.5721,27.3214,3.4318,0.1051,0.0857,40.2329,68.0916,19.8443,7.1945,217.776,g
37.4797,12.9626,2.7076,0.369,0.2019,26.6304,40.0277,-0.8666,4.8972,210.1928,g
55.7781,24.4107,2.5472,0.4555,0.266,-73.6447,-51.1055,-1.5276,7.593,316.7565,h
81.0635,25.0829,2.9518,0.3215,0.1751,-55.6136,-66.7196,-15.7272,7.6172,328.4089,h
21.6948,14.4369,2.4166,0.7201,0.348,22.3292,19.1121,-9.2531,10.1092,284.3479,g
22.3484,14.8181,2.4894,0.5138,0.2771,21.1057,21.8484,-5.5742,13.4872,169.0423,g
64.675,20.9446,3.2354,0.2597,0.1035,37.8917,37.4488,-10.4584,3.5573,235.9995,g
86.4425,29.5156,3.6805,0.1813,0.1444,-61.6524,62.2668,24.5977,2.1131,323.0447,g
101.7386,69.4588,4.0025,0.2583,0.0815,66.2845,58.5119,46.3034,3.6515,178.0037,g
38.5927,20.1685,2.8905,0.3598,0.1285,7.6758,-16.8462,11.8273,79.9525,45.8116,h
26.7086,12.5225,2.4218,0.4594,0.2806,18.7948,-17.7488,5.675,0.0,168.2273,g
100.0683,25.3185,3.3308,0.3126,0.1006,72.7507,82.6221,15.7101,5.0302,277.8756,g
76.7731,16.6789,2.8668,0.3019,0.1617,69.1734,73.3768,12.3497,12.5354,279.8979,h
89.7905,31.9225,3.304,0.1655,0.0777,52.4739,54.7783,25.8573,5.2691,266.3673,g
18.0557,7.4059,2.2037,0.5052,0.3881,-8.4232,-13.2501,-8.3435,1.1905,200.829,g
15.2382,10.7504,2.4595,0.6242,0.2894,-19.6794,-10.9037,6.9259,77.386,195.6246,h
31.4652,19.9356,2.8027,0.2433,0.1315,11.7049,14.4591,12.3328,71.3366,52.5878,g
34.067,12.4468,2.4694,0.4653,0.248,-4.8091,20.2769,4.1855,33.6797,165.5841,h
83.3151,29.4626,3.5664,0.3869,0.1112,52.3105,65.2269,-17.0533,1.4897,274.6347,g
48.3056,25.937,3.314,0.2138,0.078,61.7111,34.0935,18.7446,7.9535,234.3409,g
61.3687,22.7797,3.2459,0.3261,0.0949,39.7636,46.076,15.2322,18.6102,146.0544,h
31.5404,13.0179,2.5726,0.5471,0.1964,6.711,-19.4863,-2.6376,2.0894,170.201,g
36.3577,12.9409,2.4912,0.4317,0.2579,16.8904,21.6878,5.8291,3.4702,206.227,g
87.2439,21.7147,3.0715,0.2757,0.1795,24.824,76.8378,-9.6045,14.7565,231.2432,h
62.5574,31.0418,3.333,0.2765,0.095,66.0025,47.749,17.9725,38.5668,199.5457,g
26.5374,19.21,2.7826,0.3165,0.1941,2.2633,12.5311,-13.115,56.0782,78.3427,h
96.7297,36.8407,4.1163,0.2496,0.0922,59.153,73.0043,27.6591,0.6142,237.763,g
66.8322,26.1904,2.9182,0.2671,0.1296,5.373,39.7805,-12.2139,5.4876,303.2432,g
75.7604,21.6303,3.0223,0.2437,0.1486,60.2303,50.9924,-12.3983,4.5326,264.7524,g
19.8842,11.0054,2.4374,0.5919,0.3638,27.0918,12.0795,-6.8267,17.5121,174.3341,h
44.9948,16.8735,2.8625,0.3407,0.2149,15.8131,15.1833,13.2956,0.0,183.9467,g
39.5756,20.9932,3.0783,0.1959,0.1023,-10.6903,33.8554,15.0195,9.7669,220.3657,g
25.9429,15.9285,2.6907,0.4076,0.2377,0.6786,13.4921,-6.1902,17.2601,118.7842,g
78.2189,29.9015,3.666,0.2552,0.0567,54.1388,57.8404,22.0287,9.0758,210.3503,g
53.2487,20.6818,2.6196,0.3884,0.2172,8.0074,-30.6839,10.7345,4.1994,271.5273,h
22.7473,13.1242,2.4528,0.5447,0.3133,9.4368,22.6982,-4.8999,18.0084,183.4297,g
26.6495,14.9799,2.4783,0.5857,0.2473,11.9235,-9.6472,2.5072,1.3524,167.74,g
39.4499,15.7916,2.8348,0.3942,0.217,48.5226,43.945,4.8069,9.4585,245.3926,h
52.869,22.2411,2.9879,0.2705,0.1585,-35.495,38.0261,12.5899,1.2531,252.1114,g
35.5051,18.8879,2.9818,0.3332,0.1167,2.287,20.5497,19.0864,13.818,144.3339,g
38.0159,13.2439,2.7078,0.3562,0.1807,11.9274,21.0026,-4.0966,60.2335,224.2011,h
21.6031,15.4591,2.6341,0.4252,0.2238,8.4679,-0.7191,9.8064,18.3444,204.1703,g
27.0604,14.5328,2.6503,0.3869,0.2017,8.677,19.1754,10.2877,1.3813,233.2376,g
58.6513,25.5648,3.058,0.2776,0.1357,-71.895,63.789,16.5178,6.4031,253.026,h
60.4675,20.9598,2.9046,0.2886,0.1584,48.6169,41.9601,-12.1852,12.1899,237.0537,h
23.8398,8.6299,2.5886,0.5114,0.3191,-0.5783,21.1987,-8.2709,49.7917,200.7526,h
25.8796,20.2676,2.7336,0.3058,0.1674,13.2771,-17.0853,13.7519,5.6802,168.2587,g
23.0164,12.6631,2.4046,0.6106,0.3366,26.9494,15.0404,2.5545,13.4328,212.8473,h
91.8692,34.3688,3.2141,0.3302,0.1215,76.4379,82.8199,-25.1443,80.6726,180.6163,h
88.5975,38.6752,3.236,0.1469,0.0983,85.3396,50.9283,-17.2317,1.92,287.221,g
19.5783,7.174,2.2585,0.4259,0.4035,15.9084,-8.0118,6.2319,49.9037,187.5218,g
41.0022,17.2845,2.7917,0.3126,0.154,-6.2392,16.0359,15.5336,80.5706,70.4908,h
19.9065,12.3236,2.4805,0.4483,0.2767,-24.9616,-10.4714,-6.7308,44.1327,44.6242,g
157.6385,46.3902,3.1055,0.3522,0.2282,-149.9926,-166.2209,-25.1225,85.6076,276.4624,h
91.7992,24.9194,2.9568,0.2901,0.1549,87.9574,81.9125,14.5737,20.805,240.8902,h
36.6512,25.0868,2.8136,0.3088,0.1335,-22.8526,21.9131,17.239,20.2357,76.8801,g
21.4312,11.3252,2.6226,0.5721,0.3252,19.7851,14.575,7.945,57.2973,193.0008,h
43.6251,21.0931,3.0376,0.2105,0.1137,13.0768,33.6102,10.9214,8.7562,231.5303,g
27.6126,9.4444,2.533,0.6831,0.3127,29.8958,23.3924,-7.6989,81.4303,149.7358,h
24.3796,12.431,2.5147,0.4186,0.2336,-12.0181,-13.432,-8.3344,16.9235,166.8437,g
48.7253,23.2684,2.9649,0.2689,0.137,-7.2834,27.4143,-10.2664,13.2297,212.1716,g
39.6295,17.0325,2.9237,0.2614,0.1428,6.1175,22.6583,10.4073,10.4573,218.6005,g
28.2529,14.0803,2.6663,0.4448,0.2692,21.6,20.164,-4.4935,11.1759,169.2358,h
79.1652,27.4409,3.0194,0.1946,0.1074,45.471,83.4316,-19.4996,34.8023,253.6387,h
32.3049,11.4916,2.7603,0.3727,0.2174,31.9489,-19.5166,4.4523,0.5181,200.1654,g
98.6368,41.7377,3.9711,0.3243,0.083,-51.1545,70.8976,16.1219,2.5894,303.1752,g
40.0475,18.8116,2.8618,0.2677,0.1564,28.901,31.3844,7.9492,16.8192,213.8071,g
32.0545,11.4856,2.6552,0.5062,0.274,32.1247,16.983,7.6185,9.6227,164.0,h
21.3333,6.7692,2.3591,0.6436,0.3844,-23.3754,15.2136,7.2335,88.2779,60.5494,h
12.934,11.6029,2.0808,0.4741,0.3487,9.0288,-13.6147,8.0858,13.9871,144.6515,g
26.1728,12.8399,2.4923,0.6412,0.3859,19.0702,15.0407,6.3549,60.7693,143.7603,h
177.7407,77.2722,3.4924,0.2083,0.0769,-180.2285,-52.0349,-72.3527,78.291,340.6912,h
62.6618,20.2268,2.9295,0.285,0.1728,-82.2542,-42.1811,13.216,25.5416,260.4702,h
112.7862,38.6791,4.5788,0.1935,0.0747,40.0777,80.9726,32.0326,3.4693,226.6245,g
97.5046,32.6825,3.2288,0.2617,0.1393,-75.4936,-81.8715,-17.949,15.4777,282.4731,h
51.2256,18.4079,2.7637,0.3144,0.1706,52.9155,42.8559,-10.6644,7.162,238.952,g
64.2318,26.1363,3.2266,0.1717,0.1258,30.837,50.9183,13.5746,6.4984,202.3919,g
84.9006,23.0731,3.1623,0.2826,0.1355,104.9801,51.2358,-16.8799,6.3309,267.66,h
30.7492,14.9271,2.6486,0.4062,0.2276,15.9019,23.6703,-7.1586,4.0781,194.0315,g
68.8617,26.4811,3.0671,0.2803,0.1515,77.0935,67.009,-17.5053,11.2728,265.1165,h
55.8779,17.9972,2.9712,0.2826,0.1542,6.0906,59.8771,-17.2566,5.3151,294.1613,h
27.139,23.4153,2.7982,0.3411,0.1758,10.6155,-21.1575,17.9562,69.7196,135.7187,g
31.0643,11.0031,2.3244,0.4897,0.3159,-23.5816,-9.5005,4.8203,0.0,143.04,g
20.9014,10.1729,2.4887,0.5,0.2745,14.4914,12.2636,3.1148,90.0,60.2403,h
16.5012,9.1051,2.5879,0.5308,0.3647,-4.8623,-10.4247,4.008,27.2489,204.1025,h
