carat,cut,color,clarity,depth,table,price,x,y,z
0.36,Premium,F,VS1,60.2,57.8,892,4.68,4.62,2.72
1,Good,H,SI1,58.8,64,4357,6.54,6.56,3.92
0.78,Premium,D,SI1,61.4,58.6,3132,6.01,5.96,3.66
1.02,Ideal,F,VS2,62.5,55.3,4549,6.46,6.35,4.01
0.91,Fair,E,SI1,64.8,60.4,4182,6.12,6.06,3.93
2.17,Ideal,G,SI2,62.1,58.2,17340,8.39,8.3,5
1,Premium,G,SI1,61.9,58.3,4243,6.41,6.44,3.96
0.42,Premium,F,SI1,62.5,55.2,993,4.88,4.8,3
0.34,Very Good,F,VS1,62.8,57.3,613,4.5,4.44,2.8
1.19,Premium,H,SI1,61.9,59,6178,6.81,6.79,4.19
1.07,Premium,H,VS2,60.7,65.3,4683,6.69,6.65,4.05
0.44,Premium,F,VVS2,61.9,59,1194,4.85,4.82,3
0.57,Ideal,H,SI1,61.2,57.2,1530,5.39,5.41,3.31
0.44,Good,D,SI2,63.3,54.7,691,4.89,4.81,3.05
1,Fair,F,I1,67.7,55.1,2022,6.26,6.12,4.19
0.31,Ideal,F,VVS2,61.6,55.7,715,4.35,4.4,2.68
0.34,Good,G,VS2,63.9,56.1,714,4.47,4.47,2.85
0.9,Good,E,VS1,63.8,58.8,4415,6.12,6.11,3.88
0.5,Good,J,VS2,62.6,60.4,1017,5.09,5.12,3.05
0.31,Premium,G,VS1,61,59,661,4.35,4.34,2.66
1.23,Very Good,H,SI1,61.8,57.6,6637,6.87,6.95,4.3
0.42,Ideal,G,VS1,62.5,54,1096,4.81,4.79,3
0.32,Ideal,E,VVS2,62.1,54,775,4.41,4.38,2.74
0.43,Premium,D,SI2,60.9,58.2,668,4.83,4.86,2.96
0.7,Very Good,G,SI1,63.8,55.9,2599,5.63,5.7,3.61
1.21,Good,J,SI1,63.5,58.8,5397,6.73,6.77,4.28
0.73,Premium,E,SI1,62.8,59.6,2983,5.7,5.67,3.57
0.54,Premium,G,VS2,60.6,59.7,1183,5.22,5.24,3.21
0.52,Ideal,E,VS2,62.8,54.2,1722,5.15,5.11,3.21
0.28,Premium,G,VVS2,60.9,58.9,674,4.26,4.28,2.65
0.77,Premium,F,VS1,62.2,61.2,2926,5.48,5.81,3.62
0.3,Very Good,E,VVS2,59.6,56.6,839,4.35,4.39,2.52
1.02,Good,F,SI2,61.8,56.4,7099,6.34,6.42,3.91
1.54,Ideal,F,SI1,61.7,54,12350,7.44,7.41,4.57
1.83,Very Good,J,SI1,61,55.6,9000,7.73,7.84,4.81
1.45,Very Good,G,VS2,62.6,57,12393,7.28,7.03,4.53
0.27,Ideal,G,IF,61.2,55.7,639,4.16,4.2,2.55
1.04,Ideal,D,SI1,60.7,58.2,6297,6.68,6.59,4.04
0.74,Premium,G,SI1,61.8,61.5,2066,5.68,5.63,3.5
0.58,Very Good,D,VS1,61.8,57.1,2362,5.37,5.4,3.31
1,Fair,E,SI1,66.2,56.7,3654,6.26,6.23,4.11
0.27,Very Good,D,VS1,63.1,55.3,728,4.18,4.21,2.66
0.23,Very Good,E,VVS1,62.4,58.2,398,3.81,3.89,2.39
2.05,Fair,H,SI2,61,57.4,16416,8.15,8.22,5.06
0.35,Very Good,D,VS2,62.8,54.4,669,4.44,4.46,2.77
0.31,Ideal,E,VVS2,61.7,56.1,987,4.36,4.35,2.7
1.57,Good,E,SI2,63.8,60.1,10866,7.33,7.37,4.69
1.54,Premium,G,SI1,61.2,59.7,14403,7.42,7.45,4.55
0.5,Ideal,E,VS2,61.6,57.1,1027,4.84,4.79,3
0.51,Fair,E,VS2,61.1,65.8,1386,5.12,5.08,3.11
0.33,Ideal,G,VVS1,61.2,54.1,814,4.45,4.47,2.73
0.75,Good,D,SI1,60.4,58.8,2721,5.83,5.81,3.67
1.51,Premium,F,SI2,61.7,58.9,7828,7.39,7.35,4.58
1.04,Very Good,G,VS2,61.3,59.8,5879,6.43,6.54,3.97
0.57,Good,F,VS2,58.4,60.8,1260,5.4,5.48,3.17
1.7,Ideal,I,VS1,60.8,57.6,13549,7.67,7.65,4.68
0.72,Premium,E,VS2,60.7,60.7,2823,5.83,5.98,3.47
0.72,Premium,F,SI2,58.6,58.6,2215,5.88,5.84,3.45
0.4,Very Good,G,VVS2,61.4,57.2,984,4.74,4.75,2.91
0.42,Premium,F,VS1,62,61.3,1056,4.86,4.86,3.01
0.33,Ideal,G,VS2,62.4,57.1,597,4.39,4.41,2.76
0.37,Premium,I,VS2,60.5,60.5,702,4.55,4.5,2.82
1.2,Fair,H,SI2,62.1,58.9,5471,6.76,6.85,4.33
1.2,Ideal,J,SI1,60.9,57.3,4711,6.89,6.7,4.22
0.31,Ideal,F,IF,62.1,54.9,841,4.32,4.37,2.7
0.93,Premium,G,SI2,60.3,58.1,4039,6.33,6.24,3.76
0.77,Ideal,F,SI2,61.4,56,2455,5.91,5.82,3.66
1.61,Good,I,VS1,58.2,59.8,12888,8.04,7.81,4.58
0.73,Ideal,I,VS2,62.1,54.8,2248,5.78,5.9,3.62
1.56,Good,H,SI2,60.1,59.2,9472,7.49,7.48,4.56
0.54,Premium,G,SI1,60.7,59.1,1371,5.26,5.25,3.21
0.41,Ideal,H,VS1,62.8,56,1161,4.78,4.77,2.98
0.55,Ideal,E,VS1,61.9,57.1,639,4.22,4.2,2.6
0.3,Ideal,G,VS1,61.7,54.5,625,4.31,4.31,2.69
1.29,Ideal,F,SI2,62.1,54.5,5202,7.28,7.09,4.32
0.3,Premium,G,IF,61.4,60.6,875,4.36,4.32,2.65
1.04,Ideal,E,SI1,61.1,54.4,4806,6.66,6.59,3.94
0.41,Very Good,E,VVS2,60.6,58.8,1146,4.75,4.8,2.89
1.99,Premium,D,SI2,61.7,59,18692,7.93,8.02,5
0.36,Ideal,D,SI1,62.7,56,653,4.53,4.54,2.84
0.71,Good,E,VS2,59.9,60.5,2902,5.79,5.81,3.48
0.42,Premium,G,VS1,62,58.5,1002,4.84,4.79,2.99
1.18,Ideal,G,VVS2,61.6,56.5,9241,6.77,6.85,4.17
0.8,Very Good,G,SI2,62.6,57.8,3054,5.9,5.96,3.67
0.28,Ideal,H,VS1,62,55.3,497,4.17,4.18,2.6
1.6,Ideal,G,SI1,61.4,55,9922,7.59,7.57,4.69
0.78,Very Good,D,VS2,59.5,59.7,3734,5.9,6.04,3.6
0.41,Very Good,G,VVS2,60.1,56.9,977,4.84,4.83,2.91
0.69,Ideal,E,VS2,60.8,57.4,2757,5.73,5.77,3.49
1.19,Premium,G,VS1,62.6,58.8,8323,6.76,6.57,4.15
0.51,Ideal,G,VS1,62.1,55.9,1715,5.09,5.14,3.16
1.21,Premium,G,SI2,62.8,56.5,7333,6.88,6.79,4.29
1.25,Good,H,SI2,60.8,63.9,4305,6.14,6.11,4.92
1.05,Premium,F,SI2,62.8,58,5509,6.51,6.46,4.06
2,Premium,J,SI2,64.2,60.4,12742,7.71,7.54,4.73
0.71,Good,H,VVS2,60.2,62.9,2371,5.68,5.73,3.44
0.73,Ideal,F,SI2,62,55.7,2403,5.81,5.84,3.59
0.53,Ideal,E,VS2,61.8,54.6,1725,5.14,5.19,3.2
0.24,Very Good,E,VS1,61.6,57.3,360,4.07,4.01,2.5
0.5,Good,F,VS1,57.5,62.2,1381,5.22,5.2,3.04
0.38,Ideal,E,VS2,62.1,55.7,852,4.34,4.34,2.7
0.32,Premium,G,VS2,62.6,58.7,609,4.4,4.33,2.76
0.37,Very Good,H,VS1,61.4,60.8,690,4.7,4.79,2.79
0.32,Ideal,E,IF,61.5,57.8,1329,4.39,4.37,2.68
0.91,Very Good,H,VS2,62.8,56.3,3674,6.05,6.15,3.86
0.99,Ideal,F,VS1,61.3,55.8,6518,6.39,6.34,3.88
1.52,Ideal,E,I1,61.5,57.5,6847,7.38,7.38,4.53
0.53,Ideal,I,SI1,62,59.7,1257,5.2,5.2,3.23
0.31,Premium,E,SI1,60.1,60.3,861,4.49,4.43,2.7
0.48,Ideal,H,VS1,61.7,56,1522,5.16,5.13,3.12
1,Premium,F,SI1,61.3,58.1,6629,6.48,6.41,3.95
1.08,Ideal,H,SI1,62.3,53.9,6823,6.62,6.89,4.14
1.01,Premium,H,SI2,61.7,59.2,4461,6.46,6.41,3.96
0.36,Ideal,H,VVS2,62.4,57.1,686,4.51,4.54,2.82
0.68,Premium,F,VVS1,60.8,56.1,1830,5.51,6.14,3.07
1.1,Very Good,H,SI1,62.4,57.1,5329,6.64,6.64,4.44
2.22,Ideal,J,VS1,62,54.5,16942,8.27,8.34,5.1
0.71,Good,H,SI2,64.1,55.9,2158,5.5,5.6,3.59
0.91,Ideal,F,SI2,62.6,56.2,2849,6.15,6.14,3.87
0.39,Very Good,G,VVS1,62.1,57.9,732,4.71,4.67,2.93
0.99,Good,F,VS2,63.7,59.1,4994,6.33,6.22,4.01
1.03,Very Good,I,SI2,60,60,3564,6.61,6.51,3.81
0.9,Premium,I,SI2,59.2,59.4,3479,6.31,6.26,3.78
1.04,Very Good,F,VS2,61.8,57,4661,6.49,6.56,4.03
0.31,Ideal,E,VS2,60.6,56.4,840,4.35,4.37,2.64
1.33,Premium,J,VS2,62.5,57.2,4052,7.04,6.97,4.36
0.36,Very Good,H,VVS2,61.8,55,910,4.65,4.64,2.81
0.36,Ideal,D,VVS2,61.5,57.2,1035,4.58,4.57,2.81
0.73,Premium,H,SI1,62.2,57,2221,5.75,5.7,3.54
1.29,Premium,D,SI2,61.3,58.1,6773,7.02,7,4.26
0.59,Very Good,D,VS2,63.2,58.6,1658,5.29,5.27,3.36
0.34,Ideal,G,IF,61.6,56.3,1080,4.52,4.53,2.79
1.97,Premium,F,SI2,61.2,59.6,14520,8.03,8.08,4.98
0.54,Ideal,F,IF,62.1,54.3,2417,5.23,5.26,3.26
1.03,Ideal,E,SI2,61.6,55.4,8693,6.52,6.43,3.97
0.39,Very Good,E,VS2,60.5,57.4,847,4.75,4.75,2.85
0.39,Very Good,D,VVS2,63.4,57,993,4.65,4.64,2.94
1.26,Ideal,E,VS2,60.5,55.2,11522,6.99,6.99,4.22
1.01,Very Good,H,SI2,63.3,58.1,4754,6.41,6.38,4.04
0.51,Ideal,E,SI1,62.8,56,1601,5.15,5.04,3.19
1.07,Premium,I,SI2,59.2,61.1,5499,6.76,6.7,4
1.05,Good,G,VVS2,63.8,59.3,7369,6.11,6.16,3.96
0.4,Good,D,VS1,60,61.1,814,4.8,4.84,2.87
1.2,Very Good,F,VS2,60.8,61.4,12396,6.74,6.74,4.17
1.02,Ideal,D,VS1,61.3,58.8,5176,6.42,6.43,3.95
1.22,Premium,I,SI2,59.9,59.5,6502,7.07,6.82,4.21
0.38,Ideal,F,VVS2,62.2,53.1,839,4.71,4.85,2.97
0.32,Ideal,G,VS2,61.8,55.6,718,4.44,4.41,2.73
0.44,Premium,D,VVS1,62.4,58.2,875,4.64,4.61,2.84
0.93,Ideal,D,VVS1,61.7,56.8,5570,6.05,6.15,3.78
1.01,Premium,I,SI1,62.6,58.1,4933,6.32,6.44,4.01
0.5,Good,G,VS1,61.5,62.2,1522,5.05,5.03,3.1
0.55,Ideal,G,VS2,61.8,57.7,1679,5.28,5.37,3.28
0.33,Very Good,F,VVS1,61.4,56.6,795,4.56,4.55,2.83
1.21,Very Good,G,SI1,62.7,56,11140,6.74,6.83,4.27
0.7,Very Good,E,VS2,63.1,58.8,2430,5.59,5.55,3.55
0.24,Very Good,E,VVS2,60,57.5,494,4.02,4.09,2.43
0.52,Very Good,H,SI1,63.5,58.9,1145,5.1,5.17,3.24
2.06,Premium,G,SI1,63.9,59.8,7375,7.85,7.79,5.11
0.65,Very Good,G,IF,61.8,55.6,2885,5.42,5.54,3.51
1,Ideal,F,VS1,61.7,57.9,6958,6.41,6.4,3.97
0.38,Premium,H,SI1,62.4,56.8,672,4.51,4.48,2.8
0.54,Ideal,G,IF,62.1,54.8,1569,5.21,5.25,3.25
0.7,Very Good,G,VS1,64,58,2640,5.63,5.64,3.52
0.35,Premium,E,VS2,62.1,58.3,853,4.53,4.62,2.75
0.96,Ideal,F,SI2,61.4,59.2,4754,6.3,6.33,3.86
1.1,Premium,F,SI2,59.2,60.1,3764,6.76,6.73,4.04
1.22,Premium,E,SI2,62.8,54.7,5626,6.8,6.8,4.28
0.31,Premium,E,VS1,61.9,59.1,795,4.31,4.3,2.68
2.4,Fair,H,SI2,65.2,56.3,17682,8.55,8.63,5.31
1.01,Good,G,SI1,63.6,60,4647,6.34,6.28,4.02
1.01,Good,I,SI2,63.7,53.6,3606,6.36,6.36,4.05
2.03,Premium,I,SI2,62.3,61.3,15346,8,8.06,5
0.57,Premium,G,VS1,60.6,60.1,1992,5.4,5.36,3.24
0.32,Premium,G,SI1,62.6,57.7,559,4.3,4.34,2.72
0.51,Very Good,G,VS1,63.3,58.9,1770,4.99,4.99,3.15
0.77,Ideal,J,VS2,62.2,56,2726,5.87,5.92,3.66
0.33,Premium,E,SI1,61.2,60,646,4.67,4.5,2.58
0.24,Ideal,E,IF,61.7,56.4,655,4.04,4.08,2.48
0.4,Good,G,SI2,62.8,55.7,602,4.69,4.74,2.94
0.72,Very Good,H,VS1,62,58.4,2264,5.51,5.57,3.38
0.7,Premium,D,SI2,58.1,62.5,2322,5.83,5.79,3.39
0.54,Ideal,F,VS2,61.7,57.3,1647,5.22,5.26,3.26
0.39,Premium,D,VS1,60.4,58.8,1401,4.76,4.73,2.86
0.32,Ideal,G,VS1,62,56,968,4.42,4.38,2.72
1.15,Very Good,J,SI2,62.8,59.2,4338,6.7,6.74,4.24
1.22,Ideal,J,SI2,61.9,59.7,4953,6.76,6.8,4.25
0.31,Ideal,I,SI1,63.4,56.2,412,4.31,4.34,2.71
1.51,Premium,G,VS2,61.1,58.8,13712,7.32,7.27,4.54
0.38,Ideal,H,VS2,62.1,56.7,1015,4.5,4.53,2.76
1.57,Very Good,I,SI2,62.8,58.9,9931,7.21,7.3,4.54
0.5,Ideal,E,VS2,61.5,55.6,1422,5.1,5.13,3.14
0.32,Premium,E,VS1,60,59.3,757,4.43,4.53,2.66
1.16,Premium,D,VS2,62,57.3,4215,6.68,6.69,4.12
0.54,Very Good,E,VVS2,60.3,58.9,1873,5.32,5.42,3.26
0.54,Ideal,D,VS2,62.2,55.7,1875,5.2,5.27,3.25
1.16,Premium,G,SI2,62.6,58.4,4485,6.68,6.62,4.15
1.28,Ideal,H,SI2,61.8,55.1,5859,7.1,6.98,4.33
0.41,Premium,E,SI2,62.1,60.8,661,4.7,4.72,2.9
0.26,Ideal,H,SI1,62.4,53.3,364,4.05,4.09,2.57
0.71,Premium,H,VVS1,61.2,58.4,2993,5.77,5.77,3.53
1.29,Very Good,G,SI2,62.9,58.2,5596,6.74,6.67,4.37
0.34,Good,E,VVS1,64.1,56.7,446,4.5,4.41,2.82
0.34,Very Good,I,VS1,62.2,54.9,756,4.56,4.49,2.72
0.63,Very Good,F,VVS2,63.6,59.9,1855,5.91,5.07,3.15
1.66,Premium,F,SI2,62.6,57.4,6857,7.4,7.33,4.62
1.07,Very Good,D,VS2,61.4,57,6920,6.69,6.74,4.05
1.29,Very Good,E,SI1,60.7,56.4,18570,6.64,6.85,4.13
0.39,Very Good,E,VS1,61.5,59.1,1085,4.79,4.76,2.94
1.23,Premium,F,VS2,60.1,61.9,6176,6.98,7.1,4.19
0.76,Premium,E,SI2,60.6,58.1,3090,5.86,6.02,3.6
0.76,Fair,I,SI2,64.4,62.7,2168,5.89,5.87,3.84
1.99,Premium,I,VS1,60.4,59.8,15510,8.07,7.96,4.91
0.7,Very Good,D,SI1,60.6,61.1,3303,6.2,6.04,3.72
0.73,Ideal,E,SI1,62.1,56.9,2471,5.77,5.79,3.57
0.26,Ideal,F,VVS2,62.3,55,715,4.12,4.13,2.57
1.52,Very Good,I,VS2,63.4,57.8,9639,7.3,7.23,4.62
1.13,Good,G,VS1,63.8,55.8,7048,6.48,6.4,4.1
0.42,Ideal,H,VS1,61.4,55.7,857,4.81,4.84,2.97
1.3,Ideal,G,VVS2,61,55.9,11584,5.46,6.92,4.1
2.01,Premium,H,SI1,62.2,55.9,18423,8,8.09,5.03
0.4,Ideal,E,SI1,61.9,56.3,991,4.74,4.7,2.91
0.8,Ideal,H,SI2,62.1,55.9,2340,5.9,5.83,3.68
0.7,Premium,H,SI2,61.4,59.5,1746,5.75,5.67,3.55
0.32,Ideal,H,VVS2,61.4,56.6,748,4.44,4.35,2.69
0.37,Ideal,I,VS2,60.5,56.3,748,4.64,4.69,2.82
0.88,Premium,F,VVS2,60.8,62,4141,6.16,6.11,3.78
2.24,Premium,F,SI2,58.8,58,14983,8.66,8.59,5.09
0.75,Very Good,E,SI1,62.3,61.1,2453,5.78,5.8,3.62
1.22,Ideal,G,SI1,63.2,55.5,7739,6.65,6.86,4.3
0.99,Premium,G,VVS2,62.9,59.7,2814,5.64,5.62,3.56
0.24,Ideal,F,VS1,62.2,57.1,647,4.01,4.02,2.51
0.72,Very Good,F,VS2,62.4,57.9,2843,5.86,5.73,3.58
0.37,Ideal,F,VS2,61.7,57.3,756,4.6,4.51,2.74
2.17,Ideal,I,SI1,61.7,57.4,14947,8.32,8.3,5.21
0.54,Ideal,E,VS2,60.8,56,1237,5.3,5.29,3.21
0.7,Good,G,VS1,63.6,58,3335,5.62,5.6,3.56
0.58,Premium,H,SI2,62.9,58,1166,5.41,5.32,3.28
0.84,Very Good,F,VS2,59.4,55.3,2839,5.7,6.27,3.72
0.7,Very Good,E,SI2,60.4,63.9,2413,5.67,5.71,3.46
0.31,Ideal,G,VS1,61.5,56.7,791,4.42,4.4,2.71
1.02,Ideal,E,VVS2,61.2,57.2,14563,6.47,6.6,3.97
0.55,Ideal,E,VS1,61.6,56.2,1673,5.28,5.32,3.28
1.57,Fair,D,SI1,57,64.6,9913,7.69,7.59,4.25
2.22,Ideal,I,SI2,62.4,57.1,17366,8.13,8.17,5.31
0.7,Ideal,H,VS2,62.5,53.6,2671,5.94,6.01,3.6
0.71,Good,D,SI1,63.3,55.4,2584,5.65,5.75,3.59
1.04,Very Good,E,VS1,60.7,55.2,7081,6.43,6.62,4.02
0.8,Premium,I,VS1,60.8,57.9,2941,5.94,5.98,3.62
0.32,Ideal,E,VVS1,61.9,55,886,4.42,4.45,2.69
1.08,Premium,E,VS1,62.2,58.3,6858,6.61,6.54,4.06
0.4,Premium,G,SI1,59.6,60.6,680,4.75,4.74,2.83
1.07,Ideal,G,VS2,61.2,54.8,9294,6.61,6.6,4.03
1.05,Good,J,SI2,63.6,59.5,4238,6.44,6.4,4.1
0.53,Premium,E,VS2,60,58,1819,5.23,5.27,3.15
0.38,Ideal,F,VVS1,61.1,57,1097,4.69,4.72,2.89
0.71,Ideal,G,VVS1,61.5,54.9,2711,5.74,5.77,3.55
0.34,Ideal,E,SI2,62.1,56.1,632,4.47,4.46,2.79
1.5,Good,H,SI1,64.7,58.6,9229,7.17,7.21,4.54
1.01,Very Good,D,SI1,62.5,57.7,5749,6.35,6.44,3.98
1.1,Ideal,H,VS1,61.5,55.4,6888,6.61,6.65,4.1
1.01,Ideal,G,SI1,61.8,56.1,4601,6.41,6.44,3.98
0.71,Premium,D,SI1,61.3,58.1,2836,5.89,5.74,3.51
0.48,Premium,G,VS2,61.2,59.5,713,4.47,4.5,2.75
2.26,Premium,H,SI2,59.3,58.1,12943,8.35,8.46,5.07
1.25,Ideal,G,IF,60.6,57.7,9732,6.98,6.98,4.22
1.09,Ideal,E,SI2,61.7,56.3,5060,6.61,6.61,4.08
0.48,Very Good,H,SI1,63.3,55.9,1354,5.15,5.17,3.29
0.39,Ideal,F,VS2,62.5,55.9,697,4.72,4.62,2.96
0.42,Ideal,I,VVS1,62,56.4,905,4.78,4.72,2.89
0.38,Premium,F,VVS2,61.2,58.3,835,4.38,4.42,2.69
0.4,Ideal,E,VVS1,61.7,57.1,1251,4.74,4.75,2.91
0.34,Ideal,F,SI1,61.5,55.7,684,4.51,4.52,2.8
0.46,Ideal,G,SI1,62.5,55.8,1661,4.97,5.07,3.09
1,Good,D,VS2,63.5,56.2,7173,6.38,6.32,4.07
1.07,Very Good,G,VS2,62.3,58,12781,6.51,6.65,4.08
2.04,Premium,I,SI2,60.2,59.3,12167,8.34,8.18,5.05
0.42,Ideal,F,SI1,62,55.3,773,4.82,4.82,2.99
0.37,Premium,G,VS1,59.7,58.8,895,4.32,4.34,2.59
0.34,Ideal,E,VS2,61.6,56,678,4.36,4.38,2.69
1.23,Premium,E,SI2,61.6,58,6177,6.81,6.84,4.21
0.29,Very Good,D,SI1,60.9,58.9,639,4.16,4.24,2.61
0.7,Premium,J,SI1,57.8,61.8,1543,5.91,5.85,3.41
0.9,Good,G,VS2,63.9,55.8,4451,6.05,6.16,3.9
0.51,Premium,E,VS2,61.6,55.1,1816,5.25,5.18,3.21
1.6,Ideal,I,SI1,65.5,59.6,13328,7.17,7.4,4.8
1.35,Fair,H,SI2,64.2,57.5,3423,6.98,6.84,4.4
0.32,Very Good,G,VVS2,60.4,56.7,737,4.43,4.49,2.7
1.68,Very Good,H,SI2,61,56.2,13048,7.74,7.68,4.62
1.52,Premium,F,VS2,62.9,58.8,12993,7.32,7.28,4.59
0.96,Good,I,VVS1,63.7,57.6,3243,5.71,5.87,3.83
1.08,Ideal,H,SI1,61.3,56,5170,6.65,6.5,4.08
0.31,Ideal,G,VVS2,60.8,56.5,972,4.38,4.39,2.68
0.85,Good,G,SI2,64.4,60.3,2176,6,6,3.75
1.03,Premium,E,VS2,59.8,59.4,7114,6.54,6.6,3.94
0.41,Ideal,E,SI1,61.7,55.9,721,4.78,4.79,2.94
1,Premium,J,SI2,60.5,61.1,4773,6.54,6.56,3.94
1.15,Ideal,J,VS1,61.9,56.8,5317,6.71,6.68,4.16
1.51,Good,H,SI1,62.8,57.1,10575,7.23,7.27,4.57
0.39,Ideal,F,VS1,61.2,55.1,694,4.68,4.69,2.86
0.32,Premium,J,SI1,62.3,59.9,500,4.39,4.34,2.69
1.78,Premium,G,VS1,62.4,58.8,17857,7.71,7.69,4.77
0.9,Premium,G,VS2,61.9,60,3925,6.12,6.06,3.76
1.19,Premium,I,SI1,61.7,59,5703,6.84,6.78,4.28
0.69,Very Good,G,VS1,62.3,60.7,2580,5.64,5.74,3.56
0.68,Premium,G,VS2,61.2,57.2,2043,5.67,5.64,3.5
0.86,Premium,G,VS2,61.4,58.3,5907,6.49,6.47,3.95
1.79,Premium,F,VS2,59.4,59.6,16398,7.67,7.72,4.72
0.33,Premium,I,VVS1,61.9,59.6,893,4.43,4.47,2.74
0.8,Ideal,H,SI1,61.6,55.1,3172,5.94,5.92,3.61
0.38,Very Good,G,VS1,62.4,56.3,817,4.64,4.68,2.89
0.44,Very Good,E,VVS2,60.8,57,1259,4.9,5.55,2.99
0.31,Good,G,VVS2,63.3,55.4,645,4.24,4.28,2.68
0.9,Very Good,H,SI1,62.8,55.5,3560,6.1,6.17,3.86
0.5,Very Good,E,VS2,60.5,56.7,1568,5.12,5.16,3.12
0.31,Premium,D,SI1,62.5,59.2,517,4.28,4.27,2.7
0.6,Ideal,F,VVS2,59.7,62.1,2370,5.47,5.44,3.27
0.41,Ideal,E,I1,62.9,55.6,642,4.64,4.62,2.91
1.04,Fair,I,SI2,64.8,59.8,3591,6.2,6.38,4.21
0.31,Very Good,J,SI1,59.5,62.2,367,4.38,4.4,2.64
0.9,Very Good,F,SI1,59.9,55.5,4512,6.28,6.39,3.79
0.41,Premium,D,VVS2,62.4,58.6,1178,4.78,4.74,2.98
1.45,Very Good,H,SI2,62.8,58.3,8284,7.18,7.26,4.47
0.34,Very Good,G,VS1,61.5,55.9,664,4.3,4.34,2.65
0.39,Ideal,G,SI1,60.7,57.3,676,4.56,4.8,2.86
1.49,Ideal,J,SI1,61.8,56.4,8688,7.56,7.44,4.49
0.59,Very Good,E,SI1,61.8,61.8,2682,5.68,5.68,3.49
1.01,Ideal,G,SI1,61.7,55.5,5527,6.46,6.38,3.97
1.57,Very Good,H,SI2,58.4,63,6200,7.64,7.58,4.45
0.92,Ideal,E,SI1,61.8,55,5321,6.2,6.27,3.87
1.53,Good,H,SI1,63.8,63.5,9516,7.28,7.15,4.78
1,Ideal,E,SI1,61.7,58.7,5387,6.39,6.51,3.97
0.91,Very Good,F,SI2,60.7,55.8,3564,6.21,6.29,3.82
1,Premium,G,VS2,62.8,58.9,4324,6.35,6.2,3.78
0.52,Premium,F,SI1,61.7,57.4,1001,4.82,4.8,3.01
0.7,Ideal,H,SI2,61.1,56.7,2366,5.74,5.82,3.59
0.23,Very Good,D,VVS2,61.8,57.2,424,3.91,4,2.43
1,Premium,D,VS1,62.3,55,6957,6.36,6.37,4.01
