carat,cut,color,clarity,depth,table,price,x,y,z
1.29,Ideal,F,VS1,61.4,56.9,10157,7.11,7.1,4.32
0.76,Very Good,H,SI1,61.6,56.2,2632,5.72,5.76,3.54
0.39,Very Good,G,IF,61.1,58.5,1207,4.73,4.74,2.9
0.36,Premium,E,VS1,61.8,58,965,4.71,4.46,2.81
0.31,Good,H,SI1,63.4,55.4,469,4.26,4.32,2.74
1.54,Premium,H,SI1,64,56.4,8723,7.03,6.92,4.58
0.38,Very Good,E,VVS2,63.5,58.3,942,4.62,4.72,2.78
0.34,Very Good,H,VS1,59.5,60.4,604,4.44,4.49,2.66
0.57,Very Good,G,SI1,62.1,58.2,1313,5.34,5.3,3.31
0.3,Premium,H,VVS1,62.7,57.6,670,4.29,4.32,2.69
2.02,Premium,I,SI1,60,59.5,14886,8.48,8.26,4.93
0.4,Premium,H,VVS2,59.9,57.4,1097,4.82,4.78,2.9
1,Ideal,I,I1,61.9,54.4,4360,6.41,6.43,3.97
0.71,Fair,I,VS2,61.8,63.6,1631,5.81,5.8,3.51
1.52,Ideal,E,VS2,61.2,56.2,12440,7.34,7.39,4.51
0.69,Very Good,E,VS2,63,57.1,2836,5.64,5.7,3.54
1.26,Ideal,G,VS1,62.4,54.6,10985,6.93,6.96,4.25
0.72,Ideal,G,IF,60.7,57.2,3319,5.84,5.84,3.54
0.7,Ideal,I,VS1,61.9,56.5,2581,5.68,5.72,3.54
0.33,Ideal,E,VVS1,60.9,56.7,898,4.47,4.44,2.71
1.57,Premium,I,VS1,61,59,13982,7.71,7.66,4.6
1,Premium,G,SI1,60,58.6,4987,6.45,6.51,3.88
0.39,Good,G,SI2,63.2,56.2,818,4.65,4.7,2.97
0.42,Very Good,G,VVS1,63.7,58.1,1028,4.7,4.69,2.96
0.57,Ideal,D,VS1,61.6,56.7,1346,5.36,5.34,3.28
1.11,Ideal,H,SI1,62.6,57,5266,6.64,6.59,4.09
0.4,Ideal,H,VVS1,61.4,56.7,871,4.75,4.83,2.91
1.1,Very Good,G,SI2,61.9,54.9,4380,6.69,6.7,4.15
0.32,Ideal,G,VVS2,62,54.7,759,4.42,4.46,2.77
1.19,Ideal,G,VS1,61.5,56,8763,6.87,6.86,4.26
0.52,Ideal,I,VS2,61.5,54.3,1304,5.13,5.19,3.18
0.52,Ideal,E,SI2,61.1,54.9,1560,5.2,5.24,3.21
1.55,Ideal,F,VS2,59.7,59.6,16174,7.58,7.64,4.49
0.97,Good,F,SI1,63.7,54.7,2797,6.62,6.62,4.17
1,Good,H,SI1,55.3,64.6,5057,6.6,6.58,3.7
0.81,Premium,G,VVS2,62.4,54.7,4271,5.94,5.9,3.72
0.71,Ideal,H,VVS2,60.9,56,3220,5.76,5.78,3.52
0.86,Ideal,F,SI1,62.5,54.6,3579,6.04,6.04,3.81
0.7,Very Good,G,SI2,62.8,56.6,2349,5.7,5.67,3.57
1.01,Good,H,SI1,63.7,55.4,4562,6.68,6.58,4.24
0.73,Ideal,E,SI2,62.8,54.8,2667,5.81,5.89,3.57
0.4,Ideal,E,VVS2,62.7,55,1017,4.72,4.77,2.97
0.3,Premium,D,VS2,62.5,57.6,810,4.31,4.27,2.69
0.42,Premium,D,VVS1,59.7,57.9,1312,4.75,4.73,2.9
1.13,Premium,G,VVS2,61.3,57.3,4902,6.73,6.73,4.12
1.78,Good,I,VS1,58.4,59.4,9866,7.9,7.91,4.56
1.94,Premium,F,SI1,62,58.8,13390,7.69,7.83,4.73
1.11,Ideal,J,SI1,61.9,57,4861,6.66,6.6,4.13
0.4,Premium,F,VS2,61.1,56.2,1049,4.84,4.8,2.94
1.55,Premium,I,SI2,60.2,58.9,9941,7.48,7.48,4.47
0.41,Premium,E,VVS1,61.5,61.3,1338,4.72,4.69,2.89
0.34,Premium,D,SI2,60.7,60.4,673,4.47,4.52,2.73
0.56,Ideal,E,SI1,60.9,56.1,1753,5.34,5.32,3.25
1.38,Good,D,SI2,60.8,60.1,11582,7.17,7.26,4.36
1.32,Ideal,I,VS1,61.8,59,6943,6.94,7.05,4.35
0.77,Ideal,J,SI2,61.5,57.5,2059,5.79,5.89,3.54
1.01,Good,G,VS2,63.8,53.9,5435,6.4,6.36,4.05
0.34,Ideal,D,SI2,61.1,54.6,763,4.49,4.52,2.76
0.74,Premium,E,VS1,61.6,58.6,3329,5.88,5.82,3.61
0.31,Ideal,F,VVS2,62.2,55.2,995,4.37,4.33,2.69
0.31,Good,E,SI2,63.3,57.2,448,4.29,4.34,2.73
1.06,Premium,E,SI2,60.9,61,2466,6.62,6.64,3.95
1.86,Very Good,H,VS1,62,55.7,17842,7.9,7.63,4.91
0.36,Ideal,E,VS1,60.8,57.5,766,4.54,4.63,2.8
1.53,Good,G,VS1,64.1,56.9,10578,7.27,7.26,4.64
1.01,Very Good,D,SI2,63.1,59.6,4535,6.4,6.38,4.03
0.35,Ideal,H,SI1,61.7,56,641,4.52,4.52,2.79
1.11,Ideal,E,SI1,62.8,55.3,10361,6.61,6.63,4.13
0.5,Ideal,G,SI1,60.1,56,1327,5.23,5.22,3.14
0.38,Ideal,H,VVS2,62.3,56.1,729,4.69,4.73,2.88
1.31,Ideal,I,VS2,62.5,57.7,6690,7.07,7.07,4.38
0.58,Ideal,G,VS2,61.8,55.4,1679,5.22,5.17,3.24
0.47,Ideal,E,SI1,61.6,57,1485,5.12,5.13,3.14
0.3,Good,H,VVS1,63.1,59.7,694,4.22,4.3,2.65
0.71,Ideal,F,VS2,62.1,58.7,3076,5.7,5.73,3.55
0.71,Very Good,F,VS1,61.3,58.5,2873,5.66,5.69,3.45
0.52,Ideal,H,VS1,61,55.9,1717,5.19,5.22,3.2
1.11,Very Good,J,SI2,63.3,59.8,4797,6.66,6.53,4.18
1.51,Ideal,I,VS2,63.7,57.8,14451,7.35,7.16,4.58
0.59,Ideal,E,SI1,61.4,55,1694,5.39,5.38,3.3
0.7,Ideal,D,VVS1,63.3,58.7,3580,5.63,5.68,3.57
0.95,Very Good,F,SI2,59.8,57.7,4110,6.68,6.45,3.84
0.38,Very Good,F,SI2,62.5,57.1,916,4.69,4.65,2.97
1.14,Very Good,I,SI2,62.3,58.7,4976,6.51,6.68,3.98
0.51,Fair,D,VS2,65.3,57.6,1158,4.99,4.88,3.28
1.3,Ideal,I,VS1,60.9,58.8,9200,7.37,7.42,4.51
0.91,Premium,G,SI2,62.1,58.9,3851,6.19,6.23,3.85
0.7,Fair,G,SI2,61,68.1,1958,5.72,5.54,3.33
0.36,Ideal,H,VS2,62.1,55,793,4.6,4.57,2.85
0.77,Very Good,D,VS1,62.5,58.1,3378,5.79,5.9,3.67
0.31,Good,D,SI1,63.2,56.8,571,4.32,4.31,2.73
1.51,Premium,E,SI2,59,59.7,5076,7.49,7.4,4.4
0.47,Very Good,G,VS2,59,59,911,4.82,4.87,2.85
0.81,Premium,G,VS2,61.5,60.8,2396,5.95,6,3.66
0.41,Ideal,G,VS1,61.6,55.2,1432,5.22,5.29,3.22
0.37,Ideal,E,VS1,62.2,56.1,857,4.56,4.42,2.8
0.33,Ideal,E,VVS1,61.8,56.4,1041,4.43,4.47,2.75
1.2,Very Good,E,VS2,58.4,60.9,6152,6.9,6.97,4.07
0.32,Ideal,I,VS2,62.1,57,872,4.39,4.36,2.71
0.7,Ideal,H,VS1,62.1,54.4,2442,5.7,5.71,3.55
0.32,Premium,G,VS2,62.4,59.9,560,4.35,4.38,2.73
0.4,Ideal,J,VS1,62.1,55.9,651,4.73,4.78,2.95
1.66,Premium,D,VS1,62.1,57,14405,7.57,7.56,4.7
0.3,Ideal,D,SI1,59.8,59.1,557,4.32,4.31,2.61
2.56,Very Good,J,SI1,63.7,59.8,16965,8.51,8.76,5.77
0.44,Ideal,H,VVS1,62.3,54.5,688,4.38,4.4,2.73
0.98,Good,H,SI1,61.7,62.6,4223,6.4,6.35,3.93
0.49,Very Good,G,SI1,63.1,60,996,4.82,4.74,3.12
0.42,Premium,F,VS1,60.6,57,972,4.88,4.85,2.96
1.35,Premium,F,SI2,60,58.2,9523,7.33,7.18,4.23
0.46,Premium,H,SI1,61.1,55.8,954,5.01,4.89,2.99
1.16,Premium,F,SI2,62,55.7,4350,6.76,6.65,4.16
0.93,Premium,H,SI2,62.9,59.2,3456,6.16,6.11,3.86
0.52,Fair,D,VVS2,65.5,58.1,3816,5.03,4.9,3.23
0.31,Ideal,D,IF,61.8,57.5,1205,4.38,4.42,2.71
0.7,Good,F,SI2,64.1,55.6,1764,5.64,5.57,3.56
0.41,Ideal,D,SI1,62.9,55.6,897,4.74,4.76,3.02
0.33,Ideal,G,VVS2,62.2,54.5,1036,4.44,4.42,2.76
1.63,Ideal,J,SI2,60.9,59.2,5565,7.47,7.38,4.56
0.42,Very Good,G,SI1,62.2,60.1,683,4.75,4.8,2.99
1.01,Premium,G,VS2,61.1,59,5945,6.42,6.36,3.91
0.98,Premium,F,VS1,59.7,60.9,6878,6.65,6.54,3.93
0.75,Premium,H,VS1,60.2,61.4,2578,5.96,5.94,3.52
0.41,Ideal,D,VS2,61.6,55.1,1394,4.78,4.77,2.95
1.99,Ideal,H,SI1,61.3,57.3,17400,8.1,8.05,4.97
1.2,Very Good,F,SI1,63.1,57.8,3331,6.68,6.6,4.25
1.54,Very Good,F,VS2,60.6,57.6,13443,7.41,7.55,4.57
1.11,Premium,I,I1,60.9,59.1,5262,6.73,6.72,4.1
0.34,Ideal,G,VVS1,61.7,56.8,850,4.48,4.53,2.77
2.3,Premium,I,VS2,60.8,59.7,16969,8.46,8.51,5.17
1,Fair,F,I1,60.4,61.9,2963,6.47,6.4,3.9
0.34,Very Good,F,VS1,62.2,54.9,719,4.29,4.43,2.74
0.93,Very Good,G,VVS2,62.5,57.1,5644,6.27,6.34,4
0.4,Ideal,E,SI1,62.1,54.2,857,4.66,4.69,2.96
1.19,Very Good,G,VS1,63.1,57.8,7288,6.76,6.88,4.28
0.73,Good,J,SI1,60.3,65.4,1784,5.82,5.83,3.52
0.92,Ideal,J,VVS2,61,57.1,3815,6.58,6.26,3.81
0.7,Ideal,H,SI2,61,55.4,3119,5.91,6.25,3.8
0.5,Good,D,VS2,63.2,56.3,1436,5.02,5.06,3.18
0.63,Ideal,H,VS2,62.1,53,2011,5.49,5.55,3.43
0.3,Premium,G,VS2,59.1,64.7,655,4.39,4.38,2.56
1.1,Premium,H,VS2,62.1,58.9,5280,6.71,6.69,3.97
0.77,Ideal,F,SI1,61.6,57.3,2759,5.87,5.86,3.75
0.49,Ideal,E,SI1,61.1,56.3,1608,5.43,5.15,3.17
0.36,Ideal,D,VS2,60.9,56.9,852,4.56,4.62,2.81
1.51,Very Good,E,SI2,60.2,60.9,8326,7.07,7.39,4.41
1.19,Ideal,G,SI2,61.2,61.1,5364,6.75,6.78,4.28
2.02,Ideal,E,SI2,62,55.6,15199,8.09,8.08,5.02
0.75,Ideal,E,SI1,62.1,55.8,3015,5.8,5.8,3.6
0.81,Very Good,G,VS2,63.1,55.4,3398,5.91,5.98,3.72
0.29,Ideal,F,VVS2,62.2,55.5,689,4.19,4.23,2.59
0.8,Very Good,D,SI2,62.1,59,2795,5.89,5.94,3.7
0.28,Premium,J,SI1,61.9,60.4,534,4.23,4.25,2.56
0.36,Good,J,VS2,63.5,53.8,698,4.56,4.62,2.91
1.26,Ideal,H,VS1,62.4,54.6,7800,6.87,6.86,4.29
1,Premium,E,VS2,59.7,55.9,8212,6.66,6.55,3.99
1.03,Premium,D,SI2,60.7,54.4,3587,6.49,6.52,3.96
0.25,Ideal,F,VVS1,62.1,54.6,591,3.98,3.99,2.49
0.94,Ideal,H,VVS1,61.2,56.3,1812,5.26,5.22,3.21
1.04,Ideal,I,SI1,61.6,55.6,5314,6.49,6.52,4.02
0.5,Very Good,F,VS2,62.7,54.9,1525,5.06,5.07,3.17
0.5,Premium,H,SI2,62.1,58.2,1189,5.06,5.03,3.15
0.52,Premium,E,VS2,62.8,58.4,1712,5.19,5.1,3.22
0.7,Very Good,I,SI2,60.6,58.1,2221,5.77,5.81,3.43
0.46,Ideal,G,VVS1,61.1,56,1098,5.17,5.05,3.14
0.31,Ideal,D,SI2,62.9,54.8,843,4.34,4.31,2.7
2.02,Good,H,SI2,60.5,61.9,17876,7.99,8.15,4.96
1.53,Ideal,G,SI1,62,55.9,12352,7.46,7.4,4.52
0.26,Ideal,E,VVS1,62.3,56.6,797,4.13,4.1,2.57
0.53,Premium,F,SI1,61.8,58,1076,5.22,5.16,3.19
0.38,Ideal,I,IF,61.9,55.5,1305,4.64,4.66,2.87
1.25,Good,H,SI2,62.8,63.3,5022,6.91,6.86,4.29
1.07,Premium,E,SI2,61.4,58,4700,6.65,6.6,4.04
0.71,Very Good,F,VS1,59.4,59.9,2940,5.82,5.82,3.51
0.4,Very Good,G,VS1,62.5,56.6,698,4.66,4.72,2.89
0.36,Premium,H,VS2,60,59.5,736,4.66,4.61,2.77
0.41,Ideal,E,VS2,62.5,54,934,4.75,4.77,2.97
0.72,Very Good,F,VVS2,60.3,58.4,3379,5.86,6.08,3.52
0.87,Very Good,I,VS2,63.4,55.7,3734,5.69,6.16,3.95
0.93,Good,F,VS2,63.3,55.7,5372,6.27,6.25,3.99
0.41,Ideal,H,SI1,62.9,56.6,666,4.76,4.81,2.95
0.7,Ideal,D,SI1,62.1,59.5,2585,5.59,5.7,3.51
0.24,Very Good,D,VS1,63,58.7,448,3.96,3.98,2.47
0.63,Ideal,F,IF,61,59.6,3835,5.63,5.58,3.46
0.64,Premium,F,VS2,61.4,58,2415,5.54,5.66,3.53
0.39,Ideal,F,VVS2,61,56.6,1461,4.77,4.74,2.86
1.21,Good,D,VS1,64.8,58.6,5215,6.51,6.5,4.21
0.51,Ideal,G,SI2,60.6,57.4,1216,5.23,5.15,3.18
0.52,Ideal,H,VS1,62.6,56.2,1368,5.19,5.21,3.21
1.2,Ideal,G,VS1,61.8,55.9,7479,6.84,6.76,4.2
1.11,Ideal,I,VS2,62.5,54.9,9083,6.55,6.51,4.15
0.32,Ideal,E,VS2,61.7,57.2,905,4.52,4.43,2.75
1.35,Good,I,VS1,59.1,64.8,11708,7.41,7.6,4.58
0.47,Ideal,H,IF,60.4,54.7,2195,5.32,5.26,3.11
0.34,Premium,H,VS2,62.4,56.7,725,4.44,4.38,2.83
0.25,Very Good,F,VVS2,61.7,58.1,538,4.04,4.07,2.51
0.35,Very Good,G,VVS2,62.1,58.8,636,4.53,4.49,2.81
0.73,Very Good,F,VVS2,62.6,58,2987,5.72,5.77,3.57
0.3,Ideal,F,VS2,62,55.1,906,4.33,4.3,2.68
0.4,Ideal,E,VS2,62.2,56.7,1033,4.7,4.75,2.95
1.81,Ideal,I,SI1,62.6,55.1,11940,7.94,7.32,4.63
0.4,Ideal,E,VVS1,62.5,57.9,1331,4.63,4.66,2.9
1,Ideal,E,VS2,62.2,57,7387,6.39,6.43,4
0.63,Ideal,F,SI1,60.3,53.5,2574,6.12,5.9,4.15
0.55,Ideal,F,VS1,60.5,58.7,1750,5.31,5.25,3.22
1.12,Premium,H,SI1,61.3,59,6688,6.68,6.62,4.13
0.73,Very Good,J,SI1,57.9,62.2,2049,5.86,5.95,3.45
0.31,Ideal,I,SI1,61.7,54.9,536,4.36,4.33,2.72
0.52,Ideal,G,SI1,60.7,55.6,1446,5.22,5.28,3.16
0.66,Good,G,SI2,59.3,60.9,2030,5.73,5.81,3.45
1.5,Very Good,J,SI1,62.3,58.1,7503,7.24,7.29,4.54
0.38,Ideal,I,VVS1,61.8,55.4,845,4.64,4.67,2.89
0.55,Ideal,D,VS1,61,56,2057,5.26,5.31,3.24
0.99,Very Good,E,SI1,60.3,59.9,4704,6.46,6.48,3.9
0.31,Ideal,E,VS2,60.5,57,651,4.4,4.39,2.64
1.51,Ideal,G,I1,60.3,57.8,6429,7.49,7.54,4.45
1.16,Very Good,J,VS2,61.4,56.6,4577,6.81,7.03,3.95
1.21,Premium,J,SI1,60.8,59,4475,6.89,6.88,4.18
0.7,Ideal,H,SI2,61.7,56.9,2457,5.69,5.65,3.51
1,Premium,H,SI1,62.1,59.4,4797,6.44,6.38,3.98
1.52,Very Good,J,IF,62.5,60.2,11818,7.27,7.29,4.58
1.56,Premium,J,VS2,62.2,58.3,9111,7.46,7.46,4.66
1.03,Ideal,G,SI2,62.9,56.4,3358,6.42,6.35,3.99
1.52,Premium,G,SI1,62.2,58.4,11488,7.32,7.34,4.49
0.73,Ideal,H,VVS1,62.1,56,3050,5.8,5.81,3.59
0.71,Very Good,E,VVS2,59.8,56.1,2986,5.78,5.8,3.52
0.31,Premium,G,VS2,62,59.2,706,4.34,4.31,2.65
1.22,Premium,G,SI2,58.8,59.1,5918,7.27,7.3,4.13
1.03,Ideal,F,VVS1,61.8,56.2,10517,6.47,6.58,3.99
0.34,Ideal,E,VS2,60.4,57.8,596,4.47,4.54,2.72
1.05,Ideal,D,SI2,61.9,56.5,4518,6.58,6.57,4.01
0.3,Ideal,D,SI1,62.4,56.5,532,4.29,4.31,2.68
0.32,Ideal,G,VS1,61.5,56.7,859,4.43,4.44,2.72
0.39,Premium,H,SI2,62.7,57.7,792,4.7,4.64,2.93
1.23,Premium,I,SI2,61,58,5694,6.96,6.87,4.23
0.51,Premium,G,VVS2,61.5,58.8,1302,5.12,5.11,3.16
0.46,Ideal,G,VS1,61.8,55,1593,5.02,4.86,3.03
1.92,Very Good,G,VS2,62.5,57.2,11944,7.89,7.97,4.97
1.13,Ideal,E,SI2,62.8,54.6,4921,6.66,6.6,4.17
0.35,Very Good,D,VVS2,60.2,58,688,4.42,4.53,2.73
0.37,Ideal,G,VVS2,61.2,54.5,760,4.63,4.66,2.86
0.32,Very Good,H,VS2,60.2,60.8,508,4.4,4.42,2.67
0.7,Very Good,D,VS1,61.5,61.1,3405,5.63,5.67,3.48
0.25,Ideal,F,VS1,61.8,56.1,410,4,4.12,2.51
1.44,Fair,E,VS1,61.3,68.4,7191,6.65,7.05,3.77
0.52,Ideal,D,VS2,62.1,56.5,2193,5.17,5.14,3.2
0.73,Ideal,F,SI2,59.9,55.8,2742,5.79,5.9,3.51
0.5,Ideal,E,SI1,61.5,55,1364,5.16,5.13,3.17
1.16,Ideal,G,SI2,61.6,56.5,4250,6.7,6.66,4.15
1,Ideal,E,VS2,60.5,60.1,9257,6.44,6.65,3.95
0.33,Very Good,H,VS2,61.3,58.7,498,4.37,4.58,2.73
0.76,Very Good,D,VVS1,60.1,58,2669,5.83,5.88,3.53
0.9,Very Good,H,SI1,63.4,57.9,2834,6.16,6.1,3.91
0.74,Ideal,J,VS1,61.1,56.1,3225,5.83,5.86,3.58
0.97,Premium,E,SI1,60.2,58,4223,6.41,6.48,3.84
1.15,Good,D,SI1,64.2,60,6693,6.24,6.29,4.01
0.73,Premium,I,VS2,61.3,58,2308,5.96,5.87,3.58
0.36,Ideal,F,VS1,62.4,57.8,1012,4.61,4.56,2.83
1.25,Ideal,H,VS2,62.1,56,6515,6.82,6.9,4.28
1.02,Very Good,D,SI1,63.1,59.3,4800,6.38,6.49,4.06
0.52,Ideal,D,SI1,62.7,56.1,1323,5.18,5.08,3.23
0.33,Premium,E,SI2,60.1,57.8,584,4.46,4.45,2.69
0.98,Good,E,VVS2,64,61.7,4214,5.99,6.28,4.06
1.5,Ideal,H,VS2,59.5,55.8,13489,7.23,6.92,4.75
0.3,Good,H,VVS2,63.6,54.7,803,4.34,4.27,2.73
0.24,Ideal,I,VS2,61.9,56.8,362,4.07,4.11,2.55
0.25,Ideal,F,VS1,62.2,57.2,402,4.03,4.05,2.5
0.3,Ideal,G,SI1,62.1,53.5,480,4.31,4.32,2.69
0.87,Premium,F,VVS1,62.7,59.9,2565,5.21,5.18,3.13
0.31,Premium,E,VS2,61.6,57.9,798,4.36,4.31,2.68
0.35,Ideal,G,VS1,61.9,56.3,990,4.55,4.58,2.82
1.14,Ideal,H,SI1,62.1,55.2,5265,6.73,6.74,4.19
0.32,Good,E,SI1,63.5,56.3,569,4.33,4.4,2.77
0.41,Very Good,D,SI1,62.9,57,905,4.69,4.73,2.92
1.21,Ideal,F,SI2,61.8,57.1,6804,6.82,6.85,4.22
0.32,Ideal,F,IF,62,55.8,1146,4.35,4.34,2.7
0.31,Very Good,D,VVS2,62.1,55.9,627,4.12,4.17,2.57
0.76,Premium,F,SI2,61.7,57.7,2254,5.95,5.89,3.63
1.04,Very Good,H,SI2,62.5,57.5,3090,6.41,6.32,4.04
1.24,Ideal,I,VS2,60.9,55.4,8224,7.02,7.05,4.28
0.71,Premium,D,SI1,62.7,58.8,2201,5.74,5.73,3.57
0.41,Good,E,VS1,62.2,61.2,952,4.77,4.43,3.03
0.52,Premium,F,IF,60.3,58.4,1603,5.15,5.23,3.13
0.26,Ideal,I,VS1,61.8,55.3,397,4.1,4.12,2.54
0.32,Ideal,E,VVS1,61.7,54.9,863,4.41,4.39,2.71
1.04,Very Good,F,VVS2,61.2,56.3,10786,6.51,6.59,4.01
0.53,Ideal,E,VS2,60.8,55.5,1449,5.24,5.3,3.19
0.51,Premium,G,VVS2,62.3,58.3,1878,5.11,5.13,3.15
2.19,Ideal,I,SI2,61.3,56.3,17254,8.3,8.39,5.15
1.36,Ideal,D,VVS2,62.9,57.3,14088,6.99,7.01,4.39
2.07,Premium,J,VS2,61.2,59.8,13606,8.19,8.1,4.95
0.5,Very Good,E,VS2,62.6,54.8,1304,5,4.99,3.14
0.66,Ideal,E,SI2,58.7,56.6,894,5.8,5.66,3.29
0.31,Good,G,VS1,59.5,60.3,590,4.34,4.37,2.6
0.9,Ideal,I,SI1,62.4,54.9,3372,6.14,6.15,3.87
0.31,Ideal,E,VS2,60.9,53.6,841,4.38,4.41,2.66
0.36,Very Good,H,IF,61.8,55.5,617,4.61,4.65,2.87
0.33,Ideal,D,VS2,61.7,54.8,836,4.52,4.6,2.8
0.4,Ideal,F,VVS2,62,55.7,2542,5.1,5.36,3.32
0.35,Premium,F,VS2,60.8,54.6,747,4.6,4.54,2.77
1.07,Very Good,H,SI2,60.7,60.8,5781,6.57,6.64,4.01
1.13,Very Good,G,SI1,61.2,61.7,5094,6.83,6.82,4.04
1.01,Very Good,H,VS2,63.1,58.3,4681,6.35,6.36,4.02
0.9,Ideal,I,VS2,61.4,54.6,3353,6.19,6.12,3.81
0.4,Ideal,D,VVS1,62.2,57,852,4.74,4.76,2.92
1.57,Ideal,D,VVS2,61.2,58.6,8658,7.59,7.45,4.53
1.51,Ideal,F,VS2,60.1,55.7,7996,7.48,7.52,4.49
0.79,Good,F,SI1,63.2,59.3,2998,6.08,6.12,3.86
1.71,Premium,J,I1,60.2,60.3,7089,7.19,7.68,4.53
1.16,Premium,H,SI1,62.3,58.3,5669,6.71,6.65,4.13
0.34,Very Good,D,SI2,62.9,53.7,517,4.44,4.42,2.75
1.48,Very Good,I,SI1,61.4,58.3,11492,7.25,7.33,4.48
0.33,Premium,I,SI1,61.4,59,834,4.44,4.46,2.76
2.03,Ideal,I,SI2,61.1,56.1,13932,8.24,8.24,4.98
0.3,Ideal,G,VS1,62.3,55.7,639,4.32,4.31,2.69
0.93,Ideal,H,VS1,60.3,57,5116,6.36,6.16,3.83
1.06,Premium,J,SI2,61.4,59.4,4006,6.57,6.51,4.02
1.23,Good,F,VVS2,62.7,58.9,11136,6.75,6.7,4.36
1.2,Good,H,SI1,60.5,61.1,6114,6.41,6.44,3.87
0.61,Ideal,E,IF,60.7,58.1,2921,5.36,5.56,3.35
0.3,Ideal,G,SI1,62.2,54.7,762,4.32,4.35,2.68
1.49,Very Good,I,SI1,63.4,59.9,8808,7.21,7.08,4.55
0.98,Premium,F,SI1,58.8,62,6633,6.55,6.48,3.82
1.05,Premium,H,SI1,60,60.5,5728,6.62,6.54,3.98
0.8,Ideal,E,SI1,61.9,54.9,3301,6.02,5.88,3.82
2.4,Ideal,H,SI2,63.4,54.9,18486,8.58,8.56,5.18
0.3,Ideal,D,VS1,62.6,56,744,4.27,4.31,2.67
1.18,Good,E,SI1,63.8,60.9,5280,6.69,6.68,4.29
0.51,Premium,H,SI2,62.6,57.2,1146,5.06,5.07,3.17
0.53,Very Good,J,SI1,61.9,55.5,1031,5.15,5.22,3.22
0.3,Premium,D,VVS2,63,56.7,543,4.23,4.29,2.67
1.81,Ideal,G,VS2,61.8,56.4,17725,8.15,7.73,4.93
0.3,Premium,E,VS2,61.5,59.2,735,4.32,4.34,2.66
1.01,Good,H,SI2,64.7,55.9,5456,6.11,6.22,4.08
1.12,Fair,J,SI1,66.1,60.2,4889,6.45,6.27,4.21
0.58,Ideal,H,VS2,60.7,54.9,1611,5.33,5.36,3.25
1.51,Premium,J,SI2,62.6,58.8,8339,7.35,7.2,4.56
1.42,Very Good,F,SI2,63.1,58.3,6608,6.82,6.74,4.27
