carat,cut,color,clarity,depth,table,price,x,y,z
0.35,Very Good,I,SI2,62.5,59.6,499,4.56,4.61,2.86
0.92,Very Good,F,SI1,63.5,57.4,3276,6.15,6.09,3.88
0.44,Ideal,D,VS1,61.2,56,1314,4.95,4.93,3
0.33,Ideal,E,SI1,62.2,57.4,810,4.52,4.48,2.74
1.14,Ideal,I,VS1,61.9,55.1,7101,6.72,6.74,4.16
0.98,Good,D,VS2,61.7,62.2,5509,6.15,6.51,3.87
1.18,Premium,F,SI1,62.2,58.8,5993,6.74,6.7,4.16
0.3,Premium,J,VS1,62.6,58,562,4.28,4.29,2.69
0.31,Ideal,H,VS2,62.1,54.7,419,4.33,4.37,2.69
0.72,Good,F,SI1,63.6,61.1,2319,5.71,5.66,3.62
0.8,Premium,E,SI1,62.2,60,3395,5.91,5.92,3.71
0.35,Premium,E,SI2,58.2,60.2,745,4.46,4.48,2.63
0.89,Good,D,VVS1,64.3,54.9,4464,6.21,6.12,3.95
0.99,Good,E,SI1,63.6,57.8,4291,6.13,6.13,3.97
0.27,Ideal,E,VVS2,62.1,56.4,673,4.1,4.13,2.58
1.05,Very Good,I,SI2,61.8,61.3,2724,6.56,6.46,4.05
0.53,Ideal,G,IF,62.4,55.2,869,4.34,4.37,2.72
0.42,Premium,E,SI1,58.7,60.6,993,4.89,4.86,2.91
1.29,Ideal,F,SI2,61.4,54.7,5095,7.11,6.88,4.32
2.03,Ideal,H,SI2,61.7,57.5,12895,8.05,8.13,5.04
1.08,Ideal,F,VS1,61.8,55.3,7958,6.57,6.44,4.05
1.21,Premium,H,VS2,60.6,59.1,9919,6.83,6.78,4.17
0.69,Premium,G,SI2,61.4,60.3,2126,5.67,5.61,3.49
0.32,Ideal,J,SI1,61.4,56,629,4.33,4.38,2.68
1.17,Ideal,G,VVS2,60.3,56.3,10107,6.85,6.85,4.12
0.72,Very Good,G,VVS1,60.7,56.9,1833,5.41,5.45,3.34
1.06,Premium,F,SI1,62.8,58.5,4894,6.5,6.47,4.06
1,Premium,G,VS1,60.6,59.7,6124,6.44,6.47,3.91
0.52,Premium,I,VS2,62.8,56.3,1444,5.06,5.1,3.17
0.93,Very Good,H,VS2,63.3,57,3255,6.13,6.21,3.92
0.56,Ideal,G,VS2,61.7,55.7,1601,5.28,5.35,3.2
0.39,Ideal,F,IF,61.8,56.1,1351,4.7,4.72,2.91
0.3,Premium,I,VVS1,62.2,56.7,401,4.24,4.32,2.68
0.43,Ideal,G,VS2,61.9,58.2,1023,4.87,4.8,3
0.53,Ideal,E,VS2,62,55.5,1762,5.24,5.23,3.22
2.17,Ideal,G,VS2,58.8,59,12707,8.43,8.49,4.93
0.68,Very Good,D,SI1,63.4,57.6,2918,5.66,5.71,3.57
1.07,Premium,F,VS1,62,57.8,7744,6.5,6.54,4.04
0.74,Good,H,VS2,63,57.9,2150,5.74,5.79,3.59
1.03,Ideal,E,IF,62.3,58.7,10242,6.44,6.48,4
0.36,Ideal,H,VS2,61.5,56.3,505,4.36,4.39,2.72
0.44,Premium,H,SI1,61.6,56,1038,4.69,5.12,3.14
1.22,Very Good,E,SI2,63.2,55.7,5675,6.71,6.9,4.34
0.61,Fair,F,SI1,66.1,55.8,1304,5.3,5.2,3.42
1.14,Ideal,I,VS2,62,55.2,5464,6.71,6.68,4.16
0.64,Ideal,E,VVS2,62.2,57.8,3053,5.41,5.5,3.37
0.74,Premium,H,VS1,59,58.5,2659,5.97,6.03,3.55
0.23,Very Good,F,VVS2,62.3,56.8,559,3.94,4.03,2.45
0.51,Ideal,G,VS1,61.4,55,1547,5.13,5.24,3.16
0.72,Very Good,I,VVS2,63.2,53.3,2455,5.81,5.61,3.57
0.39,Good,F,SI1,63.5,57.1,679,4.59,4.65,2.88
1.18,Premium,H,SI2,61.6,58.4,5205,6.8,6.76,4.19
0.58,Ideal,F,VS1,62.6,55,1972,5.31,5.3,3.33
1.35,Fair,H,I1,67.3,59.1,8883,6.73,6.6,4.3
0.82,Premium,D,VS1,60.2,61.1,3980,6.1,6.14,3.65
0.33,Ideal,G,VVS1,60.7,57.5,814,4.38,4.41,2.66
0.98,Ideal,J,SI2,63,58.6,3444,6.33,6.41,4.01
0.69,Ideal,H,VS2,61.5,56.3,2746,5.7,5.73,3.52
0.55,Premium,E,VS2,60.8,60.4,1932,5.3,5.28,3.24
1.01,Premium,G,SI1,60.4,61.8,4971,6.49,6.46,3.92
0.51,Premium,E,VVS2,62.4,58.9,971,4.04,4.05,2.51
0.76,Ideal,I,VVS2,61.3,56,2937,5.89,5.96,3.61
0.3,Very Good,G,IF,62.9,61.1,714,4.22,4.3,2.67
1.22,Ideal,H,VS1,61.3,57.9,13969,6.8,6.91,4.2
0.32,Ideal,G,VVS2,61.5,56.8,962,4.46,4.42,2.74
1.03,Very Good,I,SI1,63.6,55.4,4376,6.47,6.32,4.04
0.7,Ideal,G,SI2,60.7,56.8,2389,5.83,5.85,3.51
0.27,Ideal,I,VVS2,62.4,57.1,511,4.14,4.09,2.53
0.3,Ideal,D,VS2,62.4,54,624,4.33,4.34,2.7
0.64,Ideal,E,VS2,62.3,55.8,2696,5.72,5.63,3.55
1.35,Ideal,D,VS1,62.2,53.7,10724,7.02,7.1,4.39
2.71,Premium,H,SI2,61.3,56,16287,9.32,8.98,5.6
0.41,Premium,F,SI1,61.1,57.2,1390,4.8,4.75,2.92
0.31,Very Good,J,SI1,58.3,61.7,379,4.46,4.47,2.59
1.24,Premium,H,SI1,61.2,58.8,6544,6.93,6.97,4.23
0.37,Ideal,G,VS1,61,56.8,865,4.65,4.62,2.82
0.33,Premium,E,VS1,60.6,58.6,941,4.46,4.42,2.71
0.43,Very Good,F,SI1,62.5,55,680,4.73,4.77,2.93
0.51,Ideal,F,VS1,61.2,55.2,1848,5.19,5.15,3.21
1.13,Premium,G,SI2,62.9,58.2,5549,6.62,6.63,4.09
1.53,Good,F,SI1,63.6,56.4,9114,7.08,6.98,4.36
0.35,Very Good,F,IF,62.1,53.8,954,4.52,4.58,2.84
1.58,Very Good,H,VS2,63.5,58.6,7397,7.27,7.21,4.6
0.85,Ideal,G,VS1,62.1,57,3460,6.01,6.04,3.76
0.74,Ideal,G,VS1,62,56.6,3326,5.83,5.81,3.6
2.02,Ideal,I,SI2,62.5,57.8,14909,8.04,8.02,5
0.82,Ideal,G,IF,62,55.9,1173,4.79,4.8,2.97
0.3,Ideal,I,VS1,61.3,56.1,392,4.32,4.31,2.6
0.33,Ideal,F,VS1,62.2,55.7,864,4.47,4.46,2.82
1.56,Good,I,VS1,58.2,60.9,9001,7.59,7.59,4.45
0.7,Premium,I,SI1,62.6,55.4,2107,5.69,5.71,3.56
1.2,Very Good,H,SI1,62.8,58.2,5311,6.67,6.73,4.25
0.31,Premium,G,VVS1,62.2,60.3,1050,4.33,4.29,2.68
0.49,Ideal,F,SI1,62,57.1,686,4.73,4.77,2.93
0.4,Premium,G,VS1,58.2,62,1205,4.87,4.63,2.88
0.28,Ideal,E,VVS2,62.2,53.9,485,4.18,4.34,2.65
0.55,Ideal,G,SI1,60.2,55,1411,5.33,5.36,3.28
0.51,Ideal,G,VVS2,61.5,55.6,1768,5.09,5.08,3.15
0.4,Ideal,E,VS1,61.9,55.7,1124,4.78,4.77,2.95
1.56,Premium,I,VS2,60.7,58.4,15120,7.47,7.46,4.56
0.4,Ideal,F,VVS1,61.5,54.2,1128,4.73,4.78,2.92
1.23,Good,J,VS1,63.8,54.1,11460,6.66,6.83,4.18
0.3,Ideal,H,VS2,61.6,55.4,444,4.33,4.41,2.65
0.68,Ideal,F,VS2,62.1,53.9,2896,5.62,5.57,3.55
0.37,Ideal,G,VS1,61.6,54.7,621,4.4,4.46,2.74
0.72,Ideal,G,VS1,61.4,55.1,3472,5.79,5.8,3.56
1.21,Premium,G,SI2,59.3,57.3,10625,7.06,7.04,4.16
1.07,Premium,H,SI2,60.2,60,4441,6.48,6.61,4.01
1.64,Very Good,E,SI1,62.1,58.5,12801,7.46,7.69,4.69
0.24,Very Good,E,VVS2,62.9,57.3,545,3.96,3.97,2.51
1.04,Very Good,I,SI1,62.2,60,4302,6.44,6.48,4.02
0.5,Ideal,G,VVS2,62,57.5,1640,5.03,5.05,3.17
0.31,Premium,D,SI1,61.9,61.4,589,4.32,4.27,2.65
1.07,Ideal,H,VS2,62.2,57,5842,6.51,6.53,4.11
1.15,Premium,E,SI2,62.2,58.5,4920,6.72,6.67,4.23
2.01,Ideal,G,VS2,61.5,55.6,17609,7.74,7.98,4.79
0.92,Premium,E,SI2,62.4,55.2,7224,6.28,6.21,3.97
0.35,Very Good,G,VVS1,64.2,58.9,997,4.25,4.17,2.68
0.32,Premium,E,VS2,60.8,56.5,851,4.46,4.51,2.75
1,Premium,G,VVS2,61.4,56.5,6228,6.53,6.48,3.96
2.78,Premium,H,VS1,60.8,57,13962,7.14,24.67,7.32
0.38,Ideal,I,SI1,63.4,56.4,848,4.65,4.62,2.98
1,Very Good,D,SI1,61.5,58.1,5602,6.39,6.44,3.94
0.69,Premium,G,VS2,59.5,58.7,2024,5.75,5.9,3.24
0.93,Premium,I,SI1,59.3,65.9,3885,6.34,6.31,3.78
0.3,Ideal,I,VS2,61.4,57.6,437,4.24,4.33,2.64
1.67,Premium,I,VS2,62.3,58.8,12440,7.66,7.58,4.73
2,Very Good,I,VS2,62.3,59.5,15719,8.03,8,5.09
0.35,Ideal,G,VS1,60.5,57.6,729,4.57,4.58,2.76
0.41,Premium,F,VS1,62.6,58.4,1176,4.86,4.81,2.99
0.51,Very Good,E,VS2,63.2,54.6,1606,5.12,5.07,3.22
1.26,Premium,E,SI1,61.8,62,6513,6.46,6.55,3.94
1.23,Ideal,F,SI2,60.9,56.8,3993,7.14,6.94,4.25
1.24,Very Good,J,SI1,61.8,54.5,6100,6.89,6.87,4.37
0.3,Good,J,SI1,63.8,55.8,474,4.3,4.25,3.58
1.69,Premium,G,VS2,61.6,59.6,16023,7.72,7.59,4.67
0.45,Very Good,I,SI1,62.3,61.4,1140,4.93,5.01,3.04
0.7,Ideal,D,VS2,60.2,57.6,2494,5.78,5.8,3.5
0.51,Ideal,D,VS2,61.1,55.2,1810,5.15,5.23,3.13
0.32,Ideal,E,SI1,62.8,55.2,800,4.41,4.38,2.76
0.29,Premium,D,VS2,62.5,59.5,472,4.31,4.29,2.68
0.51,Ideal,H,SI1,62.2,56,1412,5.1,5.12,3.17
0.61,Premium,F,SI2,59.8,61.6,1669,5.7,5.74,3.4
1.1,Ideal,D,SI2,57.5,64,4311,6.93,6.87,4.17
0.6,Ideal,G,SI1,61.4,56.8,1400,5.42,5.47,3.29
0.34,Ideal,E,VVS2,61.5,56.7,766,4.28,4.31,2.64
1.7,Premium,I,SI1,59.7,58.4,13719,7.7,7.73,4.62
1,Ideal,G,VS2,62.4,54.8,4496,6.45,6.39,3.85
0.5,Premium,D,VS2,62.9,57,1069,5.05,5.01,3.16
1,Good,D,IF,63.3,59.1,15336,6.38,6.41,4.02
1.03,Good,H,SI2,63.9,56.3,3636,6.42,6.37,4.1
1.52,Ideal,I,VS2,62.5,55.3,9472,7.34,7.33,4.59
0.31,Ideal,F,VVS2,61.8,54.2,711,4.34,4.35,2.69
0.31,Premium,H,VVS2,61.3,59.2,947,4.39,4.36,2.66
0.93,Fair,H,SI2,66.4,58.2,2993,6,5.95,3.99
0.27,Ideal,E,VS2,62.5,58.1,459,4.06,4.09,2.55
0.58,Ideal,F,VS2,62.2,55,1774,5.35,5.36,3.32
0.58,Ideal,E,SI1,62.8,56.9,2640,5.7,5.69,3.54
0.32,Very Good,G,SI1,62.2,56.2,537,4.39,4.36,2.75
2.01,Premium,H,SI1,62.6,56.6,15935,7.91,7.9,5.03
0.6,Very Good,G,VVS2,61.4,57.8,2505,5.41,5.43,3.27
2.04,Ideal,H,SI2,60.2,55.9,17365,8.1,8.15,4.98
0.5,Ideal,E,VVS2,62.9,57,2064,5.12,5.17,3.2
1.01,Good,F,SI2,63.2,56.4,4107,6.34,6.39,4.01
0.69,Ideal,D,SI2,61.9,56.7,2707,5.42,5.73,3.53
1.11,Ideal,H,VVS2,61.4,56.9,6282,6.66,6.65,4.08
0.52,Ideal,G,VS1,61.7,55.7,1613,5.2,5.18,3.19
0.91,Very Good,E,SI1,62.6,61.9,4427,6.1,6.08,3.82
1.04,Ideal,H,SI2,61.9,56.1,4651,6.63,6.41,4.06
0.3,Very Good,G,VVS2,60,62.6,724,4.36,4.49,2.61
0.35,Ideal,I,IF,61.8,55.2,729,4.5,4.57,2.81
1.4,Premium,G,SI2,61.8,59.3,6945,7.14,7.2,4.4
0.74,Premium,F,VS1,63.4,57.9,3106,5.73,5.74,3.63
1,Very Good,E,VS1,59.6,59.3,6817,6.53,6.54,3.88
2.02,Ideal,G,SI2,62.4,55.6,17734,8.15,8.07,5.05
0.41,Premium,J,SI2,62.9,57.5,603,4.65,4.72,2.89
0.39,Ideal,G,SI1,60.9,57,859,4.74,4.7,2.89
1.51,Ideal,E,VS2,59.2,62.4,11997,7.58,7.54,4.49
1.07,Ideal,G,IF,61.4,56.2,8721,6.57,6.6,4.09
0.41,Ideal,G,VVS2,61,56.3,922,4.7,4.78,2.89
1.52,Ideal,H,SI1,61.5,56.4,8391,7.35,7.44,4.52
1.52,Ideal,J,VS2,62,57.7,7344,7.28,7.3,4.52
1.01,Good,F,SI1,64,58.2,4286,6.27,6.27,4.01
0.71,Ideal,F,VS2,62.9,53.9,3239,5.69,5.73,3.58
0.74,Ideal,H,SI2,60.7,55.6,3260,5.92,5.94,3.55
1.57,Ideal,I,SI1,61.7,54.5,9536,7.58,7.58,4.63
0.9,Very Good,G,SI1,63.2,57.4,5663,6.08,6.17,3.96
0.58,Premium,F,VS1,60.7,55.5,2116,5.4,5.43,3.3
0.43,Premium,G,VVS1,61.1,56.2,1264,4.89,4.85,2.96
0.39,Very Good,E,VS1,60.3,58.9,879,4.76,4.79,2.91
0.99,Very Good,H,VS1,67.5,57.8,6369,6.23,6.25,4.05
1.06,Premium,E,VS2,59.2,55.4,6545,6.7,6.66,3.98
0.31,Ideal,I,VS1,61.1,54.7,551,4.39,4.45,2.7
1.36,Ideal,G,SI1,61.1,56.4,9180,7.2,7.18,4.34
0.27,Premium,E,VS1,61.6,58.9,448,4.09,4.14,2.49
1.43,Ideal,G,VVS2,61.8,55,9036,6.77,6.76,4.17
1.01,Good,F,SI1,62.5,59,6385,6.33,6.39,3.97
0.4,Very Good,E,SI1,61.4,59.4,672,4.74,4.75,2.9
1.17,Fair,I,SI2,64.6,58.6,5863,7.23,7.1,4.62
1.51,Good,J,I1,63.5,57.4,5109,7.29,7.27,4.59
0.92,Very Good,E,SI1,63.1,54.7,4675,6.16,6.09,3.87
1.15,Very Good,E,VS2,61.5,60.7,8208,6.7,6.6,4.13
2.51,Very Good,H,SI1,62.6,57.2,18360,8.61,8.47,5.39
0.7,Ideal,E,SI2,63.9,56.1,1806,5.87,5.61,3.57
1.03,Premium,I,SI2,61.1,59,4552,6.52,6.45,4
0.42,Ideal,D,VS2,62.2,54.7,1094,4.8,4.73,2.99
0.28,Very Good,E,VVS1,61.7,56.1,652,4.2,4.26,2.53
0.3,Very Good,H,VVS2,62.9,57.9,594,4.24,4.26,2.69
1.01,Premium,F,SI1,62.5,58.1,4266,6.35,6.29,3.98
0.31,Ideal,H,SI1,62,55,820,4.36,4.32,2.7
1.07,Ideal,H,I1,61.3,56.9,3836,6.59,6.64,4.12
0.24,Very Good,E,VS1,60.1,57.8,508,4.08,4.08,2.46
1.32,Ideal,G,VS1,62.3,57.8,8977,7.02,6.98,4.39
0.91,Ideal,H,SI1,62.4,57.9,4347,6.17,6.2,3.82
0.31,Ideal,F,IF,62,56.6,953,4.35,4.39,2.68
0.42,Ideal,H,SI1,62.2,55.7,896,4.8,4.81,2.96
0.54,Ideal,F,VS1,61.7,55.7,1991,5.26,5.31,3.28
0.9,Premium,E,SI1,61.5,59,4626,6.15,6.18,3.82
0.45,Ideal,F,IF,61.8,58.2,863,4.25,4.3,2.65
2.8,Fair,J,I1,65,55,12660,9.27,9.2,5.98
0.4,Ideal,G,SI1,63,54.6,960,4.71,4.67,2.94
1.36,Very Good,F,SI2,63.1,53.1,8469,7.17,7.11,4.7
0.82,Fair,F,SI1,55.7,68.7,1987,5.55,6.05,3.56
0.76,Premium,E,VS1,63.2,59.7,3407,5.73,5.71,3.61
0.46,Good,I,VVS1,63.5,57.4,649,4.28,4.23,2.7
1.11,Premium,G,VS1,59.6,57.9,4929,6.27,6.58,3.68
0.41,Ideal,F,IF,61.3,56,1528,4.76,4.78,2.94
0.81,Premium,D,SI2,63.1,57.3,3308,5.91,5.88,3.69
0.32,Ideal,G,VVS1,61.7,55.9,1083,4.47,4.45,2.75
0.59,Very Good,E,VS1,61.9,58.2,2419,5.43,5.45,3.3
1,Ideal,H,SI1,61.7,56.1,4606,6.41,6.55,3.95
1.53,Premium,G,SI1,60.6,58.6,12004,7.48,7.61,4.6
0.32,Ideal,H,VS2,62.9,57.4,667,4.38,4.38,2.75
1.3,Premium,H,VS2,60.1,58.5,7136,7.15,7.11,4.28
1.04,Ideal,J,SI2,61.8,55.2,4438,6.49,6.51,4.01
0.71,Premium,E,VVS2,62.5,57.7,4119,5.68,5.69,3.55
0.5,Ideal,H,VS1,62.7,56.9,1563,5.2,5.12,3.27
0.9,Premium,H,SI1,60.5,58.2,4310,6.38,6.23,3.75
0.29,Ideal,F,VVS2,61.5,58.1,483,4.19,4.26,2.58
1.3,Ideal,G,VS1,61.5,58.4,11249,7.07,6.95,4.3
1.52,Good,J,SI1,63.6,59.2,14079,7.2,7.27,4.6
0.5,Premium,D,SI2,62.9,58.4,1347,5.06,5.01,3.17
1.08,Very Good,I,SI1,62.2,58.2,4048,6.6,6.65,4.09
1.24,Good,G,SI2,63.4,57.7,4882,6.74,6.95,4.29
1.13,Good,I,SI1,63.1,59,4025,6.46,6.5,4.21
0.56,Very Good,E,VVS2,61.8,57.3,2054,5.36,5.33,3.31
0.46,Very Good,E,VS1,61.7,58.9,866,4.92,4.93,3.05
1.05,Ideal,H,VS1,61.1,55.4,4483,6.49,6.44,3.96
0.93,Good,H,VS2,63.6,59.1,3816,6.07,6.11,3.88
1.51,Very Good,F,VS2,63.4,56.7,10915,7.31,7.25,4.61
0.68,Very Good,F,VS2,61.4,58.8,2110,5.64,5.71,3.48
0.49,Good,F,VS2,57.1,62.8,1039,5.21,5.08,2.85
0.31,Premium,F,VS2,62,56.2,640,4.36,4.31,2.68
0.56,Premium,D,SI1,59.9,57.8,1787,5.3,5.27,3.28
0.7,Good,F,VS2,63.7,55.1,3166,5.6,5.61,3.61
0.71,Premium,E,VVS2,62.6,57.3,2871,5.66,5.63,3.52
0.55,Ideal,G,VS1,61.1,54.1,2070,5.33,5.32,3.24
0.47,Premium,G,VS1,58.9,56,1187,4.97,5.01,2.98
0.51,Ideal,F,VVS2,61.2,55.3,2234,5.16,5.19,3.15
1.02,Very Good,F,SI2,63.1,58,4618,6.37,6.43,4.03
0.71,Good,F,VS2,59.7,58.2,2736,5.74,5.82,3.43
0.31,Very Good,E,SI1,60.5,60.5,559,4.42,4.43,2.72
1.02,Premium,H,VS2,60.7,61.6,4910,6.5,6.46,3.83
0.25,Very Good,E,VVS1,62.2,59.6,606,3.98,4.02,2.49
1.22,Ideal,G,VVS2,61.2,56,10366,6.9,6.93,4.22
0.51,Ideal,H,VS2,60.7,56.6,1840,5.15,5.16,3.14
1.2,Ideal,F,SI2,61.6,56.2,4900,6.88,6.84,4.21
1.02,Premium,F,SI1,63.2,56.5,5282,6.35,6.46,4.01
0.33,Premium,G,IF,58.7,58.5,854,4.42,4.38,2.69
2.14,Premium,I,VS2,59.4,60,16546,8.47,8.34,4.99
0.8,Ideal,H,VVS1,61.4,56.1,4166,5.93,5.98,3.65
0.42,Ideal,D,VS2,62.4,52.9,806,4.8,4.84,3
0.51,Ideal,D,VS2,62,55.3,1792,5.1,5.05,3.19
0.72,Premium,J,SI2,60,56,1841,5.77,5.68,3.5
1.15,Premium,E,VS2,61.2,60.6,5794,6.41,6.46,3.99
0.77,Ideal,G,VS2,61.3,55.1,2953,5.77,5.81,3.59
1.2,Very Good,H,VS1,60.9,62.1,4060,6.98,7.02,4.26
0.9,Ideal,D,SI2,61.4,56,7050,6.21,6.26,3.8
0.52,Very Good,E,VVS1,62.3,56.7,2203,5.07,5.12,3.17
0.5,Ideal,I,VVS2,62.2,55.9,968,5.37,4.79,3.12
0.8,Premium,F,SI2,61.1,56.3,2736,6.07,6.11,3.76
1.02,Premium,G,SI1,60.8,59.5,5114,6.48,6.4,3.86
0.86,Ideal,E,SI1,60.7,55.7,4679,6.12,6.13,3.76
0.3,Ideal,D,VS2,61.9,56.1,754,4.35,4.37,2.71
0.41,Ideal,F,VVS1,61.7,56.8,1382,4.78,4.75,2.96
0.71,Very Good,G,VS2,60.2,62.2,2985,5.71,5.74,3.45
0.33,Very Good,E,IF,60.9,57.4,789,4.48,4.53,2.74
0.98,Good,E,SI1,62,58.5,4600,6.26,6.32,3.95
0.54,Premium,D,VS2,59,60.4,2205,5.36,5.3,3.18
0.41,Very Good,D,VVS2,60.7,60.4,1052,4.71,4.79,2.86
0.47,Ideal,H,IF,61.8,55.7,1186,4.85,4.81,3.05
0.61,Very Good,H,SI1,61,60.1,1453,5.04,5.08,3.22
0.85,Premium,E,VS2,61.8,56.8,3456,5.95,5.95,3.72
0.33,Ideal,G,VS2,62.3,56.4,641,4.37,4.4,2.75
0.58,Ideal,E,VVS2,62.2,55.2,2567,5.36,5.38,3.33
0.53,Ideal,E,VVS2,61.2,55.5,2414,5.35,5.43,3.26
0.35,Ideal,D,VS2,62,55.7,643,4.38,4.45,2.74
0.34,Good,I,VS1,63.1,57.2,576,4.38,4.39,2.78
0.7,Premium,D,VS2,62.8,58.9,3178,5.63,5.73,3.54
0.29,Ideal,E,SI1,61.9,57,588,4.3,4.35,2.65
1.03,Ideal,E,SI1,62,53.9,6049,6.49,6.49,4.12
0.34,Very Good,F,SI2,59.9,62,648,4.53,4.5,2.71
0.9,Premium,D,VS2,63.1,57.7,4050,6.14,6.07,3.84
0.7,Very Good,F,SI1,63.4,58,2403,5.68,5.61,3.56
2.08,Very Good,I,SI2,63.3,55.8,13841,8.18,8.03,5.12
0.65,Ideal,E,VVS2,60.6,56.4,4179,5.53,5.82,3.37
0.42,Ideal,E,IF,62.8,56.7,1330,4.55,4.68,2.77
0.9,Premium,H,SI1,62.6,58.2,3209,6.19,6.34,3.89
1.14,Premium,H,VS2,63.1,57,5620,6.64,6.49,4.2
1.74,Ideal,H,SI1,61.4,55,13033,7.76,7.77,4.78
0.4,Ideal,F,VVS1,61.9,54.8,999,4.75,4.76,2.94
0.47,Premium,F,VVS1,61.2,57.3,1127,4.76,4.8,2.93
0.3,Premium,E,VS1,61.4,58.5,705,4.29,4.28,2.63
0.3,Premium,E,VS2,62.6,57.4,839,4.27,4.25,2.67
0.78,Premium,H,SI1,62.3,54.5,2221,5.91,5.88,3.71
0.44,Premium,F,SI2,61.3,59.8,543,4.3,4.26,2.63
0.38,Very Good,D,VVS1,59.1,58.5,763,4.79,4.75,2.8
0.42,Very Good,G,SI1,62.7,56.1,747,4.85,4.87,3.02
0.38,Ideal,H,VVS2,61.9,54.1,1034,4.7,4.63,2.9
0.23,Premium,E,VVS1,60.9,58.9,520,4,3.97,2.45
0.38,Premium,E,VS1,61.2,57.8,1112,4.62,4.75,2.8
0.4,Very Good,F,VVS2,60.4,59.9,1047,4.76,4.8,2.89
0.78,Ideal,D,VS1,61.8,56.1,3910,5.89,5.92,3.63
1.42,Premium,I,SI1,63,58.5,8275,7.16,7.26,4.51
0.31,Ideal,F,VS1,62.6,54.4,658,4.38,4.34,2.73
0.3,Ideal,D,VS2,62.2,55.5,774,4.33,4.3,2.69
1.69,Very Good,H,SI2,62.9,58.2,7556,7.54,7.47,4.8
0.45,Ideal,E,IF,61.7,56.3,1219,4.9,4.94,3.05
1.5,Good,D,VS2,60.4,58.7,14601,7.28,7.42,4.41
1.35,Premium,F,SI2,60.4,58,5015,7.03,6.98,4.27
0.41,Ideal,E,IF,61.6,56,1557,4.75,4.76,2.92
0.39,Very Good,D,VS1,62.3,57,885,4.72,4.71,2.91
0.74,Very Good,G,VS1,62.6,55.4,2604,5.77,5.83,3.69
0.32,Ideal,G,VVS2,60,58.8,481,4.41,4.35,2.65
1.51,Fair,I,SI1,64.7,62.4,8857,7.18,7.14,4.64
1,Fair,D,SI2,65.2,59.9,3825,6.2,6.09,3.92
1.03,Ideal,I,VS2,60.5,56.3,448,4.43,4.43,2.69
1.11,Ideal,G,VS2,61.9,54.3,7310,6.62,6.62,4.11
0.58,Ideal,F,VVS2,61.6,56.2,2657,5.33,5.44,3.3
0.73,Ideal,E,SI2,62.1,55.1,3044,5.75,5.78,3.59
0.53,Premium,E,SI1,58.5,57.2,1530,5.4,5.48,3.18
0.41,Premium,F,SI1,61.9,58.4,869,4.74,4.68,2.88
0.9,Very Good,H,SI2,59.3,64.3,12731,7.17,6.54,3.63
0.74,Ideal,G,VS2,62.4,57.2,2571,5.8,5.84,3.61
0.4,Ideal,F,VS1,63.3,58.9,630,4.67,4.61,2.96
