carat,cut,color,clarity,depth,table,price,x,y,z
0.32,Very Good,E,VS1,62.7,59.0,684,3.85,4.34,2.73
1.54,Ideal,F,VS2,57.8,57.0,18102,7.4,7.52,4.41
1.01,Good,H,SI2,58.4,59.0,2949,6.41,6.52,3.98
1.52,Very Good,G,VVS1,60.4,60.0,12547,6.92,7.0,4.56
0.53,Very Good,H,VVS2,63.5,56.0,2121,5.19,5.26,3.3
0.42,Very Good,D,SI1,62.7,59.0,1214,4.74,4.81,3.01
1.51,Premium,F,SI1,60.8,59.0,9791,7.29,7.58,4.58
0.41,Premium,D,VVS2,62.1,59.0,2279,4.8,5.12,2.94
0.34,Ideal,G,SI1,61.0,56.0,729,4.96,4.76,2.76
0.52,Premium,D,SI2,62.9,60.0,1767,5.2,5.19,3.3
1.02,Ideal,I,SI2,61.6,57.0,4104,6.51,6.56,4.02
1.0,Very Good,E,SI1,61.0,56.0,4287,6.41,6.43,3.88
1.06,Premium,G,VS1,59.8,59.0,6265,6.77,6.51,4.16
1.73,Ideal,F,VS2,62.6,57.0,15992,7.34,7.51,4.72
0.97,Very Good,I,VS1,62.0,57.0,3955,6.02,6.08,3.84
0.56,Fair,H,VS2,60.5,58.0,1601,5.38,5.21,3.27
1.39,Premium,H,SI2,60.3,59.0,9212,7.17,7.55,4.54
1.03,Premium,H,SI1,61.2,59.0,4480,6.71,6.75,4.09
0.45,Very Good,J,VVS1,66.4,57.0,15802,4.7,4.79,5.15
1.46,Premium,D,SI1,62.9,59.0,14843,7.43,7.46,4.65
1.24,Very Good,G,SI1,64.0,59.0,2977,5.75,5.76,3.62
0.77,Very Good,F,VVS2,62.7,56.0,4155,5.83,5.8,3.62
0.57,Ideal,I,VVS1,61.5,56.0,1632,5.39,5.46,3.28
0.76,Fair,I,VS1,65.9,59.0,3676,5.82,5.59,4.01
1.03,Very Good,H,SI2,58.6,56.0,3406,6.33,6.39,3.81
1.09,Good,D,SI1,59.0,59.0,2767,5.91,5.9,3.83
0.33,Ideal,I,VVS1,61.8,56.0,1535,4.49,4.47,3.02
0.74,Premium,D,VS2,61.7,59.0,2788,5.8,5.73,3.57
0.42,Ideal,D,SI1,61.4,56.0,1184,4.79,4.81,2.94
1.01,Premium,H,VS1,61.0,58.0,5036,6.55,6.44,3.95
0.29,Premium,H,VVS2,61.4,58.0,859,5.72,4.26,3.48
0.42,Good,E,SI2,62.7,60.0,544,4.74,4.79,2.98
0.27,Ideal,F,VS1,63.0,56.0,326,4.37,4.16,2.67
0.36,Ideal,E,VS2,61.0,56.0,864,4.83,4.46,2.63
1.01,Premium,E,VS1,60.7,58.0,8138,6.75,6.73,3.78
1.54,Good,E,SI2,63.5,56.0,9959,7.01,7.23,4.62
0.29,Good,E,VS1,63.1,57.0,980,4.23,4.19,2.7
0.54,Ideal,E,VVS2,61.5,57.0,1711,5.16,5.19,3.17
0.66,Ideal,G,SI1,60.2,56.0,1898,5.79,5.59,3.59
0.54,Very Good,E,SI1,60.8,59.0,1080,5.21,5.25,3.16
0.34,Premium,I,VS1,65.5,58.0,904,5.21,4.67,2.8
0.9,Ideal,G,VS1,62.9,56.0,5473,6.41,6.39,4.25
0.34,Premium,E,SI2,60.8,58.0,575,4.42,4.4,2.63
0.34,Ideal,E,VVS2,61.3,56.0,1303,4.52,4.59,2.77
0.65,Ideal,I,VS1,61.4,56.0,1765,5.05,5.01,3.09
0.34,Ideal,G,VVS2,61.0,56.0,738,4.24,4.42,2.57
0.41,Premium,E,SI1,62.8,59.0,864,4.67,4.64,2.93
0.74,Premium,G,VS1,62.2,58.0,2519,5.88,5.78,3.6
0.65,Premium,E,VVS2,60.5,58.0,2007,5.05,5.76,3.42
1.01,Very Good,J,SI1,62.0,56.0,5311,6.7,6.56,3.97
1.51,Ideal,I,SI1,63.6,57.0,6523,7.24,7.21,4.6
0.71,Good,F,VS1,63.6,56.0,3764,6.04,6.12,4.46
1.02,Premium,I,VS2,63.2,58.0,5011,6.52,6.36,4.16
0.34,Very Good,D,VS1,59.6,59.0,1069,4.29,4.49,2.59
0.55,Very Good,F,SI2,61.9,56.0,945,5.25,5.46,3.29
0.32,Very Good,I,SI1,59.2,59.0,421,4.45,4.55,2.7
1.08,Very Good,J,VS1,63.0,60.0,5542,6.44,6.47,4.24
1.15,Very Good,J,SI2,59.4,58.0,3629,6.91,6.84,4.07
1.54,Premium,D,SI2,61.9,59.0,8937,7.07,7.34,4.5
0.42,Ideal,G,VVS2,60.1,57.0,1351,4.82,4.82,2.93
0.29,Fair,I,VVS2,60.3,59.0,891,4.42,4.43,2.62
0.49,Very Good,D,VS2,63.4,56.0,1971,5.08,5.12,3.31
0.76,Good,J,VS2,58.4,59.0,1758,6.29,6.11,3.51
0.32,Premium,E,VVS2,62.7,60.0,1231,4.44,4.37,2.71
1.3,Fair,I,SI2,59.8,57.0,4580,6.81,6.61,4.21
1.02,Very Good,E,SI2,61.8,57.0,5269,6.44,6.45,4.0
0.32,Ideal,E,VS2,61.7,56.0,693,4.39,4.48,2.75
0.56,Ideal,J,VS1,61.8,56.0,5479,4.75,5.23,3.24
0.41,Very Good,D,VS2,62.3,56.0,3511,5.61,5.92,3.76
0.54,Ideal,G,VS1,61.2,56.0,2310,5.76,5.78,3.54
0.96,Ideal,H,SI1,58.0,56.0,3054,6.58,6.19,4.2
0.74,Very Good,D,SI1,62.2,58.0,2773,5.83,6.12,3.54
0.56,Premium,E,VS2,62.0,60.0,2153,5.38,5.25,3.27
1.72,Very Good,I,VVS2,60.5,58.0,18823,7.2,7.83,4.59
2.04,Good,H,SI2,63.7,56.0,17445,8.21,7.83,5.04
0.89,Premium,G,VS2,63.1,58.0,4409,6.0,5.86,3.86
1.02,Very Good,D,SI2,62.3,60.0,3451,6.3,6.37,3.96
0.49,Fair,I,VS2,60.5,63.0,871,5.08,5.24,3.07
0.43,Very Good,J,SI2,59.2,56.0,13564,7.99,8.26,5.01
1.35,Premium,J,VS1,62.4,58.0,7563,7.04,6.96,4.36
1.05,Very Good,H,SI2,60.3,56.0,2520,6.04,6.22,3.77
0.41,Premium,F,VVS2,59.7,59.0,980,5.07,5.43,2.95
0.32,Very Good,D,SI1,59.9,58.0,861,4.43,4.25,2.67
0.43,Very Good,G,VS1,63.2,58.0,1287,5.09,4.8,2.88
0.71,Very Good,D,VS2,63.4,57.0,2916,5.63,5.58,3.58
0.74,Fair,I,VVS2,65.5,56.0,1825,4.46,5.1,4.19
0.71,Very Good,G,VVS1,60.5,60.8,3432,5.58,5.62,3.46
1.0,Premium,H,SI1,61.5,58.0,4418,6.39,6.44,3.93
2.05,Fair,I,SI1,63.9,59.0,10996,8.07,6.93,4.91
0.3,Very Good,F,VVS2,64.7,56.0,7418,6.02,6.26,2.66
0.28,Ideal,I,SI1,62.2,56.0,326,4.29,4.29,2.64
1.0,Fair,I,VVS2,67.2,56.0,2188,6.3,5.24,3.96
0.35,Ideal,G,VS1,62.4,57.0,1223,4.41,4.46,2.78
0.52,Fair,F,SI1,59.3,56.0,1398,5.2,5.26,3.36
0.32,Premium,F,VS2,62.0,59.0,735,4.33,4.34,2.69
0.57,Very Good,F,SI2,62.4,62.4,1071,5.28,5.3,3.29
0.77,Premium,E,VS1,62.0,58.0,4586,5.75,5.76,3.6
1.02,Premium,F,SI2,62.8,58.0,4168,6.21,6.27,4.08
1.27,Premium,I,VVS2,61.6,60.0,7215,6.66,6.67,4.32
1.08,Ideal,H,SI2,61.6,58.0,4882,6.37,6.53,4.02
0.72,Premium,G,VVS2,60.5,59.0,2788,5.73,5.74,2.61
1.01,Ideal,I,VVS2,61.8,56.0,4593,6.33,6.36,4.14
0.41,Premium,E,SI1,61.2,60.0,1054,4.78,4.86,2.99
0.31,Ideal,G,VS1,60.3,57.0,673,4.38,4.42,2.67
0.38,Premium,H,VVS2,61.4,60.0,1310,6.16,4.38,2.82
0.4,Very Good,E,VS1,62.1,58.0,873,4.77,4.84,2.97
0.74,Premium,I,SI1,60.7,59.0,2936,5.79,6.39,3.5
1.01,Very Good,H,VS2,63.9,58.0,4562,6.51,6.45,4.07
1.5,Very Good,G,VS1,62.9,56.0,16016,7.2,7.36,4.64
0.33,Good,H,VVS2,63.6,59.0,1297,4.67,4.36,2.82
0.51,Very Good,F,VS1,61.5,57.0,1189,5.16,5.35,2.94
0.68,Very Good,E,SI1,62.8,58.0,2191,5.66,5.79,3.55
0.4,Very Good,I,VVS1,63.6,56.0,979,4.68,4.72,2.82
1.01,Good,E,VS1,64.5,59.0,5210,6.19,6.26,3.95
0.67,Ideal,H,SI2,61.6,58.0,1562,5.69,5.7,3.5
1.02,Premium,F,SI1,58.9,59.0,4785,6.47,6.59,3.87
1.76,Very Good,I,VS1,59.5,58.0,18485,7.63,8.61,5.84
1.16,Premium,G,VS2,62.9,60.0,6838,6.46,6.41,4.15
0.42,Ideal,E,VS2,63.9,56.0,1063,4.77,4.76,3.02
1.2,Ideal,G,VVS2,60.8,56.0,13283,7.27,7.56,4.59
0.29,Very Good,H,VS1,62.8,58.0,620,4.36,4.07,2.71
0.3,Premium,E,VVS2,60.6,59.0,818,4.54,4.46,2.59
0.42,Ideal,E,VVS2,60.4,56.0,2198,4.98,4.84,2.91
0.98,Ideal,F,VS2,60.0,56.0,18075,7.5,7.6,4.59
0.6,Ideal,F,VS1,61.3,56.0,1894,5.26,5.3,3.23
0.33,Very Good,I,VS1,60.6,59.0,606,4.4,4.43,2.68
0.29,Very Good,G,VVS2,59.5,57.0,727,5.66,4.39,2.57
0.67,Ideal,G,VVS2,61.0,56.0,3256,5.65,5.71,3.46
0.9,Very Good,D,SI2,60.2,58.0,2753,5.86,6.64,3.88
1.02,Very Good,E,SI2,62.7,56.0,4251,6.3,6.21,3.91
0.7,Very Good,F,VS1,65.9,58.0,3870,5.75,5.67,3.63
0.69,Fair,I,VS2,67.9,56.0,3084,5.26,5.39,3.5
1.02,Premium,D,SI1,61.6,60.0,6490,6.4,6.71,4.11
1.01,Fair,D,SI1,63.6,57.0,5464,6.35,6.11,4.06
0.31,Premium,H,VVS2,61.8,58.0,882,4.41,4.27,2.64
1.68,Ideal,I,VS1,61.1,56.0,17991,7.63,8.43,5.15
0.71,Very Good,F,VS2,62.8,57.0,1851,5.59,5.64,3.59
1.03,Fair,J,SI2,58.8,65.0,3442,6.81,6.67,3.85
0.75,Premium,G,VS2,61.2,58.0,3015,5.77,5.81,3.57
1.3,Very Good,G,VS1,62.9,60.0,9162,7.27,7.58,4.42
0.33,Good,G,VVS2,63.8,59.0,920,4.25,4.38,2.78
0.78,Premium,G,VS1,63.0,59.0,1004,5.87,5.83,3.66
0.26,Ideal,G,VVS2,62.4,56.0,968,4.41,4.26,2.61
1.51,Very Good,I,VVS1,61.9,58.0,8946,6.51,6.55,4.02
0.4,Ideal,I,VS1,60.6,57.0,781,4.54,4.4,2.63
1.52,Ideal,H,VS2,63.5,57.0,7303,7.36,7.29,4.63
0.74,Very Good,D,SI1,62.7,56.0,3072,5.74,5.72,3.65
1.16,Ideal,J,VS2,61.8,56.0,4767,6.48,6.64,4.06
1.01,Ideal,I,VS2,62.6,56.0,5240,6.47,6.44,4.04
1.04,Premium,H,VS1,61.3,59.0,6278,6.56,6.66,4.09
0.31,Premium,H,VVS2,62.5,59.0,961,4.35,4.27,2.68
1.14,Ideal,H,SI2,60.5,56.0,6414,6.94,7.0,4.28
0.41,Premium,I,VS1,61.9,59.0,1133,4.74,4.73,4.99
0.5,Premium,F,VS2,61.7,58.0,2193,5.15,5.37,3.16
0.71,Ideal,F,SI1,60.3,57.0,3542,5.71,5.74,3.49
0.3,Ideal,G,VVS1,61.0,57.0,620,4.29,4.33,2.61
0.83,Ideal,H,VVS2,61.1,56.0,8433,4.61,5.89,4.01
0.71,Ideal,D,SI2,60.9,56.0,2399,5.74,5.85,3.51
0.77,Premium,E,SI1,59.0,58.0,3163,5.88,6.1,3.54
1.2,Premium,I,SI1,60.2,57.0,4914,6.94,6.83,4.33
1.55,Ideal,G,VS1,61.8,56.0,12174,7.46,7.41,4.57
1.9,Premium,H,SI2,63.0,59.0,506,8.1,8.11,5.11
0.34,Premium,G,SI2,61.4,58.0,326,4.49,4.46,2.73
0.76,Very Good,F,VVS2,62.5,56.0,7224,6.1,5.83,3.61
0.33,Ideal,G,VS1,62.0,57.0,773,4.39,4.36,2.73
2.06,Ideal,I,SI2,61.2,57.0,8556,7.27,8.4,5.14
1.29,Ideal,H,SI2,60.8,56.0,4664,7.04,7.12,4.52
0.38,Ideal,E,VS2,61.7,56.0,726,4.62,4.64,2.79
1.4,Good,G,SI2,58.9,58.0,5959,6.95,7.07,4.07
1.49,Premium,F,SI2,62.0,59.0,15490,4.57,4.71,2.83
1.02,Ideal,H,VS2,61.4,56.0,5307,6.58,6.49,4.2
1.0,Fair,I,SI2,63.9,56.0,2464,6.28,6.18,4.01
1.13,Premium,G,VS2,61.4,58.0,3310,5.77,5.92,3.65
1.28,Ideal,I,VS1,61.0,57.0,8262,7.3,7.19,4.29
0.33,Very Good,I,VS1,63.9,60.0,810,4.64,4.34,2.74
0.42,Premium,G,VS1,62.9,59.0,1047,4.85,5.04,2.82
0.52,Good,G,VS2,63.2,56.0,1343,5.08,5.04,3.21
2.29,Premium,H,SI2,58.8,58.0,12403,8.3,8.0,5.21
0.31,Ideal,H,SI1,62.2,56.0,447,4.37,4.41,2.72
1.94,Very Good,E,SI2,59.1,58.0,17121,7.89,4.72,2.89
0.57,Very Good,H,VS1,59.5,62.3,1814,5.7,5.64,2.12
0.9,Very Good,E,VS2,61.7,56.0,4546,6.07,6.21,3.81
1.26,Fair,H,SI1,67.0,57.0,5265,6.64,6.56,4.28
0.56,Premium,F,VVS2,61.2,58.0,2548,5.14,5.24,3.23
0.74,Ideal,E,SI2,59.9,56.0,2468,5.84,5.8,3.52
0.28,Very Good,F,VVS1,61.1,60.0,342,4.38,4.38,2.62
1.0,Ideal,J,SI1,62.0,56.0,4936,6.43,6.43,3.98
1.01,Very Good,I,VS2,63.9,56.0,4877,6.33,6.55,4.15
2.0,Ideal,I,SI1,60.9,56.0,14928,4.41,4.38,4.88
0.52,Good,E,VS2,63.5,56.0,2332,4.97,5.14,3.33
1.08,Fair,H,SI2,64.9,56.0,938,6.58,6.42,4.26
0.38,Ideal,D,SI2,60.9,57.0,577,4.69,4.74,2.73
2.29,Ideal,I,VS1,61.7,56.0,14311,7.71,7.73,5.64
1.02,Very Good,I,VS1,60.9,58.0,5748,6.54,6.61,4.01
0.92,Fair,I,VS2,63.9,58.0,2328,6.15,6.05,3.57
0.5,Good,J,VVS2,58.5,59.0,1723,5.13,5.12,3.17
1.28,Premium,D,VVS2,61.0,58.0,9380,6.33,6.32,3.82
0.98,Very Good,H,SI2,60.8,61.3,2619,6.3,6.54,3.94
0.64,Ideal,E,VS2,61.7,56.0,4219,5.74,5.73,3.47
1.49,Premium,D,SI2,60.9,59.0,16962,7.1,7.37,4.66
1.52,Ideal,F,VVS1,59.9,57.0,15596,7.51,7.41,2.61
0.89,Fair,G,VVS2,65.6,58.0,3059,5.76,5.69,2.4
0.35,Ideal,H,VVS2,60.9,57.0,5924,6.15,5.66,2.75
0.91,Ideal,I,VS2,59.3,56.0,3774,6.24,6.31,3.66
0.57,Very Good,D,SI2,61.0,56.0,858,5.25,5.34,3.18
1.02,Premium,I,VVS2,63.0,59.0,5669,6.43,6.37,4.02
1.01,Ideal,E,VS1,61.4,57.0,6553,6.41,6.4,3.95
0.41,Premium,D,SI1,61.3,60.0,654,5.07,4.91,3.01
1.49,Premium,H,VS1,62.8,59.0,5288,6.66,6.73,4.26
1.02,Very Good,D,SI2,60.4,59.0,2951,5.79,6.75,3.8
1.11,Premium,D,VS2,60.7,61.8,8098,7.28,6.9,3.93
0.71,Ideal,H,VS2,61.3,56.0,1290,5.5,5.52,3.5
0.39,Very Good,E,VS2,62.7,56.0,926,4.76,4.74,2.95
0.56,Good,F,VS2,63.5,61.0,1540,5.32,5.35,3.21
1.02,Fair,E,SI2,63.9,59.0,2453,6.38,6.1,4.0
0.35,Ideal,E,SI2,63.1,56.0,542,4.43,4.4,2.81
0.69,Good,J,SI2,60.6,60.0,867,5.08,5.59,3.09
0.3,Ideal,E,VS2,61.2,56.0,776,4.42,4.37,2.68
1.03,Fair,G,VVS2,63.3,62.2,8218,6.16,6.33,4.12
1.01,Good,F,VVS2,65.9,56.0,7969,6.17,6.24,3.99
0.31,Ideal,G,VVS2,61.7,56.0,913,4.3,4.38,2.66
0.89,Good,H,VS2,62.8,56.0,4301,6.19,6.14,3.9
0.29,Ideal,E,VVS2,63.1,56.0,928,4.38,4.29,2.72
0.52,Very Good,G,VS2,61.9,56.0,1016,5.01,5.26,3.25
0.43,Premium,I,VS1,59.7,60.1,1419,5.26,5.12,2.96
0.51,Ideal,I,VVS2,61.9,57.0,2153,5.12,5.69,3.18
0.5,Ideal,E,VVS1,63.2,56.0,1035,5.06,4.8,2.97
0.68,Premium,E,VS2,61.3,58.0,2731,5.69,5.89,3.48
1.5,Ideal,J,IF,62.8,56.0,10018,7.24,7.32,4.58
0.3,Very Good,G,VVS2,62.4,58.0,6230,5.64,4.28,2.68
1.0,Ideal,G,VVS2,59.8,56.0,10955,6.42,6.52,3.8
1.51,Premium,G,VVS2,60.2,59.0,18823,7.64,7.54,4.57
0.72,Ideal,J,VS2,62.4,56.0,1452,5.3,5.73,3.59
1.25,Good,D,SI2,63.8,56.0,6137,6.98,6.69,4.25
0.54,Very Good,D,SI1,62.9,57.0,1722,5.26,5.34,3.3
0.29,Premium,D,VVS2,60.9,59.0,776,4.2,4.2,2.53
0.73,Ideal,I,VS2,61.7,56.0,1754,5.72,5.79,3.57
0.43,Ideal,I,VVS1,63.2,56.0,1344,4.79,4.76,3.0
1.09,Good,H,SI2,60.1,58.0,4321,6.55,6.75,4.0
1.52,Very Good,J,VS2,61.1,59.0,8110,7.41,7.35,4.51
0.27,Ideal,D,VS2,60.0,57.0,611,4.73,4.35,2.56
0.42,Ideal,D,VS1,62.8,56.0,1496,4.72,4.79,3.0
0.73,Very Good,H,VS1,59.9,60.0,2336,5.74,5.7,3.54
0.41,Ideal,I,VS1,61.8,57.0,532,4.65,4.69,2.92
0.42,Very Good,I,VS1,62.0,58.0,934,4.75,4.76,2.95
0.42,Ideal,G,VVS1,60.7,56.0,866,4.84,4.9,2.89
0.54,Ideal,D,SI2,62.2,56.0,1823,5.15,5.12,3.21
0.71,Ideal,D,SI1,60.0,57.0,2966,5.78,5.76,3.48
0.27,Good,G,VVS2,63.0,56.0,1193,4.52,4.09,2.69
1.53,Very Good,I,SI2,62.8,57.0,10488,7.75,7.3,4.61
0.27,Ideal,E,VVS2,61.5,57.0,1132,4.19,4.24,2.65
1.0,Ideal,E,SI1,60.7,56.0,5095,6.86,6.61,3.98
0.39,Ideal,E,VVS2,63.0,57.0,851,3.99,4.31,2.93
0.52,Very Good,G,VVS1,62.6,58.0,1081,5.23,5.2,3.0
0.9,Ideal,H,SI2,59.7,56.0,3164,6.39,6.32,3.75
0.7,Ideal,E,SI1,62.0,56.0,3108,5.62,5.69,3.55
1.01,Very Good,H,SI2,61.2,59.0,2886,6.4,6.42,3.88
0.42,Ideal,E,VVS2,61.4,56.0,2097,5.14,4.83,2.98
0.5,Fair,D,SI2,63.5,59.0,638,5.33,5.28,3.15
0.41,Ideal,I,VVS1,61.4,56.0,852,4.73,4.78,2.93
1.94,Premium,H,SI2,62.3,59.0,540,7.49,4.37,2.77
1.98,Very Good,I,VS2,61.5,57.0,13431,7.97,7.41,4.84
1.23,Very Good,D,VS2,60.5,59.0,8323,7.14,6.82,4.0
0.37,Premium,D,VS1,61.7,58.0,688,4.87,4.19,2.81
0.72,Very Good,I,VS1,62.6,56.0,2430,5.61,5.72,3.66
0.51,Premium,E,VS1,62.3,60.0,3098,4.61,5.17,3.2
0.39,Good,J,SI1,60.0,56.0,536,4.68,4.5,2.82
0.41,Ideal,D,VVS2,61.4,56.0,1305,4.73,4.75,2.93
1.0,Very Good,J,VVS1,63.9,57.0,4344,6.43,6.27,4.0
1.82,Ideal,J,VS1,61.9,56.0,16165,8.02,8.21,5.04
1.54,Ideal,I,VS2,61.3,56.0,11116,7.46,8.1,4.55
0.67,Very Good,E,SI1,63.8,57.0,2557,5.57,5.63,3.53
1.02,Very Good,F,VS1,60.4,60.0,6771,6.64,6.7,4.06
1.16,Fair,H,SI1,67.3,56.0,4077,4.71,5.15,4.23
0.33,Premium,E,SI1,61.0,59.0,778,4.68,4.41,2.7
0.5,Very Good,D,SI2,60.6,58.0,1397,4.77,5.2,3.09
0.91,Premium,D,VVS2,60.8,59.0,9374,6.37,6.25,3.8
0.68,Ideal,D,SI1,61.5,56.0,2946,5.65,5.66,3.5
0.36,Premium,D,VS2,61.4,58.0,18000,4.46,4.43,2.76
0.54,Premium,I,VVS1,61.9,59.0,2264,5.3,5.28,3.26
0.55,Ideal,D,VS2,61.5,56.0,3189,5.26,5.24,3.23
1.08,Good,I,SI2,59.4,56.0,3299,6.64,6.61,3.93
1.27,Ideal,E,VS1,60.6,56.0,8213,7.29,7.21,4.14
0.76,Very Good,H,SI1,63.2,56.0,2503,5.74,5.77,3.61
0.29,Premium,E,VS1,62.1,59.0,882,4.31,4.24,2.64
1.65,Good,G,VS1,63.1,60.0,10251,6.72,6.95,4.19
0.44,Ideal,E,VS1,59.3,56.0,957,4.74,4.76,2.98
0.7,Very Good,E,VS1,63.0,57.0,2827,5.59,5.69,3.61
1.02,Premium,G,VVS2,62.1,59.0,5923,6.5,6.32,3.93
1.5,Ideal,J,VS2,61.7,56.0,4390,7.1,7.28,4.5
0.72,Ideal,G,VS2,61.5,57.0,2521,5.64,5.64,3.49
0.39,Ideal,E,VS2,62.3,56.0,801,4.72,4.53,2.84
1.57,Premium,I,VVS2,58.5,59.0,9112,7.47,7.57,4.21
0.95,Fair,F,VS1,65.1,56.0,4221,6.1,5.92,3.89
0.75,Ideal,G,VS1,62.3,57.0,3242,5.76,5.78,3.61
1.98,Very Good,E,SI2,61.1,57.0,18806,7.87,8.28,4.88
0.55,Premium,G,SI1,61.2,58.0,1896,5.31,5.26,3.21
1.02,Fair,I,SI2,62.4,56.0,1217,6.35,6.28,3.96
0.74,Very Good,G,VVS2,63.5,56.0,3057,5.73,5.79,3.68
0.71,Very Good,F,VS2,62.5,61.7,2566,5.67,5.77,3.56
0.31,Ideal,H,SI1,61.1,58.0,362,4.36,4.18,2.67
1.0,Good,E,VS2,62.2,59.0,7111,6.34,6.33,3.93
0.41,Ideal,I,VVS1,63.0,56.0,829,4.61,4.69,2.97
0.3,Premium,E,VS2,62.5,58.0,481,4.33,4.07,2.69
1.99,Fair,H,SI2,66.8,56.0,4350,7.08,6.58,4.79
0.73,Premium,E,SI1,63.3,60.0,2400,5.75,5.67,3.61
0.55,Very Good,I,VS2,62.6,56.0,838,4.98,4.86,3.29
0.36,Ideal,G,VVS2,60.9,58.0,864,4.3,4.72,2.63
1.26,Premium,I,VS1,61.3,59.0,10229,6.65,6.72,4.06
1.03,Ideal,G,VS2,62.1,56.0,5975,6.47,6.57,4.07
0.32,Ideal,G,VS2,62.1,56.0,722,4.37,4.32,2.73
0.74,Ideal,H,VS2,61.6,56.0,2562,5.76,5.85,3.59
1.1,Good,H,SI1,65.0,56.0,5139,6.81,6.59,4.24
1.07,Ideal,D,SI1,61.5,56.0,6866,6.97,6.89,4.2
1.03,Very Good,I,VS2,63.3,60.0,4975,6.45,6.5,4.07
0.74,Ideal,E,SI1,60.4,57.0,2394,5.25,5.33,3.16
0.38,Very Good,D,VVS2,62.7,56.0,2115,3.96,4.66,2.97
0.31,Premium,G,VVS2,60.9,59.0,879,4.4,4.41,2.62
1.04,Very Good,H,SI2,62.8,62.3,2963,6.43,6.28,3.94
0.73,Premium,E,VVS2,60.7,60.0,4039,5.83,5.8,3.52
1.36,Premium,J,I1,59.2,59.0,4576,7.25,7.22,4.19
0.52,Ideal,I,VS1,61.4,56.0,1035,5.25,5.28,3.26
0.89,Ideal,G,VVS2,62.6,56.0,16473,5.75,5.83,3.9
0.72,Very Good,E,SI1,62.6,56.0,2656,5.82,5.81,3.64
0.74,Very Good,F,VS2,61.3,59.0,3810,5.78,5.75,3.91
1.0,Very Good,I,SI2,61.8,56.0,2466,6.16,6.34,3.85
0.36,Ideal,I,VS2,61.8,56.0,550,4.66,4.72,2.8
0.78,Very Good,I,VVS2,58.3,57.0,3579,5.84,6.03,3.58
1.01,Good,F,VS1,60.7,56.0,7280,6.65,6.65,3.99
0.75,Ideal,F,SI1,60.3,56.0,1985,5.77,5.78,3.52
1.21,Ideal,I,VS1,62.2,56.0,6864,6.74,6.69,4.28
0.43,Ideal,H,SI1,61.8,56.0,854,5.09,4.8,2.99
0.54,Ideal,D,SI1,61.6,57.0,1657,5.39,5.39,3.3
1.16,Very Good,F,SI2,61.4,59.0,3511,5.8,5.87,3.65
1.62,Ideal,E,SI1,60.0,57.0,13596,7.42,7.64,4.53
0.91,Fair,E,VS2,63.9,57.0,4846,6.12,5.93,3.93
0.36,Ideal,F,VS2,62.7,56.0,18481,7.7,7.94,4.62
0.3,Ideal,E,SI1,62.7,56.0,721,4.26,4.22,2.68
0.89,Good,G,VS1,63.2,58.0,5465,5.93,5.94,3.95
0.57,Good,D,SI2,63.5,56.0,1021,5.02,4.79,3.16
0.37,Ideal,I,VVS2,61.6,56.0,5107,4.26,4.68,2.65
