carat,cut,color,clarity,depth,table,price,x,y,z
0.33,Premium,G,VS2,61.9,58.0,687,4.39,4.4,2.74
0.53,Premium,E,SI2,60.9,62.2,2591,5.06,4.97,3.06
0.72,Very Good,F,VVS2,62.2,60.0,4518,5.83,5.68,3.53
1.01,Premium,D,VS1,61.6,60.0,11622,6.39,6.21,3.84
0.53,Ideal,G,VS1,62.1,56.0,1077,4.88,5.22,3.24
2.05,Very Good,I,SI1,61.1,59.0,16072,7.41,8.31,5.09
1.07,Ideal,H,SI2,60.9,57.0,4330,6.87,6.84,4.1
0.33,Ideal,E,VS2,63.5,56.0,860,4.48,4.41,2.82
1.47,Very Good,J,SI2,63.7,60.0,10074,8.08,8.17,4.76
0.29,Ideal,G,VVS1,60.8,56.0,527,4.43,4.4,2.89
0.9,Ideal,I,VS2,62.1,56.0,4438,6.45,6.17,3.83
0.53,Very Good,D,SI2,62.6,57.0,2174,5.27,5.14,3.28
0.59,Premium,G,SI1,59.8,59.0,2155,5.54,5.74,3.38
0.58,Very Good,D,SI2,59.9,57.0,3081,5.43,5.44,3.46
0.31,Very Good,G,VVS1,60.4,57.0,681,4.4,4.3,2.64
0.42,Ideal,G,VS1,62.2,56.0,2996,4.75,4.76,2.99
1.19,Premium,H,SI1,61.7,60.0,5051,6.85,6.74,4.24
0.34,Good,E,VS2,62.7,56.0,738,4.41,4.45,2.85
1.46,Premium,I,SI2,60.9,59.0,9760,7.33,7.34,4.46
0.9,Fair,G,SI1,63.3,58.0,4444,6.38,5.93,4.03
0.41,Very Good,E,VS2,63.0,58.0,943,4.74,4.79,3.0
0.79,Very Good,J,SI2,64.9,57.0,2479,6.08,5.99,3.6
1.0,Fair,I,SI2,59.9,63.5,2440,6.33,6.44,3.86
0.73,Very Good,D,SI2,62.2,60.0,3216,5.57,5.67,3.56
0.33,Good,I,VS1,63.6,58.0,1056,4.36,4.4,2.79
0.35,Ideal,I,VVS1,61.8,56.0,1561,4.83,4.6,2.82
0.3,Very Good,D,VS1,62.8,56.0,9068,6.05,5.98,3.81
1.01,Premium,E,SI1,61.9,60.0,5857,6.46,6.54,4.03
2.06,Premium,H,I1,60.3,58.0,10396,8.14,8.01,4.79
1.58,Premium,J,SI2,60.2,58.0,6443,7.36,7.48,4.5
2.13,Premium,J,I1,61.4,58.0,813,4.97,4.87,3.01
0.74,Very Good,F,VVS1,61.6,57.0,4678,5.68,5.83,3.87
0.52,Premium,D,SI2,63.8,58.0,2190,5.2,5.11,3.26
1.08,Premium,F,SI2,61.4,59.0,2716,6.46,6.57,3.99
1.5,Premium,G,VVS2,62.5,57.0,10632,7.31,7.25,4.54
0.5,Ideal,G,VVS2,60.7,56.0,1441,4.92,5.11,3.11
1.18,Very Good,H,SI2,62.1,58.0,3253,6.69,6.68,4.05
0.82,Premium,D,SI1,61.5,59.0,4569,6.24,6.17,3.84
0.42,Good,G,SI2,63.5,57.0,620,4.44,4.35,2.83
0.33,Very Good,H,VVS2,64.1,57.0,612,4.56,4.22,2.73
0.41,Premium,F,VS1,61.7,60.0,873,4.81,4.77,2.94
0.31,Ideal,E,VS1,62.1,56.0,729,4.37,4.41,2.71
1.0,Ideal,D,SI1,62.3,56.0,5723,6.44,6.31,3.95
0.32,Premium,G,SI2,61.9,59.0,586,4.5,4.24,2.66
0.77,Premium,G,VS1,61.0,58.0,8194,7.29,6.72,3.96
0.33,Fair,I,VS1,63.6,58.0,709,4.4,4.36,2.85
1.15,Ideal,D,SI1,61.9,56.0,5511,7.28,6.79,4.18
0.37,Ideal,G,VVS1,62.3,56.0,1381,5.3,5.27,2.84
0.55,Very Good,G,SI1,62.8,57.0,2286,5.23,5.22,3.28
0.69,Premium,G,VVS1,61.5,62.4,3231,5.74,5.7,3.51
1.13,Good,H,SI1,63.1,58.0,4959,6.63,6.31,4.24
1.02,Premium,D,SI2,62.6,60.0,4206,5.88,6.32,3.95
0.54,Premium,G,VVS2,62.7,58.0,3096,5.2,5.07,3.23
0.56,Very Good,G,VVS2,63.3,60.0,2012,5.23,5.27,3.31
1.03,Premium,F,SI1,61.3,58.0,4900,6.62,6.59,4.01
1.07,Premium,H,SI2,62.6,58.0,4378,6.49,6.62,4.1
0.5,Very Good,H,VVS1,64.1,58.0,3559,5.18,4.93,3.23
0.31,Very Good,I,VVS1,63.5,58.0,620,4.44,4.66,2.75
0.33,Very Good,G,IF,58.8,59.0,964,4.42,4.54,2.58
1.63,Premium,G,VS2,62.8,57.0,7926,6.91,6.88,4.42
0.4,Good,D,SI2,64.4,60.0,671,4.67,4.63,3.01
0.49,Very Good,E,SI2,62.8,57.0,1766,5.09,5.12,3.53
0.35,Ideal,F,VVS2,61.9,56.0,793,4.23,3.97,2.51
2.02,Ideal,I,VS2,61.7,56.0,16872,7.39,7.45,5.05
0.33,Ideal,G,VS1,62.9,56.0,713,4.66,4.69,2.79
0.99,Premium,E,SI2,62.5,57.0,2490,6.45,6.22,3.94
1.04,Premium,H,SI2,60.5,58.0,4870,6.55,6.53,3.94
1.54,Ideal,G,VVS2,63.2,56.0,10701,7.32,7.13,4.53
0.74,Premium,G,VVS2,62.6,61.0,4623,5.75,5.76,3.27
1.52,Ideal,I,SI2,61.8,56.0,14788,8.07,7.9,4.89
1.53,Ideal,J,SI2,62.1,58.0,5778,7.42,7.5,4.61
0.73,Premium,F,SI2,61.4,61.0,2920,5.85,5.8,3.6
0.7,Ideal,D,VS2,61.4,56.0,3201,5.6,5.76,3.55
0.72,Ideal,H,VS2,61.0,57.0,2173,5.83,5.73,3.5
2.03,Ideal,H,SI2,63.3,56.0,9147,7.68,7.5,5.03
0.4,Ideal,D,SI1,62.3,57.0,738,4.37,4.72,2.72
0.7,Very Good,I,VVS2,60.5,58.0,2707,5.63,5.87,3.46
0.31,Premium,H,VVS2,61.7,58.0,3276,4.42,4.26,2.68
0.75,Ideal,H,VVS2,61.4,56.0,4520,5.82,5.88,3.6
0.42,Ideal,D,SI1,60.9,56.0,801,4.46,4.78,2.95
0.54,Premium,G,VS2,58.9,60.0,1525,5.38,5.29,3.14
0.3,Good,I,VS1,63.8,56.0,550,4.27,4.26,2.76
0.32,Ideal,D,VS2,62.3,56.0,891,4.38,4.38,2.74
0.35,Ideal,H,VS1,61.9,56.0,593,4.44,4.51,2.78
0.41,Very Good,E,SI1,63.6,56.0,560,5.11,4.69,2.97
1.21,Very Good,F,SI2,59.1,58.0,4142,6.81,5.93,4.05
0.53,Good,G,VVS2,63.8,60.0,2157,5.05,5.09,3.27
0.43,Ideal,F,VVS1,61.4,56.0,1230,4.79,4.82,2.97
1.88,Good,I,SI2,61.6,63.0,17530,9.07,9.48,6.71
0.4,Ideal,D,SI1,61.2,57.0,763,4.64,4.73,2.9
0.3,Ideal,G,VS1,61.6,56.0,669,4.4,4.39,2.72
0.41,Ideal,D,SI1,62.4,56.0,947,4.76,4.75,2.97
0.39,Very Good,E,VS2,62.1,58.0,969,4.69,4.79,2.94
1.02,Fair,H,VS2,61.2,60.0,4816,6.45,6.26,4.09
0.27,Premium,G,VVS2,59.9,60.0,823,4.33,4.27,2.48
0.75,Very Good,D,SI1,61.5,59.0,2581,5.68,5.84,3.59
0.51,Very Good,E,VS1,62.0,60.5,1046,5.3,5.32,3.32
0.61,Good,G,SI1,60.1,60.0,1253,5.68,5.09,3.28
0.31,Ideal,E,VS2,61.2,57.0,868,4.41,4.71,2.66
0.68,Very Good,F,VVS2,61.1,59.0,2638,5.66,5.81,3.5
0.57,Ideal,F,VS2,61.0,56.0,1716,5.36,5.39,3.25
0.85,Good,I,SI2,61.3,59.0,2513,5.76,5.6,3.57
1.08,Good,F,SI2,63.9,58.0,4145,6.53,6.36,4.08
0.89,Fair,I,VS1,63.9,57.0,4606,6.36,6.11,4.02
0.34,Premium,I,VVS1,59.1,61.0,622,4.45,4.47,2.61
0.33,Premium,E,VVS2,61.4,61.0,1092,4.44,4.49,2.72
0.71,Very Good,D,VS1,63.9,57.0,2015,5.68,5.66,3.61
1.08,Ideal,I,SI2,62.8,57.0,2722,6.42,6.56,4.13
0.72,Premium,E,SI1,62.4,58.0,1653,5.23,5.2,3.6
0.31,Ideal,H,VVS1,60.9,56.0,1038,4.4,4.49,2.7
1.05,Very Good,F,SI2,60.6,58.0,4727,6.51,6.55,3.91
1.09,Good,H,SI1,63.4,59.0,5321,6.21,6.26,4.28
0.28,Very Good,G,VS2,60.0,58.0,534,4.39,4.2,2.56
0.33,Ideal,H,VVS2,61.7,56.0,828,4.44,4.41,2.73
2.01,Very Good,I,I1,60.8,57.0,8060,7.11,4.95,3.31
1.47,Premium,G,VS1,63.8,61.0,8497,6.41,7.25,4.03
1.0,Premium,D,SI2,62.5,57.0,4604,6.44,6.37,3.98
0.38,Very Good,G,VVS1,59.7,58.0,863,4.45,4.7,2.81
0.41,Ideal,I,VVS2,62.9,56.0,1200,4.97,4.73,2.99
0.73,Very Good,G,SI1,59.5,58.0,2732,5.66,5.58,3.53
0.51,Premium,E,VS2,58.8,59.0,3298,5.27,5.23,3.12
0.33,Ideal,I,SI1,63.7,56.0,524,4.43,4.7,2.77
1.19,Ideal,J,SI2,61.4,56.0,3734,6.66,6.78,4.14
1.13,Good,J,I1,63.9,56.0,3660,6.66,6.53,4.24
1.12,Ideal,I,SI1,62.6,57.0,4902,6.61,6.55,4.1
1.02,Ideal,J,SI2,60.5,56.0,2521,6.59,6.66,3.95
1.13,Ideal,D,SI2,61.3,57.0,4810,6.55,6.66,4.05
1.61,Ideal,G,VS2,61.7,56.0,16636,7.36,7.56,4.95
1.09,Premium,G,VS1,60.9,61.0,10336,6.52,6.69,4.03
1.78,Ideal,J,SI2,62.9,56.0,7642,7.38,7.35,5.09
0.3,Ideal,E,VVS1,63.0,56.0,3155,5.08,4.31,2.71
2.15,Premium,I,SI2,58.2,59.0,17408,8.91,8.32,5.17
1.02,Good,F,SI1,63.4,62.5,4569,6.35,6.26,4.02
1.17,Premium,D,SI2,60.5,60.0,3789,6.55,6.65,3.94
0.29,Very Good,E,VVS2,62.5,59.0,879,4.31,4.08,2.63
0.91,Fair,H,SI1,62.7,58.0,2531,6.29,5.98,3.98
0.66,Ideal,I,SI2,61.9,56.0,2934,5.57,5.58,3.45
0.54,Very Good,G,VS1,62.1,59.0,1006,5.2,5.18,3.24
1.0,Ideal,F,SI1,61.0,56.0,4297,6.48,6.45,3.96
1.54,Ideal,G,VVS2,62.5,56.0,7901,7.47,7.43,4.64
1.07,Premium,G,VS1,61.6,60.0,8047,6.84,6.54,4.24
0.57,Very Good,D,SI2,59.6,56.0,1737,5.36,5.47,3.23
0.56,Ideal,G,SI1,61.9,57.0,3536,5.08,5.28,3.25
0.71,Ideal,D,SI2,62.9,56.0,3177,5.81,5.66,3.61
0.75,Ideal,D,SI2,62.4,56.0,1984,5.81,5.8,3.64
0.3,Premium,G,VVS2,61.7,58.0,797,4.3,3.98,2.63
1.01,Premium,H,SI2,61.9,58.0,3878,6.47,6.34,3.92
1.21,Premium,H,SI2,60.1,58.0,6262,6.75,7.04,4.26
0.77,Ideal,I,VS1,62.0,56.0,2843,5.75,5.82,4.03
0.31,Ideal,I,VVS2,62.4,56.0,564,4.38,4.27,2.71
0.33,Premium,F,SI1,59.1,59.0,1435,5.77,5.78,3.49
0.67,Good,I,SI2,63.5,59.0,3291,5.53,5.64,3.57
0.71,Ideal,I,VS1,61.4,57.0,3617,5.67,5.73,3.5
1.0,Premium,F,VS1,60.2,60.9,8761,6.59,6.59,3.99
1.93,Ideal,D,SI2,62.9,56.0,850,4.76,4.62,2.92
0.41,Ideal,D,SI2,63.3,56.0,609,4.39,4.7,3.01
1.02,Good,H,VS2,63.9,60.0,4532,6.32,6.33,4.09
0.41,Ideal,G,VVS1,62.0,57.0,747,4.86,4.83,3.02
2.07,Premium,D,SI2,61.2,59.0,936,8.16,8.32,2.96
0.28,Premium,H,VVS1,62.1,60.0,816,4.27,4.23,2.65
0.91,Very Good,J,SI2,63.8,56.0,2885,6.47,6.49,4.15
2.4,Premium,G,VS1,60.9,59.0,16256,7.6,7.48,4.59
0.44,Fair,J,I1,63.0,59.0,863,4.95,4.78,3.04
0.66,Premium,D,VS1,60.6,62.3,1945,5.72,5.64,3.42
1.01,Premium,D,SI2,57.3,61.0,2420,5.76,5.98,3.46
1.15,Premium,F,SI1,60.9,58.0,7825,6.63,6.78,4.08
0.76,Very Good,G,VVS2,62.9,56.0,5384,5.78,6.3,3.59
0.68,Ideal,F,VVS2,61.5,58.0,3421,5.64,5.69,3.49
0.32,Ideal,D,VS2,61.6,56.0,1014,4.4,4.36,2.69
0.68,Ideal,E,SI1,61.3,56.0,2782,5.79,5.86,3.68
0.75,Ideal,D,SI2,60.5,56.0,3055,5.96,5.98,3.58
1.02,Fair,H,I1,65.6,56.0,994,6.45,6.42,4.15
1.03,Very Good,H,SI1,59.4,59.0,4774,6.45,6.67,3.98
1.88,Very Good,I,SI2,60.9,62.7,12195,7.45,7.47,4.59
0.7,Premium,G,VS1,61.3,59.0,2502,5.33,5.75,3.54
0.82,Very Good,G,VS1,59.3,58.0,8896,6.49,6.3,3.74
2.02,Ideal,I,VS2,59.3,56.0,15645,7.4,8.1,4.83
0.68,Ideal,F,VS2,60.6,56.0,1986,5.74,5.73,3.48
0.32,Very Good,H,VVS1,63.2,59.0,740,4.25,4.36,2.73
0.5,Very Good,D,VVS2,60.1,56.0,2661,5.09,5.23,3.11
0.51,Very Good,D,VVS1,63.0,56.0,3435,5.03,4.31,3.21
1.97,Good,D,SI1,64.0,56.0,17038,7.23,7.25,4.69
1.06,Very Good,G,VS1,61.3,58.0,6060,6.57,6.33,3.85
1.01,Premium,G,VS1,60.8,60.0,10796,6.53,6.57,4.0
0.43,Ideal,D,SI1,62.4,57.0,802,4.35,4.84,2.79
0.7,Premium,F,SI2,62.6,61.0,3023,5.65,5.6,3.51
1.57,Very Good,I,SI1,61.8,60.0,10185,7.41,7.63,4.67
0.48,Ideal,G,SI1,61.4,58.0,2694,5.21,5.12,3.14
0.54,Good,G,SI1,63.5,58.0,3342,4.7,5.14,3.01
1.18,Ideal,H,SI2,62.5,56.0,4454,6.93,6.77,4.21
1.01,Very Good,D,SI1,58.9,59.0,10421,6.52,6.54,3.7
0.77,Good,D,SI1,63.8,58.0,2674,5.56,5.7,3.41
0.9,Premium,F,SI2,61.4,57.0,2401,6.12,6.16,3.8
1.55,Premium,J,SI2,61.7,58.0,8042,7.41,7.37,4.57
0.74,Ideal,H,SI2,62.2,56.0,2270,5.74,5.83,3.64
1.01,Very Good,F,VS1,63.1,56.0,8114,6.47,6.13,3.9
0.57,Ideal,E,VS2,62.6,56.0,1289,5.32,5.34,3.33
0.72,Very Good,I,SI2,59.4,60.0,3184,5.9,5.64,3.56
0.95,Ideal,F,SI2,60.7,56.0,3827,6.27,6.36,3.85
0.72,Ideal,E,SI2,61.5,56.0,2895,5.56,5.82,3.6
0.27,Ideal,D,SI1,59.6,57.0,615,4.24,4.22,2.92
1.11,Good,G,VS1,60.3,58.0,8058,6.69,6.4,4.23
1.01,Very Good,F,SI2,62.6,57.0,4513,6.41,6.45,4.03
0.76,Very Good,I,VS1,63.0,59.0,1759,5.81,5.87,3.68
0.76,Ideal,E,SI2,61.7,56.0,3086,5.74,6.2,3.84
0.52,Ideal,E,SI2,61.6,56.0,1911,5.24,5.24,3.23
1.75,Ideal,I,VS2,61.3,58.0,9856,7.45,7.58,4.61
1.01,Very Good,G,VS1,59.0,58.0,7054,6.41,6.57,3.91
1.15,Premium,H,SI1,61.6,57.0,5903,6.81,6.69,4.21
0.71,Ideal,F,SI1,60.7,56.0,2337,5.7,6.22,3.74
1.07,Very Good,E,SI1,58.8,58.0,5734,6.6,6.96,3.82
0.35,Premium,I,VS1,62.9,59.0,644,4.43,4.36,2.78
1.01,Very Good,I,SI2,59.3,57.0,3596,6.37,6.46,3.8
0.73,Very Good,F,VS2,60.8,56.0,3117,5.72,5.78,3.86
0.73,Ideal,J,SI2,60.6,56.0,2287,5.98,5.86,3.53
1.55,Premium,I,SI1,60.8,58.0,8132,7.58,7.61,4.59
1.02,Very Good,H,VS2,62.1,61.0,5733,6.32,6.51,4.02
0.51,Premium,D,SI2,62.2,58.0,2479,5.1,5.07,3.15
1.0,Ideal,D,SI2,61.6,56.0,3303,6.48,6.31,3.9
0.52,Very Good,G,VVS1,60.7,56.0,2228,5.3,5.37,3.18
1.0,Premium,D,SI1,61.6,57.0,4849,6.3,6.24,3.79
0.3,Ideal,I,VVS2,61.9,56.0,491,4.32,4.05,2.65
1.03,Very Good,D,VS1,57.7,60.0,9883,6.54,6.68,3.85
1.51,Very Good,G,VS1,63.1,58.0,15382,7.08,7.28,4.28
1.02,Very Good,F,VS1,62.8,56.0,17914,6.41,5.77,3.74
0.29,Premium,G,SI1,62.1,58.0,454,4.27,3.93,2.66
1.12,Ideal,D,SI2,60.9,57.0,4978,6.61,6.6,4.03
0.42,Very Good,D,SI2,62.8,57.0,666,4.46,4.81,3.0
0.4,Good,G,VS1,60.2,61.0,1002,4.61,4.63,2.98
1.06,Ideal,J,SI2,62.7,57.0,3264,6.12,6.25,4.21
1.5,Premium,G,VS2,62.6,59.0,12763,7.36,7.4,4.62
0.3,Ideal,H,SI1,62.2,56.0,399,4.44,4.28,2.68
1.18,Very Good,J,I1,63.5,60.0,810,6.7,4.86,2.92
0.68,Ideal,H,VVS2,62.0,56.0,3874,5.64,5.63,3.51
1.26,Premium,D,SI2,61.6,60.0,3850,6.92,6.81,4.12
1.01,Good,D,SI1,61.3,59.0,6157,6.34,6.16,3.97
0.39,Very Good,E,VS1,59.9,61.0,916,4.66,4.68,2.9
0.34,Very Good,G,VS2,63.7,56.0,769,4.41,4.4,2.81
0.42,Good,J,I1,63.9,56.0,862,4.75,4.72,3.01
0.52,Premium,G,SI1,61.7,60.0,2654,5.11,5.21,3.19
0.7,Premium,G,SI1,62.1,60.0,1437,5.18,5.73,3.2
0.74,Very Good,D,VS1,62.3,58.0,4974,5.7,5.76,3.58
0.32,Ideal,D,VS2,59.1,58.0,1034,4.61,4.52,2.63
0.55,Very Good,E,SI1,63.6,56.0,3011,5.06,5.2,3.29
1.77,Ideal,H,SI1,60.9,56.0,10714,7.4,7.29,4.86
1.81,Premium,I,VS2,60.2,60.0,17327,7.59,7.63,4.58
1.01,Ideal,F,SI2,60.8,56.0,2945,6.52,6.36,3.89
0.3,Ideal,G,VS1,62.6,56.0,581,4.08,4.3,2.67
0.53,Premium,G,VS2,61.2,59.0,3154,4.7,5.17,3.17
0.99,Very Good,H,SI2,63.3,57.0,2471,6.06,6.2,3.56
0.35,Premium,D,VS1,63.1,59.0,1080,4.51,4.47,2.83
0.69,Premium,E,SI1,62.2,58.0,3146,5.19,5.65,3.52
0.99,Premium,G,VS2,62.8,59.0,12237,6.36,6.25,3.91
1.53,Very Good,G,VS1,61.7,60.8,8806,7.38,6.72,4.44
0.69,Ideal,D,SI2,63.3,56.0,2185,5.73,5.59,3.58
1.05,Ideal,E,SI1,61.1,57.0,5357,6.41,6.5,3.95
0.55,Premium,D,SI2,62.6,60.0,2961,5.21,5.26,3.29
0.98,Ideal,F,SI2,57.9,56.0,3566,6.58,6.59,3.82
0.32,Good,E,VS1,63.0,56.0,760,4.41,4.36,2.78
0.35,Ideal,G,VS2,63.8,56.0,536,4.65,4.71,2.82
1.05,Fair,H,SI2,64.4,57.0,3749,6.32,6.22,4.34
1.02,Very Good,F,VS1,61.7,60.0,7765,6.34,6.53,3.87
0.33,Good,D,SI1,63.6,56.0,618,4.32,4.37,2.83
0.38,Premium,E,SI1,61.8,58.0,843,4.72,4.72,2.9
1.01,Ideal,D,SI2,62.0,57.0,3602,6.48,6.38,3.96
1.05,Premium,F,SI2,62.5,56.0,3688,6.54,6.46,4.02
0.55,Premium,H,VVS2,62.9,58.0,2539,5.29,5.26,3.29
0.99,Ideal,J,I1,62.0,56.0,1203,5.13,6.41,3.18
0.4,Ideal,D,VS2,61.6,56.0,1124,4.71,4.83,2.97
1.01,Ideal,E,SI2,61.8,57.0,3179,6.45,6.48,4.0
1.01,Very Good,D,SI2,62.8,58.0,2705,6.39,6.41,4.07
0.71,Ideal,I,VS1,61.3,56.0,2640,5.61,5.77,3.79
0.41,Ideal,D,SI2,62.0,57.0,696,4.85,4.86,3.0
0.33,Premium,E,SI1,59.2,61.0,605,4.08,4.26,2.71
1.05,Premium,E,SI2,62.5,60.0,3277,6.41,6.36,3.99
0.72,Premium,D,SI2,60.2,60.0,2830,6.45,5.74,3.49
0.57,Ideal,G,VS1,61.9,56.0,1560,5.23,5.37,3.32
0.41,Ideal,D,VS2,61.2,56.0,1034,4.84,4.79,2.96
1.03,Good,E,SI1,63.3,60.0,5929,6.48,6.28,4.0
0.58,Good,I,SI1,61.6,57.0,1544,5.36,5.33,3.43
1.0,Premium,H,SI2,59.7,58.0,3581,6.52,5.8,3.88
1.21,Premium,F,VS2,61.8,58.0,8321,7.04,6.98,4.22
0.37,Ideal,G,VVS2,63.0,56.0,795,4.74,4.74,2.8
0.68,Ideal,I,VS1,62.4,56.0,2478,5.63,5.72,3.57
0.4,Premium,D,SI2,60.3,58.0,917,4.55,4.76,2.93
0.38,Very Good,E,VVS1,58.6,61.0,853,4.47,4.49,2.9
0.27,Premium,H,VVS2,61.1,60.0,672,4.78,6.13,2.56
0.74,Fair,E,I1,65.9,56.0,1121,6.22,4.84,3.94
1.01,Ideal,E,SI1,61.7,56.0,5490,6.36,6.44,4.02
2.06,Ideal,H,SI2,60.1,56.0,18823,7.94,8.38,4.96
1.2,Good,H,SI2,62.9,58.0,4226,6.62,6.66,4.19
0.31,Ideal,I,VS2,59.3,56.0,523,4.51,4.45,2.64
