carat,cut,color,clarity,depth,table,price,x,y,z
1.02,Ideal,D,VVS2,61.6,58.0,9073,6.46,6.35,3.91
0.66,Very Good,H,SI1,63.3,58.0,1729,5.53,5.52,3.48
0.55,Premium,D,SI2,62.9,57.0,2582,4.92,5.21,3.31
1.02,Very Good,G,VS2,62.1,56.0,5255,6.33,6.28,4.09
1.1,Good,F,SI2,66.8,61.1,3413,6.5,6.71,4.09
0.74,Ideal,H,VS1,62.1,57.0,936,5.76,5.77,3.58
0.76,Very Good,J,SI1,60.6,63.5,2507,5.71,5.88,3.61
1.16,Good,J,SI2,63.8,55.0,3201,5.79,5.84,3.98
1.9,Very Good,J,SI2,60.8,59.0,7003,7.99,7.54,4.61
0.54,Very Good,D,SI2,62.5,59.0,3215,5.19,5.34,3.36
1.01,Ideal,G,SI1,61.2,57.0,6023,6.4,6.56,3.98
0.32,Very Good,H,VS2,62.3,55.0,544,4.4,4.37,2.66
1.03,Very Good,H,VS2,63.9,59.0,5984,6.88,6.7,4.16
0.71,Very Good,E,VS2,60.1,56.0,2156,5.68,5.76,3.45
1.01,Ideal,G,SI1,62.3,55.0,1396,5.15,6.38,3.22
1.51,Fair,J,SI2,67.1,57.0,7222,7.48,7.23,4.68
0.49,Very Good,E,SI2,62.9,53.8,2964,5.23,5.2,3.29
1.0,Premium,F,SI1,63.3,59.0,3919,6.04,6.19,3.93
1.28,Premium,G,SI2,63.5,59.0,2716,6.24,6.13,4.24
0.68,Very Good,H,SI1,61.1,53.9,1837,5.68,5.91,3.66
0.32,Ideal,F,VVS1,61.7,56.0,1089,4.41,4.47,2.73
0.35,Very Good,E,VVS1,61.5,58.0,916,4.65,4.46,2.72
0.43,Ideal,I,VVS2,62.3,56.0,709,4.6,4.72,2.94
0.76,Ideal,D,SI1,61.4,56.0,2323,5.77,5.86,3.58
1.03,Ideal,D,VS2,60.7,58.0,7639,6.61,6.62,4.02
1.48,Ideal,F,SI2,59.8,56.0,8472,7.4,7.47,4.44
1.18,Ideal,D,SI2,61.1,57.0,5594,6.95,6.8,4.04
0.42,Very Good,E,SI2,62.1,57.0,800,4.94,4.8,3.0
0.39,Ideal,I,VS2,62.6,56.0,759,4.76,4.71,2.95
1.51,Premium,H,VS1,59.8,59.0,11977,7.47,7.4,4.48
0.51,Premium,E,SI1,62.3,58.0,2937,5.15,5.09,3.18
0.56,Ideal,D,SI1,62.6,56.0,3141,5.21,5.36,3.06
0.9,Very Good,E,SI2,61.0,57.0,3633,6.17,6.27,3.81
1.0,Premium,D,SI2,61.0,59.0,5478,6.4,6.41,3.86
0.72,Premium,D,SI1,62.6,59.0,2595,5.77,5.8,3.57
1.18,Ideal,H,VS2,60.8,58.0,2706,6.64,6.74,3.26
1.17,Ideal,H,SI1,61.5,56.0,5327,6.89,6.98,4.18
0.52,Good,E,VS2,63.6,56.0,1235,5.17,5.23,3.28
0.32,Ideal,E,VS2,60.8,57.0,846,4.2,4.41,2.7
0.34,Ideal,D,VS2,62.2,57.0,1014,4.39,4.4,2.77
0.32,Premium,G,SI1,61.1,58.0,952,4.41,4.37,2.64
1.05,Ideal,H,SI1,62.8,56.0,2413,6.47,6.39,4.13
1.49,Ideal,G,VS1,62.4,58.0,13386,7.39,7.39,4.62
0.56,Good,G,VVS1,59.4,62.7,2988,5.13,5.12,3.09
0.39,Ideal,E,VS1,60.0,56.0,1119,4.81,4.65,2.8
0.51,Good,E,SI1,62.8,59.0,2510,5.01,4.98,3.07
1.01,Good,H,SI1,59.2,59.0,5363,7.47,6.65,3.84
0.48,Ideal,D,VS2,60.2,57.0,1638,5.05,5.16,3.04
0.84,Ideal,G,VVS1,62.7,57.0,4889,5.92,5.96,3.92
0.71,Very Good,H,SI1,60.1,57.0,2315,5.78,5.83,3.5
1.0,Premium,F,SI2,62.7,58.0,3248,6.22,6.38,4.02
0.28,Ideal,E,VVS2,62.4,57.0,765,4.44,4.3,2.69
0.4,Ideal,G,VS2,60.9,56.0,998,4.87,4.87,2.91
0.71,Premium,D,SI2,62.6,59.0,10207,5.73,6.03,3.6
0.75,Good,E,VS2,63.9,58.0,1545,4.94,4.36,3.65
1.21,Premium,G,VS2,59.0,58.0,6907,7.1,7.0,4.27
0.52,Ideal,D,VS2,60.6,57.0,2397,5.23,6.63,3.2
1.02,Ideal,G,SI1,62.1,56.0,5013,6.44,6.56,4.04
0.72,Very Good,I,VVS1,62.1,57.0,2163,5.19,5.22,3.58
0.39,Ideal,D,VVS2,61.6,58.0,1570,4.68,4.72,2.91
1.01,Premium,G,VS2,60.5,59.0,5531,6.56,6.72,3.85
0.72,Very Good,F,SI1,63.6,58.0,1599,5.73,5.73,3.67
1.27,Very Good,H,VS1,59.2,58.0,7250,6.96,7.15,4.12
0.36,Ideal,D,VS2,61.2,58.0,1063,4.71,4.74,2.68
1.02,Good,J,SI1,59.2,59.0,5233,7.49,6.72,3.92
0.51,Premium,E,SI1,60.7,58.0,2692,5.45,5.18,3.15
0.9,Fair,G,VVS1,64.1,57.0,3553,6.06,6.04,4.04
0.45,Very Good,H,SI1,61.8,58.0,617,5.08,4.88,2.88
0.7,Premium,D,VS2,61.4,59.0,2803,5.77,5.73,3.54
0.49,Premium,E,SI2,60.7,59.0,2552,5.16,5.0,3.05
0.97,Fair,E,SI2,58.4,59.0,4122,5.93,5.89,3.92
0.74,Premium,E,SI2,60.2,59.0,2893,6.01,5.81,3.49
0.33,Premium,F,VS1,60.9,58.0,758,4.46,4.46,2.72
1.27,Premium,D,SI2,60.8,59.0,6213,6.9,6.79,4.03
1.45,Very Good,H,SI2,61.6,56.0,7984,6.87,7.24,4.36
1.15,Very Good,E,SI2,60.0,59.0,3621,7.03,6.88,4.28
1.2,Ideal,F,VVS2,62.0,56.0,7485,6.83,6.69,4.25
1.03,Very Good,G,VS2,59.7,55.0,5984,6.76,6.64,3.98
0.56,Very Good,F,VVS2,60.4,57.0,1314,4.24,5.49,3.25
0.41,Good,H,VVS2,63.3,57.0,1281,4.77,4.68,3.0
0.51,Premium,G,VS2,62.1,58.0,3492,5.14,5.1,3.17
1.02,Very Good,H,VS2,63.0,56.0,4625,6.28,6.19,3.98
0.75,Ideal,F,VS2,61.3,56.0,2437,5.74,5.74,3.53
1.32,Ideal,H,SI2,62.7,56.0,4777,6.63,6.8,4.22
0.91,Very Good,G,VS2,59.8,55.0,5121,6.37,6.44,3.79
0.41,Very Good,D,VS1,61.3,59.0,871,5.18,4.73,3.05
1.08,Good,G,VVS2,66.0,56.0,7592,6.43,6.59,4.13
0.44,Ideal,H,VVS2,61.6,56.0,693,4.54,4.91,2.99
1.0,Ideal,I,VS1,61.5,56.0,4529,6.38,6.54,3.98
1.16,Very Good,H,SI1,58.2,60.4,4601,6.75,6.8,3.8
0.26,Very Good,H,VVS1,60.8,58.0,574,3.87,4.68,2.48
0.54,Very Good,F,SI2,61.4,59.0,1107,5.21,5.24,3.21
1.26,Ideal,H,SI2,63.2,57.0,5604,6.99,6.3,4.25
0.52,Good,F,VS1,64.8,59.0,1264,4.75,5.1,3.21
0.31,Very Good,E,SI1,59.8,57.0,878,4.42,4.41,2.49
0.72,Very Good,E,VS1,62.3,57.0,1535,5.7,5.23,3.58
2.16,Very Good,J,SI2,64.5,55.0,10816,8.33,8.44,5.23
1.04,Fair,H,SI2,66.2,58.5,3938,6.56,6.56,4.0
0.99,Very Good,H,SI1,62.8,59.0,4423,6.34,6.29,3.98
0.55,Very Good,J,SI1,60.8,55.0,1195,5.31,5.39,3.29
1.17,Very Good,H,SI2,58.8,56.0,4048,6.63,6.88,4.0
1.95,Premium,J,SI2,60.7,57.0,7271,7.72,7.54,4.59
0.33,Good,E,SI1,62.4,59.0,783,4.44,4.49,2.8
0.72,Ideal,E,SI1,59.0,56.0,2118,5.97,5.85,3.41
0.56,Very Good,E,SI1,60.8,59.0,3024,5.21,4.97,3.21
0.43,Premium,I,SI1,62.9,58.0,646,4.4,4.74,3.01
2.21,Ideal,G,VS2,59.5,56.0,16670,7.51,7.58,4.84
0.32,Good,E,VS2,59.5,63.3,954,4.78,4.45,2.13
0.41,Ideal,G,VVS2,62.9,56.0,800,4.3,4.12,2.74
0.77,Very Good,H,VS1,63.5,56.0,2407,5.75,5.99,3.68
1.05,Very Good,E,VS2,59.8,57.0,7804,6.6,6.73,3.91
0.79,Good,H,SI2,60.4,56.0,3823,7.96,8.01,5.24
0.5,Very Good,F,SI2,61.8,58.0,1074,5.25,5.17,3.19
1.01,Good,E,SI2,59.1,55.0,2887,5.79,6.76,3.73
0.89,Premium,G,VVS2,62.7,57.0,6491,6.1,6.02,3.76
0.42,Very Good,E,SI1,60.1,58.0,1118,4.83,4.85,2.96
1.22,Premium,D,SI2,61.1,59.0,6381,6.96,6.98,4.29
1.13,Ideal,E,SI1,61.1,56.0,8092,6.67,6.93,4.34
0.71,Premium,F,SI2,60.1,59.0,1357,5.17,5.73,3.5
1.49,Fair,J,I1,61.3,59.0,2707,6.82,7.08,3.82
1.03,Good,H,SI1,62.7,60.7,4114,6.72,6.81,3.9
1.02,Very Good,D,VVS2,63.8,57.0,15585,7.15,6.88,4.02
0.41,Premium,H,SI1,65.2,58.0,850,4.76,4.65,2.95
1.03,Very Good,H,VS2,63.3,58.0,4457,6.36,6.26,4.23
0.55,Very Good,F,VS1,60.5,57.0,844,5.21,5.25,3.16
0.42,Premium,I,VVS2,61.3,60.0,1504,4.79,4.89,3.0
0.41,Ideal,F,VS2,61.8,56.0,733,4.52,4.4,2.84
1.0,Premium,G,SI2,63.7,58.0,4488,6.43,6.24,4.07
1.01,Premium,H,VS2,59.5,60.0,4041,6.54,6.55,3.92
0.42,Very Good,F,SI1,62.0,58.0,884,4.75,4.8,2.95
0.7,Ideal,D,VS1,63.2,56.0,8998,5.79,5.68,3.63
0.58,Good,J,SI2,58.6,59.0,1857,5.59,5.39,3.2
1.28,Very Good,J,SI1,62.8,55.0,5458,6.81,6.94,4.25
1.01,Very Good,G,VS1,58.8,59.0,6443,6.51,6.62,3.84
0.35,Very Good,E,SI1,59.8,59.0,657,4.63,4.63,2.73
0.28,Very Good,E,SI1,62.0,57.0,506,3.84,4.13,2.6
0.41,Good,E,SI1,64.8,56.0,1086,4.14,4.76,2.86
0.64,Very Good,G,VVS2,62.9,58.0,13857,6.87,7.07,4.47
1.0,Good,J,SI2,62.6,58.0,3215,6.4,6.25,4.01
0.43,Fair,F,SI1,64.5,56.0,783,4.91,4.52,3.55
0.53,Fair,F,VS1,57.4,60.0,2385,5.86,5.31,3.16
0.5,Premium,I,SI2,62.7,59.0,3542,5.05,5.3,3.05
0.54,Premium,G,VS2,61.8,59.0,2971,6.42,6.34,3.19
0.39,Ideal,I,VVS1,62.5,56.0,972,4.86,4.75,2.97
1.08,Very Good,E,SI2,63.8,57.0,4988,6.41,6.56,4.19
0.41,Ideal,D,VS2,62.2,57.0,3066,4.71,4.78,2.95
0.39,Premium,H,VVS2,60.9,59.0,649,4.66,4.7,2.89
1.18,Good,D,SI2,62.3,57.0,5422,6.5,6.54,4.25
0.95,Ideal,F,VS1,61.3,56.0,6137,6.2,6.25,3.85
0.51,Good,G,VVS2,59.8,59.0,1333,5.27,5.25,3.14
0.7,Premium,F,VVS1,61.2,59.0,2022,4.35,5.07,2.61
1.01,Good,G,VS1,63.4,59.0,5037,6.35,6.3,3.99
0.35,Premium,E,VS2,62.5,58.0,945,4.5,4.44,2.8
0.51,Ideal,D,VS2,62.9,56.0,3405,4.66,4.72,3.02
0.57,Very Good,H,VVS2,62.3,56.0,1720,5.17,5.34,3.17
0.98,Premium,F,VVS1,62.2,57.0,5704,6.08,6.31,3.56
0.42,Ideal,F,VVS2,60.9,56.0,1517,4.87,4.87,2.93
0.72,Ideal,G,VVS2,61.2,56.0,4396,5.85,5.81,3.57
1.02,Very Good,E,VS2,62.8,58.0,6272,6.45,6.58,4.08
1.53,Ideal,H,VS1,61.9,56.0,10019,7.43,7.34,4.57
1.49,Ideal,D,VS1,61.1,56.0,16090,7.38,7.36,4.44
0.44,Ideal,F,VVS1,62.0,56.0,1430,5.2,5.3,3.25
1.01,Fair,H,SI2,63.6,58.0,2744,5.89,6.42,4.22
2.13,Premium,F,SI2,61.4,59.0,8912,7.74,7.51,4.63
0.5,Good,F,SI1,62.3,59.0,2902,5.36,5.2,3.17
0.65,Very Good,E,SI1,61.7,58.0,727,5.51,4.02,3.43
0.44,Ideal,G,IF,62.1,56.0,3586,3.99,4.86,2.89
1.04,Fair,J,SI1,63.9,56.0,5771,6.62,6.6,4.2
1.03,Ideal,E,VS1,63.2,56.0,8227,6.49,6.45,4.1
1.02,Very Good,F,SI1,62.5,57.0,5126,6.49,6.43,4.0
0.27,Ideal,D,VVS2,62.3,58.0,787,4.22,4.05,2.61
0.51,Premium,G,VVS2,61.2,58.0,2874,5.03,5.11,3.13
0.32,Very Good,E,VVS2,61.7,59.0,1836,4.59,4.4,2.75
1.17,Premium,E,VS1,61.7,58.0,10600,6.77,6.68,4.12
0.92,Good,H,SI2,62.7,59.0,3254,6.27,6.09,3.88
0.36,Very Good,E,SI2,60.1,58.0,3170,5.04,5.1,3.04
0.68,Very Good,G,VVS2,61.2,59.0,1039,4.19,5.22,3.46
0.33,Ideal,D,VS2,60.6,56.0,1009,4.65,4.33,2.61
2.04,Ideal,I,VS2,61.1,57.0,13669,8.15,8.29,5.0
2.03,Premium,H,VS2,63.2,59.0,18815,8.06,8.27,5.28
0.33,Premium,E,SI2,60.9,59.0,948,6.5,5.67,3.51
1.52,Good,I,SI2,63.2,58.0,6448,6.97,7.11,4.51
0.41,Premium,E,VS2,62.0,59.0,879,4.92,5.19,2.95
1.02,Premium,H,SI1,62.5,59.0,4492,6.42,6.46,4.18
0.43,Premium,H,VS1,61.9,58.0,668,4.45,4.63,2.77
0.72,Premium,H,VS2,60.4,58.0,3865,5.83,5.72,3.49
1.1,Ideal,E,VS1,61.4,58.0,8739,6.48,6.6,4.08
0.75,Ideal,D,VVS2,61.9,56.0,2833,4.98,5.25,3.6
0.72,Premium,F,SI2,61.3,59.0,2679,5.72,6.08,4.45
1.76,Good,I,SI2,64.0,57.0,11814,7.95,7.85,5.21
0.56,Premium,D,SI2,62.5,59.0,982,5.24,5.3,3.3
0.71,Good,H,VS2,66.1,58.0,2898,5.78,6.13,3.54
0.51,Ideal,E,VS2,60.1,56.0,1582,5.18,5.27,3.13
1.02,Very Good,G,VS1,61.6,59.0,6840,6.46,6.51,3.97
0.4,Ideal,F,VVS2,61.5,56.0,1579,4.5,4.79,2.82
1.55,Very Good,H,VS1,60.1,59.0,11745,7.56,7.64,4.53
0.76,Very Good,H,VS2,60.1,56.0,3048,6.14,5.9,3.57
0.51,Ideal,G,VS1,59.3,56.0,3364,5.31,5.33,3.16
0.39,Premium,J,VS1,62.6,57.0,719,4.75,4.7,2.95
0.3,Very Good,E,VVS2,61.1,59.0,815,3.96,4.41,2.66
0.54,Ideal,E,VS2,62.2,56.0,1041,5.21,5.25,3.25
0.31,Very Good,F,VS1,61.3,55.0,621,4.42,4.41,2.66
1.58,Ideal,D,SI1,63.1,57.0,9434,7.61,7.46,4.82
0.54,Very Good,E,VS2,61.2,59.0,2551,5.21,5.19,3.13
0.91,Good,H,VS2,63.7,58.0,4160,6.39,6.37,3.58
0.72,Good,D,SI1,63.9,56.0,1515,6.19,5.65,3.62
0.71,Good,J,SI1,59.3,61.5,2863,5.78,5.9,3.72
0.4,Very Good,F,VVS1,62.4,56.0,1039,5.22,4.74,2.98
0.5,Very Good,G,VVS2,58.9,61.2,1840,5.15,5.72,3.08
1.51,Ideal,F,SI2,61.2,56.0,3666,7.37,7.24,4.48
1.0,Ideal,D,SI1,63.1,56.0,6816,6.35,6.24,4.08
0.31,Very Good,E,SI1,62.1,57.0,734,4.31,4.36,2.7
0.96,Premium,I,VS2,61.2,58.0,3179,6.21,6.31,3.86
1.18,Very Good,H,VS2,64.2,56.0,6485,6.54,6.78,4.07
1.58,Good,J,SI1,63.4,58.3,5850,7.47,7.6,4.5
1.5,Very Good,G,VVS2,60.9,57.0,13159,7.28,7.41,4.49
0.55,Very Good,G,VVS1,62.2,58.0,1882,5.27,5.25,3.28
1.16,Very Good,H,VVS1,58.1,57.0,6308,6.66,6.77,4.03
0.56,Very Good,E,VS2,62.6,57.0,1859,5.23,5.25,3.31
0.33,Ideal,F,VVS1,60.3,57.0,707,4.38,4.3,2.73
1.04,Very Good,H,SI1,63.6,57.0,5201,6.35,6.45,4.1
0.34,Premium,D,SI1,59.2,56.0,882,4.45,4.38,3.48
1.48,Very Good,H,SI2,62.6,54.0,9585,7.58,7.41,4.64
1.83,Fair,J,I1,61.4,60.0,6612,7.69,7.61,4.99
1.09,Fair,F,VS2,62.7,56.0,5487,6.33,6.13,3.95
0.4,Premium,J,VS1,62.5,59.0,950,4.78,4.73,2.96
0.78,Good,H,SI1,63.5,58.0,2394,5.8,5.82,3.45
1.18,Ideal,H,SI2,61.0,55.0,5485,6.82,6.91,4.11
0.56,Fair,H,VS2,64.0,61.6,1882,5.78,5.7,3.5
0.41,Ideal,H,VVS2,60.3,58.0,875,4.37,4.82,2.93
0.41,Very Good,E,SI2,62.1,58.0,3790,4.64,4.74,2.94
1.09,Very Good,H,VS1,61.1,56.0,8678,6.72,6.69,4.02
0.69,Very Good,E,VS2,63.1,59.0,2513,5.69,5.55,3.58
0.52,Very Good,G,VVS2,62.7,58.0,2083,5.21,5.23,3.28
1.16,Very Good,G,VVS2,60.2,62.4,8759,6.89,6.81,4.07
0.72,Very Good,I,SI1,61.1,54.0,2333,5.73,5.85,3.6
0.31,Very Good,E,VS2,62.7,56.0,709,4.98,4.57,2.88
0.33,Very Good,E,SI2,60.7,57.0,1092,4.52,4.55,3.5
1.0,Good,H,SI1,61.7,59.0,3276,6.29,6.41,3.91
0.72,Ideal,F,VS1,62.3,57.0,3199,5.63,5.79,3.58
0.34,Premium,D,SI1,58.5,59.0,882,4.46,5.58,2.61
0.49,Premium,F,VS1,62.9,59.0,2116,5.63,5.56,3.57
0.68,Ideal,F,VVS2,63.1,56.0,2456,5.65,5.7,3.61
0.56,Very Good,E,VS1,58.9,58.0,2924,5.33,5.37,3.16
0.53,Ideal,G,SI1,62.3,57.0,3701,5.04,5.02,3.13
1.14,Premium,D,SI2,63.1,59.0,2674,5.21,5.26,3.32
0.9,Very Good,D,VS1,62.1,59.0,10279,6.07,6.02,3.65
1.51,Premium,E,SI2,61.3,59.0,8813,7.39,7.75,4.47
0.93,Ideal,G,VVS2,60.6,56.0,8964,6.69,6.84,3.95
0.69,Very Good,I,SI1,61.9,59.1,2210,5.71,5.72,3.54
0.56,Good,F,SI1,61.0,59.0,1090,5.22,5.22,3.19
0.33,Premium,E,VS1,60.3,58.0,926,4.45,4.48,2.68
0.72,Very Good,H,SI1,61.4,59.0,2130,5.71,5.75,3.51
0.7,Ideal,H,VVS2,61.6,57.0,1947,5.77,5.72,3.54
0.53,Ideal,I,VVS2,59.3,56.0,3003,5.2,5.25,3.13
0.41,Ideal,D,VVS2,62.8,56.0,1993,4.78,4.86,3.08
0.4,Good,E,VS2,62.6,59.0,1080,4.73,4.65,2.81
0.33,Very Good,D,SI1,63.9,57.0,1232,4.24,4.58,2.78
1.02,Very Good,F,SI2,61.7,59.0,3172,6.31,6.35,3.89
0.42,Very Good,H,VS1,62.4,57.0,738,4.4,4.37,2.75
0.31,Very Good,F,VVS2,63.6,56.0,1052,4.33,4.31,2.7
0.31,Very Good,D,VS2,60.2,55.0,693,4.27,4.35,2.54
1.03,Very Good,G,VVS2,61.8,59.0,10041,6.81,6.69,4.1
0.72,Ideal,D,VS2,60.0,57.0,3814,5.65,5.68,3.45
0.5,Very Good,F,VVS1,60.9,55.0,1912,5.22,5.27,3.17
0.54,Ideal,D,VS2,61.1,59.0,1963,5.14,5.32,3.21
0.35,Ideal,D,SI2,62.2,58.0,430,4.29,4.33,2.72
1.08,Ideal,J,VS2,60.7,57.0,3404,6.69,6.6,3.83
2.26,Premium,G,SI1,62.5,59.0,12851,8.09,8.04,4.62
0.53,Very Good,E,VS1,62.7,60.0,1278,5.21,5.26,3.28
