rowid_test,counterfactual_rank,pred,measure_validation,measure_L0,measure_gower,type,dataset_name,syn_name,run_model,model_name,timestamp
1353,82,0.703109502792358,1,2,8.57278911564626,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,83,0.703109502792358,1,2,8.57278911564626,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,84,0.533080995082855,1,2,8.60408163265306,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,85,0.533080995082855,1,2,8.60408163265306,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,86,0.610018312931061,1,2,8.61266424377971,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,87,0.585503339767456,1,2,8.68968409281521,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,88,0.713048100471497,1,2,8.72328767123288,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,89,0.540088415145874,1,2,8.9622588761532,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,90,0.655413448810577,1,3,6.0958904109589,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,91,0.501640319824219,1,3,6.10958904109589,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,92,0.583614766597748,1,3,6.13333333333333,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,93,0.634604930877686,1,3,6.13333333333333,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,94,0.571456730365753,1,3,6.17808219178082,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,95,0.526616454124451,1,3,6.2,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,96,0.801534473896027,1,3,6.2,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,97,0.700428366661072,1,3,6.2,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,98,0.802723526954651,1,3,6.2,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,99,0.67148357629776,1,3,6.2,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
1353,100,0.614633738994598,1,3,6.2,syn,adult_complete,TabSyn,2,xgboost,2025-02-27 21:37:17
