rowid_test,counterfactual_rank,pred,measure_validation,measure_L0,measure_gower,type,dataset_name,syn_name,run_model,model_name,timestamp
16414,1,0.46969485282898,1,3,7.11768702071814,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
16522,1,0.470169484615326,1,4,7.39417302860711,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
16570,1,0.485655337572098,1,3,8.49536528226725,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
16647,1,0.484101086854935,1,3,7.01923091466825,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
16762,1,0.487352520227432,1,5,5.0958949031668,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
16888,1,0.488828390836716,1,2,7.00383538613647,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
17064,1,0.431650072336197,1,3,7.04063696280574,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
17127,1,0.38058865070343,1,3,8.15889537793764,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
17133,1,0.427096873521805,1,4,6.02568590134038,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
17376,1,0.44568532705307,1,4,6.04363737889528,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
17700,1,0.417887151241303,1,3,9.08190059201375,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
17711,1,0.445018708705902,1,3,6.15200796430788,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
17756,1,0.489780515432358,1,3,8.31282565096479,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
17777,1,0.211431175470352,1,4,8.02849441314725,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
18318,1,0.39729118347168,1,4,6.3015041919152,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
18441,1,0.281814992427826,1,4,6.04954963758356,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
18587,1,0.0666026622056961,1,4,7.22652008990847,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
18685,1,0.477088868618012,1,2,7.0119752962373,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
18798,1,0.319048643112183,1,3,7.2285810715739,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
19002,1,0.422565996646881,1,3,6.00438281510338,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
19068,1,0.293959647417069,1,3,7.02498364179378,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
19457,1,0.429781258106232,1,3,8.03869490487439,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
19487,1,0.392275661230087,1,3,8.50373371890011,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
19631,1,0.460191696882248,1,3,7.63880272594682,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
19674,1,0.493815869092941,1,3,8.54545311983915,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
19767,1,0.242283090949059,1,3,7.29884995781294,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
20073,1,0.44333428144455,1,4,5.00935907298051,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
20199,1,0.377323538064957,1,2,8.40695617182588,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
20633,1,0.439320087432861,1,5,6.28352777838645,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
20800,1,0.45432648062706,1,4,8.61130594240528,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
20962,1,0.330789715051651,1,4,7.48453483531579,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
21154,1,0.066472515463829,1,3,7.52978109098649,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
21299,1,0.401281595230103,1,3,7.12978120928561,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
21422,1,0.303418129682541,1,4,7.09369586923946,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
21721,1,0.315669536590576,1,3,6.06942874448843,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
21861,1,0.499496072530747,1,3,7.07650817393027,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
21960,1,0.334267109632492,1,3,8.26048949045215,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
22002,1,0.421679437160492,1,2,7.05311135536683,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
22014,1,0.442259907722473,1,5,4.00872299976804,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
22460,1,0.458355396986008,1,3,8.50020098921428,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
22630,1,0.434602469205856,1,4,7.07936159138245,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
22666,1,0.319169014692307,1,4,8.25745239722134,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
22704,1,0.359611958265305,1,2,8.4898033874964,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
22799,1,0.436875253915787,1,3,7.4746800580597,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
22842,1,0.462784707546234,1,4,6.52086281106369,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
22889,1,0.343766093254089,1,5,5.24341835694912,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
23287,1,0.397335648536682,1,2,7.03258523219999,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
23297,1,0.431603074073792,1,5,7.5404676720542,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
23300,1,0.489188373088837,1,3,7.02683790436227,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
23322,1,0.486621081829071,1,3,8.73394696185181,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
23530,1,0.343199968338013,1,4,7.41027475680761,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
23684,1,0.380409985780716,1,3,8.17350773183616,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
23865,1,0.450804650783539,1,3,8.36352925126268,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
23967,1,0.384517371654511,1,4,8.25818986188643,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
24523,1,0.43169978260994,1,3,6.083166098859,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
24538,1,0.209378078579903,1,3,7.04119164076541,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
24820,1,0.474581509828568,1,3,7.02497840454877,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
24989,1,0.453953862190247,1,2,7.01283446874567,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
25061,1,0.211110860109329,1,3,7.08162679115226,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
25675,1,0.444549292325974,1,3,6.17447010486487,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
25826,1,0.49225065112114,1,3,7.03362291474731,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
26062,1,0.339933067560196,1,2,7.02495739486889,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
26097,1,0.443615049123764,1,3,8.10621326160855,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
26136,1,0.468068569898605,1,4,6.05303795119239,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
26214,1,0.420769333839417,1,2,8.39424482384724,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
26268,1,0.469532787799835,1,5,6.38765449012386,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
26566,1,0.297399789094925,1,2,8.06473880648814,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
26867,1,0.337902277708054,1,4,7.31561418273561,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
27126,1,0.462090909481049,1,4,6.34086485335419,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
27170,1,0.487140715122223,1,3,7.36927728210536,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
27190,1,0.237930357456207,1,4,6.1423720674871,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
27207,1,0.488179385662079,1,3,8.58468570495918,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
27290,1,0.307687491178513,1,3,7.18308667209468,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
27296,1,0.369361907243729,1,4,6.33991230342011,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
27297,1,0.161537513136864,1,2,8.17841239950138,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
27736,1,0.2496487647295,1,5,6.03607259072183,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
27989,1,0.454729795455933,1,2,7.12339859569001,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
28152,1,0.476818561553955,1,4,6.6070499061155,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
28252,1,0.453211307525635,1,4,8.72049123662489,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
28514,1,0.342945992946625,1,3,7.46851370654534,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
28747,1,0.424406141042709,1,4,7.13941865280252,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
28835,1,0.491492420434952,1,3,7.77308143650886,real,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
74,1,0.515113234519959,1,3,7.1732974183315,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
77,1,0.593478441238403,1,3,8.19762368706049,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
112,1,0.82559198141098,1,3,7.1248809119674,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
361,1,0.604823648929596,1,3,7.42258285923645,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
506,1,0.503620624542236,1,2,8.21239798798066,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
636,1,0.548247575759888,1,4,7.21778609615743,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
838,1,0.502755582332611,1,4,6.5285746604006,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
1051,1,0.604467928409576,1,3,8.72017239831813,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
1149,1,0.711121678352356,1,4,5.13878773069232,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
1347,1,0.593024253845215,1,5,6.52944955626874,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
1353,1,0.829488754272461,1,2,8.24878081086537,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
1378,1,0.504646480083466,1,4,7.31936069536671,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
1467,1,0.507202506065369,1,4,6.59204175726196,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
1534,1,0.524431347846985,1,3,7.51715107647429,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
2010,1,0.769300520420075,1,5,6.3236545765978,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
2051,1,0.624500513076782,1,3,7.60349246738748,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
2169,1,0.740825414657593,1,4,7.2995990424053,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
2302,1,0.539516031742096,1,3,7.03387299714631,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3074,1,0.612610399723053,1,3,7.00981278041412,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3075,1,0.518537044525147,1,3,6.02232185257996,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3126,1,0.728437423706055,1,3,6.03225759359494,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3146,1,0.624279260635376,1,3,8.53579296981189,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3190,1,0.811097979545593,1,3,7.00578298352011,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3193,1,0.570971190929413,1,3,7.57380962895287,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3371,1,0.646158516407013,1,3,7.37614896841132,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3419,1,0.737137079238892,1,2,8.21898698839434,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3487,1,0.508996725082398,1,2,8.06220381136269,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3623,1,0.765511810779572,1,3,7.24359440766164,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3657,1,0.752902269363403,1,3,8.19705921573393,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3687,1,0.688860476016998,1,3,8.18821449787139,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3721,1,0.697280287742615,1,3,7.18049686750926,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3753,1,0.531570672988892,1,4,6.2103972554157,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3796,1,0.68517804145813,1,3,7.17830321463417,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
4015,1,0.507911860942841,1,3,7.51741544001733,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
4356,1,0.560376703739166,1,3,7.52879035923442,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
4391,1,0.646318733692169,1,4,6.04628288390742,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
4686,1,0.580969989299774,1,3,7.15322726062761,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
4714,1,0.560273349285126,1,2,8.11685736521225,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
4891,1,0.627221524715424,1,3,7.2244774763842,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
5077,1,0.520882546901703,1,2,8.54706539525983,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
5182,1,0.708261728286743,1,5,5.60274185393889,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
5307,1,0.640212595462799,1,4,6.11460423697332,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
5594,1,0.540098428726196,1,4,7.09480483558915,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
5803,1,0.541390180587769,1,4,6.07385121233796,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
5840,1,0.648170530796051,1,4,6.18182981336941,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
6009,1,0.510134100914002,1,4,6.66828704455456,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
6055,1,0.540829479694367,1,3,6.0043501994344,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
6222,1,0.744411766529083,1,4,6.02786142706387,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
6305,1,0.624996960163117,1,4,6.19170697165783,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
6459,1,0.579725801944733,1,3,6.0230876969079,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
6462,1,0.592390418052673,1,3,8.64328952264035,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
6837,1,0.532673060894013,1,3,6.03417862943091,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
7194,1,0.867318212985992,1,2,8.32469529183426,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
7302,1,0.553536236286163,1,2,7.22454987101707,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
7649,1,0.523218035697937,1,2,8.13035638762223,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
7688,1,0.596198558807373,1,4,6.02922280562638,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
7711,1,0.872012972831726,1,4,5.00263416864146,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
7843,1,0.697388172149658,1,3,7.34534701482965,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
8171,1,0.814534068107605,1,2,8.27612879122168,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
8254,1,0.607934296131134,1,3,8.52719030326235,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
8375,1,0.575592875480652,1,4,7.65978249761066,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
8518,1,0.522563397884369,1,3,6.19889476712329,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
8787,1,0.541042387485504,1,3,8.60497828440899,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
8918,1,0.60716837644577,1,4,7.57095299456283,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
9057,1,0.501000583171845,1,3,7.61341286208843,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
9155,1,0.579117000102997,1,3,7.03104465970921,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
9396,1,0.532161355018616,1,3,7.59411997713506,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
9421,1,0.819249391555786,1,3,8.3420556032773,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
9779,1,0.541792929172516,1,3,7.68369068082291,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
9904,1,0.757456243038178,1,4,8.27176288189896,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
9958,1,0.627408802509308,1,3,7.54176235135411,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
10179,1,0.603099346160889,1,3,7.08712178763003,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
10276,1,0.560612559318543,1,2,7.05962410222259,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
10482,1,0.670858144760132,1,4,5.00062754712473,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
10904,1,0.570048272609711,1,2,8.3402080716438,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
10997,1,0.745179533958435,1,3,7.0355876310208,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
11307,1,0.500980794429779,1,2,7.10306663725464,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
11357,1,0.504336833953857,1,2,8.04351896395626,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
11460,1,0.640101134777069,1,4,7.32937245581996,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
11498,1,0.545226037502289,1,4,7.32624945777935,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
11613,1,0.661679863929749,1,3,7.2854801559422,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
11617,1,0.508199036121368,1,5,6.14739176499363,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
11631,1,0.51486086845398,1,5,4.02059490027463,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
11873,1,0.685873925685883,1,3,8.96066528292238,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
11937,1,0.621356725692749,1,3,8.65392099088329,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
11958,1,0.500570416450501,1,2,8.06873049754577,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
12129,1,0.645940899848938,1,3,7.07353580506691,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
12235,1,0.633256375789642,1,3,8.71115437305378,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
12236,1,0.556779623031616,1,2,8.08460263550691,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
12301,1,0.670256912708283,1,4,7.50836030320529,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
12387,1,0.637982785701752,1,3,8.15306844717446,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
12555,1,0.520143747329712,1,3,7.35051673660645,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
12563,1,0.532864332199097,1,3,7.52434883708401,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
12655,1,0.70611298084259,1,3,9.2824699996866,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
13049,1,0.646385490894318,1,3,7.03889249992471,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
13214,1,0.54074627161026,1,2,8.70117775639671,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
13911,1,0.525242626667023,1,3,7.30797955063925,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
14118,1,0.58016973733902,1,3,7.11398434489119,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
14303,1,0.885422766208649,1,3,8.11943194602206,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
14356,1,0.53969806432724,1,3,8.53982286376838,syn,adult_complete,TabSyn,2,xgboost,2025-02-25 09:45:38
3966,1,0.479130446910858,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
3983,1,0.434591919183731,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4062,1,0.414828628301621,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4073,1,0.467771083116531,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4076,1,0.428718864917755,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4079,1,0.487311631441116,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4093,1,0.462415337562561,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4094,1,0.478719532489777,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4097,1,0.33577036857605,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4099,1,0.475991457700729,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4101,1,0.494419276714325,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4102,1,0.475042104721069,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4109,1,0.496757030487061,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4111,1,0.376900970935822,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4159,1,0.447056233882904,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4168,1,0.475673019886017,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4226,1,0.49533012509346,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4238,1,0.49533012509346,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4349,1,0.49313685297966,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4354,1,0.406522274017334,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4360,1,0.288106650114059,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4361,1,0.453688263893127,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4363,1,0.494569689035416,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4365,1,0.4709113240242,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4415,1,0.478051900863648,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4434,1,0.422461479902267,1,1,8,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4473,1,0.434599429368973,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4971,1,0.391784310340881,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4972,1,0.431626051664352,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4973,1,0.452527433633804,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4983,1,0.438542515039444,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4988,1,0.457173138856888,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4994,1,0.40805321931839,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4996,1,0.40973225235939,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
4997,1,0.462867975234985,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5005,1,0.37710440158844,1,2,7,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5043,1,0.466974794864655,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
5082,1,0.429765164852142,1,3,6,real,nursery,CTGAN,8,xgboost,2025-02-25 09:45:38
