carat,cut,color,clarity,depth,table,price,x,y,z
1.01,Premium,G,VS1,62.7,58,6441,6.41,6.4,4
1.01,Very Good,G,VS1,58.8,58,7451,6.58,6.63,3.85
0.64,Ideal,G,VVS1,61.7,54,3178,5.54,5.57,3.43
0.3,Ideal,E,VS2,63,56,658,4.28,4.24,2.69
0.34,Ideal,E,SI1,62.9,55,788,4.5,4.46,2.83
1.2,Ideal,D,SI2,60.4,55,6073,6.87,6.88,4.16
1.21,Premium,F,VS1,60,60,9489,6.95,6.89,4.15
0.55,Premium,G,SI1,61.3,58,1415,5.28,5.29,3.22
1.04,Premium,G,SI1,62.7,56,5249,6.47,6.41,4.04
0.41,Ideal,F,VS2,62.1,57,999,4.73,4.76,2.94
0.43,Ideal,H,VVS1,62.4,57,1178,4.83,4.84,2.98
0.7,Ideal,E,VS1,60.5,56,3359,5.74,5.77,3.52
0.77,Ideal,F,SI2,62.3,56,2403,5.9,5.91,3.69
0.27,Ideal,H,VS1,62.3,56,482,4.13,4.15,2.6
1.12,Premium,H,SI2,61.9,56,4882,6.65,6.61,4.12
1.03,Premium,H,VS1,62.5,59,5882,6.48,6.36,4.03
1.51,Premium,E,SI2,62.7,59,6810,7.27,7.21,4.54
0.5,Very Good,D,VS2,63.1,58,1758,5.04,5.07,3.18
1.51,Premium,F,SI1,60.7,59,12236,7.42,7.33,4.5
0.74,Premium,I,SI2,62,57,2051,5.83,5.77,3.6
0.7,Very Good,D,SI1,60.2,60,2768,5.76,5.81,3.47
1.71,Good,I,VS1,63.7,57,13660,7.59,7.55,4.81
0.52,Ideal,E,VS2,61.3,55,1662,5.21,5.22,3.2
1.53,Ideal,E,VS2,62.1,57,15293,7.37,7.28,4.58
1.22,Very Good,H,SI1,62.5,59,6323,6.8,6.78,4.25
0.53,Ideal,H,VS1,61.9,56,1709,5.23,5.24,3.23
0.76,Very Good,E,SI1,59.8,60,3048,5.9,5.94,3.54
0.53,Ideal,G,SI1,62.4,55,1308,5.18,5.19,3.23
0.9,Premium,G,SI1,61.3,60,3407,6.1,6.07,3.74
1.01,Premium,H,SI2,59.9,59,3920,6.51,6.48,3.87
1.11,Ideal,F,VS2,61.7,56,7589,6.65,6.68,4.12
0.31,Premium,D,SI1,61.7,59,709,4.35,4.31,2.67
0.51,Ideal,D,VS2,62.4,56,1787,5.13,5.1,3.19
0.52,Very Good,G,VS1,61.8,59,1588,5.16,5.19,3.19
1.24,Ideal,F,VS2,62.8,58,8676,6.75,6.87,4.27
1.59,Ideal,I,VS2,61.4,55,10964,7.49,7.55,4.61
0.4,Premium,G,IF,61.4,59,1257,4.76,4.71,2.89
0.71,Ideal,D,VS2,62,55,3372,5.72,5.77,3.56
0.7,Very Good,I,VVS2,60.1,63,2394,5.77,5.83,3.47
0.3,Ideal,G,VS1,61.5,57,605,4.29,4.32,2.66
0.41,Ideal,E,VS1,61.7,57,1153,4.8,4.76,2.95
0.78,Ideal,H,VVS2,62.1,55,3015,5.88,5.95,3.66
0.53,Fair,E,SI1,65.5,58,1156,5.17,5.14,3.27
0.53,Ideal,G,VVS2,62.3,54,2012,5.19,5.21,3.24
0.76,Fair,H,VS2,54.7,67,2513,6.25,6.22,3.39
0.9,Fair,I,VS1,65.7,55,2873,6.08,5.99,3.98
0.28,Fair,G,VVS1,62.4,66,545,4.12,4.15,2.61
0.39,Ideal,F,VVS1,61,56,1096,4.75,4.79,2.92
0.54,Premium,E,SI1,62.7,59,1637,5.21,5.17,3.25
0.63,Ideal,E,VVS2,62,57,3023,5.49,5.52,3.4
0.4,Premium,H,VS1,62.6,58,807,4.67,4.71,2.94
1.05,Ideal,F,VVS2,62.1,57,9115,6.5,6.47,4.03
1,Good,H,VS2,60.9,63,5229,6.45,6.49,3.94
0.5,Very Good,G,VS1,62.1,61,1613,5.06,5.11,3.14
1.02,Good,I,SI2,63.6,61,4141,6.29,6.33,3.99
0.41,Ideal,E,VS1,62.1,56,1153,4.77,4.81,2.96
0.55,Ideal,F,SI1,61.7,57,1605,5.27,5.29,3.26
0.3,Ideal,D,VVS2,61.6,57,789,4.31,4.34,2.66
0.4,Good,F,SI1,63.6,58,945,4.67,4.66,2.98
0.32,Very Good,I,VS2,62.9,57,449,4.31,4.4,2.74
0.9,Premium,I,SI2,59.8,59,3057,6.25,6.3,3.74
1.05,Premium,F,SI1,62.8,58,5504,6.5,6.43,4.09
1.01,Good,G,SI2,62.8,58,4725,6.37,6.4,4.01
2.19,Premium,I,VS2,60.5,60,16304,8.41,8.35,5.09
0.29,Ideal,G,VVS2,61.4,57,586,4.26,4.28,2.62
0.73,Premium,D,VS2,62.4,61,2977,5.79,5.76,3.58
0.4,Premium,F,VVS2,60.7,58,1088,4.7,4.74,2.86
0.9,Very Good,J,SI1,63.6,56,2956,6.11,6.06,3.89
0.42,Ideal,D,SI2,62.4,57,851,4.79,4.88,3
0.31,Very Good,H,SI1,62.8,58,482,4.34,4.38,2.74
0.7,Premium,H,SI1,62.2,58,2213,5.7,5.74,3.55
0.91,Very Good,G,SI1,63.8,56,4081,6.06,6.13,3.88
0.72,Fair,E,VS2,64.4,55,2802,5.66,5.73,3.65
1.03,Ideal,F,VVS2,60.9,56,9870,6.56,6.54,4
0.75,Very Good,G,SI1,62.3,56,2652,5.81,5.83,3.63
0.91,Very Good,G,SI2,60.3,61,3114,6.2,6.25,3.76
0.51,Ideal,D,VS2,59.2,57,1832,5.2,5.15,3.07
0.4,Good,F,SI1,63.6,57,882,4.69,4.66,2.97
0.47,Ideal,J,VS2,62.4,53,874,4.96,4.97,3.09
2.02,Premium,I,SI2,62.8,59,10528,8.03,7.98,5.05
1.23,Premium,D,SI2,60.6,60,5779,6.94,6.89,4.19
0.3,Ideal,D,VS2,62.3,54,710,4.28,4.31,2.69
0.5,Premium,E,SI1,62.6,57,1316,5.06,5.04,3.17
0.28,Very Good,E,VVS1,61.9,56,657,4.2,4.22,2.6
1,Good,F,VS2,63.8,56,5420,6.35,6.29,4.07
1.02,Ideal,F,SI2,62.4,55,4095,6.43,6.47,4.04
1.02,Ideal,H,SI1,63,55,4520,6.46,6.43,4.04
0.31,Very Good,H,SI1,61.1,54,421,4.35,4.39,2.66
0.23,Very Good,F,VVS2,61.5,57,530,3.93,3.97,2.42
0.51,Very Good,E,SI2,58.3,63,1427,5.18,5.25,3.05
1,Very Good,J,SI1,62.9,58,3788,6.31,6.37,3.99
1.7,Very Good,H,VS2,61.8,60,12257,7.55,7.66,4.66
0.74,Very Good,E,SI2,63.2,58,2376,5.75,5.71,3.66
1.02,Fair,G,VS1,64.5,57,4892,6.34,6.29,4.05
1.3,Ideal,H,VS2,62.9,57,7098,6.97,6.94,4.35
1.2,Ideal,J,VS2,61.8,54,4968,6.84,6.88,4.22
0.52,Very Good,E,SI2,61.8,58,1177,5.14,5.17,3.19
0.36,Very Good,H,SI1,63.3,54,684,4.56,4.59,2.89
0.9,Very Good,H,SI1,63.2,59,3388,6.12,6.09,3.84
0.4,Premium,F,VVS1,60.8,61,1263,4.77,4.76,2.91
1.14,Ideal,F,I1,61.9,56,3965,6.68,6.7,4.14
0.7,Very Good,I,VS2,62.8,57,1814,5.62,5.63,3.54
0.71,Good,I,VS1,63.8,53,2161,5.68,5.62,3.61
1.03,Premium,H,VS2,61.6,58,5364,6.49,6.46,4.01
1.03,Very Good,J,VVS1,62,57,4292,6.43,6.45,4
0.32,Ideal,I,VVS1,62.2,55,589,4.34,4.37,2.71
0.35,Good,G,SI1,63.7,57,689,4.52,4.48,2.89
0.3,Ideal,G,VS2,61.8,56,507,4.3,4.32,2.67
1.06,Very Good,I,SI1,62.2,57,4452,6.45,6.53,4.04
0.37,Premium,G,VS2,59.3,59,944,4.72,4.69,2.8
0.9,Fair,G,SI1,65.4,57,2691,6.05,6.01,3.95
1.02,Ideal,E,SI1,61.9,55,5250,6.47,6.44,3.99
1.08,Very Good,F,SI1,61.6,60,5481,6.54,6.6,4.06
0.71,Very Good,D,VS1,64.1,57,2841,5.6,5.66,3.56
1.52,Fair,H,SI1,65.8,59,9386,7.1,7.06,4.66
0.36,Ideal,D,VS2,61.7,55,928,4.59,4.61,2.84
0.7,Very Good,F,VS2,61.7,60,2593,5.63,5.72,3.49
0.32,Very Good,I,SI1,62.4,57,404,4.37,4.43,2.73
0.41,Ideal,F,VVS2,62.3,53,1115,4.76,4.79,2.97
0.4,Very Good,F,IF,61.6,58,1131,4.71,4.74,2.9
1.18,Premium,I,SI2,61.6,58,4639,6.85,6.8,4.2
0.6,Ideal,H,SI1,60.8,57,1170,5.46,5.49,3.3
0.44,Good,D,VS2,63.6,57,1059,4.85,4.82,3.07
0.71,Ideal,G,SI2,61.8,57,1814,5.7,5.72,3.54
0.32,Very Good,I,VS2,63.4,55,449,4.37,4.34,2.75
0.33,Very Good,F,VVS1,62,56,939,4.45,4.48,2.77
1.02,Premium,F,SI1,58.4,58,4855,6.66,6.61,3.88
0.42,Ideal,H,IF,61.9,57,1201,4.82,4.8,2.96
0.28,Good,G,IF,63.9,56,566,4.09,4.1,2.67
1.09,Premium,J,SI1,60.2,60,3524,6.71,6.62,4.04
0.55,Premium,E,VS2,59.1,60,1687,5.43,5.39,3.16
0.55,Ideal,E,VS2,62,54.5,1609,5.22,5.25,31.8
0.25,Very Good,E,VS1,60,58,361,4.07,4.1,2.48
0.41,Very Good,H,SI1,62.8,60,683,4.74,4.77,2.97
0.73,Ideal,F,VVS1,61.4,55,3880,5.79,5.84,3.57
0.41,Premium,I,VVS1,60.9,60,827,4.81,4.78,2.93
0.35,Premium,F,SI1,61.5,59,705,4.53,4.55,2.79
0.57,Ideal,G,VVS2,61.7,55,2070,5.35,5.38,3.3
2.17,Premium,J,SI1,62.4,58,13622,8.27,8.2,5.16
0.53,Ideal,G,SI1,61.1,55,1675,5.21,5.26,3.21
1.2,Very Good,G,SI2,61.5,58,5518,6.79,6.83,4.2
1.16,Very Good,F,SI2,58.8,59,4998,6.89,6.98,4.08
0.7,Good,E,SI2,63.7,61,2453,5.66,5.55,3.6
0.39,Ideal,G,VVS1,62.4,56,1095,4.67,4.71,2.91
0.41,Very Good,G,IF,62.3,60,1286,4.75,4.79,2.96
0.3,Ideal,J,IF,61.5,56,489,4.3,4.33,2.66
0.34,Ideal,F,VS2,61,58,856,4.48,4.51,2.74
0.31,Ideal,F,VS2,61.8,55,749,4.34,4.31,2.7
0.5,Premium,E,VS2,60.7,59,1654,5.11,5.14,3.1
2.01,Premium,H,SI1,61.3,59,13229,8.14,8.07,4.99
0.7,Good,F,SI1,63.1,57,2401,5.64,5.61,3.55
0.43,Premium,G,VVS2,62.6,55,1056,4.86,4.81,3
0.41,Very Good,F,SI1,63.3,58,717,4.72,4.74,2.99
0.73,Premium,G,SI1,60.6,61,2447,5.86,5.8,3.55
1.01,Very Good,G,VS2,62.7,59,5119,6.35,6.38,4.01
1.01,Very Good,G,VS2,61.6,57,6406,6.42,6.41,3.97
0.4,Ideal,E,VS2,60.9,56,904,4.73,4.76,2.87
0.77,Very Good,H,VVS2,61.9,57,3002,5.82,5.86,3.62
1.32,Ideal,I,VS2,62.5,57,6961,6.99,6.97,4.38
0.82,Premium,H,VS1,62.1,59,2985,5.97,5.91,3.72
2.06,Premium,F,SI2,60.1,62,13373,8.28,8.19,5
0.9,Ideal,G,VVS2,61.6,55,5640,6.17,6.21,3.83
0.91,Good,I,SI1,64,58,1964,6.01,6.04,3.83
0.59,Very Good,J,SI1,61.8,57,1116,5.35,5.4,3.33
1,Good,G,VVS1,63.4,59,7507,6.38,6.3,4.03
0.5,Premium,D,SI1,62.2,58,1363,5.09,5.12,3.17
1.01,Fair,E,SI2,56.8,66,3842,6.7,6.74,3.83
0.51,Premium,G,VS1,62.1,58,1662,5.12,5.09,3.17
0.5,Premium,F,VVS2,61.9,58,1960,5.1,5.06,3.15
1.04,Ideal,F,SI1,62.9,54,4939,6.5,6.47,4.04
0.72,Ideal,D,VS1,62.5,55,3192,5.69,5.79,3.58
1.61,Very Good,E,SI1,62.7,56,12379,7.39,7.44,4.7
0.72,Premium,I,VS2,59.3,59,2459,5.91,5.87,3.48
0.7,Good,D,SI1,62.6,57,2872,5.6,5.64,3.54
0.52,Ideal,E,VS2,61.1,57,1689,5.16,5.2,3.19
1.01,Fair,E,SI1,65.1,56,5469,6.33,6.27,4.07
0.33,Very Good,I,VVS2,61.8,58,714,4.46,4.5,2.73
0.67,Good,F,VS1,60,62,2188,5.62,5.63,3.38
1.01,Ideal,E,SI1,62.6,55,6260,6.38,6.3,4
1.29,Premium,I,SI1,61.1,62,7526,6.99,6.94,4.26
1.01,Good,F,SI2,63.8,57,4416,6.31,6.37,4.04
0.4,Very Good,D,SI2,63.1,57,798,4.73,4.69,2.99
0.56,Ideal,F,SI2,62.6,55,1296,5.2,5.32,3.27
1.02,Ideal,I,SI1,62.9,57,3983,6.43,6.45,4.03
0.41,Premium,H,SI1,62,59,876,4.79,4.8,2.96
0.7,Ideal,G,SI2,61.8,56,2232,5.66,5.7,3.52
0.55,Premium,E,VS1,62,55,1882,5.26,5.24,3.27
0.7,Good,D,SI1,61.3,61,2757,5.59,5.64,3.47
0.36,Ideal,F,SI1,61.2,57,667,4.56,4.59,2.79
1.09,Premium,I,SI2,62.6,58,3669,6.56,6.46,4.09
0.23,Ideal,F,VVS2,61.4,57,530,3.92,3.99,2.43
1.01,Very Good,E,VS2,62.7,60,6128,6.28,6.38,3.98
1.27,Ideal,G,SI1,61.9,56,6635,6.9,6.95,4.31
0.33,Ideal,F,VVS1,61.8,55,1021,4.46,4.46,2.76
1.16,Premium,H,SI1,60.2,60,5554,6.84,6.77,4.11
0.81,Ideal,F,SI1,60.1,60,3420,6,6.06,3.59
2,Very Good,G,SI1,63.5,58,17917,8.02,8.1,5.06
0.23,Very Good,E,VVS2,61.4,60,521,3.9,3.94,2.42
0.32,Ideal,G,VS2,61.4,56,580,4.38,4.4,2.7
0.55,Ideal,H,SI1,61.4,55,1292,5.25,5.29,3.25
0.51,Very Good,D,SI1,62.2,57,1574,5.1,5.12,3.18
0.52,Fair,G,VVS2,64.7,61,1911,5.02,4.97,3.28
0.9,Very Good,I,VS2,61.6,64,3535,6.07,6.14,3.76
1.5,Fair,I,SI2,64.9,58,7388,7.09,6.99,4.61
0.52,Ideal,G,SI2,61.1,55,1196,5.2,5.23,3.19
0.41,Fair,H,SI1,64.7,61,683,4.7,4.74,2.99
0.26,Very Good,F,VS2,63.3,58,401,4.08,4.11,2.57
1.02,Good,E,SI2,63.8,55,4440,6.33,6.39,4.06
1.08,Ideal,H,VS1,62.3,55,6562,6.54,6.57,4.09
0.31,Ideal,F,VVS1,61.9,55,990,4.38,4.39,2.72
0.4,Ideal,E,VVS2,62.3,54.6,1158,4.73,4.76,2.95
1,Premium,F,VS2,60.7,58,6330,6.44,6.39,3.87
0.4,Ideal,H,VS1,61.2,56,870,4.72,4.75,2.91
0.74,Good,F,VS1,57.7,62,2917,5.91,5.96,3.44
1.15,Ideal,F,VVS2,61.5,56,8743,6.78,6.77,4.16
1.12,Ideal,G,VS1,61,57,7687,6.7,6.73,4.09
1.3,Premium,I,VS2,62.7,58,6451,6.91,6.86,4.32
0.34,Ideal,G,VS2,62.1,55,596,4.48,4.5,2.79
0.4,Ideal,F,VS2,62.6,57,975,4.7,4.73,2.93
1.07,Very Good,H,SI2,62.8,57,3296,6.5,6.43,4.09
0.7,Very Good,F,SI1,61.7,60,2348,5.71,5.65,3.5
0.92,Premium,E,SI1,61.7,58,4482,6.21,6.27,3.86
0.71,Ideal,F,SI1,62.7,56,2352,5.7,5.73,3.6
0.3,Ideal,G,VVS1,61.7,56,764,4.3,4.34,2.65
0.31,Good,H,SI1,63.6,57,432,4.32,4.28,2.74
1.06,Ideal,H,SI2,62.5,55,4452,6.53,6.43,4.05
0.52,Very Good,F,SI1,58.6,59,1320,5.26,5.34,3.14
0.5,Very Good,E,SI1,61.1,61,1281,5.09,5.13,3.12
0.42,Ideal,H,VVS1,61.8,56,1016,4.81,4.82,2.97
2.01,Premium,I,VS2,60.3,59,17893,8.27,8.39,4.96
0.75,Very Good,F,SI1,60.6,58,2744,5.86,5.89,3.55
1.03,Very Good,F,SI2,62.2,56,4484,6.43,6.48,4.02
2,Very Good,H,SI2,63.5,57,12168,8.03,7.96,5.06
0.6,Very Good,D,VVS2,61.4,59,2612,5.42,5.41,3.33
0.3,Ideal,H,IF,62.1,55,772,4.32,4.35,2.69
1,Very Good,J,SI1,62.5,55,3712,6.37,6.42,4
0.35,Ideal,E,VS1,61.9,56,1094,4.55,4.53,2.82
0.3,Ideal,G,VS1,62.5,54,776,4.29,4.24,2.7
1.51,Premium,F,VS2,62,62,13945,7.27,7.34,4.53
0.7,Fair,F,I1,64.9,59,1134,5.57,5.55,3.61
0.35,Ideal,G,VVS1,61.2,56,887,4.56,4.63,2.79
0.43,Ideal,F,VVS2,61.9,56,1250,4.82,4.85,2.99
1.52,Very Good,J,VS2,63.3,59,7504,7.31,7.23,4.61
0.77,Ideal,H,VS2,61.3,56,3332,5.89,5.94,3.63
0.5,Fair,F,I1,64.9,57,713,5,4.85,3.24
0.71,Ideal,G,SI1,62.1,56,2596,5.72,5.74,3.57
1.73,Very Good,I,SI1,60.9,60,10957,7.72,7.68,4.69
2.06,Premium,I,SI1,61,60,15751,8.25,8.16,5.02
1.11,Ideal,G,VVS2,62.1,56,8773,6.61,6.65,4.12
0.35,Ideal,E,VS1,61.6,57,878,4.51,4.53,2.77
1.52,Premium,I,SI1,61.9,54,7584,7.43,7.41,1.53
0.4,Premium,F,VS2,61,58,1053,4.81,4.75,2.89
0.91,Premium,G,SI1,62.2,59,3986,6.22,6.15,3.86
0.33,Ideal,D,VS2,60.9,56,978,4.49,4.45,2.74
0.31,Premium,F,VS2,62.3,60,802,4.35,4.32,2.7
1.05,Premium,D,SI1,62.3,59,6124,6.49,6.43,4.03
1.51,Very Good,F,SI1,62.4,56,11565,7.33,7.4,4.56
0.71,Ideal,F,SI2,62.1,54,2422,5.72,5.76,3.57
1.02,Ideal,G,SI2,61.4,56,4890,6.47,6.5,3.98
0.36,Ideal,E,VS1,61.8,56,817,4.55,4.58,2.82
0.41,Very Good,G,SI1,62.5,59,705,4.72,4.75,2.96
0.43,Premium,E,SI2,60.8,58,882,4.88,4.88,2.97
1.05,Ideal,G,VS2,60.8,57,6837,6.65,6.62,3.98
0.5,Ideal,D,SI1,59.9,57,1884,5.19,5.18,3.09
0.51,Ideal,F,VVS2,62.4,57,2195,5.14,5.11,3.21
1.04,Premium,F,SI1,59.5,62,5152,6.6,6.58,3.94
1.01,Premium,F,VS2,62.2,59,6220,6.43,6.38,3.99
0.41,Ideal,F,VVS2,61.9,56,1115,4.77,4.73,2.94
0.92,Very Good,G,SI1,62.8,56,4922,6.18,6.24,3.9
0.96,Premium,G,SI2,59.8,60,3993,6.43,6.41,3.84
0.31,Ideal,G,VS1,62.7,57,524,4.31,4.35,2.72
0.4,Ideal,D,VVS1,62.8,56,1413,4.73,4.67,2.96
0.34,Ideal,I,SI1,62.3,54,447,4.45,4.5,2.8
1.52,Ideal,H,VS1,60.8,57,11154,7.41,7.45,4.52
0.52,Very Good,G,VS1,62.4,60,1648,5.05,5.12,3.2
0.33,Premium,H,VS2,61.7,59,689,4.41,4.44,2.72
0.28,Very Good,D,VVS1,62.2,56,657,4.19,4.2,2.61
0.91,Ideal,I,VVS1,61.6,57,4022,6.19,6.28,3.82
1.05,Ideal,F,VVS1,61.4,56,13595,6.51,6.56,4
0.39,Very Good,J,VS1,63.1,57,891,4.69,4.66,2.94
1.52,Very Good,G,SI2,61.9,62,8581,7.26,7.3,4.5
0.28,Very Good,D,VVS2,60.4,61,608,4.22,4.25,2.56
0.81,Very Good,E,VS2,62.7,60,4070,5.82,5.89,3.68
1.2,Premium,J,VS2,58,59,5234,6.98,6.9,4.05
0.61,Ideal,F,SI2,61.9,57,1446,5.4,5.43,3.37
0.3,Ideal,D,VS2,60.9,57,911,4.36,4.33,2.63
0.32,Very Good,G,SI1,62.8,58,540,4.33,4.37,2.72
0.42,Ideal,D,VS2,61.8,56,1007,4.84,4.82,2.98
0.58,Ideal,G,VS1,61.3,55,2129,5.36,5.42,3.3
0.42,Ideal,G,VS2,61.2,56,847,4.8,4.84,2.95
0.33,Ideal,D,VVS2,61.1,56,1021,4.45,4.46,2.73
0.52,Ideal,D,SI1,61.1,56,1651,5.22,5.23,3.17
0.9,Very Good,E,SI1,61.6,58,4165,6.12,6.24,3.8
1.55,Very Good,I,SI2,59.4,58,7775,7.46,7.57,4.42
2.28,Premium,I,VS2,60.8,60,16643,8.47,8.41,5.16
0.33,Ideal,G,VVS1,61.5,56,802,4.44,4.48,2.74
1.06,Ideal,E,VS2,61.9,56,7443,6.59,6.49,4.05
1.23,Fair,E,I1,64.5,58,3901,6.81,6.77,4.33
0.59,Ideal,G,VVS2,62.7,56,2125,5.34,5.38,3.35
0.31,Very Good,E,VS2,61.6,59,575,4.32,4.37,2.67
0.55,Very Good,G,VVS1,60,55,2077,5.39,5.46,3.22
0.32,Ideal,F,VS2,61.9,56,645,4.37,4.39,2.71
0.52,Ideal,F,VS2,61.1,56,1451,5.19,5.24,3.18
1,Premium,I,SI1,63,60,4525,6.34,6.32,3.98
0.42,Premium,F,VS1,60.9,59,1031,4.85,4.79,2.93
0.84,Very Good,H,VS2,60,59,3276,6.05,6.11,3.66
1.5,Ideal,G,SI1,61.6,56,9530,7.32,7.25,4.52
1.15,Ideal,H,SI2,62,56,4662,6.74,6.65,4.16
0.71,Very Good,G,VS1,59.3,58,2685,5.78,5.8,3.47
1.62,Ideal,G,SI1,61.4,55,12990,7.59,7.59,4.64
1.51,Premium,J,VS2,61.5,58,6342,7.32,7.27,4.5
0.51,Ideal,F,VS2,61.6,55,1431,5.18,5.09,3.17
1.22,Ideal,H,SI2,61.1,57,4852,6.91,6.87,4.22
1.13,Good,F,SI2,64,59,4395,6.59,6.63,4.19
1.07,Ideal,D,SI1,60.3,61,5598,6.69,6.58,4.01
0.41,Ideal,F,VS1,62.1,56,1076,4.81,4.77,2.97
0.32,Ideal,F,VVS1,60.4,59,926,4.42,4.46,2.67
0.32,Very Good,D,VS1,62.3,54,742,4.39,4.43,2.76
0.36,Premium,H,VS1,61,59,833,4.59,4.62,2.79
0.21,Premium,E,VS2,61.6,59,386,3.74,3.73,2.33
1.5,Ideal,F,VS2,61.5,57,14586,7.33,7.38,4.51
0.36,Ideal,E,VS1,61.7,56,1063,4.57,4.58,2.83
0.41,Ideal,F,VS1,62.7,55,1007,4.74,4.73,2.97
1.04,Premium,G,IF,62.6,56,9039,6.52,6.47,4.06
0.71,Ideal,G,SI1,62.4,56,2453,5.71,5.72,3.57
0.31,Premium,E,VVS1,61.5,58,1012,4.35,4.33,2.68
1.06,Premium,E,SI1,60.8,60,5328,6.58,6.61,4
0.31,Ideal,E,VVS1,61.7,56,853,4.33,4.36,2.68
0.32,Ideal,H,VS1,61.8,55,561,4.39,4.42,2.72
0.54,Ideal,G,SI1,61.5,57,1307,5.23,5.26,3.23
1.24,Ideal,G,VS1,61.9,55,9907,6.88,6.95,4.27
0.67,Good,F,VS2,60.2,61,2224,5.6,5.64,3.4
1.03,Premium,H,VS2,61.6,58,5777,6.49,6.48,3.98
1.23,Ideal,G,VS2,61.5,54,9516,6.86,6.93,4.25
0.41,Ideal,H,SI1,61.2,56,876,4.8,4.83,2.95
1.53,Ideal,G,VS1,59.7,57,14957,7.58,7.49,4.52
0.33,Good,E,SI1,63.8,55,748,4.37,4.4,2.82
1.15,Premium,I,VS2,61.5,61,4744,6.78,6.71,4.17
0.77,Premium,H,SI1,61.5,59,2338,5.93,5.89,3.63
1.02,Ideal,D,VS1,62.4,57,8742,6.4,6.43,4
0.7,Ideal,D,VS2,61.2,56,3360,5.71,5.76,3.52
0.55,Ideal,J,VS2,61.7,54,1151,5.3,5.25,3.29
0.58,Ideal,E,VS1,62.2,55,2192,5.33,5.34,3.32
0.52,Very Good,G,SI1,61.7,55.8,1244,5.14,5.19,3.18
0.72,Ideal,F,VS2,59.5,53,3547,5.88,5.8,3.5
0.79,Very Good,F,VS2,62.3,60,3259,5.92,5.93,3.68
1.55,Premium,J,VS1,61.6,58,8110,7.39,7.42,4.56
1.01,Ideal,F,SI1,62.3,57,4559,6.38,6.41,3.96
2.02,Very Good,H,SI2,56.8,60,14558,8.48,8.55,4.74
0.71,Premium,F,VS2,62.1,58,2494,5.75,5.71,3.53
0.54,Very Good,F,SI1,64,54,1133,5.11,5.16,3.31
