carat,cut,color,clarity,depth,table,price,x,y,z
0.5,Premium,I,SI1,60.3,59,1048,5.18,5.19,3.11
0.91,Ideal,F,SI2,61.7,56,3844,6.18,6.21,3.83
0.71,Very Good,F,VS1,62.2,55.1,3013,5.7,5.75,3.56
0.51,Very Good,D,SI1,59.1,61,1403,5.18,5.29,3.07
1.29,Premium,I,VS1,61.8,59,7042,6.99,6.94,4.3
0.58,Premium,G,VS1,60.5,60,2071,5.45,5.4,3.27
0.34,Ideal,D,SI1,60.1,56,596,4.52,4.56,2.72
0.44,Ideal,F,SI1,60.8,55,1040,4.92,4.9,3
0.5,Ideal,E,VS2,62.3,54,1746,5.12,5.08,3.17
1.51,Good,G,VS1,57.9,63,11216,7.59,7.5,4.41
0.77,Ideal,D,SI1,61.4,56,3081,5.9,5.85,3.62
0.74,Premium,G,SI1,61,56,2163,5.88,5.73,3.54
1,Good,E,VS2,63.3,56,6776,6.37,6.3,4.04
0.3,Premium,G,VS1,61.9,59,802,4.31,4.26,2.65
0.27,Very Good,E,VVS2,62,60,608,4.17,4.21,2.6
1.18,Very Good,E,I1,61.5,56,4229,6.8,6.87,4.17
1,Ideal,E,SI1,61.5,57,5235,6.41,6.41,3.96
0.92,Very Good,F,SI1,63.8,54,3855,6.17,6.24,3.93
0.71,Fair,G,SI1,65.9,55,2240,5.56,5.56,3.63
2.02,Very Good,H,SI1,58.7,63,18236,8.2,8.3,4.84
0.73,Good,H,SI2,63.4,59,1674,5.68,5.66,3.63
0.32,Very Good,H,VVS1,61.7,56,707,4.41,4.41,2.71
0.56,Ideal,G,VVS1,62,55,2473,5.26,5.3,3.28
0.39,Ideal,D,VVS1,61.6,56,1547,4.68,4.64,2.89
0.25,Ideal,F,SI1,60.1,56,498,4.1,4.14,2.49
1.55,Premium,F,VS1,61.1,58,15291,7.41,7.48,4.52
1,Premium,F,VS2,61.7,58,6521,6.44,6.38,3.97
2.02,Premium,H,SI1,61.8,61,18188,8.1,8.06,5.04
0.7,Fair,J,VS1,64.5,56,1774,5.57,5.48,3.61
1.01,Premium,E,VS2,59.3,60,6460,6.6,6.55,3.91
0.3,Very Good,G,SI2,63.3,57,394,4.27,4.32,2.7
0.51,Very Good,D,VS2,63.2,56,1749,5.02,5.09,3.2
0.26,Very Good,F,SI1,62,56,401,4.08,4.1,2.54
0.52,Very Good,D,VS2,63.6,56,1828,5.19,5.11,3.23
0.38,Ideal,E,VS1,62.2,54.1,1000,4.67,4.65,2.89
0.35,Very Good,D,SI1,63,56,681,4.47,4.49,2.82
2.02,Premium,G,SI1,61.6,58,12829,8.05,7.99,5
0.71,Good,E,SI1,63.2,56,2606,5.72,5.68,3.61
0.42,Premium,D,SI1,61.9,58,1022,4.82,4.76,2.97
0.9,Good,E,SI1,63.9,58,4463,6.05,6.09,3.89
0.3,Ideal,E,VVS2,61.7,57,789,4.31,4.34,2.67
1.47,Premium,I,VS2,62.9,58,6980,7.24,7.19,4.55
0.57,Very Good,I,VVS1,62.4,59,1712,5.22,5.23,3.28
0.72,Premium,I,SI1,62,60,1914,5.72,5.75,3.54
0.23,Very Good,E,VVS1,61.4,55,485,3.95,3.98,2.44
0.32,Premium,G,SI2,62.6,56,540,4.4,4.43,2.75
0.38,Good,E,SI1,63.4,56,738,4.56,4.6,2.91
0.54,Premium,I,VVS1,62.8,60,1435,5.19,5.22,3.26
2.04,Ideal,F,SI2,61.4,57,12377,8.2,8.12,5
0.53,Very Good,F,VVS2,59.4,58,2035,5.31,5.35,3.14
0.39,Premium,F,SI1,60.1,59,878,4.78,4.76,2.86
0.38,Good,F,SI1,63.6,56,882,4.58,4.64,2.91
0.3,Ideal,F,VVS1,62,58,897,4.3,4.34,2.68
0.33,Ideal,H,VS1,61.6,54.8,743,4.46,4.46,2.74
1.1,Very Good,F,VS2,61.9,56,7275,6.57,6.59,4.09
1.14,Ideal,H,SI1,62.3,55,5763,6.73,6.69,4.18
0.53,Very Good,F,VS2,60.5,59,1693,5.28,5.31,3.18
0.24,Very Good,E,VVS2,62.2,59,552,3.97,4.02,2.48
0.44,Good,G,VVS1,64,55,1207,4.85,4.78,3.07
0.56,Good,E,VS1,61.5,64,1986,5.26,5.32,3.22
0.3,Premium,H,VS2,62.3,58,648,4.28,4.32,2.66
0.45,Very Good,H,VS2,62.1,59,1027,4.85,4.85,3.01
1.39,Ideal,G,VS1,61.1,55,11861,7.24,7.14,4.39
1.01,Premium,H,VS2,61.5,59,5000,6.43,6.4,3.97
0.31,Ideal,G,VS2,60.8,56,544,4.39,4.43,2.67
0.53,Ideal,G,IF,61.5,55,2372,5.21,5.25,3.23
1.09,Premium,H,SI2,62,60,4578,6.59,6.53,4.09
1.49,Ideal,F,VS2,61.7,57,11650,7.34,7.25,4.53
0.56,Ideal,G,SI1,61.2,54,1811,5.36,5.3,3.27
1.11,Very Good,D,VS2,63.1,57,8796,6.62,6.59,4.16
1.01,Very Good,E,SI1,63.4,55,7145,6.35,6.34,4.05
0.3,Ideal,I,IF,62.4,55,631,4.3,4.35,2.68
0.53,Very Good,F,VS2,62.6,57,1592,5.1,5.22,3.24
0.56,Ideal,J,VS2,61.4,56,1094,5.3,5.34,3.27
0.38,Ideal,F,SI1,61,56,707,4.67,4.72,2.85
0.7,Premium,F,VS2,62,59,2838,5.68,5.64,3.53
0.32,Very Good,H,VS1,63,57,544,4.32,4.34,2.74
1.25,Ideal,I,VS2,60,58,4795,7.02,6.99,4.24
1.51,Very Good,J,VVS2,60.6,59,8760,7.3,7.34,4.41
1.01,Very Good,G,VS2,62.5,58,5620,6.36,6.4,3.98
1.71,Premium,F,SI2,60.1,61,9123,7.79,7.73,4.66
0.71,Very Good,E,SI1,63.1,58,2723,5.64,5.68,3.57
1.61,Ideal,I,SI1,62.4,55,9176,7.45,7.5,4.69
2.22,Very Good,I,SI2,63.3,58,12100,8.2,8.14,5.22
0.52,Ideal,H,VS1,61.7,55,1630,5.19,5.23,3.2
0.55,Ideal,E,VS1,61.1,55,2032,5.29,5.32,3.25
0.36,Good,E,SI2,63.8,56,624,4.5,4.53,2.85
1.1,Premium,H,SI2,59.2,57,4004,6.8,6.72,4.02
1.54,Premium,J,VS1,62.6,59,8593,7.36,7.33,4.62
0.56,Premium,D,SI2,59.8,60,1272,5.42,5.35,3.18
0.3,Ideal,D,VS2,62.5,55,710,4.3,4.32,2.7
1.31,Premium,I,SI2,61.3,58,5612,7.05,6.95,4.29
0.54,Premium,D,SI1,60,59,1786,5.33,5.25,3.18
0.35,Good,E,SI2,63.9,56,505,4.45,4.5,2.87
1.01,Good,D,SI1,61.8,62,6568,6.3,6.36,3.89
0.58,Ideal,F,VVS2,62,55,2797,5.32,5.35,3.31
0.77,Ideal,F,VS2,60.4,57,3533,5.95,6,3.58
0.41,Good,F,VS1,60.2,61,1079,4.75,4.81,2.89
0.54,Ideal,J,VS2,61.6,55,1151,5.24,5.25,3.25
0.83,Good,J,SI1,57.5,61,1917,6.25,6.19,3.56
0.91,Premium,G,VS1,61.8,58,4590,6.21,6.15,3.83
0.32,Ideal,G,VVS2,62,56,713,4.39,4.41,2.72
1.3,Premium,F,SI1,61.4,61,7683,7.05,6.92,4.31
1.12,Very Good,J,SI2,60.9,63,4202,6.59,6.68,4.08
1.02,Premium,E,SI2,60.5,58,4652,6.56,6.52,3.97
1.05,Ideal,G,VS2,61.1,57,6837,6.54,6.53,4.02
1.08,Ideal,H,SI1,62.7,57,5278,6.53,6.49,4.12
0.41,Premium,H,SI1,62,60,855,4.79,4.75,2.95
0.7,Ideal,I,SI1,62.5,57,1822,5.63,5.71,3.54
1.03,Premium,G,SI1,60.5,57,4948,6.57,6.51,3.94
1.08,Ideal,H,VS2,61.8,57,5189,6.54,6.58,4.06
0.9,Good,F,SI1,64.7,54,3663,6.07,6.15,3.94
0.7,Premium,E,VS1,61.8,59,2837,5.66,5.73,3.49
0.4,Good,I,VS1,63.2,59,737,4.64,4.67,2.95
2.04,Ideal,J,IF,61.7,56,17214,8.18,8.2,5
0.75,Very Good,E,VS2,63.1,58,3365,5.76,5.74,3.61
0.36,Very Good,G,VS2,59.9,61,696,4.58,4.64,2.74
1.11,Premium,E,SI2,61.6,59,4943,6.66,6.63,4.09
1.28,Premium,G,VS1,60.9,59,9505,6.97,6.91,4.28
0.5,Premium,D,SI1,62.8,57,1574,5.04,4.99,3.17
0.34,Ideal,D,VS2,62.5,55,1033,4.48,4.45,2.8
0.7,Ideal,H,SI1,62.5,55,2113,5.7,5.64,3.56
1.26,Fair,H,SI2,64.5,59,4058,6.73,6.68,4.36
0.4,Ideal,E,VS2,62.6,56,912,4.72,4.75,2.95
0.3,Ideal,I,VVS1,60.4,57,571,4.35,4.37,2.62
1.19,Very Good,E,VS2,60.8,58,8769,6.79,6.85,4.16
1,Premium,G,VS1,60.9,57,6882,6.45,6.51,3.93
0.4,Ideal,I,VS1,61.9,57,741,4.71,4.76,2.93
1.32,Very Good,H,SI1,62.8,53,7283,6.97,7.01,4.37
0.7,Good,G,VS1,64,55,3127,5.59,5.64,3.61
0.7,Ideal,J,VS2,61.6,56,1843,5.7,5.73,3.52
0.34,Ideal,G,VS1,61.9,55,854,4.46,4.46,2.77
0.41,Premium,D,SI2,62.3,60,683,4.75,4.79,2.95
0.3,Very Good,D,VS2,62.8,55,734,4.24,4.26,2.67
1.2,Ideal,H,VS1,62.5,56,7869,6.81,6.73,4.24
0.23,Very Good,E,VVS2,61.9,59,472,3.95,4,2.45
0.3,Premium,H,SI1,60.1,60,435,4.3,4.31,2.59
1.24,Ideal,I,SI2,61.8,56,5820,6.92,6.9,4.27
1.06,Very Good,E,SI1,62.8,59,5951,6.43,6.51,4.07
1.03,Ideal,F,VVS2,61.1,56.3,10049,6.5,6.53,3.98
0.9,Premium,F,SI1,62,58,3950,6.19,6.12,3.81
0.52,Ideal,F,VS1,61.3,55,1872,5.21,5.17,3.2
1.25,Premium,G,VS1,60.7,55,9009,6.97,6.9,4.24
0.35,Premium,E,VS2,62.1,58,984,4.51,4.5,2.79
1.51,Ideal,I,VS2,62.6,57,9234,7.32,7.27,4.56
0.48,Very Good,E,SI2,62.6,58,935,4.99,5.04,3.13
0.92,Very Good,E,VS1,63.2,53,3276,6.24,6.24,3.91
0.57,Ideal,E,VVS1,62.5,55,2609,5.33,5.34,3.31
0.41,Very Good,E,VS1,62.9,59,931,4.71,4.76,2.97
1.07,Very Good,D,SI2,58.2,60,6157,6.65,6.73,3.88
0.42,Ideal,D,VVS2,62.1,55,1326,4.78,4.75,2.98
0.5,Very Good,G,VVS2,62.1,61,1715,5.02,5.1,3.12
1.63,Ideal,H,SI2,61.5,57,8779,7.55,7.59,4.66
1.56,Very Good,F,SI2,63.2,57,8702,7.37,7.35,4.71
0.32,Premium,I,SI1,62.8,58,576,4.4,4.33,2.77
1.14,Ideal,H,SI2,62.6,57,4520,6.73,6.64,4.17
1.11,Ideal,D,VS2,61.2,54,9796,6.66,6.74,4.11
0.92,Premium,F,SI2,59.5,62,3916,6.4,6.25,3.77
0.68,Premium,E,SI1,61.3,58,2224,5.7,5.63,3.48
0.5,Premium,E,SI2,59.5,62,1181,5.16,5.11,3.06
1.01,Premium,F,VS2,62.7,58,6097,6.4,6.35,4.01
1.06,Ideal,F,I1,61.8,56,3609,6.57,6.52,4.04
0.4,Very Good,G,VS1,60.4,56,798,4.82,4.84,2.88
1.11,Very Good,F,VS1,62,56,7761,6.55,6.61,4.09
0.75,Premium,H,VS1,62.4,58,2513,5.88,5.84,3.66
1.07,Ideal,D,SI2,61.2,57,5410,6.62,6.57,4.04
0.53,Premium,H,VS2,59.4,60,1391,5.3,5.26,3.13
2.05,Fair,I,I1,67.6,56,6147,7.88,7.67,6.16
2.01,Good,J,SI1,63.6,61,12369,7.91,7.8,5.01
0.31,Ideal,F,VS1,60.7,57,695,4.36,4.39,2.65
0.31,Premium,E,VS1,61.7,58,758,4.31,4.34,2.66
0.81,Ideal,F,SI2,62.6,56,2867,5.96,5.92,3.71
1.07,Ideal,J,VS2,61.6,56.3,5459,6.56,6.58,4.03
0.9,Premium,I,VVS2,62.2,58,3931,6.15,6.17,3.82
0.39,Ideal,G,VVS2,60.7,55,929,4.73,4.75,2.86
0.53,Ideal,H,VVS1,60.8,56,1872,5.25,5.3,3.19
1.16,Premium,I,SI1,62.2,58,4925,6.74,6.67,4.19
2.33,Very Good,H,SI1,58.5,56,18363,8.73,8.64,5.1
0.3,Premium,G,VVS2,62,58,878,4.27,4.25,2.66
0.71,Ideal,D,SI1,60.2,57,3035,5.78,5.8,3.49
0.35,Very Good,D,SI2,62.4,55,492,4.48,4.51,2.79
0.53,Very Good,E,VS1,62.6,57,1767,5.14,5.21,3.21
0.46,Good,G,VS2,60.9,63,1199,4.95,4.99,3.04
1.12,Premium,F,VS2,62.8,59,7637,6.55,6.48,4.15
0.5,Good,E,VVS2,58.3,62,2132,5.21,5.23,3.04
2.14,Ideal,J,SI1,61.4,57,13782,8.21,8.22,5.1
0.6,Very Good,D,SI1,62.4,58,1622,5.4,5.45,3.36
0.34,Ideal,G,VVS2,61.1,57,798,4.49,4.52,2.74
0.41,Ideal,E,SI1,62.5,57,969,4.77,4.74,2.96
1.64,Premium,I,SI2,61.3,58,8743,7.6,7.55,4.65
0.7,Premium,F,SI1,61.8,61,2381,5.7,5.73,3.52
0.52,Ideal,H,VS1,62.4,57,1598,5.13,5.15,3.2
0.91,Premium,E,VS2,61.1,60,4823,6.2,6.27,3.82
1.01,Good,E,VS2,60.8,62,5174,6.44,6.5,3.91
0.61,Ideal,E,VS2,62.3,55,2444,5.51,5.49,3.41
0.43,Ideal,E,VS2,62,56,981,4.85,4.82,3.01
0.3,Ideal,D,SI1,61.9,55,552,4.29,4.32,2.67
0.51,Very Good,F,VVS2,62,56,1882,5.15,5.12,3.2
0.7,Good,I,SI2,63.3,64,1801,5.6,5.64,3.54
0.35,Premium,D,SI1,60.9,60,636,4.53,4.57,2.77
0.3,Ideal,I,VVS1,61.1,57,709,4.33,4.37,2.65
2.01,Good,G,SI1,60.1,61,18625,8.18,8.14,4.94
0.91,Premium,H,VS2,61.3,59,4128,6.23,6.27,3.81
3.01,Good,E,I1,57.3,58,11548,9.42,9.26,5.64
0.32,Ideal,F,VVS1,61.3,56,1041,4.4,4.41,2.71
1.2,Ideal,G,VVS2,60.9,55,9403,6.9,6.91,4.19
1,Ideal,D,SI1,61.5,58,5880,6.39,6.42,3.95
0.36,Ideal,H,SI1,61.6,57,552,4.53,4.58,2.83
2.22,Very Good,I,SI1,61.8,60,18766,8.4,8.43,5.15
1,Ideal,H,SI2,61.3,57,4260,6.45,6.45,3.95
0.53,Ideal,H,SI1,62.6,57,1161,5.12,5.17,3.21
1.57,Premium,I,VS2,62.2,59,8431,7.44,7.36,4.62
1,Premium,F,VS2,61.6,59,6927,6.43,6.34,3.95
0.7,Very Good,F,SI1,59.8,63,2337,5.73,5.78,3.47
0.9,Good,F,VS2,63.8,55,3871,6.1,6.14,3.9
0.31,Premium,G,IF,61.7,59,954,4.36,4.34,2.68
0.41,Premium,E,VS1,61.8,56,1153,4.78,4.74,2.95
1.35,Very Good,I,SI1,63.1,56,6199,7.07,7.02,4.41
0.34,Ideal,E,VS1,61.2,57,1033,4.5,4.46,2.74
0.4,Premium,F,VS1,61.1,59,982,4.73,4.75,2.9
0.41,Ideal,I,IF,61.8,55,930,4.79,4.78,2.95
0.79,Very Good,F,SI1,62.9,58,2914,5.85,5.92,3.67
0.46,Premium,E,VS1,61.9,59,1452,4.94,4.93,3.05
0.31,Ideal,F,VS2,62.8,55,776,4.33,4.25,2.72
0.35,Ideal,G,VS1,61.9,54,754,4.5,4.55,2.8
1,Good,F,VVS2,56.5,61,7016,6.58,6.53,3.71
0.35,Good,G,SI1,63.4,54,571,4.48,4.5,2.83
0.56,Ideal,F,VVS1,60.7,57,2507,5.35,5.36,3.24
1.15,Ideal,H,SI2,62,56,4883,6.7,6.73,4.15
0.31,Very Good,E,SI1,60,61,555,4.4,4.42,2.62
0.41,Ideal,G,VS2,61.4,54,961,4.75,4.78,2.94
0.9,Premium,I,VS2,62.4,60,3107,6.16,6.09,3.84
0.7,Premium,G,SI1,62,61,2674,5.71,5.65,3.51
1.71,Very Good,H,VS2,62,55,15197,7.64,7.7,4.73
1.22,Fair,G,SI2,64.4,57,4044,6.79,6.79,4.32
1.03,Premium,D,VS1,60.3,59,8286,6.57,6.49,3.97
0.8,Premium,E,SI1,59.4,60,2925,6.08,6.04,3.61
0.91,Good,D,SI1,64,55,4326,6.12,6.07,3.91
0.38,Very Good,F,SI1,61.8,59,680,4.61,4.63,2.87
0.7,Premium,F,VS2,62.2,59,2762,5.74,5.67,3.53
0.7,Premium,F,SI2,59.6,60,2139,5.77,5.7,3.43
1.02,Very Good,D,SI2,61.3,61,4044,6.44,6.5,3.94
0.93,Premium,H,SI2,60.4,59,2732,6.36,6.25,3.82
2,Ideal,I,VS2,60.7,57,13844,8.21,8.16,4.97
1.36,Very Good,I,VS1,62.2,59,7584,6.95,7.02,4.43
0.33,Ideal,E,VS1,59.6,57,805,4.52,4.53,2.7
0.3,Ideal,E,VS1,62.5,56,694,4.27,4.31,2.68
0.3,Premium,G,VVS1,61.8,60,1013,4.34,4.33,2.68
0.3,Very Good,G,SI1,61.6,60,487,4.24,4.28,2.62
1.25,Ideal,I,VS1,61.4,58,5664,6.92,6.9,4.28
0.26,Ideal,H,VS2,62.1,56,467,4.09,4.13,2.54
1.09,Premium,H,SI2,61.7,61,4578,6.59,6.55,4.04
1,Ideal,I,VS1,61.1,55,5101,6.46,6.48,3.93
0.7,Premium,G,SI1,59.1,58,2010,5.76,5.8,3.43
1.2,Premium,G,SI2,59.4,59,4712,6.99,6.94,4.16
0.51,Ideal,E,VS2,62,56,1888,5.15,5.11,3.17
1.51,Good,E,SI2,63.2,59,8868,7.2,7.17,4.58
0.9,Premium,H,VS1,63,59,3500,6.14,6.2,3.87
0.91,Good,E,SI2,63.9,65,2728,6.09,6.05,3.88
1.02,Very Good,E,SI2,58.7,63,4414,6.61,6.55,3.88
1.2,Very Good,F,SI2,62.8,55,5988,6.7,6.74,4.21
0.31,Ideal,D,SI1,61.8,57,732,4.38,4.34,2.7
0.36,Ideal,D,SI1,61.2,57,827,4.59,4.56,2.81
0.51,Ideal,G,VVS2,61.6,56,1842,5.12,5.13,3.16
0.56,Premium,J,SI1,60.3,60,1119,5.34,5.34,3.21
1.01,Ideal,I,VS2,62.5,56,4666,6.44,6.36,4
1.18,Very Good,F,VS2,63.1,59,8334,6.72,6.71,4.22
0.27,Ideal,G,VS1,61.8,55,490,4.14,4.17,2.57
0.33,Ideal,I,IF,62.1,54,808,4.43,4.44,2.76
1.02,Premium,H,SI2,62.6,59,3884,6.4,6.37,4.02
1.01,Good,F,VS1,59,56,6552,6.55,6.51,3.87
1.05,Ideal,F,VVS1,61.4,57,11233,6.51,6.54,4.01
1.1,Ideal,H,SI1,62,57,5370,6.64,6.63,4.11
0.32,Premium,G,VS2,61.9,58,561,4.37,4.4,2.7
2.03,Very Good,H,SI1,59.9,58,17383,8.17,8.3,4.92
1.11,Premium,I,SI2,61.2,60,3734,6.65,6.6,4.08
0.38,Ideal,F,VVS1,62.4,54,1120,4.63,4.67,2.9
0.44,Ideal,F,SI1,61,55,810,4.92,4.92,3.03
0.43,Premium,D,VS2,59.5,58,1129,4.94,4.93,2.91
0.71,Premium,E,VVS1,62.7,57,3831,5.71,5.67,3.56
1.35,Very Good,J,VS1,61.8,58,6449,7.07,7.1,4.37
1.51,Ideal,I,SI1,61.1,58,10232,7.43,7.47,4.5
1.03,Very Good,F,VS2,59.9,58,6899,6.5,6.53,3.93
2.25,Very Good,H,SI1,62.4,55,15324,8.34,8.29,5.19
0.23,Very Good,E,VVS1,61.4,60,492,3.97,4.01,2.43
0.38,Ideal,D,VVS2,62.5,54,1290,4.61,4.66,2.91
0.7,Premium,G,VS1,62.6,59,2648,5.68,5.62,3.53
0.31,Very Good,H,VVS1,63.3,59,912,4.35,4.3,2.75
1.51,Premium,J,VS2,62.3,59,7308,7.35,7.3,4.57
1.11,Very Good,G,VS2,63.4,56,6212,6.65,6.59,4.16
1.23,Premium,F,I1,62.7,56,2571,6.89,6.84,4.31
0.65,Fair,I,VS2,55.3,73,1882,5.73,5.66,3.23
1.28,Ideal,F,SI1,62.2,58,5761,6.96,6.9,4.29
2.04,Very Good,I,SI1,62.9,59,16718,8.13,8.15,5.08
0.78,Ideal,E,SI1,62.7,55,2858,5.87,5.81,3.68
0.3,Ideal,D,SI2,61.1,56,477,4.36,4.39,2.66
1.75,Ideal,H,I1,61.4,57,8370,7.72,7.67,4.78
1.11,Ideal,E,SI2,60.6,56,5082,6.83,6.83,4.09
1.51,Ideal,E,SI2,62.1,57,9548,7.32,7.41,4.51
0.7,Very Good,E,SI1,61.3,58,2396,5.67,5.7,3.49
1.54,Very Good,E,SI2,59.5,56,11069,7.54,7.6,4.46
0.23,Premium,H,VVS2,60.5,59,478,3.94,3.9,2.39
0.71,Ideal,G,SI1,61.9,57,3007,5.68,5.72,3.54
0.33,Premium,H,VVS2,62.3,60,957,4.43,4.4,2.75
0.92,Premium,F,SI2,62.1,59,3689,6.19,6.22,3.87
0.27,Very Good,G,VVS2,62,57,486,4.14,4.15,2.58
0.97,Premium,I,VS2,62.2,56,3895,6.28,6.23,3.94
1.01,Good,F,SI1,62.4,59,5144,6.31,6.39,3.95
0.73,Ideal,H,SI1,62.8,57,2330,5.76,5.72,3.61
1,Good,F,I1,64.2,59,3110,6.3,6.28,4.04
1.01,Premium,F,VS2,60.7,58,6330,6.54,6.47,3.96
0.34,Very Good,I,VVS2,63.1,57,714,4.4,4.45,2.8
